,TimeEnding,Intensity_Index,Energy,Total_Emissions,SETTLEMENTDATE,METEREDMWFLOW,New_Energy,New_Emissions,New_Intensity_Index
0,2022-01-01 00:00:00,0.3064976312727273,1031.01946062,347.42185505,2022-01-01 00:00:00,531.9833333333333,531.9833333333333,432.18041842809146,0.4987849519489522
1,2022-01-01 01:00:00,0.37062980291666664,1218.97714838,451.73600648,2022-01-01 01:00:00,402.6716666666667,402.6716666666667,333.4897627935874,0.48421443779181667
2,2022-01-01 02:00:00,0.4021010610833333,906.42018133,363.68209297,2022-01-01 02:00:00,596.9383333333334,596.9383333333334,477.4957778866323,0.5595324486155641
3,2022-01-01 03:00:00,0.41772046583333333,690.19709114,288.42237237,2022-01-01 03:00:00,766.3241666666667,766.3241666666667,589.6408568613294,0.602849580481633
4,2022-01-01 04:00:00,0.38513098325,640.04687187,246.56924286,2022-01-01 04:00:00,790.6033333333332,790.6033333333332,592.4888357084883,0.586487231831233
5,2022-01-01 05:00:00,0.42667534825000003,616.1527883699999,262.93070726,2022-01-01 05:00:00,780.3225,780.3225,579.3519443343533,0.6031489841667634
6,2022-01-01 06:00:00,0.36316634416666665,603.3613607,218.35437672,2022-01-01 06:00:00,738.7891666666667,738.7891666666667,533.0841032371582,0.5598764554609977
7,2022-01-01 07:00:00,0.30581516291666666,648.23074198,198.26322277,2022-01-01 07:00:00,539.7866666666666,539.7866666666666,415.4218679954133,0.516562372149491
8,2022-01-01 08:00:00,0.28250057624999997,651.60865162,183.94516847,2022-01-01 08:00:00,453.50333333333333,453.50333333333333,345.0636943997593,0.47869253982626764
9,2022-01-01 09:00:00,0.272020308,677.5759243800001,182.69579793,2022-01-01 09:00:00,447.0183333333333,447.0183333333333,342.97511391784553,0.46743161655182724
10,2022-01-01 10:00:00,0.2361222294166667,807.5788513,190.54948771,2022-01-01 10:00:00,408.4425,408.4425,316.7277056149811,0.41716141972562515
11,2022-01-01 11:00:00,0.19574779741666667,1009.89860069,195.72292912,2022-01-01 11:00:00,306.7683333333333,306.7683333333333,249.51011995884514,0.3381516141810811
12,2022-01-01 12:00:00,0.20176097491666667,1162.2642412,234.02247198,2022-01-01 12:00:00,393.31083333333333,393.31083333333333,324.660848799687,0.3591490567867899
13,2022-01-01 13:00:00,0.2629440674166667,1146.69692957,300.86624921,2022-01-01 13:00:00,383.11083333333335,383.11083333333335,307.4667413198653,0.39765322498778893
14,2022-01-01 14:00:00,0.3241729255,1035.25981837,334.77897707,2022-01-01 14:00:00,485.12916666666666,485.12916666666666,369.7471585208781,0.4633854510422458
15,2022-01-01 15:00:00,0.4061555634166667,1050.75280205,427.61265960000003,2022-01-01 15:00:00,627.3575000000001,627.3575000000001,473.8270393551796,0.5371754752080182
16,2022-01-01 16:00:00,0.4490579265833334,1091.48757355,489.85604319000004,2022-01-01 16:00:00,671.2658333333334,671.2658333333334,480.1633218168873,0.5502864786527043
17,2022-01-01 17:00:00,0.5088598244166667,1137.32894625,578.94868388,2022-01-01 17:00:00,687.2508333333334,687.2508333333334,471.00544180558745,0.5754498309333221
18,2022-01-01 18:00:00,0.42331090791666665,1323.4026668,557.01775807,2022-01-01 18:00:00,531.4499999999999,531.4499999999999,365.4533351432296,0.49732849930592105
19,2022-01-01 19:00:00,0.35196476925000003,1355.6415814,476.30921824,2022-01-01 19:00:00,467.84749999999997,467.84749999999997,345.533635256022,0.4506979843636052
20,2022-01-01 20:00:00,0.36074263125,1191.9945328,430.32534047,2022-01-01 20:00:00,640.1183333333333,640.1183333333333,474.49151193393044,0.4938652356683367
21,2022-01-01 21:00:00,0.3681395143333333,1113.55247876,410.07089717,2022-01-01 21:00:00,659.0708333333333,659.0708333333333,488.13239478926266,0.5067084957257799
22,2022-01-01 22:00:00,0.34159881975,975.76985709,333.54990229,2022-01-01 22:00:00,674.1041666666666,674.1041666666666,520.0565389149681,0.5173767384138555
23,2022-01-01 23:00:00,0.29145387408333334,993.11685008,289.40207968,2022-01-01 23:00:00,585.9416666666666,585.9416666666666,466.0472512594908,0.478417565231175
24,2022-01-02 00:00:00,0.2851207445833333,890.072349,253.45272345,2022-01-02 00:00:00,681.6958333333334,681.6958333333334,578.6503803538483,0.5294057438982943
25,2022-01-02 01:00:00,0.31838648908333333,766.5316487,244.01697002999998,2022-01-02 01:00:00,700.1949999999999,700.1949999999999,647.9400744682648,0.6081276598395692
26,2022-01-02 02:00:00,0.3255159684166667,670.66883224,218.26369815,2022-01-02 02:00:00,685.2825,685.2825,658.5576157869768,0.6466465964442016
27,2022-01-02 03:00:00,0.32779818391666665,670.28589006,219.69384944,2022-01-02 03:00:00,634.255,634.255,616.797591589289,0.6412151948650809
28,2022-01-02 04:00:00,0.3098765715,733.3772277099999,227.08127810000002,2022-01-02 04:00:00,540.2541666666666,540.2541666666666,525.1558996707156,0.5906239286280087
29,2022-01-02 05:00:00,0.3042205966666667,719.97267888,219.05960966,2022-01-02 05:00:00,546.0166666666667,546.0166666666667,538.586096842954,0.5984613608069467
30,2022-01-02 06:00:00,0.283051386,693.07216895,197.11272395,2022-01-02 06:00:00,518.5933333333332,518.5933333333332,523.1763552931804,0.5944619846697176
31,2022-01-02 07:00:00,0.2303273545,591.83221701,136.0741962,2022-01-02 07:00:00,521.3841666666666,521.3841666666666,528.6043096733463,0.5970793420036493
32,2022-01-02 08:00:00,0.13819893075,530.17691679,74.925573122,2022-01-02 08:00:00,430.9375,430.9375,422.9853844076308,0.5180558618531498
33,2022-01-02 09:00:00,0.10136067250000001,544.4430653000001,55.137898035,2022-01-02 09:00:00,303.30833333333334,303.30833333333334,286.376933426081,0.4028478537595334
34,2022-01-02 10:00:00,0.087642967,616.34909355,53.993540971,2022-01-02 10:00:00,201.49333333333334,201.49333333333334,182.69273827731493,0.28940327802543636
35,2022-01-02 11:00:00,0.08164201624999999,644.7092303,52.593724681,2022-01-02 11:00:00,157.2,157.2,137.04473555209327,0.23648369798929508
36,2022-01-02 12:00:00,0.07461972433333333,705.1077944799999,52.519281643,2022-01-02 12:00:00,95.5825,95.5825,78.37529637870365,0.16347716329784137
37,2022-01-02 13:00:00,0.06017459891666666,900.93745567,54.165603583,2022-01-02 13:00:00,-31.444166666666632,-31.444166666666632,-1.890466708810363,0.0601213805043977
38,2022-01-02 14:00:00,0.055608565500000005,970.27258243,53.938555396,2022-01-02 14:00:00,-8.390833333333376,-8.390833333333376,-0.46645595965941616,0.055591136318531784
39,2022-01-02 15:00:00,0.0724821345,1174.34191107,87.120777897,2022-01-02 15:00:00,-69.91333333333336,-69.91333333333336,-5.1866529908845225,0.07418689316607974
40,2022-01-02 16:00:00,0.08057657991666667,1434.8502647999999,115.672468743,2022-01-02 16:00:00,-116.25916666666667,-116.25916666666667,-9.372395958132753,0.08061640408110687
41,2022-01-02 17:00:00,0.11524265441666666,1543.6106485,177.76945258,2022-01-02 17:00:00,32.11749999999999,32.11749999999999,23.303034698705254,0.12760607689220654
42,2022-01-02 18:00:00,0.14017756491666666,1489.1018870999999,207.89858661,2022-01-02 18:00:00,261.48833333333334,261.48833333333334,188.86337452731445,0.2266446804661697
43,2022-01-02 19:00:00,0.1574319385,1397.3390378,219.91757307,2022-01-02 19:00:00,391.85083333333336,391.85083333333336,293.2012941718164,0.2867883814459499
44,2022-01-02 20:00:00,0.150281624,1281.61606832,192.58238989,2022-01-02 20:00:00,390.8533333333333,390.8533333333333,301.0960223718558,0.2951793388709091
45,2022-01-02 21:00:00,0.16571868291666667,1121.55629321,185.81537339,2022-01-02 21:00:00,441.3908333333333,441.3908333333333,346.99619129572665,0.3409018485891526
46,2022-01-02 22:00:00,0.18099460941666667,1035.59367888,187.13386203,2022-01-02 22:00:00,419.2866666666667,419.2866666666667,335.1838456660958,0.3590107662770278
47,2022-01-02 23:00:00,0.20780566408333334,968.23089268,201.08656649,2022-01-02 23:00:00,436.37833333333333,436.37833333333333,356.0314951439624,0.39663562741590164
48,2022-01-03 00:00:00,0.21575491083333334,930.38583609,200.94372909999998,2022-01-03 00:00:00,498.9916666666667,498.9916666666667,416.5886021144876,0.43202885873292957
49,2022-01-03 01:00:00,0.16421294591666666,772.55373457,128.184103438,2022-01-03 01:00:00,559.9058333333332,559.9058333333332,473.19182580270973,0.4513277128453463
50,2022-01-03 02:00:00,0.14517973583333332,744.47876357,108.065265452,2022-01-03 02:00:00,518.275,518.275,445.7298620306864,0.4385614547027934
51,2022-01-03 03:00:00,0.15809586733333333,689.61353716,108.686205442,2022-01-03 03:00:00,528.0758333333333,528.0758333333333,452.9797066575129,0.4612554939786985
52,2022-01-03 04:00:00,0.19421454041666666,566.33987345,109.754483342,2022-01-03 04:00:00,632.5691666666667,632.5691666666667,540.4375563267731,0.5423197406247786
53,2022-01-03 05:00:00,0.21174752666666666,554.01695943,117.348305135,2022-01-03 05:00:00,676.4741666666666,676.4741666666666,581.915422424446,0.5682801872595644
54,2022-01-03 06:00:00,0.19744770175,680.07751951,133.79180155,2022-01-03 06:00:00,490.1116666666667,490.1116666666667,412.45826442399186,0.4668049170397333
55,2022-01-03 07:00:00,0.10945704283333334,650.86947093,72.614825952,2022-01-03 07:00:00,331.28999999999996,331.28999999999996,260.4322892803033,0.33909678121511494
56,2022-01-03 08:00:00,0.078978807,675.49363059,53.322325305,2022-01-03 08:00:00,102.53833333333333,102.53833333333333,80.5625992914165,0.17208152210261818
57,2022-01-03 09:00:00,0.07404646525,713.74532012,52.726878982,2022-01-03 09:00:00,-145.1808333333333,-145.1808333333333,-10.725019154431129,0.07387351972148158
58,2022-01-03 10:00:00,0.08296451358333333,645.57658694,53.09823641,2022-01-03 10:00:00,-227.2675,-227.2675,-18.692597729587785,0.08224932174458638
59,2022-01-03 11:00:00,0.07531536208333334,697.23965455,52.513998861,2022-01-03 11:00:00,-337.11749999999995,-337.11749999999995,-25.390678650440456,0.07531699971208988
60,2022-01-03 12:00:00,0.07288308133333334,721.3605042,52.47209203,2022-01-03 12:00:00,-384.485,-384.485,-27.967614232676407,0.07274045601954929
61,2022-01-03 13:00:00,0.06640771366666666,796.09345376,52.812591528,2022-01-03 13:00:00,-403.16999999999996,-403.16999999999996,-26.746172105521214,0.0663396882345443
62,2022-01-03 14:00:00,0.05915952083333333,888.16161201,52.521911811,2022-01-03 14:00:00,-404.5966666666667,-404.5966666666667,-23.92604021423521,0.059135534682857524
63,2022-01-03 15:00:00,0.05409549675,989.34661625,53.489733185,2022-01-03 15:00:00,-393.5675000000001,-393.5675000000001,-21.278508683925054,0.05406571600532322
64,2022-01-03 16:00:00,0.04437726483333334,1198.27143085,52.910705074,2022-01-03 16:00:00,-386.4233333333333,-386.4233333333333,-17.06285445628005,0.044155859608926436
65,2022-01-03 17:00:00,0.037542399250000004,1409.0577475,52.862764584000004,2022-01-03 17:00:00,-353.1341666666666,-353.1341666666666,-13.248320270895796,0.037516393261944725
66,2022-01-03 18:00:00,0.037253407083333336,1428.911695,53.191284932,2022-01-03 18:00:00,-148.88750000000002,-148.88750000000002,-5.542342093654116,0.03722503295208876
67,2022-01-03 19:00:00,0.041187316083333335,1285.5431314,52.89248341,2022-01-03 19:00:00,142.33416666666665,142.33416666666665,101.95962595455315,0.10844917106968613
68,2022-01-03 20:00:00,0.045560385833333335,1150.00306368,52.235352212,2022-01-03 20:00:00,292.03833333333336,292.03833333333336,214.76435963488814,0.1851539854541495
69,2022-01-03 21:00:00,0.053358169166666664,985.86956712,52.570410286,2022-01-03 21:00:00,421.1166666666667,421.1166666666667,320.8976866924565,0.265438344747219
70,2022-01-03 22:00:00,0.055937955250000004,939.09856839,52.486767082,2022-01-03 22:00:00,413.1475,413.1475,325.57191145744184,0.2795783159418337
71,2022-01-03 23:00:00,0.04574543583333334,1004.91429541,46.193667222,2022-01-03 23:00:00,327.88750000000005,327.88750000000005,254.44513125302325,0.22556902272369758
72,2022-01-04 00:00:00,0.07626031658333333,1180.22052749,90.300627527,2022-01-04 00:00:00,209.74916666666667,209.74916666666667,162.02979175207798,0.18153663374090603
73,2022-01-04 01:00:00,0.09617546125,1132.53702586,108.856822671,2022-01-04 01:00:00,173.45250000000001,173.45250000000001,137.316225364635,0.18849542294263721
74,2022-01-04 02:00:00,0.09370339908333332,1155.55636742,108.264131859,2022-01-04 02:00:00,70.77583333333332,70.77583333333332,55.97964169995079,0.13393089854287132
75,2022-01-04 03:00:00,0.08916577591666668,1215.61292524,108.29916288,2022-01-04 03:00:00,-48.86333333333333,-48.86333333333333,-4.353242702220874,0.08909017058914402
76,2022-01-04 04:00:00,0.081952991,1319.8295404,108.147560078,2022-01-04 04:00:00,-154.62,-154.62,-12.669648032118223,0.08194055123605111
77,2022-01-04 05:00:00,0.07999482408333333,1351.4048018,108.101043541,2022-01-04 05:00:00,-133.05,-133.05,-10.642883482412419,0.07999160828570025
78,2022-01-04 06:00:00,0.085675982,1257.7445875,107.728674578,2022-01-04 06:00:00,-21.826666666666668,-21.826666666666668,-1.869503469801903,0.08565226648450991
79,2022-01-04 07:00:00,0.08393712599999999,1258.94970697,106.314157117,2022-01-04 07:00:00,-127.74499999999998,-127.74499999999998,-10.78764459431642,0.08444670706733273
80,2022-01-04 08:00:00,0.047048595416666665,1130.46281589,53.136077043,2022-01-04 08:00:00,-210.98333333333335,-210.98333333333335,-9.917023804062763,0.04700382559789602
81,2022-01-04 09:00:00,0.05516163658333333,962.51246583,53.013662962,2022-01-04 09:00:00,-305.6583333333333,-305.6583333333333,-16.835177143276564,0.0550784170013683
82,2022-01-04 10:00:00,0.061817803166666664,854.1703618,52.762562892,2022-01-04 10:00:00,-372.0633333333333,-372.0633333333333,-22.982552313614068,0.06177053811702507
83,2022-01-04 11:00:00,0.06443189958333333,811.6371535,52.277843435,2022-01-04 11:00:00,-391.74250000000006,-391.74250000000006,-25.232276508686823,0.06441036269663573
84,2022-01-04 12:00:00,0.06483694825,806.26286313,52.262139007,2022-01-04 12:00:00,-394.54083333333335,-394.54083333333335,-25.57422500592048,0.06482022352376829
85,2022-01-04 13:00:00,0.0628260485,848.23849488,53.223676721,2022-01-04 13:00:00,-413.5441666666667,-413.5441666666667,-25.94829304420546,0.06274612274998145
86,2022-01-04 14:00:00,0.05669574966666666,938.42966864,53.026610751,2022-01-04 14:00:00,-400.6533333333333,-400.6533333333333,-22.639190834137434,0.056505684467380204
87,2022-01-04 15:00:00,0.05152252141666667,1041.22721859,53.456927390000004,2022-01-04 15:00:00,-394.9425,-394.9425,-20.2764700814438,0.05134030923854434
88,2022-01-04 16:00:00,0.042107116916666666,1288.51299498,53.97418305,2022-01-04 16:00:00,-396.13166666666666,-396.13166666666666,-16.59345553507601,0.041888737839883235
89,2022-01-04 17:00:00,0.034613336333333335,1537.2970193,53.034402226000005,2022-01-04 17:00:00,-401.71416666666664,-401.71416666666664,-13.858525989065775,0.03449847463449122
90,2022-01-04 18:00:00,0.0320823535,1654.5564918,53.052164249,2022-01-04 18:00:00,-324.57833333333326,-324.57833333333326,-10.407370879753643,0.03206428097917908
91,2022-01-04 19:00:00,0.03865428766666667,1355.0856399,52.184939332,2022-01-04 19:00:00,47.99249999999999,47.99249999999999,36.303690037809105,0.06306749913167049
92,2022-01-04 20:00:00,0.04201973141666667,1249.3324677,52.494349706,2022-01-04 20:00:00,143.57166666666666,143.57166666666666,109.246781548028,0.11611792029576345
93,2022-01-04 21:00:00,0.04556054441666666,1148.68921873,52.25169002,2022-01-04 21:00:00,204.10333333333335,204.10333333333335,154.7240026166079,0.15299884104249412
94,2022-01-04 22:00:00,0.053084913000000004,986.33252869,52.321158957,2022-01-04 22:00:00,318.47333333333336,318.47333333333336,238.65120401219164,0.22300050255597972
95,2022-01-04 23:00:00,0.05251073258333333,1005.79645317,52.811182839,2022-01-04 23:00:00,328.3316666666667,328.3316666666667,247.79732033336583,0.22532206517704495
