,TimeEnding,Intensity_Index,Energy,Total_Emissions,SETTLEMENTDATE,METEREDMWFLOW,MWFLOW,INTERCONNECTORID,SETTLEMENTDATE,METEREDMWFLOW.1,MWFLOW,MWLOSSES,New_Energy_N_Q,New_Emissions_N_Q,New_Energy_V_N,New_Emissions_V_N,New_Intensity_Index
1875,2022-03-20 03:00:00,0.8337007754166667,4863.5815896,4054.799147,2022-03-20 03:00:00,-496.3275,-493.09833333333336,VIC1-NSW1,2022-03-20 03:00:00,550.5533333333334,552.0241666666667,23.581666666666667,496.3275,369.7458801707096,550.5533333333334,538.2010432835596,0.8396544492353413
1876,2022-03-20 04:00:00,0.8414660353333333,4825.0073921,4060.0830816,2022-03-20 04:00:00,-545.5183333333333,-542.8041666666667,VIC1-NSW1,2022-03-20 04:00:00,590.7575,594.5991666666667,28.755,545.5183333333333,408.2694626830619,590.7575,559.3588271777512,0.8433941454099159
1877,2022-03-20 05:00:00,0.8462947224166667,5038.9814897,4264.496673,2022-03-20 05:00:00,-615.3108333333333,-635.8774999999999,VIC1-NSW1,2022-03-20 05:00:00,554.8416666666667,555.4316666666667,25.2625,615.3108333333333,460.2972971332601,554.8416666666667,498.28034247261695,0.8411920762654108
1878,2022-03-20 06:00:00,0.8396079875833333,5186.4975185,4352.9892372,2022-03-20 06:00:00,-935.3558333333333,-919.2866666666666,VIC1-NSW1,2022-03-20 06:00:00,316.37416666666667,321.62833333333333,8.014166666666666,935.3558333333333,693.1107367316278,316.37416666666667,280.83387704971443,0.8273913644205028
1879,2022-03-20 07:00:00,0.7107764711666666,5593.5978529,3971.0843602,2022-03-20 07:00:00,-966.7391666666667,-952.0875,VIC1-NSW1,2022-03-20 07:00:00,-54.10916666666666,-5.264166666666664,1.3133333333333332,966.7391666666667,705.705619743299,-54.10916666666666,-38.41392805563502,0.7129132512351556
1880,2022-03-20 08:00:00,0.59015788225,5790.167321,3417.1092272,2022-03-20 08:00:00,-676.6108333333334,-628.7633333333333,VIC1-NSW1,2022-03-20 08:00:00,-234.0258333333333,-213.23333333333332,4.359166666666667,676.6108333333334,477.9603888235808,-234.0258333333333,-138.11204239057994,0.6027766514922615
1881,2022-03-20 09:00:00,0.5646252555833333,5764.1677274,3254.5987246000004,2022-03-20 09:00:00,-323.61583333333334,-296.64166666666665,VIC1-NSW1,2022-03-20 09:00:00,-296.9725,-286.1116666666667,5.128333333333333,323.61583333333334,227.6463558557464,-296.9725,-167.6783822835144,0.5723838445788428
1882,2022-03-20 10:00:00,0.5459168093333333,5760.5957503,3144.794727,2022-03-20 10:00:00,-270.5983333333333,-304.1116666666667,VIC1-NSW1,2022-03-20 10:00:00,-272.84583333333336,-278.75,3.960833333333333,270.5983333333333,178.65218075204012,-272.84583333333336,-148.95059038050056,0.5512859207857312
1883,2022-03-20 11:00:00,0.5420291715833333,5769.9543981,3127.4834025,2022-03-20 11:00:00,-552.5983333333334,-534.8091666666667,VIC1-NSW1,2022-03-20 11:00:00,-351.6233333333334,-359.5808333333334,4.816666666666666,552.5983333333334,321.97352733529914,-351.6233333333334,-190.5900918894344,0.5457888748413042
1884,2022-03-20 12:00:00,0.5506715651666667,5520.0167818,3039.9723507999997,2022-03-20 12:00:00,-503.3016666666666,-501.2175,VIC1-NSW1,2022-03-20 12:00:00,-36.105,-33.622499999999995,0.4516666666666666,503.3016666666666,298.6001497821566,-36.105,-19.8836717467086,0.554296060663307
