,Location,Location_code,Year,LCOH,Capex,Step,RE_supply_proportion,FLH,EI_market,EI_MEF,EI_AEF,EI_L,Sell_amount,Purchase_amount,Curtailment,LGCs,battery class,battery_energy_capacity,battery_power_capacity,wind_capacity,pv_capacity,electrolyser_capacity,hydrogen_storage_capacity,hydrogen_storage_type,hydrogen_storage_cost,Grid_max_power_export,grid_cost,production_amount,H2_initial_storage_level,Simultaneity_obligation_interval,ratio,Simultaneity_obligation,Batch_interval,wind_capex+wind_OM,pv_capex+pv_OM,hydrogen_storage_capex,electrolyser_capex+electrolyser_OM,wind_OM,pv_OM,electrolyser_OM,grid_electricity_cost,LCOH_sum
0,NSW1,Cell 2127,2021,4.709511902,89572737.48,60,0.599647296,7236.521739,-3.7167095,-1.15E-14,0.514721363,-0.242556738,36055787.89,-35493341.61,-397036.7308,-7235.194494,AA,0,0,33897.50163,0,12264.3609,1012.462584,Pipeline,999.1426198,29966,-949217.5755,1576800,0,0,1,1,1,3.952492952,0,0.050186276,1.128225561,0.376208954,0,0.310897449,-0.421392886,4.709511902
