,Location,Location_code,Year,LCOH,Capex,Step,RE_supply_proportion,FLH,EI_market,EI_MEF,EI_AEF,EI_L,Sell_amount,Purchase_amount,Curtailment,LGCs,battery class,battery_energy_capacity,battery_power_capacity,wind_capacity,pv_capacity,electrolyser_capacity,hydrogen_storage_capacity,hydrogen_storage_type,hydrogen_storage_cost,Grid_max_power_export,grid_cost,production_amount,H2_initial_storage_level,Simultaneity_obligation_interval,ratio,Simultaneity_obligation,Batch_interval
0,QLD1,Cell 1375,2023,3.153436475539794,97777213.66,60,0.3935455651625373,5886.75589956628,-13.864441935945555,-5.849218376304367,-9.844482673762913,-9.533724730781115,54617321.74909049,-34024476.33060321,-3850931.2990835565,-26989.44696864068,AA,0,0,35778.60884698558,0.0,15076.438670109244,1439.9999999989577,Pipeline,998.78056975261,31629.0,-5568531.952561387,1576800.0,1031.6735487256956,0,1,0,1
1,SA1,Cell 266,2023,3.2381150677153054,92068543.7,60,0.4477102206658959,5034.090235607458,-11.142887584961972,-4.408331706048239,-2.6350869939451846,-2.409574936717454,49739249.717433795,-34541578.676569566,-7458532.356071387,-21691.487832059305,AA,0,0,29921.20577111488,0.0,17630.06027543058,4774.955352943786,Pipeline,995.9564409810271,26451.0,-4729830.772210132,1576800.0,4414.955352943786,0,1,0,1
2,TAS1,Cell 20,2023,3.4783639264164514,53212153.06744973,60,0.8348064079033745,6973.498150366496,3.971989564531459,-8.148944622983028e-14,2.111265299467968,0.986822515554293,14877344.532648444,-27844192.387031626,-543243.7491272247,7732.13968562124,AA,0,0,16420.32063567991,0.0,12726.943116929542,1197.811501075034,Pipeline,998.9856614061919,14516.0,753132.645887315,1576800.0,920.057728216262,0,1,0,1
3,NSW1,Cell 2127,2023,4.960716543642734,84668704.16095452,60,0.6237156544360223,5840.000000000335,-4.129889930357597,2.0187344664732823e-14,2.086010775570697,-0.8861611768579708,33888190.09349451,-31833338.705745142,-2776496.209488171,-8039.519064429454,AA,0,0,10721.997053525929,37391.184210493964,15197.142857142857,1513.660475223024,Pipeline,998.7181921057173,35545.0,-48280.28426815045,1576800.0,1513.660475223024,0,1,0,1
4,VIC1,Cell 36,2023,3.6460175013139504,71307434.06515838,60,0.6573033481208609,5472.357211124977,-3.2039576802446543,-1.2933420724831314e-13,2.3747305113347954,-0.26824086768298483,30863280.442551374,-30327885.252473455,-1244003.1255224664,-6237.0376175429265,AA,0,0,21740.71714987387,0.0,16218.114216901038,3297.0375379872903,Pipeline,997.2079810412466,19219.0,-1210945.9666519344,1576800.0,3297.0375379872903,0,1,0,1
