,grid_interaction,CP_grid_out,CP_grid_in,grid_pout,grid_pin,pv_pout,wind_pout,curtail_wind,curtail_solar,CP_wind,CP_pv,CP_el,el_pin,el_pout,h2_storage_p,h2_storage_level,price,CO2,Mean_CO2,Load,Time
33,-1447.2393847999901,0.0,1447.2393847999901,-1447.2393847999901,0.0,-5492.1423730197275,-193.48388873964896,0.0,0.0,193.48388873964896,5492.1423730197275,-7132.865646559367,7132.865646559367,-122.85939843975287,-22.97393489358045,3072.4959636128397,0.033507107499999994,849.8783375794565,994.2923009008714,145.83333333333334,2021-01-02 09:00:00
34,-1447.2393847999901,0.0,1447.2393847999901,-1447.2393847999901,0.0,-5821.941255784157,-365.0200703885946,0.0,0.0,365.0200703885946,5821.941255784157,-7634.200710972742,7634.200710972742,-131.49459886025883,-14.338734473074481,3058.157229139765,0.028993333333333336,640.7015946652327,980.7076928976468,145.83333333333334,2021-01-02 10:00:00
35,-1447.2393847999901,0.0,1447.2393847999901,-1447.2393847999901,0.0,-5821.941255784157,-329.7807171786095,0.0,0.0,329.7807171786095,5821.941255784157,-7598.961357762757,7598.961357762757,-130.8876218118585,-14.945711521474806,3043.21151761829,0.024357813333333336,1175.0031514908308,929.7668753209534,145.83333333333334,2021-01-02 11:00:00
36,-1447.2393847999901,0.0,1447.2393847999901,-1447.2393847999901,0.0,-5398.748531394285,-232.97478487111803,0.0,0.0,232.97478487111803,5398.748531394285,-7078.962701065393,7078.962701065393,-121.9309520360673,-23.902381297266018,3019.309136321024,0.018562345833333334,974.0937782758774,928.6724772398858,145.83333333333334,2021-01-02 12:00:00
37,-1447.2393847999901,0.0,1447.2393847999901,-1447.2393847999901,0.0,-5629.602756752771,-502.780001808587,0.0,0.0,502.780001808587,5629.602756752771,-7579.622143361348,7579.622143361348,-130.55451526459015,-15.278818068743163,3004.030318252281,0.0214835325,1187.7433930016832,928.9702711051713,145.83333333333334,2021-01-02 13:00:00
38,-1447.2393847999901,0.0,1447.2393847999901,-1447.2393847999901,0.0,-5777.620009393888,-728.3846073959176,0.0,0.0,728.3846073959176,5777.620009393888,-7953.2440015897955,7953.2440015897955,-136.9899311297455,-8.843402203587829,2995.1869160486935,0.03162192333333333,651.0443904264134,961.5981094873642,145.83333333333334,2021-01-02 14:00:00
39,-1447.2393847999901,0.0,1447.2393847999901,-1447.2393847999901,0.0,-4797.820141593985,-1123.8643113185005,0.0,0.0,1123.8643113185005,4797.820141593985,-7368.923837712476,7368.923837712476,-126.92536137792158,-18.90797195541174,2976.278944093282,0.03278128500000001,752.9532317505823,996.9868815394951,145.83333333333334,2021-01-02 15:00:00
40,-1447.2393847999901,0.0,1447.2393847999901,-1447.2393847999901,0.0,-5001.877374031331,-1560.1185665386254,0.0,0.0,1560.1185665386254,5001.877374031331,-8009.235325369947,8009.235325369947,-137.9543486161162,-7.878984717217122,2968.399959376065,0.034914177500000004,649.3733513903875,1021.8542914049845,145.83333333333334,2021-01-02 16:00:00
41,-1447.2393847999901,0.0,1447.2393847999901,-1447.2393847999901,0.0,-3621.720393599379,-2274.7961669436863,0.0,0.0,2274.7961669436863,3621.720393599379,-7343.755945343056,7343.755945343056,-126.49185929478688,-19.341474038546437,2949.0584853375185,0.0401465225,1064.498826333978,1009.2029331863794,145.83333333333334,2021-01-02 17:00:00
42,-1447.2393847999901,0.0,1447.2393847999901,-1447.2393847999901,0.0,-2595.9023392117883,-2370.7026500263028,0.0,0.0,2370.7026500263028,2595.9023392117883,-6413.844374038081,6413.844374038081,-110.47468163943545,-35.35865169389787,2913.6998336436204,0.04257533166666666,1061.8041348609381,1032.3808700453853,145.83333333333334,2021-01-02 18:00:00
43,-1447.2393847999901,0.0,1447.2393847999901,-1447.2393847999901,0.0,-593.7016751506169,-2615.2750091666403,0.0,0.0,2615.2750091666403,593.7016751506169,-4656.216069117248,4656.216069117248,-80.2005720566455,-65.63276127668782,2848.0670723669327,0.06430367083333333,973.1460675547218,1041.196993240892,145.83333333333334,2021-01-02 19:00:00
44,-1447.2393847999901,0.0,1447.2393847999901,-1447.2393847999901,0.0,0.0,-2924.453918795445,0.0,0.0,2924.453918795445,0.0,-4371.693303595435,4371.693303595435,-75.29983544578751,-70.5334978875458,2777.533574479387,0.038511145833333336,1181.8671043344762,1051.336622280946,145.83333333333334,2021-01-02 20:00:00
45,-1447.2393847999901,0.0,1447.2393847999901,-1447.2393847999901,0.0,0.0,-2109.4991407397856,0.0,0.0,2109.4991407397856,0.0,-3556.7385255397758,3556.7385255397758,-61.2627206662855,-84.57061266704781,2692.962961812339,0.032402664166666664,952.9312648132848,1043.7515398408655,145.83333333333334,2021-01-02 21:00:00
46,-1447.2393847999901,0.0,1447.2393847999901,-1447.2393847999901,0.0,0.0,-1430.8438269316996,0.0,0.0,1430.8438269316996,0.0,-2878.0832117316895,2878.0832117316895,-49.573283666638346,-96.26004966669497,2596.702912145644,0.03485678166666667,1280.1849756989131,1046.0290016063236,145.83333333333334,2021-01-02 22:00:00
47,-1447.2393847999901,0.0,1447.2393847999901,-1447.2393847999901,0.0,0.0,-1267.4958420396051,0.0,0.0,1267.4958420396051,0.0,-2714.7352268395953,2714.7352268395953,-46.75971109221743,-99.07362224111588,2497.629289904528,0.036490270000000005,970.8382068877959,1077.1236946446938,145.83333333333334,2021-01-02 23:00:00
48,-1447.2393847999901,0.0,1447.2393847999901,-1447.2393847999901,0.0,0.0,-1238.7253852825404,0.0,0.0,1238.7253852825404,0.0,-2685.964770082531,2685.964770082531,-46.26415696500422,-99.5691763683291,2398.060113536199,0.03775206166666667,771.227526959947,1090.8777864402066,145.83333333333334,2021-01-03 00:00:00
49,-1447.2393847999901,0.0,1447.2393847999901,-1447.2393847999901,0.0,0.0,-1365.1998156245138,0.0,0.0,1365.1998156245138,0.0,-2812.4392004245037,2812.4392004245037,-48.44260433802047,-97.39072899531284,2300.6693845408863,0.03404107416666667,984.4092345996497,1099.2469361436915,145.83333333333334,2021-01-03 01:00:00
50,-1447.2393847999901,0.0,1447.2393847999901,-1447.2393847999901,0.0,0.0,-1698.675232504992,0.0,0.0,1698.675232504992,0.0,-3145.914617304982,3145.914617304982,-54.186521459485405,-91.64681187384791,2209.0225726670383,0.0318918725,1171.7938851298825,1103.0152023351177,145.83333333333334,2021-01-03 02:00:00
51,-1447.2393847999901,0.0,1447.2393847999901,-1447.2393847999901,0.0,0.0,-927.5763478730236,0.0,0.0,927.5763478730236,0.0,-2374.8157326730134,2374.8157326730134,-40.90479854505682,-104.9285347882765,2104.094037878762,0.028000075833333336,1176.3313837780024,1095.990229516916,145.83333333333334,2021-01-03 03:00:00
52,-1447.2393847999901,0.0,1447.2393847999901,-1447.2393847999901,0.0,0.0,-697.0218083106241,0.0,0.0,697.0218083106241,0.0,-2144.261193110614,2144.261193110614,-36.93363275535013,-108.89970057798318,1995.1943373007787,0.03521666666666667,1261.564105249939,1110.946690084783,145.83333333333334,2021-01-03 04:00:00
53,-1447.2393847999901,0.0,1447.2393847999901,-1447.2393847999901,0.0,0.0,-945.2409969392598,0.0,0.0,945.2409969392598,0.0,-2392.4803817392503,2392.4803817392503,-41.20906169334337,-104.62427163998994,1890.5700656607887,0.034296140833333336,1267.7685529149805,1111.6569914361412,145.83333333333334,2021-01-03 05:00:00
54,-1447.2393847999901,0.0,1447.2393847999901,-1447.2393847999901,0.0,0.0,-1874.7896336286276,0.0,0.0,1874.7896336286276,0.0,-3322.0290184286177,3322.0290184286177,-57.219988014272445,-88.61334531906087,1801.9567203417278,0.027982610833333334,850.2240717317768,1062.1185924817069,145.83333333333334,2021-01-03 06:00:00
55,-1447.2393847999901,0.0,1447.2393847999901,-1447.2393847999901,0.0,-2047.8215108023458,-2107.371011785626,0.0,0.0,2107.371011785626,2047.8215108023458,-5602.431907387962,5602.431907387962,-96.49858108197769,-49.334752251355624,1752.621968090372,0.028420974166666668,597.253154318364,1016.1716105633711,145.83333333333334,2021-01-03 07:00:00
56,-1447.2393847999901,0.0,1447.2393847999901,-1447.2393847999901,0.0,-3737.2089301458686,-398.3016726583128,0.0,0.0,398.3016726583128,3737.2089301458686,-5582.749987604172,5582.749987604172,-96.15957163688287,-49.67376169645044,1702.9482063939217,0.031618439166666665,916.4587722916641,998.4443914997959,145.83333333333334,2021-01-03 08:00:00
57,-1447.2393847999901,0.0,1447.2393847999901,-1447.2393847999901,0.0,-5140.522444388425,-1129.0751739747866,0.0,0.0,1129.0751739747866,5140.522444388425,-7716.837003163203,7716.837003163203,-132.91796019227957,-12.915373141053749,1690.032833252868,0.03171292083333333,623.9149946086208,969.3802982130445,145.83333333333334,2021-01-03 09:00:00
58,-1447.2393847999901,0.0,1447.2393847999901,-1447.2393847999901,0.0,-5821.941255784157,-1501.5478704308684,0.0,0.0,1501.5478704308684,5821.941255784157,-8770.728511015015,8770.728511015015,-151.07061903815233,5.237285704819016,1695.270118957687,0.017727886666666668,929.2375912949542,921.9878500193616,145.83333333333334,2021-01-03 10:00:00
59,-1447.2393847999901,0.0,1447.2393847999901,-1447.2393847999901,0.0,-5821.941255784157,-1765.3089490176997,0.0,0.0,1765.3089490176997,5821.941255784157,-9034.489589601846,9034.489589601846,-155.613747852394,9.780414519060685,1705.0505334767477,0.022015,1267.365513630773,949.7237286270208,145.83333333333334,2021-01-03 11:00:00
60,-1447.2393847999901,0.0,1447.2393847999901,-1447.2393847999901,0.0,-5821.941255784157,-1620.8774258252895,0.0,0.0,1620.8774258252895,5821.941255784157,-8890.058066409436,8890.058066409436,-153.12600015961135,7.292666826278037,1712.3432003030257,0.021939215,1249.7519810098315,943.336091692114,145.83333333333334,2021-01-03 12:00:00
61,-1447.2393847999901,0.0,1447.2393847999901,-1447.2393847999901,0.0,-5821.941255784157,-2547.010807640226,0.0,0.0,2547.010807640226,5821.941255784157,-9816.191448224374,9816.191448224374,-169.07810073221114,23.244767398877826,1735.5879677019036,0.0071382450000000005,782.0591373510033,928.3903850777023,145.83333333333334,2021-01-03 13:00:00
62,-1447.2393847999901,0.0,1447.2393847999901,-1447.2393847999901,0.0,-5821.941255784157,-3699.1154343834305,0.0,0.0,3699.1154343834305,5821.941255784157,-10968.296074967577,10968.296074967577,-188.92242255111475,43.089089217781435,1778.6770569196851,0.0230814575,1115.8999939951204,964.1567949507717,145.83333333333334,2021-01-03 14:00:00
63,-1447.2393847999901,0.0,1447.2393847999901,-1447.2393847999901,0.0,-5797.019095153607,-6637.526759941544,0.0,0.0,6637.526759941544,5797.019095153607,-13881.78523989514,13881.78523989514,-239.10555285252457,93.27221951919125,1871.9492764388765,0.026614783333333336,1182.0634461158709,998.6123230072408,145.83333333333334,2021-01-03 15:00:00
64,-1447.2393847999901,0.0,1447.2393847999901,-1447.2393847999901,0.0,-5453.216772538439,-7136.98988413467,0.0,0.0,7136.98988413467,5453.216772538439,-14037.4460414731,14037.4460414731,-241.78671823403468,95.95338490070137,1967.902661339578,0.03363393916666667,541.7420587245011,1001.4712751856292,145.83333333333334,2021-01-03 16:00:00
65,-1447.2393847999901,0.0,1447.2393847999901,-1447.2393847999901,0.0,-4718.858659406339,-6133.558188534742,0.0,0.0,6133.558188534742,4718.858659406339,-12299.65623274107,12299.65623274107,-211.85431503244953,66.02098169911622,2033.923643038694,0.039634,1176.644919989696,1008.7485369241564,145.83333333333334,2021-01-03 17:00:00
66,-1447.2393847999901,0.0,1447.2393847999901,-1447.2393847999901,0.0,-3107.6447640119013,-4340.249472324815,0.0,0.0,4340.249472324815,3107.6447640119013,-8895.133621136707,8895.133621136707,-153.21342359241373,7.3800902590804185,2041.3037332977744,0.043839189166666674,947.275244412602,1021.2113746048121,145.83333333333334,2021-01-03 18:00:00
67,-1447.2393847999901,0.0,1447.2393847999901,-1447.2393847999901,0.0,-588.3844143974001,-3793.7333835983172,0.0,0.0,3793.7333835983172,588.3844143974001,-5829.357182795708,5829.357182795708,-100.40723493988668,-45.42609839344664,1995.8776349043278,0.04116497833333333,1251.457200583838,1015.1601754800373,145.83333333333334,2021-01-03 19:00:00
68,-1447.2393847999901,0.0,1447.2393847999901,-1447.2393847999901,0.0,0.0,-4216.253078623264,0.0,0.0,4216.253078623264,0.0,-5663.492463423254,5663.492463423254,-97.5503131003021,-48.28302023303121,1947.5946146712965,0.03925110749999999,1273.8791660406328,1029.0316225906274,145.83333333333334,2021-01-03 20:00:00
69,-1447.2393847999901,0.0,1447.2393847999901,-1447.2393847999901,0.0,0.0,-3841.7840272721955,0.0,0.0,3841.7840272721955,0.0,-5289.023412072186,5289.023412072186,-91.10030483392052,-54.7330284994128,1892.8615861718838,0.03556872083333334,1068.6833639193067,1028.3158814282317,145.83333333333334,2021-01-03 21:00:00
70,-1447.2393847999901,0.0,1447.2393847999901,-1447.2393847999901,0.0,0.0,-2930.230334299808,0.0,0.0,2930.230334299808,0.0,-4377.469719099799,4377.469719099799,-75.39933079158116,-70.43400254175215,1822.4275836301317,0.037859740833333336,1201.8518376218624,1040.8273357391279,145.83333333333334,2021-01-03 22:00:00
71,-1447.2393847999901,0.0,1447.2393847999901,-1447.2393847999901,0.0,0.0,-3117.5987868844077,0.0,0.0,3117.5987868844077,0.0,-4564.838171684398,4564.838171684398,-78.62664173668992,-67.2066915966434,1755.2208920334883,0.03681960916666666,1084.4746083251662,1063.9611707517574,145.83333333333334,2021-01-03 23:00:00
72,-1447.2393847999901,0.0,1447.2393847999901,-1447.2393847999901,0.0,0.0,-3577.3421897179683,0.0,0.0,3577.3421897179683,0.0,-5024.581574517959,5024.581574517959,-86.54545034848846,-59.287882984844856,1695.9330090486435,0.03674939083333333,1279.8350845926666,1068.0526360104398,145.83333333333334,2021-01-04 00:00:00
73,-1447.2393847999901,0.0,1447.2393847999901,-1447.2393847999901,0.0,0.0,-3120.0676063804253,0.0,0.0,3120.0676063804253,0.0,-4567.306991180416,4567.306991180416,-78.66916569454455,-67.16416763878877,1628.7688414098548,0.03320560833333334,1282.6569570507772,1086.4397323137443,145.83333333333334,2021-01-04 01:00:00
74,-1447.2393847999901,0.0,1447.2393847999901,-1447.2393847999901,0.0,0.0,-2452.586058285236,0.0,0.0,2452.586058285236,0.0,-3899.8254430852267,3899.8254430852267,-67.17219021062151,-78.6611431227118,1550.107698287143,0.0323518625,1175.6372763117404,1095.9608463362897,145.83333333333334,2021-01-04 02:00:00
75,-1447.2393847999901,0.0,1447.2393847999901,-1447.2393847999901,0.0,0.0,-3856.6540152347934,0.0,0.0,3856.6540152347934,0.0,-5303.893400034784,5303.893400034784,-91.35643159508732,-54.476901738246,1495.630796548897,0.032240235000000006,955.2994444881166,1094.192820914701,145.83333333333334,2021-01-04 03:00:00
76,-1447.2393847999901,0.0,1447.2393847999901,-1447.2393847999901,0.0,0.0,-4343.128724876305,0.0,0.0,4343.128724876305,0.0,-5790.368109676295,5790.368109676295,-99.73567118044798,-46.097662152885334,1449.5331343960117,0.034640681666666666,1174.1374185591978,1091.0327493561274,145.83333333333334,2021-01-04 04:00:00
77,-1447.2393847999901,0.0,1447.2393847999901,-1447.2393847999901,0.0,0.0,-4962.335700165874,0.0,0.0,4962.335700165874,0.0,-6409.575084965864,6409.575084965864,-110.40114565640022,-35.4321876769331,1414.1009467190786,0.035594834166666665,1285.4130346295628,1090.2462491627136,145.83333333333334,2021-01-04 05:00:00
78,-1447.2393847999901,0.0,1447.2393847999901,-1447.2393847999901,0.0,0.0,-5322.33553538896,0.0,0.0,5322.33553538896,0.0,-6769.57492018895,6769.57492018895,-116.60193021978998,-29.231403113543337,1384.8695436055352,0.03522944666666667,1144.232668778237,1082.468988890155,145.83333333333334,2021-01-04 06:00:00
79,-1447.2393847999901,0.0,1447.2393847999901,-1447.2393847999901,0.0,-1777.5929517374962,-4939.5125280715265,0.0,0.0,4939.5125280715265,1777.5929517374962,-8164.344864609012,8164.344864609012,-140.6260188293875,-5.20731450394581,1379.6622291015894,0.039708637500000005,1357.842701748075,1070.7267470158079,145.83333333333334,2021-01-04 07:00:00
80,-1447.2393847999901,0.0,1447.2393847999901,-1447.2393847999901,0.0,-3608.8877687825766,-5881.091046432066,0.0,0.0,5881.091046432066,3608.8877687825766,-10937.218200014633,10937.218200014633,-188.38712450812605,42.553791174792735,1422.216020276382,0.04175792166666667,1019.8308381214479,1047.1468132467617,145.83333333333334,2021-01-04 08:00:00
