,grid_interaction,CP_grid_out,CP_grid_in,grid_pout,grid_pin,pv_pout,wind_pout,curtail_wind,curtail_solar,CP_wind,CP_pv,CP_el,el_pin,el_pout,h2_storage_p,h2_storage_level,price,CO2,Mean_CO2,Load,Time
6172,-1446.5292236713487,0.0,1446.5292236713487,-1446.5292236713487,0.0,0.0,-155.48624107072607,0.0,0.0,155.48624107072607,0.0,-1602.0154647420748,1602.0154647420748,-27.59377030805739,27.593770308056264,71844.33485745164,0.05215748333333334,1147.0753735919704,1046.6984690027512,0.0,2021-09-15 04:00:00
6173,-1446.5292236713487,0.0,1446.5292236713487,-1446.5292236713487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1446.5292236713487,1446.5292236713487,-24.915611628197443,24.91561162819562,71869.25046907984,0.062468761666666664,1040.44623193347,1062.2686307478418,0.0,2021-09-15 05:00:00
6174,-1446.5292236713487,0.0,1446.5292236713487,-1446.5292236713487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1446.5292236713487,1446.5292236713487,-24.915611628197443,24.91561162819562,71894.16608070803,0.08697333833333333,689.6681869587003,1028.9981192717537,0.0,2021-09-15 06:00:00
6175,-1446.5292236713487,0.0,1446.5292236713487,-1446.5292236713487,0.0,-170.6270293272163,0.0,0.0,0.0,0.0,170.6270293272163,-1617.156252998565,1617.156252998565,-27.854561444365046,27.85456144437194,71922.0206421524,0.07134732,751.6116307392182,978.3091805831565,0.0,2021-09-15 07:00:00
6176,-1446.5292236713487,0.0,1446.5292236713487,-1446.5292236713487,0.0,-4356.08821231583,0.0,0.0,0.0,0.0,4356.08821231583,-5802.617435987178,5802.617435987178,-99.94665859229885,99.9466585922928,72021.9673007447,0.0,284.7145073362115,957.237694616937,0.0,2021-09-15 08:00:00
6177,-1446.5292236713487,0.0,1446.5292236713487,-1446.5292236713487,0.0,-5367.282564630547,0.0,0.0,0.0,0.0,5367.282564630547,-6813.811788301896,6813.811788301896,-117.36388414890077,117.36388414890098,72139.3311848936,0.0,351.9293700321702,950.7430725302614,0.0,2021-09-15 09:00:00
6178,-1446.5292236713487,0.0,1446.5292236713487,-1446.5292236713487,0.0,-5621.779459473647,0.0,0.0,0.0,0.0,5621.779459473647,-7068.3086831449955,7068.3086831449955,-121.74744286913132,121.74744286913483,72261.07862776273,0.0,105.1373602994928,944.1485039534057,0.0,2021-09-15 10:00:00
6179,-1446.5292236713487,0.0,1446.5292236713487,-1446.5292236713487,0.0,-5657.222810959933,0.0,0.0,0.0,0.0,5657.222810959933,-7103.752034631281,7103.752034631281,-122.35793366736951,122.35793366737198,72383.4365614301,0.0,244.90639389443365,938.5328148415151,0.0,2021-09-15 11:00:00
6180,-1446.5292236713487,0.0,1446.5292236713487,-1446.5292236713487,0.0,-5617.3748616449375,-540.9430302370913,0.0,0.0,540.9430302370913,5617.3748616449375,-7604.847115553376,7604.847115553376,-130.98900051396072,130.9890005139605,72514.42556194407,0.001717879166666667,592.6420796805537,903.1642783540881,0.0,2021-09-15 12:00:00
6181,-1446.5292236713487,0.0,1446.5292236713487,-1446.5292236713487,0.0,-5569.242280612267,-1212.3077200989594,0.0,0.0,1212.3077200989594,5569.242280612267,-8228.079224382574,8228.079224382574,-141.72380553808568,141.72380553808762,72656.14936748215,0.02938933083333333,827.9876066064004,943.1663379740438,0.0,2021-09-15 13:00:00
