,grid_interaction,CP_grid_out,CP_grid_in,grid_pout,grid_pin,pv_pout,wind_pout,curtail_wind,curtail_solar,CP_wind,CP_pv,CP_el,el_pin,el_pout,h2_storage_p,h2_storage_level,price,CO2,Mean_CO2,Load
1763,-1446.5292236713487,0.0,1446.5292236713487,-1446.5292236713487,0.0,-5574.906808714767,0.0,0.0,0.0,0.0,5574.906808714767,-7021.436032386116,7021.436032386116,-120.94008914050887,120.94008914050887,77264.93089846103,0.03729033333333333,1206.7345241190021,978.8513334678952,0.0
1764,-1446.5292236713487,0.0,1446.5292236713487,-1446.5292236713487,0.0,-5507.65659317215,0.0,0.0,0.0,0.0,5507.65659317215,-6954.185816843498,6954.185816843498,-119.78174389248151,119.78174389248151,77384.71264235351,0.03344016083333333,452.7728253576004,979.6152443454752,0.0
1765,-1446.5292236713487,0.0,1446.5292236713487,-1446.5292236713487,0.0,-5417.563263341497,-716.6539864786284,0.0,0.0,716.6539864786284,5417.563263341497,-7580.746473491474,7580.746473491474,-130.57388118710708,130.57388118710708,77515.28652354062,0.034267005,689.1424479616068,981.605127314229,0.0
1766,-1446.5292236713487,0.0,1446.5292236713487,-1446.5292236713487,0.0,-5573.1841642325235,-2679.8953178398315,0.0,0.0,2679.8953178398315,5573.1841642325235,-9699.608705743703,9699.608705743703,-167.0700318410579,167.0700318410579,77682.35655538167,0.03445441083333333,888.2196414109834,1000.8826371396912,0.0
1767,-1446.5292236713487,0.0,1446.5292236713487,-1446.5292236713487,0.0,-5535.2501982999665,-2316.74968171818,0.0,0.0,2316.74968171818,5535.2501982999665,-9298.529103689496,9298.529103689496,-160.16167255370686,160.16167255370686,77842.51822793538,0.03086914916666667,749.9945018368625,1006.5349064442222,0.0
1768,-1446.5292236713487,0.0,1446.5292236713487,-1446.5292236713487,0.0,-5271.754785845584,-2047.8909889997294,0.0,0.0,2047.8909889997294,5271.754785845584,-8766.17499851666,8766.17499851666,-150.99218747445036,150.99218747445036,77993.51041540982,0.033452455,672.4894642243901,1023.6763383784108,0.0
1769,-1446.5292236713487,0.0,1446.5292236713487,-1446.5292236713487,0.0,-4402.970959192942,-1871.0788381229427,0.0,0.0,1871.0788381229427,4402.970959192942,-7720.579020987234,7720.579020987234,-132.98241423944546,132.98241423944546,78126.49282964927,0.041119552499999996,1094.4885366074086,1032.1863870906805,0.0
1770,-1446.5292236713487,0.0,1446.5292236713487,-1446.5292236713487,0.0,-2178.052801724415,-1898.4889399240697,0.0,0.0,1898.4889399240697,2178.052801724415,-5523.070965319834,5523.070965319834,-95.13163572155226,95.13163572155226,78221.62446537083,0.046301479166666666,1316.4692973598367,1042.371365602202,0.0
1771,-1446.5292236713487,0.0,1446.5292236713487,-1446.5292236713487,0.0,-20.27854188140295,-2716.763312918915,0.0,0.0,2716.763312918915,20.27854188140295,-4183.571078471667,4183.571078471667,-72.05954121383284,72.05954121383284,78293.68400658466,0.03832680666666667,1137.1619062048503,1048.131003417816,0.0
1772,-1446.5292236713487,0.0,1446.5292236713487,-1446.5292236713487,0.0,0.0,-2118.3749728420526,0.0,0.0,2118.3749728420526,0.0,-3564.904196513401,3564.904196513401,-61.403369526559565,61.403369526559565,78355.08737611122,0.035965663333333335,796.0133491341564,1058.6628097319156,0.0
1773,-1446.5292236713487,0.0,1446.5292236713487,-1446.5292236713487,0.0,0.0,-2374.7349689974512,0.0,0.0,2374.7349689974512,0.0,-3821.2641926687998,3821.2641926687998,-65.8190190666378,65.8190190666378,78420.90639517785,0.03308682416666667,779.525666559622,1070.5157269669505,0.0
1774,-1446.5292236713487,0.0,1446.5292236713487,-1446.5292236713487,0.0,0.0,-1723.3911057371593,0.0,0.0,1723.3911057371593,0.0,-3169.920329408508,3169.920329408508,-54.600005673867024,54.600005673867024,78475.50640085172,0.034977893333333336,1459.1298036444587,1085.9091681654909,0.0
1775,-1446.5292236713487,0.0,1446.5292236713487,-1446.5292236713487,0.0,0.0,-1065.243026017639,0.0,0.0,1065.243026017639,0.0,-2511.772249688988,2511.772249688988,-43.2637936708241,43.2637936708241,78518.77019452254,0.03091185833333333,771.2248636034966,1085.8756796879777,0.0
1776,-1446.5292236713487,0.0,1446.5292236713487,-1446.5292236713487,0.0,0.0,-911.5636696653739,0.0,0.0,911.5636696653739,0.0,-2358.092893336725,2358.092893336725,-40.61675751318171,-3459.3832424868183,75059.38695203573,0.031135564166666668,834.309809160084,1083.4497849655218,3500.0
1777,-1446.5292236713487,0.0,1446.5292236713487,-1446.5292236713487,0.0,0.0,-974.0565143061385,0.0,0.0,974.0565143061385,0.0,-2420.585737977487,2420.585737977487,-41.69315985689569,41.69315985689569,75101.08011189262,0.025380325,970.6976484404784,1081.9059187903895,0.0
1778,-1446.5292236713487,0.0,1446.5292236713487,-1446.5292236713487,0.0,0.0,-709.275265703408,0.0,0.0,709.275265703408,0.0,-2155.8044893747565,2155.8044893747565,-37.13245921659276,37.13245921659276,75138.21257110922,0.01740574166666667,1602.3694921537838,1076.2112075951713,0.0
1779,-1446.5292236713487,0.0,1446.5292236713487,-1446.5292236713487,0.0,0.0,-608.4657698812862,0.0,0.0,608.4657698812862,0.0,-2054.9949935526347,2054.9949935526347,-35.396075184223534,35.396075184223534,75173.60864629345,0.017818650000000002,944.2936439944888,1065.5353982119584,0.0
1780,-1446.5292236713487,0.0,1446.5292236713487,-1446.5292236713487,0.0,0.0,-487.41904085019405,0.0,0.0,487.41904085019405,0.0,-1933.9482645215428,1933.9482645215428,-33.31111676095177,33.31111676095177,75206.9197630544,0.025294164166666664,1260.443900689673,1080.7341546586078,0.0
1781,-1446.5292236713487,0.0,1446.5292236713487,-1446.5292236713487,0.0,0.0,-379.94544877898454,0.0,0.0,379.94544877898454,0.0,-1826.4746724503334,1826.4746724503334,-31.459947606181924,31.459947606181924,75238.37971066058,0.03309152916666667,1005.2738636136525,1082.766783530274,0.0
1782,-1446.5292236713487,0.0,1446.5292236713487,-1446.5292236713487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1446.5292236713487,1446.5292236713487,-24.915611628197443,24.915611628197443,75263.29532228877,0.03703003916666667,1102.5047292732036,1085.3796029780565,0.0
1783,-1446.5292236713487,0.0,1446.5292236713487,-1446.5292236713487,0.0,-96.92594268062435,0.0,0.0,0.0,0.0,96.92594268062435,-1543.455166351973,1543.455166351973,-26.58510375114127,26.58510375114127,75289.88042603992,0.0278375375,1007.0068561315894,1029.9784952917453,0.0
1784,-1446.5292236713487,0.0,1446.5292236713487,-1446.5292236713487,0.0,-3806.3140345479655,0.0,0.0,0.0,0.0,3806.3140345479655,-5252.8432582193145,5252.8432582193145,-90.4771230500374,90.4771230500374,75380.35754908995,0.026043024166666668,1269.0220280095168,987.8373090996329,0.0
1785,-1446.5292236713487,0.0,1446.5292236713487,-1446.5292236713487,0.0,-5011.2486723138145,0.0,0.0,0.0,0.0,5011.2486723138145,-6457.777895985163,6457.777895985163,-111.23141060998066,111.23141060998066,75491.58895969993,0.0157765425,602.6973310404143,957.0329667331904,0.0
1786,-1446.5292236713487,0.0,1446.5292236713487,-1446.5292236713487,0.0,-5660.143558757871,-510.7707128628441,0.0,0.0,510.7707128628441,5660.143558757871,-7617.443495292063,7617.443495292063,-131.20596571615266,131.20596571615266,75622.79492541609,0.020497314166666666,835.6351971063016,934.6281823551494,0.0
1787,-1446.5292236713487,0.0,1446.5292236713487,-1446.5292236713487,0.0,-5774.769334723233,-1104.2541092295887,0.0,0.0,1104.2541092295887,5774.769334723233,-8325.552667624172,8325.552667624172,-143.40272803486516,143.40272803486516,75766.19765345096,0.025974153333333333,1269.4011413800145,946.5518452360147,0.0
1788,-1446.5292236713487,0.0,1446.5292236713487,-1446.5292236713487,0.0,-5689.486597241078,-1271.1562447443143,0.0,0.0,1271.1562447443143,5689.486597241078,-8407.172065656741,8407.172065656741,-144.80857396554427,144.80857396554427,75911.00622741651,0.04059179416666667,1103.4784108764923,966.5119037330776,0.0
1789,-1446.5292236713487,0.0,1446.5292236713487,-1446.5292236713487,0.0,-5612.472455348936,-1559.9088655206483,0.0,0.0,1559.9088655206483,5612.472455348936,-8618.910544540933,8618.910544540933,-148.4556442219157,148.4556442219157,76059.46187163843,0.04912587,813.4072068067132,970.7796492891099,0.0
1790,-1446.5292236713487,0.0,1446.5292236713487,-1446.5292236713487,0.0,-5587.176336552859,-1923.5293852833722,0.0,0.0,1923.5293852833722,5587.176336552859,-8957.23494550758,8957.23494550758,-154.28308223069158,154.28308223069158,76213.74495386911,0.04206264083333333,1023.671628840891,980.4054243143011,0.0
1791,-1446.5292236713487,0.0,1446.5292236713487,-1446.5292236713487,0.0,-5547.983360383744,-2732.550408107439,0.0,0.0,2732.550408107439,5547.983360383744,-9727.062992162531,9727.062992162531,-167.54291571146092,167.54291571146092,76381.28786958057,0.028742568333333336,965.1019874900426,982.4501218203684,0.0
1792,-1446.5292236713487,0.0,1446.5292236713487,-1446.5292236713487,0.0,-5346.895867793978,-3928.8123759862615,0.0,0.0,3928.8123759862615,5346.895867793978,-10722.237467451589,10722.237467451589,-184.68420834685315,184.68420834685315,76565.97207792744,0.034525103333333335,521.7944818678502,991.7372985888228,0.0
1793,-1446.5292236713487,0.0,1446.5292236713487,-1446.5292236713487,0.0,-4599.9671547216985,-4545.028218744711,0.0,0.0,4545.028218744711,4599.9671547216985,-10591.524597137759,10591.524597137759,-182.4327563483374,182.4327563483374,76748.40483427577,0.0413076975,996.7079384910746,1006.6950666420433,0.0
1794,-1446.5292236713487,0.0,1446.5292236713487,-1446.5292236713487,0.0,-2363.690388267751,-5031.2327971686245,0.0,0.0,5031.2327971686245,2363.690388267751,-8841.452409107724,8841.452409107724,-152.28879641671767,152.28879641671767,76900.69363069249,0.04467570333333333,1396.1286182776712,1022.4921178218518,0.0
1795,-1446.5292236713487,0.0,1446.5292236713487,-1446.5292236713487,0.0,-19.488531149954152,-5696.3389404454365,0.0,0.0,5696.3389404454365,19.488531149954152,-7162.356695266739,7162.356695266739,-123.3673643377637,123.3673643377637,77024.06099503026,0.038734657500000005,1223.1344655347693,1031.2473866282503,0.0
1796,-1446.5292236713487,0.0,1446.5292236713487,-1446.5292236713487,0.0,0.0,-5360.016481951453,0.0,0.0,5360.016481951453,0.0,-6806.5457056228015,6806.5457056228015,-117.23873016574707,117.23873016574707,77141.299725196,0.03501422416666666,806.7680023159703,1043.4581243236105,0.0
1797,-1446.5292236713487,0.0,1446.5292236713487,-1446.5292236713487,0.0,0.0,-4295.338046045401,0.0,0.0,4295.338046045401,0.0,-5741.867269716749,5741.867269716749,-98.90027285437314,98.90027285437314,77240.19999805038,0.031164955,1037.9423019017052,1053.3004262097936,0.0
1798,-1446.5292236713487,0.0,1446.5292236713487,-1446.5292236713487,0.0,0.0,-2368.7626375368377,0.0,0.0,2368.7626375368377,0.0,-3815.2918612081867,3815.2918612081867,-65.71614918419613,65.71614918419613,77305.91614723457,0.0326038875,1097.9640001465648,1066.1165780935196,0.0
1799,-1446.5292236713487,0.0,1446.5292236713487,-1446.5292236713487,0.0,0.0,-1847.5517335781283,0.0,0.0,1847.5517335781283,0.0,-3294.0809572494773,3294.0809572494773,-56.7385991652223,56.7385991652223,77362.6547463998,0.03182754,1048.792274608889,1084.9404823919645,0.0
1800,-1446.5292236713487,0.0,1446.5292236713487,-1446.5292236713487,0.0,0.0,-1529.8407833138187,0.0,0.0,1529.8407833138187,0.0,-2976.3700069851766,2976.3700069851766,-51.26621567149641,-3448.7337843285036,73913.9209620713,0.030388169166666666,1007.3859578093092,1058.5976643239746,3500.0
1801,-1446.5292236713487,0.0,1446.5292236713487,-1446.5292236713487,0.0,0.0,-2164.2786351355307,0.0,0.0,2164.2786351355307,0.0,-3610.8078588068793,3610.8078588068793,-62.194033001102746,62.194033001102746,73976.11499507239,0.022751844166666667,870.9499915372904,1046.924299095901,0.0
1802,-1446.5292236713487,0.0,1446.5292236713487,-1446.5292236713487,0.0,0.0,-3040.7698382069725,0.0,0.0,3040.7698382069725,0.0,-4487.2990618783215,4487.2990618783215,-77.29107636109313,77.29107636109313,74053.40607143349,0.0203865775,434.25034845715186,1038.1919562106245,0.0
1803,-1446.5292236713487,0.0,1446.5292236713487,-1446.5292236713487,0.0,0.0,-3414.5360233546744,0.0,0.0,3414.5360233546744,0.0,-4861.065247026023,4861.065247026023,-83.7289781722002,83.7289781722002,74137.1350496057,0.026357670833333333,1270.9858177608694,1044.0833035256562,0.0
1804,-1446.5292236713487,0.0,1446.5292236713487,-1446.5292236713487,0.0,0.0,-2606.0187165680672,0.0,0.0,2606.0187165680672,0.0,-4052.5479402394153,4052.5479402394153,-69.80274503365135,69.80274503365135,74206.93779463934,0.027603708333333334,739.2666559757099,1049.784725169943,0.0
1805,-1446.5292236713487,0.0,1446.5292236713487,-1446.5292236713487,0.0,0.0,-1188.9508281462142,0.0,0.0,1188.9508281462142,0.0,-2635.480051817563,2635.480051817563,-45.39458750670015,45.39458750670015,74252.33238214604,0.031668765833333334,1017.2820714264213,1050.537384943221,0.0
1806,-1446.5292236713487,0.0,1446.5292236713487,-1446.5292236713487,0.0,0.0,-286.9745030004667,0.0,0.0,286.9745030004667,0.0,-1733.5037266718155,1733.5037266718155,-29.85857796924879,29.85857796924879,74282.19096011529,0.03150936,1028.989982062694,1051.6223762470063,0.0
1807,-1446.5292236713487,0.0,1446.5292236713487,-1446.5292236713487,0.0,-99.79326356676174,-358.7408084903073,0.0,0.0,358.7408084903073,99.79326356676174,-1905.0632957284176,1905.0632957284176,-32.813590231542626,32.813590231542626,74315.00455034683,0.03781112,1161.0499157215409,1025.7170945745202,0.0
1808,-1446.5292236713487,0.0,1446.5292236713487,-1446.5292236713487,0.0,-2989.75200983236,-243.46764410999742,0.0,0.0,243.46764410999742,2989.75200983236,-4679.748877613706,4679.748877613706,-80.60591078566915,80.60591078566915,74395.6104611325,0.034565051666666666,820.1531533408412,981.6769748536955,0.0
1809,-1446.5292236713487,0.0,1446.5292236713487,-1446.5292236713487,0.0,-3806.315104888322,0.0,0.0,0.0,0.0,3806.315104888322,-5252.84432855967,5252.84432855967,-90.47714148601794,90.47714148601794,74486.08760261851,0.04645209333333333,1273.5207195503865,964.361912038834,0.0
1810,-1446.5292236713487,0.0,1446.5292236713487,-1446.5292236713487,0.0,-4900.5754211255235,-348.5219166729594,0.0,0.0,348.5219166729594,4900.5754211255235,-6695.626561469831,6695.626561469831,-115.32821341114375,115.32821341114375,74601.41581602965,0.03788599,1344.5326019773602,940.0380450648918,0.0
1811,-1446.5292236713487,0.0,1446.5292236713487,-1446.5292236713487,0.0,-5548.371570553288,-796.2668110115287,0.0,0.0,796.2668110115287,5548.371570553288,-7791.167605236165,7791.167605236165,-134.19826091696152,134.19826091696152,74735.61407694661,0.038199422499999997,1168.2803786656666,935.3913165670803,0.0
1812,-1446.5292236713487,0.0,1446.5292236713487,-1446.5292236713487,0.0,-5592.599383725506,-930.9002095744743,0.0,0.0,930.9002095744743,5592.599383725506,-7970.028816971329,7970.028816971329,-137.27903966239987,137.27903966239987,74872.89311660902,0.0389,1260.5902742585517,944.6399875714094,0.0
1813,-1446.5292236713487,0.0,1446.5292236713487,-1446.5292236713487,0.0,-5502.263488201612,-934.4323581299078,0.0,0.0,934.4323581299078,5502.263488201612,-7883.22507000287,7883.22507000287,-135.78389638292344,135.78389638292344,75008.67701299195,0.03821157583333334,1224.6925089017343,939.1811464670502,0.0
1814,-1446.5292236713487,0.0,1446.5292236713487,-1446.5292236713487,0.0,-5475.8821300643185,-1115.378636108276,0.0,0.0,1115.378636108276,5475.8821300643185,-8037.789989843943,8037.789989843943,-138.44618584868996,138.44618584868996,75147.12319884064,0.029636200833333334,1277.083664234682,943.3511934393158,0.0
1815,-1446.5292236713487,0.0,1446.5292236713487,-1446.5292236713487,0.0,-5410.142808485442,-1354.411245660861,0.0,0.0,1354.411245660861,5410.142808485442,-8211.083277817652,8211.083277817652,-141.4310603954812,141.4310603954812,75288.55425923612,0.017886234166666664,1067.5463313150635,941.2686987273544,0.0
1816,-1446.5292236713487,0.0,1446.5292236713487,-1446.5292236713487,0.0,-5222.291870435148,-1357.8182956519447,0.0,0.0,1357.8182956519447,5222.291870435148,-8026.639389758441,8026.639389758441,-138.25412334721725,138.25412334721725,75426.80838258335,0.023313320833333335,1030.8719862571816,950.172271254792,0.0
1817,-1446.5292236713487,0.0,1446.5292236713487,-1446.5292236713487,0.0,-4364.261317604906,-1477.0422346925618,0.0,0.0,1477.0422346925618,4364.261317604906,-7287.832775968816,7287.832775968816,-125.52861572780934,125.52861572780934,75552.33699831115,0.051985349166666674,559.8665618256306,1011.196806743252,0.0
1818,-1446.5292236713487,0.0,1446.5292236713487,-1446.5292236713487,0.0,-2031.4688573273475,-2389.4578018541574,0.0,0.0,2389.4578018541574,2031.4688573273475,-5867.455882852853,5867.455882852853,-101.06346254913872,101.06346254913872,75653.4004608603,0.05865872166666667,833.6234762474902,1033.5028905749505,0.0
1819,-1446.5292236713487,0.0,1446.5292236713487,-1446.5292236713487,0.0,-8.492136416129854,-3508.844730144479,0.0,0.0,3508.844730144479,8.492136416129854,-4963.866090231958,4963.866090231958,-85.49966198726305,85.49966198726305,75738.90012284757,0.04132060666666667,953.031677284643,1035.4162116449538,0.0
1820,-1446.5292236713487,0.0,1446.5292236713487,-1446.5292236713487,0.0,0.0,-2717.0142627662485,0.0,0.0,2717.0142627662485,0.0,-4163.5434864375975,4163.5434864375975,-71.71457776836414,71.71457776836414,75810.61470061592,0.035382332499999995,284.4831934507747,1052.2316762950431,0.0
1821,-1446.5292236713487,0.0,1446.5292236713487,-1446.5292236713487,0.0,0.0,-1934.3677645368418,0.0,0.0,1934.3677645368418,0.0,-3380.8969882081906,3380.8969882081906,-58.23395402917651,58.23395402917651,75868.84865464509,0.03185351583333333,1350.9891679294108,1055.5824262322838,0.0
1822,-1446.5292236713487,0.0,1446.5292236713487,-1446.5292236713487,0.0,0.0,-979.8379988660306,0.0,0.0,979.8379988660306,0.0,-2426.3672225373793,2426.3672225373793,-41.7927425141773,41.7927425141773,75910.64139715927,0.035464965833333334,1303.5471868488444,1060.295499792939,0.0
1823,-1446.5292236713487,0.0,1446.5292236713487,-1446.5292236713487,0.0,0.0,-324.28928567941983,0.0,0.0,324.28928567941983,0.0,-1770.8185093507686,1770.8185093507686,-30.501303064604773,30.501303064604773,75941.14270022388,0.031117769999999996,1257.0018214779257,1067.409425521042,0.0
1824,-1446.5292236713576,0.0,1446.5292236713576,-1446.5292236713576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1446.5292236713576,1446.5292236713576,-24.91561162819744,-3475.0843883718026,72466.05831185207,0.03269902416666667,798.6940376838687,1066.9752853350735,3500.0
1825,-1446.5292236713487,0.0,1446.5292236713487,-1446.5292236713487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1446.5292236713487,1446.5292236713487,-24.915611628197443,24.915611628197443,72490.97392348027,0.029248559999999996,929.5450599788326,1063.6237874216736,0.0
1826,-1446.5292236713487,0.0,1446.5292236713487,-1446.5292236713487,0.0,0.0,-3.027221622779268,0.0,0.0,3.027221622779268,0.0,-1449.556445294128,1449.556445294128,-24.967753732920514,24.967753732920514,72515.9416772132,0.029015366666666664,1130.1613723355176,1067.2264075095165,0.0
1827,-1446.5292236713487,0.0,1446.5292236713487,-1446.5292236713487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1446.5292236713487,1446.5292236713487,-24.915611628197443,24.915611628197443,72540.85728884139,0.02957207333333333,924.4395520806029,1066.384701808111,0.0
1828,-1446.5292236713487,0.0,1446.5292236713487,-1446.5292236713487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1446.5292236713487,1446.5292236713487,-24.915611628197443,24.915611628197443,72565.77290046959,0.030426235833333332,924.5167142889812,1062.6566423223148,0.0
1829,-1446.5292236713487,0.0,1446.5292236713487,-1446.5292236713487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1446.5292236713487,1446.5292236713487,-24.915611628197443,24.915611628197443,72590.68851209778,0.03128153583333333,976.8002433875561,1059.365968551895,0.0
1830,-1446.5292236713487,0.0,1446.5292236713487,-1446.5292236713487,0.0,0.0,-350.5278627433254,0.0,0.0,350.5278627433254,0.0,-1797.0570864146741,1797.0570864146741,-30.95324705930787,30.95324705930787,72621.6417591571,0.0439821325,1005.8384857984547,1068.134428499372,0.0
1831,-1446.5292236713487,0.0,1446.5292236713487,-1446.5292236713487,0.0,-111.70046775839897,-528.7834661457399,0.0,0.0,528.7834661457399,111.70046775839897,-2087.0131575754876,2087.0131575754876,-35.94756915115259,35.94756915115259,72657.58932830824,0.056956075,1140.984022757637,1057.988812699997,0.0
1832,-1446.5292236713487,0.0,1446.5292236713487,-1446.5292236713487,0.0,-3361.2599455091877,-831.8499481085652,0.0,0.0,831.8499481085652,3361.2599455091877,-5639.639117289102,5639.639117289102,-97.13945329976308,97.13945329976308,72754.728781608,0.03980095833333333,1313.571216201397,1029.8368001600081,0.0
1833,-1446.5292236713487,0.0,1446.5292236713487,-1446.5292236713487,0.0,-3329.5309460568305,-95.17989679189539,0.0,0.0,95.17989679189539,3329.5309460568305,-4871.240066520075,4871.240066520075,-83.90423342923357,83.90423342923357,72838.63301503724,0.035197066666666665,1191.091091570233,991.2928685172154,0.0
1834,-1446.5292236713487,0.0,1446.5292236713487,-1446.5292236713487,0.0,-3066.47077422356,-442.7024976604281,0.0,0.0,442.7024976604281,3066.47077422356,-4955.702495555337,4955.702495555337,-85.35904888997874,85.35904888997874,72923.9920639272,0.025652534166666668,1321.94785453697,977.8318913947924,0.0
1835,-1446.5292236713487,0.0,1446.5292236713487,-1446.5292236713487,0.0,-4399.29772568811,-2357.27947295575,0.0,0.0,2357.27947295575,4399.29772568811,-8203.10642231521,8203.10642231521,-141.2936637701931,141.2936637701931,73065.2857276974,0.02944756166666667,1304.0713135685742,979.8580811621636,0.0
1836,-1446.5292236713487,0.0,1446.5292236713487,-1446.5292236713487,0.0,-5418.287624147561,-4350.538012562166,0.0,0.0,4350.538012562166,5418.287624147561,-11215.354860381076,11215.354860381076,-193.17786422900474,193.17786422900474,73258.4635919264,0.03372244083333333,1081.8699789280186,991.1918374917495,0.0
1837,0.0,0.0,0.0,0.0,0.0,-5627.584311474046,-8837.70792523944,-493.00398215564746,0.0,8837.70792523944,5627.584311474046,-14465.292236713487,14465.292236713487,-249.15611628197442,249.15611628197442,73507.61970820837,0.0390935975,0.0,0.0,0.0
1838,0.0,0.0,0.0,0.0,0.0,-5606.266114885728,-8859.02612182776,-1206.4203201190103,0.0,8859.02612182776,5606.266114885728,-14465.292236713487,14465.292236713487,-249.15611628197442,249.15611628197442,73756.77582449035,0.034361221666666664,0.0,0.0,0.0
1839,0.0,0.0,0.0,0.0,0.0,-5553.471115324169,-8911.82112138932,-500.3656390561082,0.0,8911.82112138932,5553.471115324169,-14465.292236713487,14465.292236713487,-249.15611628197442,249.15611628197442,74005.93194077232,0.03431080666666667,0.0,0.0,0.0
1840,-152.2551724805071,0.0,152.2551724805071,-152.2551724805071,0.0,-5390.759287767323,-8922.277776465657,0.0,0.0,8922.277776465657,5390.759287767323,-14465.292236713487,14465.292236713487,-249.15611628197442,249.15611628197442,74255.08805705431,0.03665853583333333,111.55510798535795,106.63552128565576,0.0
1841,-1446.5292236713487,0.0,1446.5292236713487,-1446.5292236713487,0.0,-4518.155820990486,-7115.324576972557,0.0,0.0,7115.324576972557,4518.155820990486,-13080.009621634392,13080.009621634392,-225.29544131752152,225.29544131752152,74480.38349837183,0.040860932499999995,1366.7194177869496,1036.8590541478106,0.0
1842,1446.5292236713487,-1446.5292236713487,0.0,0.0,1446.5292236713487,-2090.655248572051,-6624.175683358541,0.0,0.0,6624.175683358541,2090.655248572051,-7268.301708259243,7268.301708259243,-125.19220462060704,125.19220462060704,74605.57570299243,0.17554394666666667,-1099.6945031877078,-1046.363504909601,0.0
1843,-1446.5292236713487,0.0,1446.5292236713487,-1446.5292236713487,0.0,-5.1114767961133545,-6596.846760625791,0.0,0.0,6596.846760625791,5.1114767961133545,-8048.487461093252,8048.487461093252,-138.63044347355503,138.63044347355503,74744.20614646598,0.03975425583333334,1277.9281441380501,1035.1748944072149,0.0
1844,-1446.5292236713487,0.0,1446.5292236713487,-1446.5292236713487,0.0,0.0,-9620.258369174817,0.0,0.0,9620.258369174817,0.0,-11066.787592846165,11066.787592846165,-190.61888078229123,190.61888078229123,74934.82502724828,0.03598170416666667,569.6919959756243,1043.1048580194579,0.0
1845,-1446.5292236713487,0.0,1446.5292236713487,-1446.5292236713487,0.0,0.0,-7326.697312022262,0.0,0.0,7326.697312022262,0.0,-8773.226535693611,8773.226535693611,-151.1136460380297,151.1136460380297,75085.93867328632,0.03177748666666667,955.358966449509,1038.9421486872236,0.0
1846,-1446.5292236713487,0.0,1446.5292236713487,-1446.5292236713487,0.0,0.0,-6169.084681620475,0.0,0.0,6169.084681620475,0.0,-7615.613905291823,7615.613905291823,-131.17445210886507,131.17445210886507,75217.11312539518,0.0347265175,743.7144939379126,1056.0224437870386,0.0
1847,-1446.5292236713487,0.0,1446.5292236713487,-1446.5292236713487,0.0,0.0,-6550.98672328621,0.0,0.0,6550.98672328621,0.0,-7997.515946957559,7997.515946957559,-137.7524892438556,137.7524892438556,75354.86561463903,0.033950650000000006,1143.9910979643744,1074.3987923053119,0.0
1848,-1446.5292236713487,0.0,1446.5292236713487,-1446.5292236713487,0.0,0.0,-4235.992039836493,0.0,0.0,4235.992039836493,0.0,-5682.521263507864,5682.521263507864,-97.87807294427921,-3402.121927055721,71952.74368758331,0.033494715,862.4653027726497,1080.0383715705957,3500.0
1849,-1446.5292236713487,0.0,1446.5292236713487,-1446.5292236713487,0.0,0.0,-5956.65311894931,0.0,0.0,5956.65311894931,0.0,-7403.182342620658,7403.182342620658,-127.5154438935645,127.5154438935645,72080.25913147688,0.030425185,534.0981253134829,1092.2746214607857,0.0
1850,-1446.5292236713487,0.0,1446.5292236713487,-1446.5292236713487,0.0,0.0,-6917.395330256964,0.0,0.0,6917.395330256964,0.0,-8363.924553928313,8363.924553928313,-144.06366111589122,144.06366111589122,72224.32279259275,0.025907999166666668,1398.796878730465,1085.0439487699225,0.0
1851,-1446.5292236713487,0.0,1446.5292236713487,-1446.5292236713487,0.0,0.0,-7082.343427628349,0.0,0.0,7082.343427628349,0.0,-8528.872651299698,8528.872651299698,-146.9047946828196,146.9047946828196,72371.22758727557,0.02601945916666667,1229.706463433972,1088.4732528382867,0.0
1852,-1446.5292236713487,0.0,1446.5292236713487,-1446.5292236713487,0.0,0.0,-8149.523720277257,0.0,0.0,8149.523720277257,0.0,-9596.052943948605,9596.052943948605,-165.28634499911476,165.28634499911476,72536.51393227468,0.028458391666666666,1065.0221783225752,1104.5139608963095,0.0
1853,-1446.5292236713487,0.0,1446.5292236713487,-1446.5292236713487,0.0,0.0,-9538.296995003322,0.0,0.0,9538.296995003322,0.0,-10984.82621867467,10984.82621867467,-189.20714451457357,189.20714451457357,72725.72107678925,0.03580809833333334,1085.6675916373883,1101.0348558403766,0.0
1854,-1446.5292236713487,0.0,1446.5292236713487,-1446.5292236713487,0.0,0.0,-11643.096151370788,0.0,0.0,11643.096151370788,0.0,-13089.625375042137,13089.625375042137,-225.4610669913754,225.4610669913754,72951.18214378064,0.05628773250000001,332.3261791929334,1093.1117057424094,0.0
1855,0.0,0.0,0.0,0.0,0.0,-151.47268510359984,-14313.819551609888,-151.47268510359936,0.0,14313.819551609888,151.47268510359984,-14465.292236713487,14465.292236713487,-249.15611628197442,249.15611628197442,73200.3382600626,0.030177383333333335,0.0,0.0,0.0
