,Location,Year,LCOH,Capex,Step,RE_supply_proportion,FLH,EI_GCO,EI_MEF,EI_MeanEI,EI_L,Sell_amount,Purchase_amount,Curtailment,LGCs,wind_capacity,pv_capacity,electrolyser_capacity,hydrogen_storage_capacity,Grid_max_power_export,grid_cost,production_amount,H2_initial_storage_level,Simultaneity_obligation_interval,ratio,Simultaneity_obligation,Batch_interval,Supply_ratio,wind_capex,pv_capex,hydrogen_storage_capex,electrolyser_capex,grid_connection_cost,wind_OM,pv_OM,electrolyser_OM,grid_intercation_cost,LCOH_sum
0,SA1,2021,2.236046094058936,33551443.842335567,60,0.6264848822232697,6287.027635591464,8.993746525740743,7.8024474635867636,0.91780287034147,3.795053059077041,8310148.1233814,-27702869.255264748,0.0,14184.581711893576,13345.00762365921,0.0,11796.98965853516,34162.54878661287,11796.989658535158,-825422.397232359,1277499.9999999998,3236.854430059124,0,0,1,24,-1,1.1889840309507267,0.0,0.03694325573738788,0.7707789051971795,0.11196881940540093,0.19482144202054347,0.0,0.42036783814419965,-0.4336397363938897,2.290224555061548
1,SA1,2021,2.823381042704352,60956883.41704869,60,1.0000000000000442,4855.118405931755,-19.36706755431497,-10.873648958064884,-7.835839116952837,-5.977489985899682,30544973.82794737,0.0,-12988784.537211267,-30544.97382794737,28675.9080950188,0.0,15276.249475065231,51286.42279692024,25349.509028851517,-3521670.988701931,1277499.9999999998,0.0,1,0,1,24,-1,2.5549027591067874,0.0,0.05546095067663357,0.9981030065064774,0.24059990562198194,0.4186345878450886,0.0,0.5222264034187395,-1.8501272612994295,2.9398003518762783
2,SA1,2021,2.5835096422719284,55584832.2254558,60,0.8324639600783537,5549.239116227608,-16.457168887047096,-8.697796087971634,-7.046272694789541,-4.622219914523874,36045356.77212744,-12425813.008910386,-11098532.138239492,-25955.59660889221,26528.12624676714,0.0,13365.43595375213,48098.46100467183,23450.869405169768,-3185940.049647293,1277500.0000000016,2183.5556104908337,24,0,1,24,-1,2.3635444330905684,0.0,0.05201350041442689,0.8732563467547578,0.22257933907972377,0.38727949471796985,0.0,0.46628556138577615,-1.673749352971428,2.691209322471795
3,SA1,2021,2.3412946816509645,45587767.29614496,60,0.719837912433169,6111.610961145453,-6.480479229114778,-2.16006691507912,-4.228925553268732,-1.2356736241926194,27093353.930277407,-20779061.710652743,-5725117.807223376,-10220.75582122738,21002.878813162,0.0,12135.589204144482,33668.23244365177,18566.549465214943,-2259681.397621004,1277500.0000000077,3506.742514323473,720,0,1,24,-1,1.8712681339027555,0.0,0.036408703845863144,0.7929019547733172,0.17622077192786298,0.3066173697577056,0.0,0.43028065458708487,-1.1871347916946586,2.4265627970999306
4,SA1,2021,2.286923743173595,42897316.8057121,60,0.7018966294724488,6135.905046418917,-2.635514523666198,0.2885376066897751,-3.003898147482359,-1.1343801705760766e-13,22109730.78528542,-22109730.78528492,-4883357.938796695,-4156.629387634065,19259.43593813321,0.0,12087.54037732276,34847.35484371332,17025.345582311373,-1998456.8710471648,1277500.0000000093,3254.803294397979,8760,0,1,24,-1,1.7159347091687744,0.0,0.037683802511458746,0.7897625926813218,0.16159273679121425,0.2811651508776373,0.0,0.4288739805180962,-1.0498991954436756,2.3651137771048276
