,grid_interaction,CP_grid_out,CP_grid_in,grid_pout,grid_pin,pv_pout,wind_pout,curtail_wind,curtail_solar,CP_wind,CP_pv,CP_el,el_pin,el_pout,comp_pin,h2_storage_pin,h2_storage_pout,h2_storage_level,price,MEF_CO2,AEF_CO2,Load,Time
0,6725.352266496158,-6725.352266496158,0.0,0.0,6725.352266496158,0.0,-21354.298487124433,0.0,0.0,21354.298487124433,0.0,-14416.359798223008,14416.359798223008,-256.1282197653834,212.5864224052682,0.0,0.0,52517.48239283862,0.038431971818181816,-6012.773281814797,-4343.314313116101,256.1282197653834,2021-01-01 00:00:00
1,3812.3284207982433,-3812.3284207982433,0.0,0.0,3812.3284207982433,0.0,-18546.287211530325,0.0,0.0,18546.287211530325,0.0,-14416.359798223008,14416.359798223008,-256.1282197653834,317.5989925090754,256.1282197653834,0.0,52773.610612604,0.03264297916666667,-3160.420587431212,-2719.063214241503,0.0,2021-01-01 01:00:00
2,3863.9649498553517,-3863.9649498553517,0.0,0.0,3863.9649498553517,0.0,-18597.923740587434,0.0,0.0,18597.923740587434,0.0,-14416.359798223008,14416.359798223008,-256.1282197653834,317.5989925090754,256.1282197653834,0.0,53029.73883236939,0.027785700833333333,-3371.0566896813075,-2726.96855330456,0.0,2021-01-01 02:00:00
3,604.3434480415544,-604.3434480415544,0.0,0.0,604.3434480415544,0.0,-15338.302238773636,-3145.3522069666014,0.0,15338.302238773636,0.0,-14416.359798223008,14416.359798223008,-256.1282197653834,317.5989925090754,256.1282197653834,0.0,53285.867052134774,0.02590176,-527.5849467187659,-422.8257480160743,0.0,2021-01-01 03:00:00
4,4237.050502141847,-4237.050502141847,0.0,0.0,4237.050502141847,0.0,-18971.00929287393,0.0,0.0,18971.00929287393,0.0,-14416.359798223008,14416.359798223008,-256.1282197653834,317.5989925090754,256.1282197653834,0.0,53541.99527190016,0.029830665833333332,-3728.9192734507737,-3006.7380549728955,0.0,2021-01-01 04:00:00
5,4688.652454958075,-4688.652454958075,0.0,0.0,4688.652454958075,-0.0,-19422.611245690157,0.0,0.0,19422.611245690157,0.0,-14416.359798223008,14416.359798223008,-256.1282197653834,317.5989925090754,256.1282197653834,0.0,53798.123491665545,0.028164771666666668,-4148.550292637152,-3301.906097771756,0.0,2021-01-01 05:00:00
6,0.0,0.0,0.0,0.0,0.0,-0.0,-14733.958790732082,-7245.533392928995,0.0,14733.958790732082,0.0,-14416.359798223008,14416.359798223008,-256.1282197653834,317.5989925090754,256.1282197653834,0.0,54054.25171143093,0.015313099166666667,0.0,0.0,0.0,2021-01-01 06:00:00
7,0.0,0.0,0.0,0.0,0.0,-0.0,-14733.958790732082,-5815.728294576984,0.0,14733.958790732082,0.0,-14416.359798223008,14416.359798223008,-256.1282197653834,317.5989925090754,256.1282197653834,0.0,54310.37993119631,0.016807354166666667,0.0,0.0,0.0,2021-01-01 07:00:00
8,-2230.344292159165,0.0,2230.344292159165,-2230.344292159165,0.0,-0.0,-12398.60192846911,0.0,0.0,12398.60192846911,0.0,-14416.359798223008,14416.359798223008,-256.1282197653834,212.5864224052682,0.0,0.0,54310.37993119631,0.021532589166666668,1664.1230910282256,1448.2216104602844,256.1282197653834,2021-01-01 08:00:00
9,-1322.0412394260675,0.0,1322.0412394260675,-1322.0412394260675,0.0,-0.0,-13306.904981202208,0.0,0.0,13306.904981202208,0.0,-14416.359798223008,14416.359798223008,-256.1282197653834,212.5864224052682,0.0,0.0,54310.37993119631,0.03133474916666667,970.4043368665316,849.0952510667055,256.1282197653834,2021-01-01 09:00:00
