,grid_interaction,CP_grid_out,CP_grid_in,grid_pout,grid_pin,pv_pout,wind_pout,curtail_wind,curtail_solar,CP_wind,CP_pv,CP_el,el_pin,el_pout,comp_pin,h2_storage_pin,h2_storage_pout,h2_storage_level,price,MEF_CO2,AEF_CO2,Load,Time
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-321.8643622793421,0.0,0.06065464545454545,0.0,0.0,321.8643622793421,2021-01-01 00:00:00
1,0.0,0.0,0.0,0.0,0.0,0.0,-20.379832857876647,0.0,0.0,20.379832857876647,0.0,-20.083675110686073,20.083675110686073,-0.3568165628802094,0.2961577471905738,0.0,0.0,0.0,0.06574730833333334,0.0,0.0,0.3568165628802094,2021-01-01 01:00:00
2,0.0,0.0,0.0,0.0,0.0,0.0,-18.30587366059006,0.0,0.0,18.30587366059006,0.0,-18.039854486562326,18.039854486562326,-0.32050502894907684,0.2660191740277338,0.0,0.0,0.0,0.06624202583333333,0.0,0.0,0.32050502894907684,2021-01-01 02:00:00
3,0.0,0.0,0.0,0.0,0.0,0.0,-25.590191311297467,0.0,0.0,25.590191311297467,0.0,-25.218317142270582,25.218317142270582,-0.44804116750226924,0.37187416902688347,0.0,0.0,0.0,0.07242161916666667,0.0,0.0,0.44804116750226924,2021-01-01 03:00:00
4,0.0,0.0,0.0,0.0,0.0,0.0,-19.94238482465377,0.0,0.0,19.94238482465377,0.0,-19.652584029698072,19.652584029698072,-0.3491575842839759,0.2898007949557,0.0,0.0,0.0,0.06098,0.0,0.0,0.3491575842839759,2021-01-01 04:00:00
5,-9527.74083059781,0.0,9527.74083059781,-9527.74083059781,0.0,-0.0,-21.589104278241393,0.0,0.0,21.589104278241393,0.0,-9410.56000185379,9410.56000185379,-167.1926903882653,138.7699330222602,0.0,0.0,0.0,0.05080506333333333,44.43934515454088,0.0,167.1926903882653,2021-01-01 05:00:00
6,-9538.173308038557,0.0,9538.173308038557,-9538.173308038557,0.0,-0.0,-11.156626837493853,0.0,0.0,11.156626837493853,0.0,-9410.56000185379,9410.56000185379,-167.1926903882653,138.7699330222602,0.0,0.0,0.0,0.05467333333333334,0.0,0.0,167.1926903882653,2021-01-01 06:00:00
7,-9549.32993487605,0.0,9549.32993487605,-9549.32993487605,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-9410.56000185379,9410.56000185379,-167.1926903882653,138.7699330222602,0.0,0.0,0.0,0.03566999999999999,0.0,0.0,167.1926903882653,2021-01-01 07:00:00
8,-9549.32993487605,0.0,9549.32993487605,-9549.32993487605,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-9410.56000185379,9410.56000185379,-167.1926903882653,138.7699330222602,0.0,0.0,0.0,0.03436,0.0,0.0,167.1926903882653,2021-01-01 08:00:00
9,-9512.748249963124,0.0,9512.748249963124,-9512.748249963124,0.0,-0.0,-36.581684912925624,0.0,0.0,36.581684912925624,0.0,-9410.56000185379,9410.56000185379,-167.1926903882653,138.7699330222602,0.0,0.0,0.0,0.034341666666666666,0.0,0.0,167.1926903882653,2021-01-01 09:00:00
