,grid_interaction,CP_grid_out,CP_grid_in,grid_pout,grid_pin,pv_pout,wind_pout,curtail_wind,curtail_solar,CP_wind,CP_pv,CP_el,el_pin,el_pout,comp_pin,h2_storage_pin,h2_storage_pout,h2_storage_level,price,MEF_CO2,AEF_CO2,Load,Time
0,0.0,0.0,0.0,0.0,0.0,0.0,-1477.474141651794,0.0,0.0,1477.474141651794,0.0,-1456.0036312518619,1456.0036312518619,-25.868084819195516,21.470510399932277,0.0,0.0,0.0,0.03794262454545455,0.0,0.0,25.868084819195516,2021-01-01 00:00:00
1,0.0,0.0,0.0,0.0,0.0,0.0,-1733.830958242813,0.0,0.0,1733.830958242813,0.0,-1708.6350955395521,1708.6350955395521,-30.356461088266155,25.195862703260907,0.0,0.0,0.0,0.034325,0.0,0.0,30.356461088266155,2021-01-01 01:00:00
2,-10770.331299812988,0.0,10770.331299812988,-10770.331299812988,0.0,0.0,-1243.0030369766753,0.0,0.0,1243.0030369766753,0.0,-11838.757731660358,11838.757731660358,-210.3332591919353,174.5766051293063,0.0,0.0,0.0,0.02883583333333334,9750.100618873345,8181.582156811431,210.3332591919353,2021-01-01 02:00:00
3,-11501.354147167156,0.0,11501.354147167156,-11501.354147167156,0.0,0.0,-511.98018962250785,0.0,0.0,511.98018962250785,0.0,-11838.757731660358,11838.757731660358,-210.3332591919353,174.5766051293063,0.0,0.0,0.0,0.026915833333333337,10433.697155133557,8727.13637672193,210.3332591919353,2021-01-01 03:00:00
4,-11893.690702836522,0.0,11893.690702836522,-11893.690702836522,0.0,0.0,-119.64363395314176,0.0,0.0,119.64363395314176,0.0,-11838.757731660358,11838.757731660358,-210.3332591919353,174.5766051293063,0.0,0.0,0.0,0.03052790333333334,10717.051155343272,9077.512649555858,210.3332591919353,2021-01-01 04:00:00
5,-10536.846249899612,0.0,10536.846249899612,-10536.846249899612,0.0,0.0,-1476.488086890051,0.0,0.0,1476.488086890051,0.0,-11838.757731660358,11838.757731660358,-210.3332591919353,174.5766051293063,0.0,0.0,0.0,0.02849319416666667,9431.55362889226,7956.546278623652,210.3332591919353,2021-01-01 05:00:00
6,-10224.757304588546,0.0,10224.757304588546,-10224.757304588546,0.0,-0.0,-1788.5770322011172,0.0,0.0,1788.5770322011172,0.0,-11838.757731660358,11838.757731660358,-210.3332591919353,174.5766051293063,0.0,0.0,0.0,0.015691041666666666,8938.669912943331,7416.473778696772,210.3332591919353,2021-01-01 06:00:00
7,-10244.4461701183,0.0,10244.4461701183,-10244.4461701183,0.0,-0.0,-1768.8881666713623,0.0,0.0,1768.8881666713623,0.0,-11838.757731660358,11838.757731660358,-210.3332591919353,174.5766051293063,0.0,0.0,0.0,0.017331826666666668,7243.01939974739,7075.256551593343,210.3332591919353,2021-01-01 07:00:00
8,-8802.437770184153,0.0,8802.437770184153,-8802.437770184153,0.0,-0.0,-3210.8965666055105,0.0,0.0,3210.8965666055105,0.0,-11838.757731660358,11838.757731660358,-210.3332591919353,174.5766051293063,0.0,0.0,0.0,0.02182701833333333,6662.21851558836,5897.1479337364435,210.3332591919353,2021-01-01 08:00:00
9,-6515.245423103837,0.0,6515.245423103837,-6515.245423103837,0.0,-0.0,-5498.088913685826,0.0,0.0,5498.088913685826,0.0,-11838.757731660358,11838.757731660358,-210.3332591919353,174.5766051293063,0.0,0.0,0.0,0.0316309,4832.824546365667,4429.496121359251,210.3332591919353,2021-01-01 09:00:00
10,-8901.365543409576,0.0,8901.365543409576,-8901.365543409576,0.0,-0.0,-3111.9687933800874,0.0,0.0,3111.9687933800874,0.0,-11838.757731660358,11838.757731660358,-210.3332591919353,174.5766051293063,0.0,0.0,0.0,0.027059839999999998,8035.79541015333,5945.480406352812,210.3332591919353,2021-01-01 10:00:00
11,-5020.415149713763,0.0,5020.415149713763,-5020.415149713763,0.0,-0.0,-6992.9191870759005,0.0,0.0,6992.9191870759005,0.0,-11838.757731660358,11838.757731660358,-210.3332591919353,174.5766051293063,0.0,0.0,0.0,0.027918585000000003,3743.7850571454765,3282.74792180754,210.3332591919353,2021-01-01 11:00:00
12,-2141.954054147938,0.0,2141.954054147938,-2141.954054147938,0.0,-0.0,-9871.380282641725,0.0,0.0,9871.380282641725,0.0,-11838.757731660358,11838.757731660358,-210.3332591919353,174.5766051293063,0.0,0.0,0.0,0.031453682499999996,1086.6905833673084,1449.6536385373945,210.3332591919353,2021-01-01 12:00:00
13,-207.04980538195014,0.0,207.04980538195014,-207.04980538195014,0.0,-0.0,-11806.284531407713,0.0,0.0,11806.284531407713,0.0,-11838.757731660358,11838.757731660358,-210.3332591919353,174.5766051293063,0.0,0.0,0.0,0.030285335833333336,130.80031993397947,140.9343798706339,210.3332591919353,2021-01-01 13:00:00
14,0.0,0.0,0.0,0.0,0.0,-0.0,-12099.570973058357,-140.9504728079246,0.0,12099.570973058357,0.0,-11838.757731660358,11838.757731660358,-210.3332591919353,260.8132413979998,210.3332591919353,0.0,210.3332591919353,0.03088958166666667,0.0,0.0,0.0,2021-01-01 14:00:00
15,0.0,0.0,0.0,0.0,0.0,-0.0,-12099.570973058357,-3090.079987729492,0.0,12099.570973058357,0.0,-11838.757731660358,11838.757731660358,-210.3332591919353,260.8132413979998,210.3332591919353,0.0,420.6665183838706,0.032161335,0.0,0.0,0.0,2021-01-01 15:00:00
16,2878.804688929342,-2878.804688929342,0.0,0.0,2878.804688929342,-0.0,-14978.375661987699,0.0,0.0,14978.375661987699,0.0,-11838.757731660358,11838.757731660358,-210.3332591919353,260.8132413979998,210.3332591919353,0.0,630.9997775758059,0.035358960833333335,-2288.3853217230685,-1924.9851967740956,0.0,2021-01-01 16:00:00
