,grid_interaction,CP_grid_out,CP_grid_in,grid_pout,grid_pin,pv_pout,wind_pout,curtail_wind,curtail_solar,CP_wind,CP_pv,CP_el,el_pin,el_pout,comp_pin,h2_storage_pin,h2_storage_pout,h2_storage_level,price,MEF_CO2,AEF_CO2,Load,Time
0,0.0,0.0,0.0,0.0,0.0,0.0,-1113.7287655118669,0.0,0.0,1113.7287655118669,0.0,-1097.5441675087557,1097.5441675087557,-19.499515666399212,16.184598003111343,0.0,0.0,0.0,0.03794262454545455,0.0,0.0,19.499515666399212,2021-01-01 00:00:00
1,-10300.92111857369,0.0,10300.92111857369,-10300.92111857369,0.0,0.0,-1306.97205337968,0.0,0.0,1306.97205337968,0.0,-11439.208398363291,11439.208398363291,-203.23466697599756,168.68477359007795,0.0,0.0,0.0,0.034325,8981.183565733976,7895.406841795082,203.23466697599756,2021-01-01 01:00:00
2,-10670.910114942413,0.0,10670.910114942413,-10670.910114942413,0.0,0.0,-936.9830570109544,0.0,0.0,936.9830570109544,0.0,-11439.208398363291,11439.208398363291,-203.23466697599756,168.68477359007795,0.0,0.0,0.0,0.02883583333333334,9660.0972077292,8106.057776966191,203.23466697599756,2021-01-01 02:00:00
3,-11221.959470320307,0.0,11221.959470320307,-11221.959470320307,0.0,0.0,-385.9337016330615,0.0,0.0,385.9337016330615,0.0,-11439.208398363291,11439.208398363291,-203.23466697599756,168.68477359007795,0.0,0.0,0.0,0.026915833333333337,10180.238353006815,8515.13391017992,203.23466697599756,2021-01-01 03:00:00
4,-11517.705091507498,0.0,11517.705091507498,-11517.705091507498,0.0,0.0,-90.18808044587104,0.0,0.0,90.18808044587104,0.0,-11439.208398363291,11439.208398363291,-203.23466697599756,168.68477359007795,0.0,0.0,0.0,0.03052790333333334,10378.261697052989,8790.552594164788,203.23466697599756,2021-01-01 04:00:00
5,-10494.907700365615,0.0,10494.907700365615,-10494.907700365615,0.0,0.0,-1112.9854715877543,0.0,0.0,1112.9854715877543,0.0,-11439.208398363291,11439.208398363291,-203.23466697599756,168.68477359007795,0.0,0.0,0.0,0.02849319416666667,9394.014343448893,7924.8777886113985,203.23466697599756,2021-01-01 05:00:00
6,-10342.979416983884,0.0,10342.979416983884,-10342.979416983884,0.0,-0.0,-1348.239968429643,0.0,0.0,1348.239968429643,0.0,-11439.208398363291,11439.208398363291,-203.23466697599756,252.01098705023696,203.23466697599756,0.0,203.23466697599756,0.015691041666666666,9042.021846650216,7502.225564340495,0.0,2021-01-01 06:00:00
7,-10357.821000523389,0.0,10357.821000523389,-10357.821000523389,0.0,-0.0,-1333.3983848901385,0.0,0.0,1333.3983848901385,0.0,-11439.208398363291,11439.208398363291,-203.23466697599756,252.01098705023696,203.23466697599756,0.0,406.4693339519951,0.017331826666666668,7323.1775734964385,7153.558101358832,0.0,2021-01-01 07:00:00
8,-9244.135857895195,0.0,9244.135857895195,-9244.135857895195,0.0,-0.0,-2420.392864076698,0.0,0.0,2420.392864076698,0.0,-11439.20839836329,11439.20839836329,-203.23466697599753,225.32032360860327,138.1354878500618,0.0,544.6048218020569,0.02182701833333333,6996.522404474235,6193.0612969758195,65.09917912593575,2021-01-01 08:00:00
9,-7463.40115961402,0.0,7463.40115961402,-7463.40115961402,0.0,-0.0,-4144.492012339349,0.0,0.0,4144.492012339349,0.0,-11439.208398363291,11439.208398363291,-203.23466697599756,168.68477359007795,0.0,0.0,544.6048218020569,0.0316309,5536.13962041254,5074.115300618901,203.23466697599756,2021-01-01 09:00:00
10,-9262.072649715432,0.0,9262.072649715432,-9262.072649715432,0.0,-0.0,-2345.8205222379365,0.0,0.0,2345.8205222379365,0.0,-11439.208398363291,11439.208398363291,-203.23466697599756,168.68477359007795,0.0,0.0,544.6048218020569,0.027059839999999998,8361.427302824937,6186.407152088076,203.23466697599756,2021-01-01 10:00:00
11,-6336.589239121636,0.0,6336.589239121636,-6336.589239121636,0.0,-0.0,-5271.303932831733,0.0,0.0,5271.303932831733,0.0,-11439.208398363291,11439.208398363291,-203.23466697599756,168.68477359007795,0.0,0.0,544.6048218020569,0.027918585000000003,4725.272193484827,4143.367537495491,203.23466697599756,2021-01-01 11:00:00
12,-4166.7882035824305,0.0,4166.7882035824305,-4166.7882035824305,0.0,-0.0,-7441.104968370938,0.0,0.0,7441.104968370938,0.0,-11439.208398363291,11439.208398363291,-203.23466697599756,168.68477359007795,0.0,0.0,544.6048218020569,0.031453682499999996,2113.962012840764,2820.0416664590007,203.23466697599756,2021-01-01 12:00:00
13,-2708.245911970749,0.0,2708.245911970749,-2708.245911970749,0.0,-0.0,-8899.64725998262,0.0,0.0,8899.64725998262,0.0,-11439.208398363291,11439.208398363291,-203.23466697599756,168.68477359007795,0.0,0.0,544.6048218020569,0.030285335833333336,1710.8899527444198,1843.4451432430606,203.23466697599756,2021-01-01 13:00:00
14,-2380.9155519693613,0.0,2380.9155519693613,-2380.9155519693613,0.0,-0.0,-9226.977619984007,0.0,0.0,9226.977619984007,0.0,-11439.208398363291,11439.208398363291,-203.23466697599756,168.68477359007795,0.0,0.0,544.6048218020569,0.03088958166666667,1754.2782613230745,1581.35828473165,203.23466697599756,2021-01-01 14:00:00
15,-157.84424304198365,0.0,157.84424304198365,-157.84424304198365,0.0,-0.0,-11450.048928911385,0.0,0.0,11450.048928911385,0.0,-11439.208398363291,11439.208398363291,-203.23466697599756,168.68477359007795,0.0,0.0,544.6048218020569,0.032161335,90.84335711891197,106.39746713928699,203.23466697599756,2021-01-01 15:00:00
16,0.0,0.0,0.0,0.0,0.0,-0.0,-11290.788356369128,0.0,0.0,11290.788356369128,0.0,-11126.711719090159,11126.711719090159,-197.68269551683025,164.0766372789691,0.0,0.0,544.6048218020569,0.035358960833333335,0.0,0.0,197.68269551683025,2021-01-01 16:00:00
17,0.0,0.0,0.0,0.0,0.0,-0.0,-10312.893929008558,0.0,0.0,10312.893929008558,0.0,-10163.027958353649,10163.027958353649,-180.56141042760288,149.86597065491037,0.0,0.0,544.6048218020569,0.0362867025,0.0,0.0,180.56141042760288,2021-01-01 17:00:00
18,0.0,0.0,0.0,0.0,0.0,-0.0,-9227.430687835276,0.0,0.0,9227.430687835276,0.0,-9093.338563335332,9093.338563335332,-161.55677650595769,134.09212449994487,0.0,0.0,544.6048218020569,0.041060704999999996,0.0,0.0,161.55677650595769,2021-01-01 18:00:00
19,0.0,0.0,0.0,0.0,0.0,0.0,-6757.363201897294,0.0,0.0,6757.363201897294,0.0,-6659.165857651219,6659.165857651219,-118.3100533085242,98.19734424607509,0.0,0.0,544.6048218020569,0.041752065000000005,0.0,0.0,118.3100533085242,2021-01-01 19:00:00
