,Location,Location_code,Year,LCOH,Capex,Step,RE_supply_proportion,FLH,EI_market,EI_MEF,EI_AEF,EI_L,Sell_amount,Purchase_amount,Curtailment,LGCs,battery class,battery_energy_capacity,battery_power_capacity,wind_capacity,pv_capacity,electrolyser_capacity,hydrogen_storage_capacity,hydrogen_storage_type,hydrogen_storage_cost,Grid_max_power_export,grid_cost,production_amount,H2_initial_storage_level,Simultaneity_obligation_interval,ratio,Simultaneity_obligation,Batch_interval,wind_capex+wind_OM,pv_capex+pv_OM,hydrogen_storage_capex,electrolyser_capex+electrolyser_OM,wind_OM,pv_OM,electrolyser_OM,grid_electricity_cost,LCOH_sum
33,SA1,Cell 267,2023,5.045214743,87615518.97,60,1,5520.534021,0,0,0,0,0,0,-4970160.192,0,AA,0,0,18503.33907,12169.03507,16076.58135,63852.81375,Lined Rock,214.1124614,0,0,1576800,39578.25065,0,1,0,1,2.157513496,0.736731198,0.678266681,1.472703367,0.205357961,0.091838862,0.401319218,0,5.045214743
34,SA1,Cell 268,2023,5.072799286,88099822.39,60,1,5668.747733,0,0,0,0,0,0,-7706724.624,0,AA,0,0,18017.37246,14676.15805,15656.24693,50388.6054,Lined Rock,259.5025101,0,0,1576800,41724.69355,0,1,0,1,2.100849156,0.888516094,0.648712701,1.434721335,0.199964497,0.110759945,0.391349337,0,5.072799286
35,SA1,Cell 309,2023,5.196447127,90504743.93,60,1,5551.537102,0,0,0,0,0,0,-6353623.259,0,AA,0,0,18399.5392,13649.95525,15986.80017,99947.37659,Lined Rock,153.2839932,0,0,1576800,57696.46874,0,1,0,1,2.145410297,0.826388274,0.760057948,1.464590609,0.204205946,0.103015263,0.399189705,0,5.196447127
36,SA1,Cell 310,2023,4.991701993,86723729.88,60,1,5559.894734,0,0,0,0,0,0,-4929059.759,0,AA,0,0,18371.75553,11491.90314,15962.76882,69639.19867,Lined Rock,200.115977,0,0,1576800,46922.53049,0,1,0,1,2.142170684,0.69573664,0.691375568,1.4624191,0.203897591,0.086728594,0.398619707,0,4.991701993
37,SA1,Cell 360,2023,5.246575838,91422472.56,60,1,5617.26278,0,0,0,0,0,0,-6802851.309,0,AA,0,0,18183.27565,15165.29668,15799.74407,100163.3689,Lined Rock,153.0554794,0,0,1576800,60403.43256,0,1,0,1,2.120193684,0.918129263,0.760564946,1.447687946,0.201805761,0.11445144,0.394752935,0,5.246575838
38,SA1,Cell 361,2023,5.051246495,87983117.14,60,1,5782.273689,0,0,0,0,0,0,-5991517.741,0,AA,0,0,17661.99028,14076.19629,15348.86086,87851.12642,Lined Rock,168.1117993,0,0,1576800,59612.15437,0,1,0,1,2.05941113,0.852193531,0.732696354,1.406945481,0.196020313,0.106232075,0.38405847,0,5.051246495
39,SA1,Cell 418,2023,5.221066686,90965097.55,60,1,5684.030008,0,0,0,0,0,0,-7023730.163,0,AA,0,0,17968.70589,15690.69092,15614.15301,93275.46057,Lined Rock,161.0022585,0,0,1576800,55985.91678,0,1,0,1,2.09517457,0.949937399,0.745037049,1.430917667,0.199424374,0.118416554,0.390350915,0,5.221066686
40,SA1,Cell 419,2023,5.341933304,93128894.76,60,1,5622.480347,0,0,0,0,0,0,-7468650.21,0,AA,0,0,18166.3244,16654.1073,15785.08217,103957.9013,Lined Rock,149.1216233,0,0,1576800,63850.49542,0,1,0,1,2.118217146,1.008264037,0.769089046,1.446363076,0.201617629,0.12568739,0.394405171,0,5.341933304
41,SA1,Cell 420,2023,5.191067548,90514947.85,60,1,5784.604027,0,0,0,0,0,0,-6580896.715,0,AA,0,0,17654.84149,15989.59031,15342.67754,99042.23199,Lined Rock,154.2802755,0,0,1576800,66568.90902,0,1,0,1,2.058577571,0.968033206,0.758070025,1.406386747,0.195940973,0.120672327,0.383911809,0,5.191067548
42,SA1,Cell 478,2023,5.183031742,90314041.2,60,1,5733.162786,0,0,0,0,0,0,-6865713.882,0,AA,0,0,17813.99997,15578.79419,15480.34089,92773.6834,Lined Rock,161.6275052,0,0,1576800,57943.16072,0,1,0,1,2.077135657,0.943163007,0.743906869,1.418826208,0.197707382,0.117572077,0.387177035,0,5.183031742
