,grid_interaction,CP_grid_out,CP_grid_in,grid_pout,grid_pin,pv_pout,wind_pout,curtail_wind,curtail_solar,CP_wind,CP_pv,CP_el,el_pin,el_pout,comp_pin,h2_storage_pin,h2_storage_pout,H2CP_h2_storage,h2_storage_level,price,MEF_CO2,AEF_CO2,Load,Direct_pipeline_supply,Time
0,8034.238121914781,-8034.238121914781,0.0,0.0,8034.238121914781,0.0,-20478.127306288814,0.0,0.0,20478.127306288814,0.0,-12263.055798112526,12263.055798112526,-217.8715497126591,180.83338626150703,217.8715497126591,-180.0,-217.8715497126591,37.87154971265909,0.038431971818181816,-7182.9772486185475,-5774.593569861294,180.0,180.0,2021-01-01 00:00:00
1,5341.440116221367,-5341.440116221367,0.0,0.0,5341.440116221367,0.0,-17785.3293005954,0.0,0.0,17785.3293005954,0.0,-12263.055798112526,12263.055798112526,-217.8715497126591,180.83338626150703,217.8715497126591,-180.0,-217.8715497126591,75.74309942531818,0.03264297916666667,-4428.054313930884,-3874.4948316053365,180.0,180.0,2021-01-01 01:00:00
2,5390.957988059859,-5390.957988059859,0.0,0.0,5390.957988059859,0.0,-17834.847172433892,0.0,0.0,17834.847172433892,0.0,-12263.055798112526,12263.055798112526,-217.8715497126591,180.83338626150703,217.8715497126591,-180.0,-217.8715497126591,113.61464913797727,0.027785700833333333,-4703.258239990088,-3912.379105076194,180.0,180.0,2021-01-01 02:00:00
3,5281.377185464464,-5281.377185464464,0.0,0.0,5281.377185464464,0.0,-17725.266369838497,0.0,0.0,17725.266369838497,0.0,-12263.055798112526,12263.055798112526,-217.8715497126591,180.83338626150703,217.8715497126591,-180.0,-217.8715497126591,151.48619885063636,0.02590176,-4610.58212846445,-3790.2691857569635,180.0,180.0,2021-01-01 03:00:00
4,5748.735764766809,-5748.735764766809,0.0,0.0,5748.735764766809,0.0,-18192.62494914084,0.0,0.0,18192.62494914084,0.0,-12263.055798112526,12263.055798112526,-217.8715497126591,180.83338626150703,217.8715497126591,-180.0,-217.8715497126591,189.35774856329544,0.029830665833333332,-5059.314629452363,-4196.779400542597,180.0,180.0,2021-01-01 04:00:00
5,6181.808398228188,-6181.808398228188,0.0,0.0,6181.808398228188,0.0,-18625.69758260222,0.0,0.0,18625.69758260222,0.0,-12263.055798112526,12263.055798112526,-217.8715497126591,180.83338626150703,217.8715497126591,-180.0,-217.8715497126591,227.22929827595453,0.028164771666666668,-5469.704416324811,-4482.479929475083,180.0,180.0,2021-01-01 05:00:00
6,8633.779994783426,-8633.779994783426,0.0,0.0,8633.779994783426,0.0,-21077.66917915746,0.0,0.0,21077.66917915746,0.0,-12263.055798112526,12263.055798112526,-217.8715497126591,180.83338626150703,217.8715497126591,-180.0,-217.8715497126591,265.1008479886136,0.015313099166666667,-7372.835833124291,-6033.289924018915,180.0,180.0,2021-01-01 06:00:00
7,7262.640088460235,-7262.640088460235,0.0,0.0,7262.640088460235,0.0,-19706.52927283427,0.0,0.0,19706.52927283427,0.0,-12263.055798112526,12263.055798112526,-217.8715497126591,180.83338626150703,217.8715497126591,-180.0,-217.8715497126591,302.9723977012727,0.016807354166666667,-5002.613589637815,-4945.5558760907015,180.0,180.0,2021-01-01 07:00:00
8,-554.0043977453624,0.0,554.0043977453624,-554.0043977453624,0.0,0.0,-11889.88478662867,0.0,0.0,11889.88478662867,0.0,-12263.055798112526,12263.055798112526,-217.8715497126591,180.83338626150703,217.8715497126591,-180.0,-217.8715497126591,340.8439474139318,0.021532589166666668,413.3583833044602,371.2357979549334,180.0,180.0,2021-01-01 08:00:00
9,317.0307972423925,-317.0307972423925,0.0,0.0,317.0307972423925,0.0,-12760.919981616426,0.0,0.0,12760.919981616426,0.0,-12263.055798112526,12263.055798112526,-217.8715497126591,180.83338626150703,217.8715497126591,-180.0,-217.8715497126591,378.7154971265909,0.03133474916666667,-232.70685617782223,-210.94674508019784,180.0,180.0,2021-01-01 09:00:00
10,-1741.992703050444,0.0,1741.992703050444,-1741.992703050444,0.0,0.0,-10701.896481323589,0.0,0.0,10701.896481323589,0.0,-12263.055798112526,12263.055798112526,-217.8715497126591,180.83338626150703,217.8715497126591,-180.0,-217.8715497126591,416.58704683925,0.02737399166666667,1590.7883931569147,1161.6697761692762,180.0,180.0,2021-01-01 10:00:00
11,-2141.4669755535033,0.0,2141.4669755535033,-2141.4669755535033,0.0,0.0,-10302.42220882053,0.0,0.0,10302.42220882053,0.0,-12263.055798112526,12263.055798112526,-217.8715497126591,180.83338626150703,217.8715497126591,-180.0,-217.8715497126591,454.45859655190907,0.028929801666666668,1654.5362509752315,1441.285495911724,180.0,180.0,2021-01-01 11:00:00
12,-1208.1422351376004,0.0,1208.1422351376004,-1208.1422351376004,0.0,0.0,-11235.746949236433,0.0,0.0,11235.746949236433,0.0,-12263.055798112526,12263.055798112526,-217.8715497126591,180.83338626150703,217.8715497126591,-180.0,-217.8715497126591,492.33014626456816,0.0329351925,642.8599327217391,822.044822232689,180.0,180.0,2021-01-01 12:00:00
13,343.5055592912249,-343.5055592912249,0.0,0.0,343.5055592912249,0.0,-12787.394743665258,0.0,0.0,12787.394743665258,0.0,-12263.055798112526,12263.055798112526,-217.8715497126591,180.83338626150703,217.8715497126591,-180.0,-217.8715497126591,530.2016959772272,0.03133327416666667,-224.58212556394938,-231.70765840939097,180.0,180.0,2021-01-01 13:00:00
