,Location,Year,LCOH,Capex,Step,RE_supply_proportion,FLH,EI_market,EI_MEF,EI_AEF,EI_L,Sell_amount,Purchase_amount,Curtailment,LGCs,wind_capacity,pv_capacity,electrolyser_capacity,hydrogen_storage_capacity,hydrogen_storage_type,hydrogen_storage_cost,Grid_max_power_export,grid_cost,production_amount,H2_initial_storage_level,Simultaneity_obligation_interval,ratio,Simultaneity_obligation,Batch_interval
0,QLD1,2021,2.909045824186449,96106699.66129792,60,0.6491988634906013,6855.652173913572,-18.448579897543482,-12.02377803391972,-13.784332161155794,-13.876721955252863,61566890.22408147,-31593170.800735008,-1473733.5855067533,-35913.23553388465,36344.28233548386,0.0,12945.714285714284,1428.6993737064324,Pipeline,998.7901394231069,32129.0,-5832655.5886813495,1576800.0,0.0,0,1,0,1
1,TAS1,2021,3.2189043865680746,54267067.66232313,60,0.6755819402811263,8273.521967427467,-2.240915208646696e-12,1.132746427882915,0.4124462260926065,0.41802256933295345,23724292.806190953,-29217109.36722486,0.0,-4.3623149394989015e-09,18573.025632767127,0.0,10727.150376239728,360.0,Pipeline,999.6951424381523,16419.0,103820.64856027703,1576800.0,360.0,0,1,0,1
2,SA1,2021,2.7519907669684476,85699073.9216044,60,0.6780756027701765,6718.834951456583,-18.4827900609043,-10.645303154772979,-8.536026304986228,-4.840378564604618,59521765.66078155,-28992529.978104897,-7259617.798281432,-35979.83131856037,31148.07879500998,0.0,13209.330922241734,1717.9746835439119,Pipeline,998.5451734073852,27535.0,-4907535.172245678,1576800.0,0.0,0,1,0,1
3,NSW1,2021,3.8287837692673645,70911961.3432618,60,0.5876337212667129,7237.291890931405,-8.726364945712156e-13,3.9816287091665554,3.347824945748842,3.0109636881922497,30155837.651409157,-37137731.09779243,0.0,-1.6987323760986329e-09,25088.616014056133,0.0,12263.055798112526,1086.5474251607031,Pipeline,999.0798827809266,22179.0,-627441.1963319489,1576800.0,0.0,0,1,0,1
4,VIC1,2021,4.036487447965402,67984066.2803385,60,0.6002061235343298,6934.999999999587,-6.257722230806742e-13,4.005900544965408,5.5659831222666805,3.391381844231527,29236433.37121381,-36005459.81676427,0.0,-1.218169927597046e-09,23240.785769344147,0.0,12797.593984962406,1370.794516076999,Pipeline,998.8391747945403,20545.0,185261.78038389614,1576800.0,0.0,0,1,0,1
