,Batch,Total_production,Total_CO2,Total_sell,Total_purchase,Total_grid_cost,EI_MEF,EI_Market,EI_L,RECs
125,126,4320.0,75523.98882919,1010.2520743328332,-130398.94588360115,6135.041022189095,17.48240482157176,19.66381724684087,23.661358358639347,-104.8736919831513
126,127,3840.0,97487.34237376027,12423.566133061144,-194189.08082691755,7838.39058823901,25.387328743166737,30.64035251919289,37.39446786670484,-145.2579674983959
127,128,3531.639870282689,18708.572117661464,33623.202359447714,-79815.1429473483,1512.648992414125,5.297417858226847,7.152830649789684,10.332772990673169,-31.186693713799112
128,129,5049.094882399997,121215.22604732789,12061.478493362707,-195459.76910489477,8493.950735156393,24.00731791946647,23.526593285088726,28.695172690880792,-146.65185401981188
129,130,4320.0,-39813.927837553856,138196.12089860707,-40457.25528788763,-7842.214996990702,0.0,-19.752155550907936,-17.873542553812122,105.34482960484232
130,131,4560.0,-107914.05764309637,215792.0367634815,-2500.862112552475,-20081.405491026428,0.0,-37.97076376091053,-36.95176052066534,213.7613367280889
131,132,3059.9229436287796,17206.452455090173,35372.33910956768,-57289.743759383935,41.99003662224118,5.6231652796736595,2.950732993284015,5.658557418711069,-11.146932823052078
132,133,4326.240255681094,-17218.093069277373,117150.6033030882,-68287.55454949911,-4609.55688976349,0.0,-11.552270642291617,-8.922714928891109,61.70110900889491
133,134,4320.0,-92434.48366400675,246625.1662352404,0.0,-14764.715181055239,0.0,-46.24221866910758,-45.10043549209258,246.6251662352404
134,135,4673.10204800744,-76466.98075284706,151868.5629752662,-21080.410744984078,-7080.974590659904,0.0,-23.356761126437295,-22.11007574850169,134.75126945033912
135,136,5520.0,-53968.97312376459,137810.13988373906,-14792.787196703372,-5138.899268123165,0.0,-18.45954733891538,-17.605744315717065,125.79839668001593
136,137,3360.0000000000005,-4036.7214749607665,57270.09413035367,-76192.09180419505,-12365.52109759231,0.0,1.1084185642466375,4.44892207212342,-4.597884414652719
137,138,3600.000000000001,44413.16611294516,25226.572534093786,-158437.71939293155,-24852.197818386183,12.336990586929208,23.270592512917492,29.23244611624495,-103.42485561296664
138,139,5007.485225580991,6345.377140465027,64414.917733971466,-56465.6613006897,-5650.2583092270215,1.2671784048506718,-3.003002093147971,-1.2541050645963652,18.564800757811426
139,140,3921.2770282413458,-51783.3389912238,118656.20301455983,-23242.28926265405,-7222.689077516995,0.0,-20.611807165332998,-19.22256227273272,99.78346413328474
140,141,3670.7147457490523,67280.1792233103,2649.710902330985,-203241.03184864146,12309.235297761812,18.32890428253122,35.83210212368607,43.17065054730866,-162.38200695876588
141,142,4320.000000000002,130047.80496560717,3589.570105410804,-224768.80141286852,8072.366666695645,30.1036585568535,33.5480056203447,40.4471279474286,-178.92269664183846
142,143,4800.000000000001,211585.9800456548,0.0,-269971.6305689277,8346.928993239544,44.08041250951141,36.99286267870731,44.43283086446934,-219.2169640219693
143,144,4800.000000000001,-11181.21283027673,118861.18719766993,-61148.56511474423,-3914.9230326380816,0.0,-11.67894320475897,-9.498535717814853,69.2085523244976
144,145,5400.523000428615,-109835.9565675337,184910.32326361694,0.0,-5035.20423341768,0.0,-27.73386241140767,-27.049075685200073,184.91032326361693
145,146,4320.000000000001,-81092.02364326999,226467.7579002763,0.0,-15126.474472649323,0.0,-42.4627046063018,-41.41424276417089,226.4677579002763
146,147,4320.0,-67577.46926881257,185157.9927182708,-1289.987642481512,-12320.122220650686,0.0,-34.520723016107965,-33.62401018747073,184.1105227525758
147,148,3880.3290782984427,4450.468389263328,37946.98083013165,-76267.87755496828,275.11146030607995,1.146930659606555,5.006238790851601,7.801788920927326,-23.982535744502595
148,149,3840.0000000000005,82366.46141048579,32971.02600035188,-162249.06320625148,2398.82003677819,21.449599325647338,20.83539656034654,26.596262862672052,-98.77521332312433
149,150,4519.670921701558,135609.6436792035,0.0,-244802.0665568954,11939.62088001551,30.004318019717555,35.62454391152532,42.78931717160038,-198.7792780441991
150,151,5040.000000000001,193975.21977227158,481.2668385762398,-281338.1887895099,11423.728218683293,38.487146780212605,36.63728718083129,44.0232080042138,-227.9653424585058
151,152,4320.000000000001,61406.581954795554,13473.370592225476,-181374.56414298667,5046.739924436563,14.214486563610079,25.088020404727438,30.704153450254935,-133.8027754918797
152,153,3840.0000000000005,116217.5813139028,0.0,-209774.25435307773,9950.62060256272,30.26499513382885,35.9303965034131,43.15668253618006,-170.33669453469915
153,154,3360.000000000001,66241.28358845638,5713.215332451324,-145994.93465040677,7240.888128126493,19.71466773465963,27.201215475886894,32.982904244400224,-112.83467160367898
154,155,3719.4769995713887,-41552.98697122825,93176.177495095,-12408.962519998902,-7598.87499748625,0.0,-18.09692087089928,-17.154589163390064,83.1000999288559
155,156,4320.000000000001,-46267.43185620906,166647.55264847557,-49157.54580509688,-11120.543915108983,0.0,-23.762179772763165,-21.485441066266002,126.7316254547369
156,157,4560.000000000001,-60259.69303888456,175434.31775940364,-20954.452350403615,-15876.500726587026,0.0,-28.140270830089793,-26.76295913883991,158.4193024508759
157,158,5280.000000000001,-86548.2036347229,191794.08052095468,0.0,-5578.510387892215,0.0,-29.422955534464634,-28.69646280521859,191.79408052095468
158,159,3960.5230004286136,-81707.6609653807,158273.01612337198,-2685.7790812776475,-10709.319487822693,0.0,-31.92372634344263,-31.034769208499135,156.09216350937453
159,160,5520.000000000001,-56065.38087667109,132791.73014039238,-34078.95378184458,-3398.499526645282,0.0,-15.425161581942572,-14.127371978850135,105.11961966953457
160,161,4320.000000000001,-78509.79438371389,195885.4159268409,-13978.756491833605,-16843.555774912253,0.0,-34.600249810400996,-33.26533818371661,184.53466565547203
161,162,4086.0589107324954,52949.410928951416,14748.17644030241,-162884.8931894807,9382.701504975215,12.958552993417154,23.295461742345875,28.640802491727076,-117.51435682955592
162,163,3833.9410892675055,-71143.7223361877,197641.61837503818,0.0,-22745.66400702259,0.0,-41.75591308169185,-40.72490288214391,197.64161837503818
163,164,5040.000000000001,61553.40630488258,1203.0769857174082,-186068.4559213281,14547.272878912194,12.212977441444954,24.088581839314443,28.97691455538342,-149.88450922240102
164,165,4320.000000000001,119972.64260768058,2286.0850662795237,-244961.30278761993,22416.111610403685,27.771445048074202,36.86671739948772,44.37810694441178,-196.62249279726788
165,166,3897.308006451887,52434.46818213986,36884.60029430582,-130316.25389955999,5952.104790264518,13.454022134082303,14.326576237751144,18.9389717789712,-68.9321978721369
166,167,4742.691993548115,-20318.120919832418,119146.8001755824,-65308.29097402803,-5020.889244611965,0.0,-11.291970694204581,-8.96799166530072,66.11646790467162
167,168,2880.0000000000005,67674.38886289831,7896.6693719118175,-158563.59512660134,15343.095979718131,23.498051688506354,33.99102277618738,41.32877477298775,-120.85696987088848
168,169,5040.000000000001,42081.002936721496,28254.332575546177,-163615.33498045497,12194.690536396107,8.349405344587597,16.810926336736593,21.217299980134513,-104.60131942858325
169,170,5040.000000000001,22504.85739713843,33902.49327898483,-110120.88346766173,4424.804441457715,4.465249483559211,8.922160301264435,11.946930208145782,-55.515664096756495
170,171,4320.0,32857.231522535,15375.811434616891,-195423.96462641394,20922.784689312313,7.605840630216436,26.870333970380862,32.925472458685114,-143.30844784203126
171,172,2279.4769995713887,28365.608532018046,1910.9068901751002,-130193.95702837671,16156.313409352602,12.443910834525484,36.887117023541954,44.45914989632927,-103.80658621686679
172,173,4320.000000000001,21744.72766891338,65853.69289724785,-91855.56419040514,-1195.6951624650837,5.0335017752114295,1.6374422297552134,4.754971833702375,-8.73302522536114
173,174,5520.000000000001,-39362.097165752486,153033.03464826368,-4524.638814764536,-14201.805242784512,0.0,-21.916813881131635,-21.253918968924694,149.35902793067487
174,175,3600.000000000001,6163.454307054178,66737.81707322584,-82699.21126688113,-2368.969498185211,1.7120706408483823,0.09313705698336959,3.5026392813854654,-0.41394247548164276
175,176,3840.0000000000005,32275.92866883066,57826.98484855996,-116808.61352653606,4053.2997648296478,8.405189757507983,7.80924571909889,12.134241316562791,-37.02160933498733
176,177,5520.000000000001,-19567.026243944907,66033.20390586398,-15596.779502565578,-4228.01789553659,0.0,-7.831264737196084,-7.218256391051763,53.368618949780725
177,178,3119.999999999999,11398.601436193472,133786.18726428674,-66091.31432584672,-6565.523784230445,3.6533978962158575,-20.800395008229607,-17.140688981207575,80.1200400316992
178,179,4320.000000000001,97431.84349974914,0.0,-239400.9697441543,19664.370506987787,22.553667476793777,36.44879764354749,43.779344004139325,-194.39358743225333
