,Batch,Total_production,Total_CO2,Total_sell,Total_purchase,Total_grid_cost,EI_MEF,EI_Market,EI_L,RECs
33,34,4642.52153088073,-342923.50600120524,434458.34917604935,-1956.6215552098813,-15743.106268387553,0.0,-75.52455090860732,-68.00749529390262,432.8695724732189
34,35,4319.999999722602,-273977.596913007,397636.2008529649,0.0,-15280.085331568716,0.0,-74.5567876647184,-67.19315431511657,397.63620085296486
35,36,3714.017225319226,-404985.0843010539,524581.6958274837,0.0,-30895.68944835683,0.0,-114.40743212593473,-103.10793265670661,524.5816958274837
36,37,4249.752820151537,-193356.38476289297,262870.5911256332,-1.6100786838321032e-05,-9541.213088614515,0.0,-50.102956057002075,-45.154515952086854,262.8705911125594
37,38,3669.5019121011737,-321169.87220330373,404679.0493539147,-5963.59309934172,-19269.878034605437,0.0,-88.25929602470865,-79.31928911277625,399.8366117572492
38,39,4874.647607387812,-374024.40377604536,486427.91529336566,0.0,-19001.77806189464,0.0,-80.82771168740203,-72.84472781704133,486.4279152933657
39,40,4121.65841309668,-27020.887036323722,37047.05742898003,-2414.5938648053943,-17118.971018411277,0.0,-6.895280247001727,-6.133865514307107,35.086407210758054
40,41,4776.111752774085,-164579.90509459563,212640.08766218158,-4397.858298584196,-8030.918142426836,0.0,-35.456857044406874,-31.82857422612252,209.0690267237312
41,42,4569.719070422121,-204029.73099459283,287597.58685787726,-9.287582976790534e-05,-11561.189281402865,0.0,-50.97776071216464,-45.94292014521093,287.5975867824621
42,43,4584.591198790305,-18061.928891683976,50217.69256737996,-19303.764096184324,-1118.6887959243504,0.0,-6.103021631594593,-4.9223947796975684,34.54303612127829
43,44,4063.139642188642,-2688.963595338746,31476.145247458182,-27550.34676001974,-37.62534347072534,0.0,-1.8151636982548305,-0.70532473609161,9.105263678322153
44,45,3617.356868338955,92091.26430919358,4129.216517425631,-124879.94390855823,4094.7011918939666,25.458163974703645,21.78147586654954,24.36807708054618,-97.27329793632366
45,46,4778.587185383958,50175.36625964785,16592.330291286096,-84089.08387816946,2639.506617836326,10.500042023533004,8.7614357734155,10.311129253669947,-51.68800581778752
46,47,4514.603591482217,-29942.3707728093,113427.56631582379,-37770.68743951386,-2873.7877017205246,0.0,-14.84821221060783,-12.233526257744705,82.75776811493853
47,48,4612.398091254398,15329.091308934996,21770.419193975213,-54991.45397136352,1213.6073251303706,3.3234536580874487,4.018503865498845,5.257862592883436,-22.88264143077197
48,49,4333.91462166425,46388.94974227117,37411.851607050085,-107916.78752608747,2151.99884472582,10.70370641599246,9.385378633584637,11.87577691623584,-50.21657986413295
49,50,2435.044764484867,20477.50909147809,45923.220296978776,-79806.33876437889,116.93962899318223,8.40950005935932,6.28013780879695,10.157791282508391,-18.879526779696885
50,51,4164.138909565452,98419.36499989903,19218.825518718317,-171862.02225671522,6326.209697179131,23.634986040888236,23.40696185341626,26.759321924341364,-120.33313655373445
51,52,4373.852295525156,148777.61395017468,7616.817972744683,-196461.06158432466,6917.71074339285,34.01523506003794,28.132350741063373,31.518279201493108,-151.90956403372695
52,53,4965.542738801085,-157842.16302852242,243927.30570520437,-29727.418374829984,-46206.85778281636,0.0,-35.8528381231307,-31.49019673706955,219.78864198484243
53,54,5106.773684094443,-314296.16703089216,478613.0167450371,0.0,-17140.95235804405,0.0,-75.91418134916326,-68.41648442578911,478.6130167450371
54,55,4874.647607603538,-357092.01708715345,455325.6664133349,0.0,-15919.135495030188,0.0,-75.65957982675933,-68.1870287327584,455.3256664133349
55,56,4301.532321512751,-213190.46167608496,288946.3289606014,-2536.170181333532,-13922.570017350117,0.0,-54.0222458504504,-48.60579911563632,286.88695877335863
56,57,3118.327832592271,-168921.63032753876,243089.18572118125,-19702.314574599972,-18386.27884908516,0.0,-58.98790761176585,-52.29482744969824,227.09090628660607
57,58,4642.521529887593,-57731.27770794534,178343.124022288,-79043.25011626602,-6063.69215863482,0.0,-19.9179698782833,-15.614124239322843,114.16000492787997
58,59,4410.395454607219,-272760.28523547424,378155.8496526667,-3669.516674251237,-21698.7140080901,0.0,-68.90373592105374,-61.984242884312856,375.1762021131747
59,60,3391.089571831907,-225676.32191126276,292588.7890127211,-6.394789969430075e-06,-21354.780802929963,0.0,-69.88813302506473,-62.985601368009405,292.58878900752853
60,61,4015.3169633526277,-245390.51966130163,345362.7496681963,-31942.942725494137,-17238.663239870082,0.0,-64.43683457701289,-56.980921096982776,319.42508017509505
