,Location,Year,LCOH,Capex,Step,RE_supply_proportion,FLH,EI_market,EI_MEF,EI_AEF,EI_L,Sell_amount,Purchase_amount,Curtailment,LGCs,wind_capacity,pv_capacity,electrolyser_capacity,hydrogen_storage_capacity,hydrogen_storage_type,hydrogen_storage_cost,Grid_max_power_export,grid_cost,production_amount,H2_initial_storage_level,Simultaneity_obligation_interval,ratio,Simultaneity_obligation,Batch_interval
0,QLD1,2021,5.518853297961872,95981008.52960789,60,1.0000000000000002,5409.543193030469,-0.0,0.0,0.0,-0.0,0.0,0.0,-7989060.072356412,-0.0,18607.30290703586,18746.565852222484,16406.434169905406,78617.87498759711,Lined Rock,182.48869619015815,0,0.0,1576800.0,5032.680986212365,0,1,1,24
1,TAS1,2021,4.593096496263486,79514809.96946988,60,1.0,5159.819282957229,-0.0,0.0,0.0,-0.0,0.0,0.0,-37499.07985809201,-0.0,19792.807546344553,84.3891039629843,17200.469516220815,76043.51387042817,Lined Rock,187.10195748797304,0,0.0,1576800.0000000002,19484.477720995208,0,1,1,24
2,SA1,2021,4.9293972290122845,85604140.24530984,60,1.0,5546.023290391434,-0.0,0.0,0.0,-0.0,0.0,0.0,-5183575.469414435,-0.0,18369.53497016624,10473.863205706897,16002.694117689194,67869.02892493863,Lined Rock,204.14153130803538,0,0.0,1576800.0,27455.537850569337,0,1,1,24
3,NSW1,2021,6.016985848169052,104566297.13606398,60,0.9999999999999999,4822.917514031955,-0.0,0.0,0.0,-0.0,0.0,0.0,-8030301.614245825,-0.0,21140.982832372527,18316.565762409744,18401.99713710598,100000.0,Lined Rock,153.22724743060004,0,0.0,1576800.0000000002,56871.51646070819,0,1,1,24
4,VIC1,2021,5.730063573849755,99539843.91863339,60,1.0,4880.483915908545,-0.0,0.0,0.0,-0.0,0.0,0.0,-5043556.125625908,-0.0,20874.542470290347,14414.421738409186,18184.941455583594,99999.99999999593,Lined Rock,153.22724743060465,0,0.0,1576799.9999999998,85953.07955894126,0,1,1,24
