,Location,Year,LCOH,Capex,Step,RE_supply_proportion,FLH,EI_market,EI_MEF,EI_AEF,EI_L,Sell_amount,Purchase_amount,Curtailment,LGCs,wind_capacity,pv_capacity,electrolyser_capacity,hydrogen_storage_capacity,hydrogen_storage_type,hydrogen_storage_cost,Grid_max_power_export,grid_cost,production_amount,H2_initial_storage_level,Simultaneity_obligation_interval,ratio,Simultaneity_obligation,Batch_interval,wind_capex+wind_OM,pv_capex+pv_OM,hydrogen_storage_capex,electrolyser_capex+electrolyser_OM,wind_OM,pv_OM,electrolyser_OM,grid_electricity_cost,LCOH_sum
0,QLD1,2021,5.518853296,95981008.42,60,1,5409.543007,0,0,0,0,0,0,-7913478.904,0,18607.30333,18746.56396,16406.43473,78617.88112,Lined Rock,182.4886851,0,0,1576800,5032.681389,0,0,1,24,2.169635865222024,1.1349444265935058,0.7117636035698807,1.502509400212003,0.20651180129058852,0.14147901517250125,0.4091429850976662,0.0,5.518853295597413
1,TAS1,2021,4.593089162,79515052.0,60,1,5158.008135,0,0,0,0,0,0,-19209.2473,0,19804.41605,45.77315754,17206.50917,76223.15847,Lined Rock,186.7750228,0,0,1576800,19524.9399,0,0,1,24,2.309220771533405,0.0027711739681179153,0.7062919209738863,1.5748052949441156,0.21979786965690004,0.00034544683835996957,0.42811989025748354,0.0,4.593089161419525
2,SA1,2021,4.929397229,85604140.25,60,1,5546.02329,0,0,0,0,0,0,-5175312.075,0,18369.53497,10473.86321,16002.69412,67869.02892,Lined Rock,204.1415313,0,0,1576800,27455.53785,0,0,1,24,2.14191176397414,0.6341030121816661,0.6873556441111859,1.4660268091175555,0.20387294645801624,0.07904551763001015,0.3995666920903095,0.0,4.929397229384547
3,NSW1,2021,6.016985848,104566297.1,60,1,4822.917514,0,0,0,0,0,0,-7862566.04,0,21140.98283,18316.56576,18401.99714,100000.0,Lined Rock,153.2272474,0,0,1576800,60660.9073,0,0,1,24,2.4650662033363546,1.108911706059943,0.7601766047979298,1.6828313336619962,0.23463165875507358,0.1382338486453577,0.4564755790436327,0.0,6.0169858478562235
4,VIC1,2021,5.730063574,99539843.92,60,1,4880.483916,0,0,0,0,0,0,-5004961.605,0,20874.54247,14414.42174,18184.94146,100000.0,Lined Rock,153.2272474,0,0,1576800,85953.07956,0,0,1,24,2.4339989094493,0.8726701944573988,0.7601766047979298,1.663217865454854,0.23167458981798578,0.10878463895611365,0.4513272517782851,0.0,5.730063574159483
