,grid_interaction,CP_grid_out,CP_grid_in,grid_pout,grid_pin,pv_pout,wind_pout,curtail_wind,curtail_solar,CP_wind,CP_pv,CP_el,el_pin,el_pout,comp_pin,h2_storage_pin,h2_storage_pout,h2_storage_level,Direct_pipeline_pout,price,MEF_CO2,AEF_CO2,Load,Time
8089,0.0,0.0,0.0,0.0,0.0,0.0,-2194.19181597693,0.0,0.0,2194.19181597693,0.0,-2162.3060341034748,2162.3060341034748,-38.41660466681301,31.885781873454796,0.0,0.0,0.0,-38.41660466681301,0.0753433025,0.0,0.0,38.41660466681301,2021-12-04 01:00:00
8090,1382.6784735843885,-1382.6784735843885,0.0,0.0,1382.6784735843885,0.0,-1382.6784735843887,0.0,0.0,1382.6784735843887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07640253583333333,-1032.527871943331,-1038.7333511380446,0.0,2021-12-04 02:00:00
8091,2137.767494541621,-2137.767494541621,0.0,0.0,2137.767494541621,0.0,-2137.767494541621,0.0,0.0,2137.767494541621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07689601333333333,-1771.9599349502166,-1612.5936190046543,0.0,2021-12-04 03:00:00
8092,0.0,0.0,0.0,0.0,0.0,0.0,-2931.9725559678877,0.0,0.0,2931.9725559678877,0.0,-2889.3654162010653,2889.3654162010653,-51.33390333352146,42.60713976682281,0.0,0.0,0.0,-51.33390333352146,0.06998881666666666,0.0,0.0,51.33390333352146,2021-12-04 04:00:00
8093,-13940.382687477142,0.0,13940.382687477142,-13940.382687477142,0.0,-94.67014799799999,-2613.3143457464307,0.0,0.0,2613.3143457464307,94.67014799799999,-16406.43473,16406.43473,-291.48488098984774,241.93245122157361,0.0,0.0,0.0,-291.48488098984774,0.06181116416666666,12681.284731394726,10455.641909870314,291.48488098984774,2021-12-04 05:00:00
8094,-14089.259347730618,0.0,14089.259347730618,-14089.259347730618,0.0,-1286.3892189352,-1272.7186145557534,0.0,0.0,1272.7186145557534,1286.3892189352,-16406.43473,16406.43473,-291.48488098984774,241.93245122157361,0.0,0.0,0.0,-291.48488098984774,0.015484832500000002,12508.845530209304,9494.396515136394,291.48488098984774,2021-12-04 06:00:00
8095,-13364.825211733449,0.0,13364.825211733449,-13364.825211733449,0.0,-2764.5557871812,-518.9861823069241,0.0,0.0,518.9861823069241,2764.5557871812,-16406.43473,16406.43473,-291.48488098984774,241.93245122157361,0.0,0.0,0.0,-291.48488098984774,0.011141471666666666,11587.132804233506,8429.470549709999,291.48488098984774,2021-12-04 07:00:00
8096,-11483.344051862974,0.0,11483.344051862974,-11483.344051862974,0.0,-4204.854296228,-960.1688331305983,0.0,0.0,960.1688331305983,4204.854296228,-16406.43473,16406.43473,-291.48488098984774,241.93245122157361,0.0,0.0,0.0,-291.48488098984774,0.020983148333333333,7214.684269243631,7130.364156183856,291.48488098984774,2021-12-04 08:00:00
8097,-8339.101930048984,0.0,8339.101930048984,-8339.101930048984,0.0,-6961.5365265460005,-1347.7287246265878,0.0,0.0,1347.7287246265878,6961.5365265460005,-16406.43473,16406.43473,-291.48488098984774,241.93245122157361,0.0,0.0,0.0,-291.48488098984774,0.022314785,5900.5138036107855,5117.874770627525,291.48488098984774,2021-12-04 09:00:00
8098,-9053.995981184411,0.0,9053.995981184411,-9053.995981184411,0.0,-5364.516742793599,-2229.8544572435617,0.0,0.0,2229.8544572435617,5364.516742793599,-16406.43473,16406.43473,-291.48488098984774,241.93245122157361,0.0,0.0,0.0,-291.48488098984774,0.012593771666666666,7669.462541112582,5528.0629794314555,291.48488098984774,2021-12-04 10:00:00
8099,-3571.7093036677616,0.0,3571.7093036677616,-3571.7093036677616,0.0,-9735.278130067598,-3341.3797474862126,0.0,0.0,3341.3797474862126,9735.278130067598,-16406.43473,16406.43473,-291.48488098984774,241.93245122157361,0.0,0.0,0.0,-291.48488098984774,0.016448865833333333,3153.3477855174247,2174.0198004533854,291.48488098984774,2021-12-04 11:00:00
8100,1740.913310257889,-1740.913310257889,0.0,0.0,1740.913310257889,-13705.612911156,-4683.667580323461,0.0,0.0,4683.667580323461,13705.612911156,-16406.43473,16406.43473,-291.48488098984774,241.93245122157361,0.0,0.0,0.0,-291.48488098984774,0.0,-128.67292845887317,-1080.664522792796,291.48488098984774,2021-12-04 12:00:00
8101,1975.5542612744357,-1975.5542612744357,0.0,0.0,1975.5542612744357,-14420.4193949508,-4203.502047545208,0.0,0.0,4203.502047545208,14420.4193949508,-16406.43473,16406.43473,-291.48488098984774,241.93245122157361,291.48488098984774,-291.48488098984774,0.0,0.0,0.0,0.0,-1228.0931106857106,291.48488098984774,2021-12-04 13:00:00
