,grid_interaction,CP_grid_out,CP_grid_in,grid_pout,grid_pin,pv_pout,wind_pout,curtail_wind,curtail_solar,CP_wind,CP_pv,CP_el,el_pin,el_pout,comp_pin,h2_storage_pin,h2_storage_pout,h2_storage_level,Direct_pipeline_pout,price,MEF_CO2,AEF_CO2,Load,Time
0,-11295.000448134817,0.0,11295.000448134817,-11295.000448134817,0.0,0.0,-1658.563228161546,0.0,0.0,1658.563228161546,0.0,-12765.323749933135,12765.323749933135,-226.7950920038882,188.2399263632272,0.0,0.0,0.0,-226.7950920038882,0.03794262454545455,9961.253803549567,8531.555857023764,226.7950920038882,2021-01-01 00:00:00
1,-11007.222830036493,0.0,11007.222830036493,-11007.222830036493,0.0,0.0,-1946.340846259869,0.0,0.0,1946.340846259869,0.0,-12765.323749933135,12765.323749933135,-226.7950920038882,188.2399263632272,0.0,0.0,0.0,-226.7950920038882,0.034325,9596.9950305943,8422.310979614846,226.7950920038882,2021-01-01 01:00:00
2,-11558.20989547296,0.0,11558.20989547296,-11558.20989547296,0.0,0.0,-1395.353780823401,0.0,0.0,1395.353780823401,0.0,-12765.323749933135,12765.323749933135,-226.7950920038882,188.2399263632272,0.0,0.0,0.0,-226.7950920038882,0.02883583333333334,10463.3466063273,8759.670464948842,226.7950920038882,2021-01-01 02:00:00
3,-12378.831779394446,0.0,12378.831779394446,-12378.831779394446,0.0,0.0,-574.7318969019168,0.0,0.0,574.7318969019168,0.0,-12765.323749933135,12765.323749933135,-226.7950920038882,188.2399263632272,0.0,0.0,0.0,-226.7950920038882,0.026915833333333337,11229.719585007018,9381.988935117137,226.7950920038882,2021-01-01 03:00:00
4,-12819.255720465439,0.0,12819.255720465439,-12819.255720465439,0.0,0.0,-134.30795583092376,0.0,0.0,134.30795583092376,0.0,-12765.323749933135,12765.323749933135,-226.7950920038882,188.2399263632272,0.0,0.0,0.0,-226.7950920038882,0.03052790333333334,11551.05028053993,9775.185617003413,226.7950920038882,2021-01-01 04:00:00
5,-11296.107360345783,0.0,11296.107360345783,-11296.107360345783,0.0,0.0,-1657.4563159505801,0.0,0.0,1657.4563159505801,0.0,-12765.323749933135,12765.323749933135,-226.7950920038882,188.2399263632272,0.0,0.0,0.0,-226.7950920038882,0.02849319416666667,10111.169873797946,8511.61149648123,226.7950920038882,2021-01-01 05:00:00
6,-11038.752699783703,0.0,11038.752699783703,-11038.752699783703,0.0,0.0,-2007.796964234254,0.0,0.0,2007.796964234254,0.0,-12765.323749933135,12765.323749933135,-226.7950920038882,281.22591408482134,226.7950920038882,0.0,226.7950920038882,0.0,0.015691041666666666,9650.279580689685,7963.64194677635,0.0,2021-01-01 06:00:00
7,-11060.854764010262,0.0,11060.854764010262,-11060.854764010262,0.0,0.0,-1985.6949000076945,0.0,0.0,1985.6949000076945,0.0,-12765.323749933135,12765.323749933135,-226.7950920038882,281.22591408482134,226.7950920038882,0.0,453.5901840077764,0.0,0.017331826666666668,7820.235892028659,7606.851859970898,0.0,2021-01-01 07:00:00
8,-9349.118207729138,0.0,9349.118207729138,-9349.118207729138,0.0,0.0,-3604.445468567225,0.0,0.0,3604.445468567225,0.0,-12765.323749933135,12765.323749933135,-226.7950920038882,188.2399263632272,0.0,0.0,453.5901840077764,-226.7950920038882,0.02182701833333333,7075.979410946095,6263.744963218967,226.7950920038882,2021-01-01 08:00:00
9,-6781.592309537182,0.0,6781.592309537182,-6781.592309537182,0.0,0.0,-6171.9713667591805,0.0,0.0,6171.9713667591805,0.0,-12765.323749933135,12765.323749933135,-226.7950920038882,188.2399263632272,0.0,0.0,453.5901840077764,-226.7950920038882,0.0316309,5030.393123911272,4613.701551512341,226.7950920038882,2021-01-01 09:00:00
