,grid_interaction,CP_grid_out,CP_grid_in,grid_pout,grid_pin,pv_pout,wind_pout,curtail_wind,curtail_solar,CP_wind,CP_pv,CP_el,el_pin,el_pout,comp_pin,h2_storage_pin,h2_storage_pout,h2_storage_level,Direct_pipeline_pout,price,MEF_CO2,AEF_CO2,Load,Time
0,-10280.82857142857,0.0,10280.82857142857,-10280.82857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10131.42857142857,10131.42857142857,-180.0,149.4,180.0,-180.0,0.0,0.0,0.03721452454545454,8903.293168582168,9126.680518567799,180.0,2021-01-01 00:00:00
1,-12943.154810850143,0.0,12943.154810850143,-12943.154810850143,0.0,0.0,-408.9458139122558,0.0,0.0,408.9458139122558,0.0,-13158.069198260137,13158.069198260137,-233.772803014774,194.03142650226243,233.772803014774,-180.0,53.77280301477401,0.0,0.021738875833333334,10551.168794169176,11371.46114119329,180.0,2021-01-01 01:00:00
2,-9979.197926449538,0.0,9979.197926449538,-9979.197926449538,0.0,0.0,-3372.9026983128606,0.0,0.0,3372.9026983128606,0.0,-13158.069198260137,13158.069198260137,-233.772803014774,194.03142650226243,233.772803014774,-180.0,107.54560602954803,0.0,0.008949973333333333,11524.04826184448,8289.09812324199,180.0,2021-01-01 02:00:00
3,-5424.3305394105855,0.0,5424.3305394105855,-5424.3305394105855,0.0,0.0,-7927.770085351814,0.0,0.0,7927.770085351814,0.0,-13158.069198260137,13158.069198260137,-233.772803014774,194.03142650226243,233.772803014774,-180.0,161.31840904432204,0.0,0.008826541666666665,5927.833623289729,4307.03625390266,180.0,2021-01-01 03:00:00
4,-3464.354011253412,0.0,3464.354011253412,-3464.354011253412,0.0,0.0,-9887.746613508987,0.0,0.0,9887.746613508987,0.0,-13158.069198260137,13158.069198260137,-233.772803014774,194.03142650226243,233.772803014774,-180.0,215.09121205909707,0.0,0.00895,4000.6571516836166,2833.1959745848158,180.0,2021-01-01 04:00:00
5,-8659.157025602803,0.0,8659.157025602803,-8659.157025602803,0.0,0.0,-4692.943599159596,0.0,0.0,4692.943599159596,0.0,-13158.069198260137,13158.069198260137,-233.772803014774,194.03142650226243,233.772803014774,-180.0,268.8640150738711,0.0,0.0094284,9421.372632139495,7591.411699483656,180.0,2021-01-01 05:00:00
6,-5648.5671738357005,0.0,5648.5671738357005,-5648.5671738357005,0.0,0.0,-7703.533450926699,0.0,0.0,7703.533450926699,0.0,-13158.069198260137,13158.069198260137,-233.772803014774,194.03142650226243,233.772803014774,-180.0,322.6368180886451,0.0,0.0077468166666666664,5120.478937885867,4987.948783338091,180.0,2021-01-01 06:00:00
7,3020.530663317797,-3020.530663317797,0.0,0.0,3020.530663317797,0.0,-16372.631288080196,0.0,0.0,16372.631288080196,0.0,-13158.069198260137,13158.069198260137,-233.772803014774,194.03142650226243,233.772803014774,-180.0,376.4096211034191,0.0,0.004123441666666667,-2897.396533139878,-2520.391969341486,180.0,2021-01-01 07:00:00
8,-5134.034651160417,0.0,5134.034651160417,-5134.034651160417,0.0,0.0,-8218.065973601982,0.0,0.0,8218.065973601982,0.0,-13158.069198260137,13158.069198260137,-233.772803014774,194.03142650226243,233.772803014774,-180.0,430.1824241181931,0.0,0.004351433333333333,5350.608228955656,4245.536750776017,180.0,2021-01-01 08:00:00
9,-9568.730903762584,0.0,9568.730903762584,-9568.730903762584,0.0,0.0,-3783.3697209998154,0.0,0.0,3783.3697209998154,0.0,-13158.069198260137,13158.069198260137,-233.772803014774,194.03142650226243,233.772803014774,-180.0,483.95522713296714,0.0,0.009054806666666667,7193.127023979942,7968.658907881831,180.0,2021-01-01 09:00:00
10,-11988.156069522682,0.0,11988.156069522682,-11988.156069522682,0.0,0.0,-1363.944555239717,0.0,0.0,1363.944555239717,0.0,-13158.069198260137,13158.069198260137,-233.772803014774,194.03142650226243,233.772803014774,-180.0,537.7280301477412,0.0,0.0012711516666666666,13448.138927968674,9688.039466174036,180.0,2021-01-01 10:00:00
11,-11694.72114444564,0.0,11694.72114444564,-11694.72114444564,0.0,0.0,-1657.3794803167584,0.0,0.0,1657.3794803167584,0.0,-13158.069198260137,13158.069198260137,-233.772803014774,194.03142650226243,233.772803014774,-180.0,591.5008331625152,0.0,0.0,12517.121683387919,9289.157702662755,180.0,2021-01-01 11:00:00
12,-11450.716060556773,0.0,11450.716060556773,-11450.716060556773,0.0,0.0,-1901.3845642056258,0.0,0.0,1901.3845642056258,0.0,-13158.069198260137,13158.069198260137,-233.772803014774,194.03142650226243,233.772803014774,-180.0,645.2736361772892,0.0,0.0006776899999999996,11347.433008249378,8970.999785859043,180.0,2021-01-01 12:00:00
13,-8234.77319465563,0.0,8234.77319465563,-8234.77319465563,0.0,0.0,-5117.327430106769,0.0,0.0,5117.327430106769,0.0,-13158.069198260137,13158.069198260137,-233.772803014774,194.03142650226243,233.772803014774,-180.0,699.0464391920632,0.0,0.017414923333333335,7366.665984017737,6754.272884824264,180.0,2021-01-01 13:00:00
14,-11487.036917819716,0.0,11487.036917819716,-11487.036917819716,0.0,0.0,-1865.0637069426837,0.0,0.0,1865.0637069426837,0.0,-13158.069198260137,13158.069198260137,-233.772803014774,194.03142650226243,233.772803014774,-180.0,752.8192422068372,0.0,0.027855853333333333,4518.865578612724,9671.133487178891,180.0,2021-01-01 14:00:00
