,Location,Year,LCOH,Capex,Step,RE_supply_proportion,FLH,EI_market,EI_MEF,EI_AEF,EI_L,Sell_amount,Purchase_amount,Curtailment,LGCs,wind_capacity,pv_capacity,electrolyser_capacity,hydrogen_storage_capacity,hydrogen_storage_type,hydrogen_storage_cost,Grid_max_power_export,grid_cost,production_amount,H2_initial_storage_level,Simultaneity_obligation_interval,ratio,Simultaneity_obligation,Batch_interval
0,QLD1,2021,3.358672440099654,95981008.42,60,0.6190269336563338,6950.013053520368,-9.978943473859166,-4.994104710017421,-6.13882228625742,-6.00277354720646,47326021.538277425,-34360030.67631147,-1294917.4366382305,-19425.67662911251,31242.512680483745,0.0,12769.949293945436,32921.83883714274,Lined Rock,376.24897346716375,27619.0,-4668858.101622669,1576800.0,0.0,0,1,0,1
1,QLD1,2021,3.355581794604744,95981008.42,60,0.6188592960392572,6937.165671873331,-10.576063249676107,-5.159244998381119,-6.632950760331679,-6.542200988612212,48476450.18487284,-34345296.04947046,-158138.76043963386,-20588.069792702827,31227.57411355394,0.0,12793.598781351819,32921.83883714258,Lined Rock,376.2489734671638,27606.0,-4676710.09551424,1576800.0000000005,0.0,0,1,0,24
2,QLD1,2021,3.335126180643345,95981008.42,60,0.6184589565002204,6952.531406512823,-10.753171155593709,-5.160540116515381,-6.770033423876903,-6.699476782370432,48843050.69904571,-34372180.849125594,-53905.25849402477,-20932.839849555727,31290.80455027637,0.0,12765.323749933135,29727.640686530234,Lined Rock,413.4308605144675,27662.0,-4722857.893459848,1576799.9999999981,0.0,0,1,0,720
3,QLD1,2021,3.2603599175741333,95981008.42,60,0.6163213798737391,6513.298887926067,-9.668660009187128,-4.2697881448191985,-5.856544129070429,-5.706242499817388,46879602.69115395,-34554118.891549736,-633490.743589689,-18821.658151215564,30814.167578373606,0.0,13626.169443908997,21742.14531,Lined Rock,558.7105623951759,27240.0,-4925352.072823392,1576799.9999998286,0.0,0,1,0,8760
4,QLD1,2021,2.876828208916205,95981008.42,60,0.6511723847815237,6879.183655446355,-18.6483146334344,-12.105994843162595,-13.961878276056572,-14.07219936993951,61811385.99731202,-31415435.358242676,-1273176.5592396304,-36302.052486418965,36410.58761358715,0.0,12901.431148076488,2040.8163265305338,Pipeline,597.6825664698852,32187.0,-5890473.410771059,1576800.0,0.0,0,1,0,1
5,QLD1,2021,2.8628546655350045,95981008.42,60,0.650175533625636,6792.860256614002,-18.652136024806584,-11.956753611847896,-13.96937724014204,-14.067829461718523,61891723.46875601,-31505211.831444006,-936382.9477466986,-36309.491461623475,36307.02549042577,0.0,13065.382023618082,2040.8163265305338,Pipeline,597.6825664698852,32096.0,-5928120.423333072,1576799.9999999998,0.0,0,1,0,24
6,QLD1,2021,2.7224998994179725,95981008.42,60,0.6509408493963572,6705.749432549743,-19.417413200014465,-12.468117052433163,-14.65375264858314,-14.763522680110466,63325496.4375646,-31436287.448525988,-992848.1120282745,-37799.231029361494,36773.388780110225,0.0,13235.1074519598,0.0,Pipeline,1000.0,32508.0,-6265006.8287656335,1576800.0000000002,0.0,0,1,0,720
7,QLD1,2021,2.5884050671717347,95981008.42,60,0.6502257936751148,6492.760067899348,-18.971139682119333,-11.869174638727324,-14.22889738454246,-14.355720551420715,62509041.79952066,-31500685.408455264,-956825.4197532111,-36930.48524785498,36499.140924479456,0.0,13669.273676767652,0.0,Pipeline,1000.0,32266.0,-6583405.701366464,1576799.9999998298,0.0,0,1,0,8760
