,grid_interaction,CP_grid_out,CP_grid_in,grid_pout,grid_pin,pv_pout,wind_pout,curtail_wind,curtail_solar,CP_wind,CP_pv,CP_el,el_pin,el_pout,comp_pin,h2_storage_pin,h2_storage_pout,h2_storage_level,Direct_pipeline_pout,price,MEF_CO2,AEF_CO2,Load,Time
0,-4.135183123167475e-06,0.0,4.135183123167475e-06,-4.135183123167475e-06,0.0,0.0,-1949.1056652981438,-1.410990080330521e-07,0.0,1949.1056652981438,0.0,-1920.781455583229,1920.781455583229,-34.1255588555396,28.32421385009787,20.61058093428997,-19.409093135273075,1.2014878007778464,-13.514977921249837,0.03794262454545455,3.6468886214898827e-06,3.123465639184736e-06,32.92407105652291,2021-01-01 00:00:00
1,-2.9646007155770477e-05,0.0,2.9646007155770477e-05,-2.9646007155770477e-05,0.0,0.0,-2287.2953564124214,-1.390490069752559e-07,0.0,2287.2953564124214,0.0,-2254.056632167832,2254.056632167832,-40.04669143445387,33.23875389059671,24.16110978795926,-24.17917247729277,1.1834251114443304,-15.885581646494831,0.034325,2.5847808093292597e-05,2.2684004441923173e-05,40.0647541237876,2021-01-01 01:00:00
2,-11790.493694236051,0.0,11790.493694236051,-11790.493694236051,0.0,0.0,-1639.787927917358,-1.6159310689545237e-07,0.0,1639.787927917358,0.0,-13235.114077007687,13235.114077007687,-235.141620657497,195.1675451457225,141.7404168226651,-141.7043629375113,1.2194789965993564,-93.40120383483182,0.02883583333333334,10673.627083968093,8935.712390983435,235.1055667723431,2021-01-01 02:00:00
3,-12754.86981057452,0.0,12754.86981057452,-12754.86981057452,0.0,0.0,-675.4118124852232,-1.8463947526470292e-07,0.0,675.4118124852232,0.0,-13235.114077900853,13235.114077900853,-235.1416206733654,195.16754515889326,141.6468920928798,-141.6494657850412,1.2169053044387854,-93.4947285804848,0.026915833333333337,11570.850454115325,9666.990356138733,235.144194365526,2021-01-01 03:00:00
4,-13272.445975234112,0.0,13272.445975234112,-13272.445975234112,0.0,0.0,-157.8356452807979,-1.6142658409989963e-07,0.0,157.8356452807979,0.0,-13235.114075392998,13235.114075392998,-235.14162062880962,195.16754512191199,141.57700318217215,-141.58585270652233,1.2080557800884875,-93.56461744663899,0.03052790333333334,11959.406548144956,10120.760973075645,235.15047015316134,2021-01-01 04:00:00
5,-11482.476775058578,0.0,11482.476775058578,-11482.476775058578,0.0,0.0,-1947.8048473026404,-1.6059470908658113e-07,0.0,1947.8048473026404,0.0,-13235.114077212478,13235.114077212478,-235.1416206611354,195.16754514874236,141.33940660819584,-141.39365364096165,1.1538087473227132,-93.80221405293983,0.02849319416666667,10277.989535768978,8652.040761382741,235.19586769390148,2021-01-01 05:00:00
6,-11070.76444029366,0.0,11070.76444029366,-11070.76444029366,0.0,-1.9653327180997275e-07,-2359.51718400725,-2.598585524538066e-07,-1.0668790373566784e-07,2359.51718400725,1.9653327180997275e-07,-13235.114079317662,13235.114079317662,-235.14162069853714,195.1675451797858,151.25081521616897,-151.1992742008186,1.2053497626733294,-83.89080548236817,0.015691041666666666,9678.2648299463,7986.736045036148,235.09007968318676,2021-01-01 06:00:00
7,-11096.738281615619,0.0,11096.738281615619,-11096.738281615619,0.0,-3.739744285909983e-07,-2333.543342405806,-2.431925167911686e-07,-1.4572446345151192e-07,2333.543342405806,3.739744285909983e-07,-13235.114079217097,13235.114079217097,-235.14162069675046,195.16754517830287,151.8931941341026,-151.88105344391795,1.2174904528581971,-83.24842656264788,0.017331826666666668,7845.606225361551,7631.529934899317,235.1294800065658,2021-01-01 07:00:00
8,-9194.419545024552,0.0,9194.419545024552,-9194.419545024552,0.0,-3.4260420482537676e-07,-4235.8620786422525,-2.1175765141379088e-07,-1.2640752527072856e-07,4235.8620786422525,3.4260420482537676e-07,-13235.114078836716,13235.114078836716,-235.1416206899924,195.16754517269368,152.02394623005662,-152.01512341609418,1.2263132668209862,-83.11767445993578,0.02182701833333333,6958.8940850494155,6160.099576798302,235.13279787602997,2021-01-01 08:00:00
9,-6177.121681257914,0.0,6177.121681257914,-6177.121681257914,0.0,-7.058533007384068e-07,-7253.159935870985,-1.6214835341088474e-07,-1.155896869770728e-07,7253.159935870985,7.058533007384068e-07,-13235.114072751785,13235.114072751785,-235.14162058188452,195.16754508296415,152.34055620234457,-152.3507840267994,1.2160854423666199,-82.80106437953997,0.0316309,4582.013930159668,4202.463755395691,235.15184840633935,2021-01-01 09:00:00
10,-9324.926520063664,0.0,9324.926520063664,-9324.926520063664,0.0,-7.215633645645632e-07,-4105.355102056006,-1.7681577446637675e-07,-1.306495291300375e-07,4105.355102056006,7.215633645645632e-07,-13235.114077685515,13235.114077685515,-235.1416206695396,195.16754515571787,152.31571219585734,-152.31213367268504,1.2196639655397412,-82.82590847368226,0.027059839999999998,8418.169253303382,6214.300942456548,235.1380421463673,2021-01-01 10:00:00
11,-4205.119555674269,0.0,4205.119555674269,-4205.119555674269,0.0,-6.92724740389883e-07,-9225.162066099747,-1.8884020391851664e-07,-1.2434920054432665e-07,9225.162066099747,6.92724740389883e-07,-13235.114077316466,13235.114077316466,-235.14162066298292,195.1675451502758,152.41635259380791,-152.4221271071952,1.2138894521523882,-82.725268069175,0.027918585000000003,3135.8091485603813,2751.2547750322865,235.1473951763702,2021-01-01 11:00:00
12,-407.8112463058428,0.0,407.8112463058428,-407.8112463058428,0.0,-8.42876795107396e-07,-13022.47037147419,-2.1825690055266023e-07,-1.1671203122581602e-07,13022.47037147419,8.42876795107396e-07,-13235.114073528493,13235.114073528493,-235.1416205956839,195.16754509441762,152.1407637986609,-152.24055780242279,1.1140954483905388,-83.00085679702296,0.031453682499999996,206.89736098383995,276.8188720309894,235.24141459944576,2021-01-01 12:00:00
13,2144.7429534938306,-2144.7429534938306,0.0,0.0,2144.7429534938306,-9.79708317108348e-07,-15575.02457653009,-3.655404725577682e-07,-1.2258197313409848e-07,15575.02457653009,9.79708317108348e-07,-13235.11407884318,13235.11407884318,-235.14162069010726,195.167545172789,153.06152424411394,-152.94104470182273,1.2345749906817738,-82.08009644599332,0.030285335833333336,-1354.906197451548,-1456.682017066522,235.02114114781605,2021-01-01 13:00:00
14,2717.594691630685,-2717.594691630685,0.0,0.0,2717.594691630685,-9.218177457206257e-07,-16147.876314683128,-3.605655365390703e-07,-1.276086332893739e-07,16147.876314683128,9.218177457206257e-07,-13235.114078802078,13235.114078802078,-235.14162068937702,195.1675451721829,152.11194491219197,-152.1306011269387,1.2159187759351038,-83.02967577718503,0.03088958166666667,-2002.3462346958722,-1804.504596977145,235.16027690412375,2021-01-01 14:00:00
15,6608.129817204721,-6608.129817204721,0.0,0.0,6608.129817204721,-5.197246192699358e-07,-20038.411440540716,-3.6403071135282516e-07,-1.4163400666634605e-07,20038.411440540716,5.197246192699358e-07,-13235.114078685261,13235.114078685261,-235.1416206873016,195.16754517046033,152.02314993438063,-152.0550057491963,1.1840629611193183,-83.11847075292097,0.032161335,-3803.1459703778296,-4456.680683025495,235.1734765021173,2021-01-01 15:00:00
16,6329.412329167384,-6329.412329167384,0.0,0.0,6329.412329167384,-1.6683455825895071e-07,-19759.69395223344,-3.243658284191042e-07,-8.296297052354654e-08,19759.69395223344,1.6683455825895071e-07,-13235.114078071485,13235.114078071485,-235.14162067639694,195.16754516140946,151.78393365170558,-151.7729709135396,1.1950256992857338,-83.35768702469134,0.035358960833333335,-5031.301472065638,-4232.282135532054,235.13065793823097,2021-01-01 16:00:00
17,4618.026552611409,-4618.026552611409,0.0,0.0,4618.026552611409,-1.5455369063017653e-07,-18048.30817539746,-3.065433702431619e-07,-7.852951327735589e-08,18048.30817539746,1.5455369063017653e-07,-13235.11407778344,13235.11407778344,-235.1416206712794,195.1675451571619,151.47344010554644,-151.4348908226685,1.2335749821630324,-83.66818056573297,0.0362867025,-2710.734490978443,-3155.5789961517107,235.10307138840147,2021-01-01 17:00:00
