,grid_interaction,CP_grid_out,CP_grid_in,grid_pout,grid_pin,pv_pout,wind_pout,curtail_wind,curtail_solar,CP_wind,CP_pv,CP_el,el_pin,el_pout,comp_pin,h2_storage_pin,h2_storage_pout,H2CP_h2_storage,h2_storage_level,price,MEF_CO2,AEF_CO2,Load,Direct_pipeline_supply,Time
0,-11295.016660333242,0.0,11295.016660333242,-11295.016660333242,0.0,0.0,-1658.5488972923188,0.0,0.0,1658.5488972923188,0.0,-12765.325603923042,12765.325603923042,-226.79512494279516,188.23995370251998,0.0,0.0,0.0,0.0,0.03794262454545455,9961.268101364247,8531.568102731682,226.79512494279516,226.79512494279516,2021-01-01 00:00:00
1,-11007.241528786739,0.0,11007.241528786739,-11007.241528786739,0.0,0.0,-1946.324028838823,0.0,0.0,1946.324028838823,0.0,-12765.325603923042,12765.325603923042,-226.79512494279516,188.23995370251998,0.0,0.0,0.0,0.0,0.034325,9597.011333690545,8422.325287191965,226.79512494279516,226.79512494279516,2021-01-01 01:00:00
2,-11558.223833401644,0.0,11558.223833401644,-11558.223833401644,0.0,0.0,-1395.3417242239182,0.0,0.0,1395.3417242239182,0.0,-12765.325603923042,12765.325603923042,-226.79512494279516,188.23995370251998,0.0,0.0,0.0,0.0,0.02883583333333334,10463.35922397139,8759.681028147064,226.79512494279516,226.79512494279516,2021-01-01 02:00:00
3,-12378.838626713192,0.0,12378.838626713192,-12378.838626713192,0.0,0.0,-574.7269309123692,0.0,0.0,574.7269309123692,0.0,-12765.325603923042,12765.325603923042,-226.79512494279516,188.23995370251998,0.0,0.0,0.0,0.0,0.026915833333333337,11229.725796697328,9381.994124740024,226.79512494279516,226.79512494279516,2021-01-01 03:00:00
4,-12819.258762286874,0.0,12819.258762286874,-12819.258762286874,0.0,0.0,-134.30679533868656,0.0,0.0,134.30679533868656,0.0,-12765.325603923042,12765.325603923042,-226.79512494279516,188.23995370251998,0.0,0.0,0.0,0.0,0.03052790333333334,11551.05302143481,9775.187936511644,226.79512494279516,226.79512494279516,2021-01-01 04:00:00
5,-11296.123562979898,0.0,11296.123562979898,-11296.123562979898,0.0,0.0,-1657.4419946456635,0.0,0.0,1657.4419946456635,0.0,-12765.325603923042,12765.325603923042,-226.79512494279516,188.23995370251998,0.0,0.0,0.0,0.0,0.02849319416666667,10111.184376810419,8511.62370515829,226.79512494279516,226.79512494279516,2021-01-01 05:00:00
6,-11038.771943052474,0.0,11038.771943052474,-11038.771943052474,0.0,0.0,-2007.7796157996324,0.0,0.0,2007.7796157996324,0.0,-12765.325603923042,12765.325603923042,-226.79512494279516,281.225954929066,226.79512494279516,0.0,-226.79512494279516,226.79512494279516,0.015691041666666666,9650.29640350733,7963.655829368573,0.0,0.0,2021-01-01 06:00:00
7,-11060.873816305433,0.0,11060.873816305433,-11060.873816305433,0.0,0.0,-1985.677742546674,0.0,0.0,1985.677742546674,0.0,-12765.325603923042,12765.325603923042,-226.79512494279516,281.225954929066,226.79512494279516,0.0,-226.79512494279516,453.5902498855903,0.017331826666666668,7820.24936236578,7606.864962754547,0.0,0.0,2021-01-01 07:00:00
8,-9349.151233386012,0.0,9349.151233386012,-9349.151233386012,0.0,0.0,-3604.4143242395503,0.0,0.0,3604.4143242395503,0.0,-12765.325603923042,12765.325603923042,-226.79512494279516,188.23995370251998,0.0,0.0,0.0,453.5902498855903,0.02182701833333333,7076.004406765261,6263.767089828912,226.79512494279516,226.79512494279516,2021-01-01 08:00:00
9,-6781.647519984637,0.0,6781.647519984637,-6781.647519984637,0.0,0.0,-6171.918037640924,0.0,0.0,6171.918037640924,0.0,-12765.325603923042,12765.325603923042,-226.79512494279516,188.23995370251998,0.0,0.0,0.0,453.5902498855903,0.0316309,5030.434077457661,4613.7391126801995,226.79512494279516,226.79512494279516,2021-01-01 09:00:00
