,grid_interaction,CP_grid_out,CP_grid_in,grid_pout,grid_pin,pv_pout,wind_pout,curtail_wind,curtail_solar,CP_wind,CP_pv,CP_el,el_pin,el_pout,comp_pin,h2_storage_pin,h2_storage_pout,h2_storage_level,Direct_pipeline_pout,price,MEF_CO2,AEF_CO2,Load,Time
0,-11936.213305710846,0.0,11936.213305710846,-11936.213305710846,0.0,0.0,-1934.6301173550241,-1.950502337422222e-08,0.0,1934.6301173550241,0.0,-13669.273676716322,13669.273676716322,-242.85511608379252,201.56974634954778,145.5874539385908,-145.5873897015917,7.517958359468548e-05,-97.26766214520183,0.03794262454545455,10526.750373978553,9015.889021574907,242.85505184679351,2021-01-01 00:00:00
1,-11600.535269677894,0.0,11600.535269677894,-11600.535269677894,0.0,0.0,-2270.308153394426,-2.1243067749310285e-08,0.0,2270.308153394426,0.0,-13669.273676722678,13669.273676722678,-242.85511608390544,201.56974634964152,146.0103122601452,-146.01031257608736,7.48636414471975e-05,-96.84480382376036,0.034325,10114.293228582123,8876.291238931288,242.8551163998477,2021-01-01 01:00:00
2,-12243.233813209166,0.0,12243.233813209166,-12243.233813209166,0.0,0.0,-1627.6096098707742,-2.3721440811641514e-08,0.0,1627.6096098707742,0.0,-13669.273676730189,13669.273676730189,-242.85511608403888,201.56974634975225,146.10562581985948,-146.1056258243789,7.48591220552544e-05,-96.74949026417947,0.02883583333333334,11083.480930735575,9278.832500786904,242.85511608855836,2021-01-01 02:00:00
3,-13200.44773466898,0.0,13200.44773466898,-13200.44773466898,0.0,0.0,-670.3956884132541,-2.5306576389994007e-08,0.0,670.3956884132541,0.0,-13669.27367673245,13669.27367673245,-242.85511608407904,201.5697463497856,146.12641495534447,-146.1264150083593,7.480610722252672e-05,-96.72870112873468,0.026915833333333337,11975.065910793508,10004.696468321734,242.85511613709397,2021-01-01 03:00:00
4,-13714.179985774199,0.0,13714.179985774199,-13714.179985774199,0.0,0.0,-156.66343730355902,-2.679323074517015e-08,0.0,156.66343730355902,0.0,-13669.273676728038,13669.273676728038,-242.85511608400068,201.56974634972056,146.01378666624353,-146.01378690221148,7.457013930686227e-05,-96.84132941775722,0.03052790333333334,12357.4399346096,10457.600493288908,242.85511631996872,2021-01-01 04:00:00
5,-11937.504462837496,0.0,11937.504462837496,-11937.504462837496,0.0,0.0,-1933.3389602428085,-2.401247911620885e-08,0.0,1933.3389602428085,0.0,-13669.273676730549,13669.273676730549,-242.85511608404528,201.56974634975757,145.4192093100191,-145.41921049451742,7.338564096946995e-05,-97.43590677402625,0.02849319416666667,10685.285792934978,8994.90390662092,242.85511726854367,2021-01-01 05:00:00
6,-11528.849816448432,0.0,11528.849816448432,-11528.849816448432,0.0,-3.072809162587265e-08,-2341.993606613711,-3.726063368958421e-08,-1.6541637494832297e-08,2341.993606613711,3.072809162587265e-08,-13669.273676742932,13669.273676742932,-242.8551160842653,201.56974634994017,152.63224556233249,-152.63224445217702,7.449579648958641e-05,-90.2228705219328,0.015691041666666666,10078.731447139886,8317.210693392248,242.85511497410982,2021-01-01 06:00:00
7,-11554.630756439718,0.0,11554.630756439718,-11554.630756439718,0.0,-5.841545881561422e-08,-2316.212666593356,-3.5061020753346384e-08,-2.2601395653648558e-08,2316.212666593356,5.841545881561422e-08,-13669.27367674157,13669.27367674157,-242.8551160842411,201.5697463499201,153.1624934697871,-153.16249322048196,7.474510169115311e-05,-89.69262261445398,0.017331826666666668,8169.344963705763,7946.435093505659,242.85511583493593,2021-01-01 07:00:00
8,-9666.440092809626,0.0,9666.440092809626,-9666.440092809626,0.0,-5.3271643431888975e-08,-4204.403330224915,-3.214245225535706e-08,-1.9843492396542192e-08,4204.403330224915,5.3271643431888975e-08,-13669.273676737947,13669.273676737947,-242.85511608417673,201.56974634986668,153.2943626828207,-153.29436248784623,7.494007619520071e-05,-89.56075340135604,0.02182701833333333,7316.147849892117,6476.345051829339,242.85511588920227,2021-01-01 08:00:00
9,-6671.55099508836,0.0,6671.55099508836,-6671.55099508836,0.0,-1.0887590469068054e-07,-7199.292427878651,-2.6623638404998928e-08,-1.9180414092269082e-08,7199.292427878651,1.0887590469068054e-07,-13669.273676726194,13669.273676726194,-242.8551160839679,201.56974634969336,153.28777632464767,-153.28777645146158,7.481326230950267e-05,-89.56733975932023,0.0316309,4948.76759316814,4538.837454700005,242.85511621078183,2021-01-01 09:00:00
