,grid_interaction,CP_grid_out,CP_grid_in,grid_pout,grid_pin,pv_pout,wind_pout,curtail_wind,curtail_solar,CP_wind,CP_pv,CP_el,el_pin,el_pout,comp_pin,h2_storage_pin,h2_storage_pout,h2_storage_level,Direct_pipeline_pout,price,MEF_CO2,AEF_CO2,Load,Time
0,7274.638180870767,-7274.638180870767,0.0,0.0,7274.638180870767,0.0,-20432.128421085574,-1.302942109759897e-07,0.0,20432.128421085574,0.0,-12966.286872876202,12966.286872876202,-230.3655028175975,191.20336733860591,115.18275140879875,-115.18275140879875,0.0,-115.18275140879875,0.038431971818181816,-6503.8600738750665,-5228.632538004998,230.3655028175975,2021-01-01 00:00:00
1,4587.888858379598,-4587.888858379598,0.0,0.0,4587.888858379598,0.0,-17745.379098633042,-1.5697150956839323e-07,0.0,17745.379098633042,0.0,-12966.286872914276,12966.286872914276,-230.36550281827394,191.20336733916736,115.18275140913697,-115.18275140913697,0.0,-115.18275140913697,0.03264297916666667,-3803.3602566258323,-3327.8949652151773,230.36550281827394,2021-01-01 01:00:00
2,4637.295500902482,-4637.295500902482,0.0,0.0,4637.295500902482,0.0,-17794.785741184958,-1.8602440832182765e-07,0.0,17794.785741184958,0.0,-12966.286872942888,12966.286872942888,-230.3655028187823,191.20336733958928,115.18275140939114,-115.18275140939114,0.0,-115.18275140939114,0.027785700833333333,-4045.737014496353,-3365.4237450891555,230.3655028187823,2021-01-01 02:00:00
3,4527.960843584068,-4527.960843584068,0.0,0.0,4527.960843584068,0.0,-17685.451083873784,-1.9963408703915775e-07,0.0,17685.451083873784,0.0,-12966.28687295002,12966.28687295002,-230.365502818909,191.20336733969447,115.1827514094545,-115.1827514094545,0.0,-115.1827514094545,0.02590176,-3952.8582433522133,-3249.567273283378,230.365502818909,2021-01-01 03:00:00
4,4994.269621193683,-4994.269621193683,0.0,0.0,4994.269621193683,0.0,-18151.75986146786,-1.72829459188506e-07,0.0,18151.75986146786,0.0,-12966.286872934708,12966.286872934708,-230.36550281863694,191.20336733946866,115.18275140931847,-115.18275140931847,0.0,-115.18275140931847,0.029830665833333332,-4395.32836294132,-3645.9925668250885,230.36550281863694,2021-01-01 04:00:00
5,5426.36946741334,-5426.36946741334,0.0,0.0,5426.36946741334,-5.563804066396133e-09,-18583.859707692638,-2.98732629744336e-07,-5.977023490286058e-09,18583.859707692638,5.563804066396133e-09,-12966.286872945235,12966.286872945235,-230.36550281882398,191.2033673396239,115.18275140941199,-115.18275140941199,0.0,-115.18275140941199,0.028164771666666668,-4801.287119967652,-3934.7049699191984,230.36550281882398,2021-01-01 05:00:00
6,7872.833335576573,-7872.833335576573,0.0,0.0,7872.833335576573,-1.9691269291229208e-08,-21030.323575839277,-4.866269591730088e-07,-1.8491322464285122e-08,21030.323575839277,1.9691269291229208e-08,-12966.286872942806,12966.286872942806,-230.36550281878084,191.20336733958808,115.18275140939042,-115.18275140939042,0.0,-115.18275140939042,0.015313099166666667,-6723.023723076744,-5501.5400051557435,230.36550281878084,2021-01-01 06:00:00
7,6504.773345016549,-6504.773345016549,0.0,0.0,6504.773345016549,-1.1783217372374385e-08,-19662.263585305354,-4.546200216282159e-07,-1.17455604460369e-08,19662.263585305354,1.1783217372374385e-08,-12966.286872960738,12966.286872960738,-230.36550281909942,191.20336733985252,115.18275140954971,-115.18275140954971,0.0,-115.18275140954971,0.016807354166666667,-4480.583801061337,-4429.480140451944,230.36550281909942,2021-01-01 07:00:00
8,-1294.313044516319,0.0,1294.313044516319,-1294.313044516319,0.0,-8.317970513189962e-08,-11863.177195640494,-2.1825508156325668e-07,-5.002911586226106e-08,11863.177195640494,8.317970513189962e-08,-12966.28687290102,12966.28687290102,-230.36550281803844,191.2033673389719,115.18275140901922,-115.18275140901922,0.0,-115.18275140901922,0.021532589166666668,965.7236472282463,867.3132159960676,230.36550281803844,2021-01-01 08:00:00
9,-425.2344074829141,0.0,425.2344074829141,-425.2344074829141,0.0,-1.7841834648739728e-07,-12732.255832485533,-1.64538505487144e-07,-6.096946253922107e-08,12732.255832485533,1.7841834648739728e-07,-12966.286872809247,12966.286872809247,-230.36550281640794,191.20336733761857,115.18275140820397,-115.18275140820397,0.0,-115.18275140820397,0.03133474916666667,312.13043958101605,282.9435339874689,230.36550281640794,2021-01-01 09:00:00
10,-2479.6328370608812,0.0,2479.6328370608812,-2479.6328370608812,0.0,-3.0395894075666226e-07,-10677.857402839752,-1.5679688658565283e-07,-7.876965848602855e-08,10677.857402839752,3.0395894075666226e-07,-12966.286872866134,12966.286872866134,-230.36550281741864,191.20336733845747,115.18275140870932,-115.18275140870932,0.0,-115.18275140870932,0.02737399166666667,2264.4016416255763,1653.574390849264,230.36550281741864,2021-01-01 10:00:00
11,-2878.209792592566,0.0,2878.209792592566,-2878.209792592566,0.0,-2.829169852110738e-07,-10279.280447319603,-1.4411671145353466e-07,-7.549826241001022e-08,10279.280447319603,2.829169852110738e-07,-12966.286872856768,12966.286872856768,-230.36550281725223,191.20336733831934,115.18275140862612,-115.18275140862612,0.0,-115.18275140862612,0.028929801666666668,2223.7571226263926,1937.140322783891,230.36550281725223,2021-01-01 11:00:00
12,-1946.9815280221148,0.0,1946.9815280221148,-1946.9815280221148,0.0,-1.6190288695351619e-07,-11210.508711983359,-1.381049514748156e-07,-6.210558827497961e-08,11210.508711983359,1.6190288695351619e-07,-12966.286872829463,12966.286872829463,-230.3655028167671,191.2033673379167,115.18275140838355,-115.18275140838355,0.0,-115.18275140838355,0.0329351925,1036.0008761486692,1324.7662713413708,230.3655028167671,2021-01-01 12:00:00
13,-398.81911423841433,0.0,398.81911423841433,-398.81911423841433,0.0,-1.6726727089569725e-07,-12758.671125740364,-1.6441481420770288e-07,-5.95504847248857e-08,12758.671125740364,1.6726727089569725e-07,-12966.28687280844,12966.28687280844,-230.3655028163936,191.20336733760666,115.1827514081968,-115.1827514081968,0.0,-115.1827514081968,0.03133327416666667,260.7458364749752,269.01877011761957,230.3655028163936,2021-01-01 13:00:00
14,4182.137031068003,-4182.137031068003,0.0,0.0,4182.137031068003,-1.052254711406093e-07,-17339.6272712228,-2.7022542781196535e-07,-6.28504845697557e-08,17339.6272712228,1.052254711406093e-07,-12966.286872920758,12966.286872920758,-230.3655028183891,191.20336733926294,115.18275140919455,-115.18275140919455,0.0,-115.18275140919455,0.03174498083333333,-2240.003928875056,-2750.170091384805,230.3655028183891,2021-01-01 14:00:00
15,5124.320038884129,-5124.320038884129,0.0,0.0,5124.320038884129,-6.580243591987006e-08,-18281.810279062902,-2.393389877397567e-07,-4.41222593020371e-08,18281.810279062902,6.580243591987006e-08,-12966.286872905537,12966.286872905537,-230.3655028181187,191.20336733903852,115.18275140905935,-115.18275140905935,0.0,-115.18275140905935,0.0346428925,-3170.3116104645055,-3476.158169211063,230.3655028181187,2021-01-01 15:00:00
16,2071.9456034245122,-2071.9456034245122,0.0,0.0,2071.9456034245122,-1.2545777160028158e-07,-15229.4358434776,-2.3332722776103765e-07,-6.580951083034611e-08,15229.4358434776,1.2545777160028158e-07,-12966.286872840468,12966.286872840468,-230.36550281696265,191.20336733807898,115.18275140848132,-115.18275140848132,0.0,-115.18275140848132,0.037881054166666664,-1836.1659744285298,-1446.2517935439173,230.36550281696265,2021-01-01 16:00:00
17,-977.9349930865337,0.0,977.9349930865337,-977.9349930865337,0.0,-7.811716157764379e-08,-12179.555246969954,-1.3616045180242509e-07,-4.296872871552834e-08,12179.555246969954,7.811716157764379e-08,-12966.286872797164,12966.286872797164,-230.36550281619327,191.2033673374404,115.18275140809664,-115.18275140809664,0.0,-115.18275140809664,0.0360569475,573.0823466672288,701.9927620472346,230.36550281619327,2021-01-01 17:00:00
18,-3079.820403845042,0.0,3079.820403845042,-3079.820403845042,0.0,-3.9502023928488886e-09,-10077.669836263565,-1.1146403267048299e-07,-4.030516078365552e-09,10077.669836263565,3.9502023928488886e-09,-12966.286872775438,12966.286872775438,-230.36550281580728,191.20336733712003,115.18275140790364,-115.18275140790364,0.0,-115.18275140790364,0.038160199166666665,2339.4981180238674,2248.2215487278127,230.36550281580728,2021-01-01 18:00:00
19,-2586.483824892547,0.0,2586.483824892547,-2586.483824892547,0.0,0.0,-10571.00641522875,-1.0076291800942272e-07,0.0,10571.00641522875,0.0,-12966.286872784052,12966.286872784052,-230.36550281596033,191.20336733724707,115.18275140798018,-115.18275140798018,0.0,-115.18275140798018,0.03895856916666667,2352.607622500255,1953.004402424632,230.36550281596035,2021-01-01 19:00:00
20,1228.352154934598,-1228.352154934598,0.0,0.0,1228.352154934598,0.0,-14385.842395088062,-1.4430406736209989e-07,0.0,14385.842395088062,0.0,-12966.28687281575,12966.28687281575,-230.36550281652347,191.20336733771447,115.18275140826174,-115.18275140826174,0.0,-115.18275140826174,0.03741754583333333,-1010.2150125073676,-918.4367148643545,230.36550281652347,2021-01-01 20:00:00
