,grid_interaction,CP_grid_out,CP_grid_in,grid_pout,grid_pin,pv_pout,wind_pout,curtail_wind,curtail_solar,CP_wind,CP_pv,CP_el,el_pin,el_pout,comp_pin,h2_storage_pin,h2_storage_pout,H2CP_h2_storage,h2_storage_level,price,MEF_CO2,AEF_CO2,Load,Direct_pipeline_supply,Time
0,0.0,0.0,0.0,0.0,0.0,0.0,-1924.5732637868098,0.0,0.0,1924.5732637868098,0.0,-1896.6055524674296,1896.6055524674296,-33.69603773419291,27.96771131938012,33.69603773419291,-33.69603773419291,-33.69603773419291,0.0,0.03794262454545455,0.0,0.0,33.69603773419291,33.69603773419291,2021-01-01 00:00:00
1,-10997.656383551022,0.0,10997.656383551022,-10997.656383551022,0.0,0.0,-2258.5063332677987,-4.547473508864641e-13,0.0,2258.5063332677987,0.0,-13063.5254506556,13063.5254506556,-232.09309176291674,192.6372661632209,232.09309176291674,-232.09309176291674,-232.09309176291674,0.0,0.034325,9588.654221945366,8414.991096251477,232.09309176291674,232.09309176291674,2021-01-01 01:00:00
2,-11637.013965358025,0.0,11637.013965358025,-11637.013965358025,0.0,0.0,-1619.1487514607977,-2.2737367544323206e-13,0.0,1619.1487514607977,0.0,-13063.5254506556,13063.5254506556,-232.09309176291674,192.6372661632209,232.09309176291674,-232.09309176291674,-232.09309176291674,0.0,0.02883583333333334,10534.68587985266,8819.394045826217,232.09309176291674,232.09309176291674,2021-01-01 02:00:00
3,-12589.251969105579,0.0,12589.251969105579,-12589.251969105579,0.0,0.0,-666.9107477132428,0.0,0.0,666.9107477132428,0.0,-13063.5254506556,13063.5254506556,-232.09309176291674,192.6372661632209,232.09309176291674,-232.09309176291674,-232.09309176291674,0.0,0.026915833333333337,11420.606719398273,9541.467626384374,232.09309176291674,232.09309176291674,2021-01-01 03:00:00
4,-13100.313668367062,0.0,13100.313668367062,-13100.313668367062,0.0,0.0,-155.84904845175961,0.0,0.0,155.84904845175961,0.0,-13063.5254506556,13063.5254506556,-232.09309176291674,192.6372661632209,232.09309176291674,-232.09309176291674,-232.09309176291674,0.0,0.03052790333333334,11804.303243016846,9989.50333324074,232.09309176291674,232.09309176291674,2021-01-01 04:00:00
5,-11332.87389827378,0.0,11332.87389827378,-11332.87389827378,0.0,0.0,-1923.2888185450413,0.0,0.0,1923.2888185450413,0.0,-13063.5254506556,13063.5254506556,-232.09309176291674,192.6372661632209,232.09309176291674,-232.09309176291674,-232.09309176291674,0.0,0.02849319416666667,10144.079680583814,8539.31506523557,232.09309176291674,232.09309176291674,2021-01-01 05:00:00
6,-10926.343575247214,0.0,10926.343575247214,-10926.343575247214,0.0,0.0,-2329.819141571607,0.0,0.0,2329.819141571607,0.0,-13063.5254506556,13063.5254506556,-232.09309176291674,192.6372661632209,232.09309176291674,-232.09309176291674,-232.09309176291674,0.0,0.015691041666666666,9552.00946732634,7882.547094513129,232.09309176291674,232.09309176291674,2021-01-01 06:00:00
7,-10951.99049733175,0.0,10951.99049733175,-10951.99049733175,0.0,0.0,-2304.172219487071,-4.547473508864641e-13,0.0,2304.172219487071,0.0,-13063.5254506556,13063.5254506556,-232.09309176291674,192.6372661632209,0.0,0.0,0.0,0.0,0.017331826666666668,7743.266773113113,7531.982931019555,232.09309176291674,232.09309176291674,2021-01-01 07:00:00
8,-9073.615279497772,0.0,9073.615279497772,-9073.615279497772,0.0,0.0,-4182.547437321049,0.0,0.0,4182.547437321049,0.0,-13063.5254506556,13063.5254506556,-232.09309176291674,192.6372661632209,0.0,0.0,0.0,0.0,0.02182701833333333,6867.462093643502,6079.162841063892,232.09309176291674,232.09309176291674,2021-01-01 08:00:00
9,-6094.294615782227,0.0,6094.294615782227,-6094.294615782227,0.0,0.0,-7161.8681010365935,0.0,0.0,7161.8681010365935,0.0,-13063.5254506556,13063.5254506556,-232.09309176291674,192.6372661632209,232.09309176291674,-232.09309176291674,-232.09309176291674,0.0,0.0316309,4520.5751586108845,4146.114251761423,232.09309176291674,232.09309176291674,2021-01-01 09:00:00
