,grid_interaction,CP_grid_out,CP_grid_in,grid_pout,grid_pin,pv_pout,wind_pout,curtail_wind,curtail_solar,CP_wind,CP_pv,CP_el,el_pin,el_pout,comp_pin,h2_storage_pin,h2_storage_pout,H2CP_h2_storage,h2_storage_level,price,MEF_CO2,AEF_CO2,Load,Direct_pipeline_supply,Time
0,-8350.829583023653,0.0,8350.829583023653,-8350.829583023653,0.0,0.0,-1929.9989884049173,0.0,0.0,1929.9989884049173,0.0,-10131.42857142857,10131.42857142857,-180.0,149.4,0.0,0.0,0.0,0.0,0.03794262454545455,7364.739233846174,6307.708385422667,180.0,180.0,2021-01-01 00:00:00
1,-10824.906819706583,0.0,10824.906819706583,-10824.906819706583,0.0,0.0,-2264.873476386296,0.0,0.0,2264.873476386296,0.0,-12899.560883070946,12899.560883070946,-229.18001568907772,190.21941302193449,49.180015689077706,0.0,-49.180015689077706,49.180015689077706,0.034325,9438.037056166873,8282.80965768548,180.0,180.0,2021-01-01 01:00:00
2,-11466.066867668891,0.0,11466.066867668891,-11466.066867668891,0.0,0.0,-1623.7134284239878,0.0,0.0,1623.7134284239878,0.0,-12899.560883070946,12899.560883070946,-229.18001568907772,190.21941302193449,49.180015689077706,0.0,-49.180015689077706,98.36003137815541,0.02883583333333334,10379.93192135536,8689.83763040909,180.0,180.0,2021-01-01 02:00:00
3,-12420.989404801818,0.0,12420.989404801818,-12420.989404801818,0.0,0.0,-668.7908912910605,0.0,0.0,668.7908912910605,0.0,-12899.560883070946,12899.560883070946,-229.18001568907772,190.21941302193449,49.180015689077706,0.0,-49.180015689077706,147.5400470672331,0.026915833333333337,11267.963768313764,9413.940445740389,180.0,180.0,2021-01-01 03:00:00
4,-12933.491880621528,0.0,12933.491880621528,-12933.491880621528,0.0,0.0,-156.28841547135,0.0,0.0,156.28841547135,0.0,-12899.560883070946,12899.560883070946,-229.18001568907772,190.21941302193449,49.180015689077706,0.0,-49.180015689077706,196.72006275631082,0.03052790333333334,11653.985088815281,9862.295172663245,180.0,180.0,2021-01-01 04:00:00
5,-11161.06937401618,0.0,11161.06937401618,-11161.06937401618,0.0,0.0,-1928.7109220766981,0.0,0.0,1928.7109220766981,0.0,-12899.560883070946,12899.560883070946,-229.18001568907772,190.21941302193449,49.180015689077706,0.0,-49.180015689077706,245.90007844538854,0.02849319416666667,9990.297083230522,8409.860438330032,180.0,180.0,2021-01-01 05:00:00
6,-10753.39296753145,0.0,10753.39296753145,-10753.39296753145,0.0,0.0,-2336.387328561429,0.0,0.0,2336.387328561429,0.0,-12899.560883070946,12899.560883070946,-229.18001568907772,190.21941302193449,49.180015689077706,0.0,-49.180015689077706,295.08009413446626,0.015691041666666666,9400.812881670425,7757.776049107546,180.0,180.0,2021-01-01 06:00:00
7,-10779.112192987934,0.0,10779.112192987934,-10779.112192987934,0.0,0.0,-2310.668103104945,0.0,0.0,2310.668103104945,0.0,-12899.560883070946,12899.560883070946,-229.18001568907772,190.21941302193449,49.180015689077706,0.0,-49.180015689077706,344.260109823544,0.017331826666666668,7621.038505097016,7413.0898003344555,180.0,180.0,2021-01-01 07:00:00
8,-8895.441491291007,0.0,8895.441491291007,-8895.441491291007,0.0,0.0,-4194.338804801871,0.0,0.0,4194.338804801871,0.0,-12899.560883070946,12899.560883070946,-229.18001568907772,190.21941302193449,49.180015689077706,0.0,-49.180015689077706,393.4401255126217,0.02182701833333333,6732.609369685104,5959.789532944297,180.0,180.0,2021-01-01 08:00:00
9,-5907.721576804125,0.0,5907.721576804125,-5907.721576804125,0.0,0.0,-7182.058719288753,0.0,0.0,7182.058719288753,0.0,-12899.560883070946,12899.560883070946,-229.18001568907772,190.21941302193449,49.180015689077706,0.0,-49.180015689077706,442.6201412016994,0.0316309,4382.180561952106,4019.183542849139,180.0,180.0,2021-01-01 09:00:00
10,-9024.669135191942,0.0,9024.669135191942,-9024.669135191942,0.0,0.0,-4065.1111609009367,0.0,0.0,4065.1111609009367,0.0,-12899.560883070946,12899.560883070946,-229.18001568907772,190.21941302193449,49.180015689077706,0.0,-49.180015689077706,491.80015689077715,0.027059839999999998,8147.108942000559,6014.203950188223,180.0,180.0,2021-01-01 10:00:00
11,-3955.050572860544,0.0,3955.050572860544,-3955.050572860544,0.0,0.0,-9134.729723232334,0.0,0.0,9134.729723232334,0.0,-12899.560883070946,12899.560883070946,-229.18001568907772,190.21941302193449,49.180015689077706,0.0,-49.180015689077706,540.9801725798549,0.027918585000000003,2949.329645731423,2587.643854119145,180.0,180.0,2021-01-01 11:00:00
12,-194.9664901746255,0.0,194.9664901746255,-194.9664901746255,0.0,0.0,-12894.813805918253,0.0,0.0,12894.813805918253,0.0,-12899.560883070946,12899.560883070946,-229.18001568907772,190.21941302193449,49.180015689077706,0.0,-49.180015689077706,590.1601882689325,0.031453682499999996,98.91353576639665,132.34162712007475,180.0,180.0,2021-01-01 12:00:00
13,2332.5655575969668,-2332.5655575969668,0.0,0.0,2332.5655575969668,0.0,-15422.345853689845,0.0,0.0,15422.345853689845,0.0,-12899.560883070946,12899.560883070946,-229.18001568907772,190.21941302193449,49.180015689077706,0.0,-49.180015689077706,639.3402039580102,0.030285335833333336,-1473.5600482108061,-1584.2487305274271,180.0,180.0,2021-01-01 13:00:00
14,2899.8017494237483,-2899.8017494237483,0.0,0.0,2899.8017494237483,0.0,-15989.582045516627,0.0,0.0,15989.582045516627,0.0,-12899.560883070946,12899.560883070946,-229.18001568907772,190.21941302193449,49.180015689077706,0.0,-49.180015689077706,688.5202196470879,0.03088958166666667,-2136.5979011531804,-1925.491539732752,180.0,180.0,2021-01-01 14:00:00
