,grid_interaction,CP_grid_out,CP_grid_in,grid_pout,grid_pin,pv_pout,wind_pout,curtail_wind,curtail_solar,CP_wind,CP_pv,CP_el,el_pin,el_pout,comp_pin,h2_storage_pin,h2_storage_pout,h2_storage_level,Direct_pipeline_pout,price,MEF_CO2,AEF_CO2,Load,Time
0,0.0,0.0,0.0,0.0,0.0,0.0,-986.2766241372756,0.0,0.0,986.2766241372756,0.0,-971.9441482456331,971.9441482456331,-17.26804324294272,14.332475891642458,0.0,0.0,0.0,-17.26804324294272,0.03794262454545455,0.0,0.0,17.26804324294272,2021-01-01 00:00:00
1,0.0,0.0,0.0,0.0,0.0,0.0,-1157.4056669503693,0.0,0.0,1157.4056669503693,0.0,-1140.5863604673357,1140.5863604673357,-20.26422467835368,16.819306483033554,0.0,0.0,0.0,-20.26422467835368,0.034325,0.0,0.0,20.26422467835368,2021-01-01 01:00:00
2,-15818.609959392195,0.0,15818.609959392195,-15818.609959392195,0.0,0.0,-829.7572218293772,0.0,0.0,829.7572218293772,0.0,-16406.43473,16406.43473,-291.48488098984774,241.93245122157361,0.0,0.0,0.0,-291.48488098984774,0.02883583333333334,14320.175903731386,11988.518266319588,291.48488098984774,2021-01-01 02:00:00
3,-16306.598700264256,0.0,16306.598700264256,-16306.598700264256,0.0,0.0,-341.76848095731685,0.0,0.0,341.76848095731685,0.0,-16406.43473,16406.43473,-291.48488098984774,241.93245122157361,0.0,0.0,0.0,-291.48488098984774,0.026915833333333337,14792.876585819908,12358.866434386484,291.48488098984774,2021-01-01 03:00:00
4,-16568.49998350338,0.0,16568.49998350338,-16568.49998350338,0.0,0.0,-79.86719771819249,0.0,0.0,79.86719771819249,0.0,-16406.43473,16406.43473,-291.48488098984774,241.93245122157361,0.0,0.0,0.0,-291.48488098984774,0.03052790333333334,14929.382840615013,12634.13151790868,291.48488098984774,2021-01-01 04:00:00
5,-15662.748790439597,0.0,15662.748790439597,-15662.748790439597,0.0,0.0,-985.6183907819768,0.0,0.0,985.6183907819768,0.0,-16406.43473,16406.43473,-291.48488098984774,241.93245122157361,0.0,0.0,0.0,-291.48488098984774,0.02849319416666667,14019.759963215352,11801.873726802314,291.48488098984774,2021-01-01 05:00:00
6,-11798.461285573654,0.0,11798.461285573654,-11798.461285573654,0.0,-3655.9549034792003,-1193.9509921687181,0.0,0.0,1193.9509921687181,3655.9549034792003,-16406.43473,16406.43473,-291.48488098984774,241.93245122157361,0.0,0.0,0.0,-291.48488098984774,0.015691041666666666,10314.4307263954,8511.715386381673,291.48488098984774,2021-01-01 06:00:00
7,-9201.520337834354,0.0,9201.520337834354,-9201.520337834354,0.0,-6266.03900363,-1180.8078397572185,0.0,0.0,1180.8078397572185,6266.03900363,-16406.43473,16406.43473,-291.48488098984774,241.93245122157361,0.0,0.0,0.0,-291.48488098984774,0.017331826666666668,6505.650887063498,6328.13680224455,291.48488098984774,2021-01-01 07:00:00
8,-8850.056584889358,0.0,8850.056584889358,-8850.056584889358,0.0,-5654.901018533999,-2143.4095777982143,0.0,0.0,2143.4095777982143,5654.901018533999,-16406.43473,16406.43473,-291.48488098984774,241.93245122157361,291.48488098984774,-291.48488098984774,0.0,0.0,0.02182701833333333,6698.259321249489,5929.382442931844,291.48488098984774,2021-01-01 08:00:00
9,0.0,0.0,0.0,0.0,0.0,-9904.1846713472,-3670.2074304557427,0.0,0.0,3670.2074304557427,9904.1846713472,-13377.130357195567,13377.130357195567,-237.66475253900754,197.26174460737624,0.0,0.0,0.0,-237.66475253900754,0.0316309,0.0,0.0,237.66475253900754,2021-01-01 09:00:00
10,-4295.816913782386,0.0,4295.816913782386,-4295.816913782386,0.0,-10275.1791721156,-2077.371095323586,0.0,0.0,2077.371095323586,10275.1791721156,-16406.43473,16406.43473,-291.48488098984774,241.93245122157361,0.0,0.0,0.0,-291.48488098984774,0.027059839999999998,3878.0910266279093,2862.8106654245685,291.48488098984774,2021-01-01 10:00:00
11,-2128.7903462948834,0.0,2128.7903462948834,-2128.7903462948834,0.0,-9851.5068266196,-4668.07000830709,0.0,0.0,4668.07000830709,9851.5068266196,-16406.43473,16406.43473,-291.48488098984774,241.93245122157361,0.0,0.0,0.0,-291.48488098984774,0.027918585000000003,1587.4650303986755,1392.7890819140619,291.48488098984774,2021-01-01 11:00:00
