,Location,Year,LCOH,Capex,Step,RE_supply_proportion,FLH,EI_market,EI_MEF,EI_AEF,EI_L,Sell_amount,Purchase_amount,Curtailment,LGCs,wind_capacity,pv_capacity,electrolyser_capacity,hydrogen_storage_capacity,hydrogen_storage_type,hydrogen_storage_cost,Grid_max_power_export,grid_cost,production_amount,H2_initial_storage_level,Simultaneity_obligation_interval,ratio,Simultaneity_obligation,Batch_interval
0,QLD1,2021,2.8629587232970186,95981008.42,60,0.6501644969534005,6793.825649971521,-18.82727362362909,-12.003323338276397,-14.115710084076166,-14.22558300829169,62233465.09269978,-31506205.794788886,-603594.3193753301,-36650.425987331204,36309.40612773245,0.0,13063.5254506556,2027.8379429547288,Pipeline,600.241067155978,32098.0,-5927846.347682981,1576799.9999999963,0.0,0,1,1,24
