,grid_interaction,CP_grid_out,CP_grid_in,grid_pout,grid_pin,pv_pout,wind_pout,curtail_wind,curtail_solar,CP_wind,CP_pv,CP_el,el_pin,el_pout,comp_pin,h2_storage_pin,h2_storage_pout,h2_storage_level,Direct_pipeline_pout,price,MEF_CO2,AEF_CO2,Load,Time
0,-11936.2133,0,11936.2133,-11936.2133,0,0,-1934.630121,0,0,1934.630121,0,-13669.27368,13669.27368,-242.8551161,201.5697464,0,0,0,-242.8551161,0.037942625,10526.75037,9015.889019,242.8551161,1/01/2021 0:00
1,-11600.53527,0,11600.53527,-11600.53527,0,0,-2270.308158,0,0,2270.308158,0,-13669.27368,13669.27368,-242.8551161,201.5697464,0,0,0,-242.8551161,0.034325,10114.29322,8876.291236,242.8551161,1/01/2021 1:00
2,-12243.23381,0,12243.23381,-12243.23381,0,0,-1627.609613,0,0,1627.609613,0,-13669.27368,13669.27368,-242.8551161,201.5697464,0,0,0,-242.8551161,0.028835833,11083.48093,9278.832498,242.8551161,1/01/2021 2:00
3,-13200.44773,0,13200.44773,-13200.44773,0,0,-670.3956897,0,0,670.3956897,0,-13669.27368,13669.27368,-242.8551161,201.5697464,0,0,0,-242.8551161,0.026915833,11975.06591,10004.69647,242.8551161,1/01/2021 3:00
4,-13714.17999,0,13714.17999,-13714.17999,0,0,-156.6634376,0,0,156.6634376,0,-13669.27368,13669.27368,-242.8551161,201.5697464,0,0,0,-242.8551161,0.030527903,12357.43993,10457.60049,242.8551161,1/01/2021 4:00
5,-11937.50446,0,11937.50446,-11937.50446,0,0,-1933.338964,0,0,1933.338964,0,-13669.27368,13669.27368,-242.8551161,201.5697464,0,0,0,-242.8551161,0.028493194,10685.28579,8994.903904,242.8551161,1/01/2021 5:00
6,-11528.84981,0,11528.84981,-11528.84981,0,0,-2341.993611,0,0,2341.993611,0,-13669.27368,13669.27368,-242.8551161,201.5697464,0,0,0,-242.8551161,0.015691042,10078.73144,8317.21069,242.8551161,1/01/2021 6:00
7,-11554.63075,0,11554.63075,-11554.63075,0,0,-2316.212671,0,0,2316.212671,0,-13669.27368,13669.27368,-242.8551161,201.5697464,0,0,0,-242.8551161,0.017331827,8169.344961,7946.43509,242.8551161,1/01/2021 7:00
8,-9666.440085,0,9666.440085,-9666.440085,0,0,-4204.403338,0,0,4204.403338,0,-13669.27368,13669.27368,-242.8551161,201.5697464,0,0,0,-242.8551161,0.021827018,7316.147844,6476.345046,242.8551161,1/01/2021 8:00
9,-6671.550981,0,6671.550981,-6671.550981,0,0,-7199.292442,0,0,7199.292442,0,-13669.27368,13669.27368,-242.8551161,201.5697464,0,0,0,-242.8551161,0.0316309,4948.767583,4538.837445,242.8551161,1/01/2021 9:00
