,Location,Year,LCOH,Capex,Step,RE_supply_proportion,FLH,EI_GCO,EI_MEF,EI_MeanEI,EI_L,Sell_amount,Purchase_amount,Curtailment,LGCs,wind_capacity,pv_capacity,electrolyser_capacity,hydrogen_storage_capacity,Grid_max_power_export,grid_cost,production_amount,H2_initial_storage_level,Simultaneity_obligation_interval,ratio,Simultaneity_obligation,Batch_interval,Supply_ratio,wind_capex,pv_capex,hydrogen_storage_capex,electrolyser_capex,grid_connection_cost,wind_OM,pv_OM,electrolyser_OM,grid_intercation_cost,LCOH_sum
0,NSW1,2021,2.779540074948527,35122634.00634384,60,0.6813398808311711,7024.501299607574,6.445907036001927,8.675525960608384,8.075411249140734,7.77648216277035,9024889.655369963,-23634383.7185157,-1285497.8483616991,10166.229924064788,15085.84772153384,0.0,10558.471959303268,55072.32325407375,13739.099445126029,46612.62546991896,1277500.0000000028,0.0,0,0,1,24,-1,1.3440855591912961,0.0,0.0595550096316176,0.6898579801211256,0.13040197449449786,0.2202356634102587,0.0,0.3841090812351791,0.02448817319372141,2.8527334412776963
1,NSW1,2021,3.081858716136681,54010935.34927604,60,0.9999999999999608,5363.197262939262,-14.139185287673278,-9.447741313368638,-12.168480364368422,-11.869933327923194,22299764.45062053,0.0,-4256489.991469888,-22299.76445062053,24973.878605069945,0.0,13829.0643367752,77926.8214463828,22678.56860025003,-2036541.0176910972,1277500.0000000014,25631.364488479925,1,0,1,24,-1,2.225067507618864,0.0,0.08426978067349616,0.903548394796549,0.21524919708115559,0.3645893040974982,0.0,0.47985871326449464,-1.0699068901304694,3.202676007401588
2,NSW1,2021,2.979816235058358,50252728.035611175,60,0.9055923627039452,5738.516850924851,-10.909125218591535,-6.158291692729462,-8.807937515108245,-8.457582103597648,22891086.13907108,-7002025.64297404,-3641011.264757508,-17205.44131697616,23231.78545868572,0.0,12924.59391977691,69158.68556265166,21155.82490860391,-1693915.2409994942,1277500.0000000005,14658.920639222477,24,0,1,24,-1,2.0698543380282146,0.0,0.07478795048816235,0.8444530884534784,0.2007963732383137,0.3391567896708325,0.0,0.4533795010564824,-0.8899067447691688,3.0925212961663155
3,NSW1,2021,2.8478417775526954,43966647.57210795,60,0.8063085333374442,6552.53579381454,-5.694527470476034,-1.540158367781248,-3.4287289140136648,-3.343008027342857,20646139.2213804,-14365708.6994238,-1963433.6263873647,-8981.183757448272,20433.448748350405,0.0,11318.976703647892,50531.20611750896,18621.32941809697,-1045197.3436938116,1277499.9999999944,0.0,720,0,1,24,-1,1.8205343109708265,0.0,0.05464426211223825,0.739547013612747,0.17674070513360823,0.29830435941818917,0.0,0.4063735645529808,-0.5490995908503217,2.947044624950268
4,NSW1,2021,2.803085661202484,41018907.8447635,60,0.766353497464908,6775.462530604373,-2.0656551106599474,1.6019575719346444,0.0532990108942551,-4.724246529960716e-14,17329093.80002667,-17329093.800026648,-1526477.340197572,-3257.869634405032,18767.919391799995,0.0,10946.55894929406,49182.80494795053,17103.505814955086,-719771.4904988775,1277499.9999999965,0.0,8760,0,1,24,-1,1.6721426529168222,0.0,0.053186106002319614,0.715214386621829,0.1623345793482479,0.2739895864243216,0.0,0.3954706886133847,-0.378135510316069,2.894202489610856
