,Time,Prices,Solar,Carbon intensity,Wind,AEF
87,15:00,-29.81524333,769.23,0,282880.07,0.110746788
88,16:00,-39.76194667,688.14,0.046028989,282880.07,0.107403217
89,17:00,-37.4026,486.3,0,282880.07,0.097638577
90,18:00,16.98594583,124.08,0.157522198,282880.07,0.0957015
91,19:00,29.60232833,0,0.068147103,282880.07,0.092221704
92,20:00,28.70918667,0,0.066576492,282880.07,0.091449843
93,21:00,14.53083583,0,1.210317506,282880.07,0.092765102
94,22:00,5.051545833,0,1.24283473,282880.07,0.09401457
95,23:00,12.1272575,0,0.344870349,282880.07,0.092801496
96,0:00,5.829910833,0,0.33464041,282880.07,0.093668466
97,1:00,-9.990135,0,1.083882917,282880.07,0.093756183
98,2:00,-14.43310333,0,1.120050236,282880.07,0.09385238
99,3:00,-21.67700417,0,0.961175957,282880.07,0.09450261
100,4:00,-4.512990833,0,1.226877383,282880.07,0.095394205
101,5:00,9.620056667,23.91,0.853671131,282880.07,0.098016885
102,6:00,14.45772417,341.02,0.814593119,282880.07,0.102763361
103,7:00,12.96599333,591.25,0.87018198,282880.07,0.112967812
104,8:00,14.36581333,769.23,0,282880.07,0.133682312
105,9:00,15.74546083,769.23,0,282880.07,0.152298412
106,10:00,-9.558703333,769.23,0,282880.07,0.162941629
107,11:00,-65.64856833,769.23,0,265469.68,0.163652868
108,12:00,-69.34228417,769.23,0,193819.56,0.164787292
109,13:00,-44.3320225,769.23,0,254748.47,0.149925698
110,14:00,-74.29849833,769.23,0,282880.07,0.134069805
111,15:00,-66.94827083,769.23,0,282880.07,0.128986987
112,16:00,-85.78963667,705.34,0,282880.07,0.110481725
113,17:00,-5.739049167,527.14,0,282880.07,0.091108562
114,18:00,21.602275,145.6,0,282880.07,0.089716499
115,19:00,32.34070917,0,0.237241656,282880.07,0.092681537
116,20:00,33.92931917,0,0.496601392,282880.07,0.100644008
117,21:00,32.51816083,0,0.698436092,282880.07,0.160774228
118,22:00,29.43695917,0,0.303966289,282880.07,0.181986277
119,23:00,35.72697167,0,0.758074796,282880.07,0.193987593
120,0:00,36.04391333,0,0.330798431,263746.59,0.264711234
121,1:00,9.540355,0,0.681130837,216430.89,0.166091024
122,2:00,8.166025833,0,0.822233715,231914.06,0.110554311
123,3:00,9.375285833,0,1.000815858,279369.36,0.114576955
124,4:00,10.09061667,0,0.102890702,255849.9,0.116851212
125,5:00,18.41573917,21.02,0.188133069,204470.25,0.109855932
126,6:00,26.30980083,399.02,0.352889912,219882.67,0.108309781
127,7:00,23.52255917,710.79,0.06927364,149783.73,0.102819918
128,8:00,-5.877390833,769.23,0.772646776,146238.08,0.107037161
129,9:00,-4.991378333,769.23,0.447491267,146106.58,0.113286386
130,10:00,-41.8272675,769.23,0.2453789,115559.52,0.123275581
131,11:00,-72.01990333,769.23,0.06528001,121488.84,0.147597546
132,12:00,-104.3207583,769.23,0,97247.76,0.162593195
133,13:00,-129.4722983,769.23,0,102387.66,0.158388262
134,14:00,-177.093675,769.23,0,125446.18,0.154308722
135,15:00,-102.7391033,763.46,0,153069.74,0.142437435
136,16:00,-64.50563083,676.26,0.050503838,206627.42,0.122981137
137,17:00,-72.16688417,282.54,0,280057.25,0.105667517
138,18:00,2.49079,25.58,0,282880.07,0.094094858
139,19:00,15.29285167,0,0.11910587,282880.07,0.093634975
140,20:00,32.40308583,0,0.394260707,282880.07,0.096885295
141,21:00,15.70655333,0,0.078885019,282880.07,0.110800538
142,22:00,9.400761667,0,0.470162396,282880.07,0.100016725
143,23:00,28.4892,0,0.179397611,282880.07,0.094231729
144,0:00,4.399295833,0,0.451644449,282880.07,0.093270685
145,1:00,-20.29928417,0,0,282880.07,0.095785537
146,2:00,-13.28817417,0,0.0356949,282880.07,0.099826999
147,3:00,-15.95689667,0,0.169287491,282880.07,0.09544541
148,4:00,-9.286555833,0,0.359880466,282880.07,0.094878545
149,5:00,5.639814167,22.64,0.311984718,278551.19,0.093492527
150,6:00,27.39770833,413.88,0.678018922,197657.94,0.093150812
151,7:00,-34.2446725,661.22,0.981281525,113000.41,0.103712248
152,8:00,-10.78373417,769.23,0.747162789,45959.16,0.122067516
153,9:00,-31.06020583,769.23,0.574834116,35338.15,0.135923927
154,10:00,-38.18073917,678.13,0.767965577,42052.69,0.155724649
155,11:00,-24.00739,473.75,0.129947949,33413.66,0.168965485
156,12:00,-25.09552917,297.49,0.162494918,34315.67,0.173708045
157,13:00,-23.500695,375.26,0,45487.41,0.174282482
158,14:00,-22.55016583,277.58,0.085633652,61290.52,0.161057898
159,15:00,-20.17931667,69.01,0,89289.27,0.135799295
160,16:00,-3.509725833,69.71,0,89038.33,0.110276836
161,17:00,26.74597917,56.16,0,123557.43,0.096652319
162,18:00,33.3366325,12.69,0.822419861,140814.01,0.095248973
163,19:00,36.5015575,0,0.61168315,227698.85,0.115584995
164,20:00,39.95478417,0,0.431721731,282880.07,0.20753973
165,21:00,35.80725083,0,0.106407545,282880.07,0.216643263
166,22:00,26.58409833,0,0.505961956,282880.07,0.124063774
167,23:00,24.367725,0,0.706176583,282880.07,0.094044413
168,0:00,11.397985,0,0.230989025,226803.47,0.096899341
169,1:00,6.50235,0,0.887382739,135667.4,0.127601192
170,2:00,0.208344167,0,0.616101601,106572.99,0.136172529
171,3:00,-0.2582575,0,0.816612296,125812.42,0.112794921
172,4:00,4.480745,0,0.833255051,154312.11,0.104898884
173,5:00,11.84771,1.94,0.695529111,154310.87,0.101377145
174,6:00,30.53778,60.21,0.431062919,145842.01,0.107431425
175,7:00,30.4954425,140.76,1.144157533,67675.06,0.137779986
176,8:00,22.3699225,94.49,1.045536119,87206.12,0.136805283
177,9:00,29.44303167,33.41,1.019735075,93829.28,0.176498463
178,10:00,25.21086083,16.78,1.134290783,110935.13,0.165990367
179,11:00,22.2595775,32.03,0.657982821,140015.16,0.218670871
180,12:00,25.34658167,26.97,0.539676698,212279.38,0.240265242
181,13:00,24.80763,20.32,0.613696799,282880.07,0.229629791
182,14:00,19.00465333,94.45,0.121108454,282880.07,0.194571515
183,15:00,29.04796917,56.05,0.601091863,282880.07,0.159782033
184,16:00,34.573655,11.37,0.70509963,282880.07,0.160305634
185,17:00,39.61670667,12.12,1.135271864,282880.07,0.216890589
186,18:00,54.35222667,5.01,0.378864599,282880.07,0.243243268
187,19:00,54.9270525,0,0.238160275,282880.07,0.314591725
188,20:00,39.77616917,0,0.052710458,282880.07,0.266550247
189,21:00,37.6154275,0,0.453486639,282880.07,0.263097962
190,22:00,36.31198917,0,0.337440087,282880.07,0.193705566
191,23:00,36.39163167,0,0.477932298,282880.07,0.093246354
192,0:00,35.19758833,0,0.352565906,282880.07,0.137280136
193,1:00,36.25082417,0,0.284931321,282880.07,0.211994504
