,grid_interaction,CP_grid_out,CP_grid_in,grid_pout,grid_pin,pv_pout,wind_pout,curtail_wind,curtail_solar,CP_wind,CP_pv,CP_el,el_pin,el_pout,comp_pin,h2_storage_pin,h2_storage_pout,h2_storage_level,Direct_pipeline_pout,price,MEF_CO2,AEF_CO2,Load,Time
0,17707.285016983536,-17707.285016983536,0.0,0.0,17707.285016983536,0.0,-17707.28502621397,-1.5289333532564342e-07,0.0,17707.28502621397,0.0,-9.096296226065545e-06,9.096296226065545e-06,-1.6160932381334725e-07,1.341357387650782e-07,1.2109215873609442e-07,-5.345353463916598e-08,6.974569193986796e-08,-4.051716507725283e-08,0.03558988545454545,-14665.702694449119,-1670.7317269703092,9.397069971641881e-08,2021-01-01 00:00:00
1,-1199.2312314827668,0.0,1199.2312314827668,-1199.2312314827668,0.0,0.0,-12905.601669870119,-1.5796103980392218e-07,0.0,12905.601669870119,0.0,-13899.862842682867,13899.862842682867,-246.95187791568546,204.97005867001891,202.08539146158654,-40.2758239712037,161.80956756012853,-44.866486454099,0.021278479166666666,911.7080844165778,113.10825782528572,85.1423104253027,2021-01-01 01:00:00
2,-2578.2870231749025,0.0,2578.2870231749025,-2578.2870231749025,0.0,0.0,-11526.545880586162,-2.599263098090887e-07,0.0,11526.545880586162,0.0,-13899.862845056052,13899.862845056052,-246.95187795784864,204.97005870501437,190.9013206466393,-54.890707891504896,297.820180315263,-56.05055731120939,0.008468474166666667,2817.2694402083457,245.36826139527074,110.94126520271428,2021-01-01 02:00:00
3,-6356.054297313063,0.0,6356.054297313063,-6356.054297313063,0.0,0.0,-7748.77860643526,-2.5652479962445796e-07,0.0,7748.77860643526,0.0,-13899.862845043494,13899.862845043494,-246.95187795762553,204.97005870482917,183.39060538591838,-66.80527305947476,414.4055126417067,-63.56127257170725,0.008363678333333333,5943.029650038277,630.256886312769,130.36654563118202,2021-01-01 03:00:00
4,-9302.91200116692,0.0,9302.91200116692,-9302.91200116692,0.0,0.0,-4801.920902560212,-2.54762198892422e-07,0.0,4801.920902560212,0.0,-13899.862845022612,13899.862845022612,-246.9518779572545,204.97005870452122,177.415664976772,-77.63129919369159,514.189878424787,-69.5362129804826,0.008770794166666667,9861.966589878764,994.2666003215809,147.1675121741742,2021-01-01 04:00:00
5,-9306.698260245897,0.0,9306.698260245897,-9306.698260245897,0.0,-4.874778126285761e-09,-4798.134643466993,-2.7012083592126146e-07,-4.537603778993869e-09,4798.134643466993,4.874778126285761e-09,-13899.862845013382,13899.862845013382,-246.95187795709055,204.97005870438514,173.31690690202504,-87.7431140072146,599.7636713195977,-73.6349710550655,0.009432235833333334,9218.747711016711,1079.7390929521227,161.3780850622801,2021-01-01 05:00:00
6,-9283.272894584288,0.0,9283.272894584288,-9283.272894584288,0.0,-3.203585676884404e-08,-4821.560009158385,-2.940596459666267e-07,-2.4946279260132742e-08,4821.560009158385,3.203585676884404e-08,-13899.862845069496,13899.862845069496,-246.9518779580875,204.9700587052126,170.0421683047141,-96.96600164903263,672.8398379752794,-76.9097096533734,0.0077974583333333325,8191.019403935464,1237.1523971025367,173.87571130240605,2021-01-01 06:00:00
7,-9439.914517434312,0.0,9439.914517434312,-9439.914517434312,0.0,-3.43578366297775e-08,-4664.918386394028,-3.667137207230553e-07,-2.713080388396911e-08,4664.918386394028,3.43578366297775e-08,-13899.862845156209,13899.862845156209,-246.9518779596281,204.9700587064913,167.21603444436457,-104.99149627349392,735.0643761461502,-79.73584351526353,0.004245763333333334,8774.009498642947,1690.8305719876823,184.72733978875743,2021-01-01 07:00:00
8,-11852.359278667072,0.0,11852.359278667072,-11852.359278667072,0.0,-1.045646073797513e-07,-2252.4736250882643,-3.4073900678777136e-07,-7.485245136892365e-08,2252.4736250882643,1.045646073797513e-07,-13899.862845153453,13899.862845153453,-246.95187795957912,204.97005870645066,164.97122928540406,-112.12428915508936,787.911316276465,-81.98064867417504,0.004408863333333334,12265.253506731626,1970.5089901791785,194.1049378292644,2021-01-01 08:00:00
9,7321.104120767659,-7321.104120767659,0.0,0.0,7321.104120767659,-1.464381432767775e-07,-21425.93702447077,-7.411545084323734e-07,-1.0951060323185054e-07,21425.93702447077,1.464381432767775e-07,-13899.862845143252,13899.862845143252,-246.95187795939788,204.97005870630022,170.50886690776608,-118.54139950045351,839.8787836837774,-76.4430110516318,0.009353645,-5710.065183342005,-1421.9021774535947,194.9844105520853,2021-01-01 09:00:00
10,8928.522217340796,-8928.522217340796,0.0,0.0,8928.522217340796,-1.9424185563087657e-07,-23033.35512109383,-4.7165849537122995e-06,-1.7766309708433412e-07,23033.35512109383,1.9424185563087657e-07,-13899.862845239557,13899.862845239557,-246.9518779611089,204.97005870772037,167.59321922784537,-124.00161800150107,883.4703849101217,-79.35865873326351,0.0013717166666666668,-10067.099163450575,-1879.1840621662186,203.36027673476457,2021-01-01 10:00:00
