,grid_interaction,CP_grid_out,CP_grid_in,grid_pout,grid_pin,pv_pout,wind_pout,curtail_wind,curtail_solar,CP_wind,CP_pv,CP_el,el_pin,el_pout,comp_pin,h2_storage_pin,h2_storage_pout,h2_storage_level,Direct_pipeline_pout,price,MEF_CO2,AEF_CO2,Load,Time
0,7768.885186501559,-7768.885186501559,0.0,0.0,7768.885186501559,0.0,-20493.85085888614,-1.7949787434190512e-08,0.0,20493.85085888614,0.0,-12540.047709961045,12540.047709961045,-222.79272581149064,184.91796242353723,187.07406612815623,-38.59169619498194,148.48236993357455,-35.71865968333442,0.038431971818181816,-6945.739557999407,-5583.8716456005,74.31035587831636,2021-01-01 00:00:00
1,5074.019591718728,-5074.019591718728,0.0,0.0,5074.019591718728,0.0,-17798.98526417181,-2.100568963214755e-08,0.0,17798.98526417181,0.0,-12540.04771002855,12540.04771002855,-222.79272581268998,184.91796242453267,178.5512411210254,-51.1674621637936,275.86614889080636,-44.24148469166458,0.03264297916666667,-4206.362676209171,-3680.51728669117,95.40894685545818,2021-01-01 01:00:00
2,5123.57548443266,-5123.57548443266,0.0,0.0,5123.57548443266,0.0,-17848.541156908537,-2.4367182049900293e-08,0.0,17848.541156908537,0.0,-12540.047710051012,12540.047710051012,-222.79272581308905,184.9179624248639,172.71659928023058,-61.2242336786839,387.3585144923534,-50.07612653285847,0.027785700833333333,-4469.984494173644,-3718.331642163115,111.30036021154237,2021-01-01 02:00:00
3,5013.910543300742,-5013.910543300742,0.0,0.0,5013.910543300742,0.0,-17738.876215782213,-2.5956978788599372e-08,0.0,17738.876215782213,0.0,-12540.047710056526,12540.047710056526,-222.79272581318702,184.91796242494522,167.945665874687,-70.20297119845674,485.101209168584,-54.847059938500024,0.02590176,-4377.086796278286,-3598.317250416847,125.05003113695676,2021-01-01 03:00:00
4,5481.627970726857,-5481.627970726857,0.0,0.0,5481.627970726857,0.0,-18206.593643194246,-2.2930180421099067e-08,0.0,18206.593643194246,0.0,-12540.047710042647,12540.047710042647,-222.79272581294043,184.91796242474055,163.74837094308347,-78.47473347282083,570.374846638847,-59.04435486985696,0.029830665833333332,-4824.239923408382,-4001.781311637267,137.51908834267778,2021-01-01 04:00:00
5,5915.03312679156,-5915.03312679156,0.0,0.0,5915.03312679156,-6.327399562500713e-10,-18639.998799264875,-2.36177584156394e-08,-7.082652052700508e-10,18639.998799264875,6.327399562500713e-10,-12540.047710049108,12540.047710049108,-222.79272581305523,184.91796242483582,160.58734300000188,-86.16682811450023,644.795361524349,-62.205382813053355,0.028164771666666668,-5233.659915048874,-4289.038993933034,148.3722109275536,2021-01-01 05:00:00
6,8368.887400557249,-8368.887400557249,0.0,0.0,8368.887400557249,-2.1763560578617075e-09,-21093.853073055234,-3.886088961735368e-08,-2.2603320715535508e-09,21093.853073055234,2.1763560578617075e-09,-12540.047710074945,12540.047710074945,-222.79272581351427,184.91796242521684,157.87643375604176,-93.27930652562874,709.3924887547622,-64.9162920574725,0.015313099166666667,-7146.630206872517,-5848.1828422241915,158.19559858310123,2021-01-01 06:00:00
7,6996.694703123581,-6996.694703123581,0.0,0.0,6996.694703123581,-1.3137740655156478e-09,-19721.660375620682,-3.619425115175545e-08,-1.4201904048641921e-09,19721.660375620682,1.3137740655156478e-09,-12540.047710073224,12540.047710073224,-222.79272581348368,184.91796242519146,155.38713665113607,-99.74955602595733,765.0300693799413,-67.40558916234762,0.016807354166666667,-4819.426486520789,-4764.458128281235,167.15514518830497,2021-01-01 07:00:00
8,-825.9515730853353,0.0,825.9515730853353,-825.9515730853353,0.0,-9.15575003290883e-09,-11899.014099373366,-2.0867446437478065e-08,-6.32266480656685e-09,11899.014099373366,9.15575003290883e-09,-12540.04771004311,12540.04771004311,-222.79272581294867,184.9179624247474,148.45259214034826,-105.52631507810248,807.9563464421872,-74.34013367260043,0.021532589166666668,616.2658786244046,553.4663489212954,179.86644875070292,2021-01-01 08:00:00
9,45.75242173677032,-45.75242173677032,0.0,0.0,45.75242173677032,-1.8311351080163053e-08,-12770.718094173217,-2.202068571932614e-08,-9.504703352070127e-09,12770.718094173217,1.8311351080163053e-08,-12540.047710030189,12540.047710030189,-222.79272581271908,184.91796242455683,151.57140549416187,-110.7268186044249,848.800933331925,-71.22132031855722,0.03133474916666667,-33.58317967053961,-30.442860847771424,181.94813892298214,2021-01-01 09:00:00
10,-2014.852041640752,0.0,2014.852041640752,-2014.852041640752,0.0,-3.399660698726686e-08,-10710.113630750971,-1.653279468882829e-08,-1.0475162868495847e-08,10710.113630750971,3.399660698726686e-08,-12540.047710001585,12540.047710001585,-222.7927258122109,184.91796242413506,145.54766896103632,-115.2381740135765,879.1104282793858,-77.2450568511746,0.02737399166666667,1839.9636440255545,1343.629463044452,192.48323086475108,2021-01-01 10:00:00
11,-2414.6330391803563,0.0,2414.6330391803563,-2414.6330391803563,0.0,-3.1621790804770605e-08,-10310.332633192835,-1.5741534298285842e-08,-1.0024849756035238e-08,10310.332633192835,3.1621790804770605e-08,-12540.04770998098,12540.04770998098,-222.79272581184483,184.9179624238312,144.52897643083335,-119.17488761520332,904.4645170950166,-78.26374938101148,0.028929801666666668,1865.5893094469907,1625.136234669402,197.4386369962148,2021-01-01 11:00:00
12,-1480.591671565585,0.0,1480.591671565585,-1480.591671565585,0.0,-1.8041880908407246e-08,-11244.374000693759,-1.500120561104268e-08,-7.987146908730037e-09,11244.374000693759,1.8041880908407246e-08,-12540.047709855404,12540.047709855404,-222.79272580961378,184.91796242197944,143.48638616603532,-122.5617926772977,925.3891105837545,-79.30633964357848,0.0329351925,787.8319577682947,1007.4250217009499,201.86813232087619,2021-01-01 12:00:00
13,72.24751168344825,-72.24751168344825,0.0,0.0,72.24751168344825,-1.7189110792149935e-08,-12797.21318412177,-2.180968294851482e-08,-9.166345912988963e-09,12797.21318412177,1.7189110792149935e-08,-12540.047710030934,12540.047710030934,-222.79272581273233,184.91796242456783,147.6213047138013,-125.4361550866986,947.5742602108576,-75.17142109893102,0.03133327416666667,-47.23504264109756,-48.7337142159159,200.60757618562963,2021-01-01 13:00:00
14,4667.0420481777555,-4667.0420481777555,0.0,0.0,4667.0420481777555,-1.2105644768021749e-08,-17392.007720622187,-2.1227606339380145e-08,-7.424213297011434e-09,17392.007720622187,1.2105644768021749e-08,-12540.047710031957,12540.047710031957,-222.79272581275052,184.91796242458292,147.5794559550004,-127.73411790064308,967.4195982652141,-75.21326985775009,0.03174498083333333,-2499.725008167307,-3069.043257259315,202.94738775839318,2021-01-01 14:00:00
15,5612.071251507268,-5612.071251507268,0.0,0.0,5612.071251507268,-7.41628262834145e-09,-18337.036923934185,-1.9546860130503774e-08,-5.3565954817515285e-09,18337.036923934185,7.41628262834145e-09,-12540.047710010078,12540.047710010078,-222.7927258123618,184.91796242426028,146.70681580703945,-129.4723011874156,984.6541128848379,-76.08591000532235,0.0346428925,-3472.073272629152,-3807.031406916127,205.55821119273796,2021-01-01 15:00:00
16,2550.4760443048904,-2550.4760443048904,0.0,0.0,2550.4760443048904,-1.4548172571350822e-08,-15275.441716674564,-1.796433934941888e-08,-7.676439286824771e-09,15275.441716674564,1.4548172571350822e-08,-12540.047709960689,12540.047709960689,-222.79272581148433,184.91796242353197,145.8773208062738,-130.70176229186418,999.8296713992478,-76.91540500521056,0.037881054166666664,-2260.2414481381593,-1780.2738389319552,207.61716729707473,2021-01-01 16:00:00
