,Wind
374,282880.07
375,282880.07
376,282880.07
377,282880.07
378,282880.07
379,282880.07
380,282880.07
381,282880.07
382,282880.07
383,282880.07
384,282880.07
385,282880.07
386,282880.07
387,282880.07
388,282880.07
389,282880.07
390,282880.07
391,282880.07
392,282880.07
393,282880.07
394,282880.07
395,282880.07
396,282880.07
397,282880.07
398,282880.07
399,282880.07
400,282880.07
401,282880.07
402,282880.07
403,282880.07
404,282880.07
405,282880.07
406,282880.07
407,282880.07
408,282195.83
409,243258.06
410,209235.7
411,217697.57
412,202280.21
413,177975.08
414,202362.49
415,282880.07
416,282880.07
417,282880.07
418,282880.07
419,276382.01
420,260637.83
421,243680.22
422,244553.08
423,243946.29
424,253380.42
425,272068.59
426,239922.34
427,197767.87
428,192976.97
429,199503.18
430,184446.19
431,175035.93
432,171620.63
433,155825.9
434,130162.28
435,131762.56
436,140437.85
437,154141.7
438,147256.12
439,156585.93
440,179404.46
441,158170.0
442,151111.28
443,148126.43
444,135879.13
445,121950.43
446,130443.53
447,130680.55
448,131537.33
449,140562.2
450,137098.72
451,131643.79
452,139781.65
453,130576.08
454,116347.98
455,99565.82
456,88373.13
457,74565.52
458,70160.25
459,66443.58
460,72681.59
461,76688.87
462,57635.25
463,118228.58
464,128329.42
465,129960.88
466,134386.61
467,132926.71
468,135664.76
469,156606.12
470,193545.74
471,232119.76
472,244929.22
473,228348.47
474,228029.7
475,258185.18
476,282880.07
477,282880.07
478,279742.87
479,258370.77
480,236683.27
481,216335.48
482,201196.43
483,186243.49
484,175499.6
485,115884.32
486,124810.58
487,200116.99
488,155958.76
489,139157.53
490,142879.32
491,137688.15
492,145914.18
493,152183.89
494,160973.01
495,174045.13
496,192754.29
497,170998.78
498,132828.2
499,115567.06
500,89576.04
501,81770.26
502,82014.09
503,76080.56
504,67142.97
505,66934.66
506,74978.24
507,94555.08
508,114772.86
509,109745.27
510,114156.49
511,114212.25
512,77797.08
513,51546.61
514,34904.0
515,22579.93
516,22676.72
517,24813.95
518,38111.3
519,52447.88
520,59151.63
521,61232.64
522,66367.21
523,51103.87
524,49345.73
525,57850.38
526,56098.33
527,50810.21
528,42075.96
529,38251.85
530,30386.37
531,41479.01
532,41813.15
533,45228.97
534,40176.18
535,38450.97
536,28974.43
537,19883.63
538,16321.14
539,19080.35
540,25417.9
541,34287.77
542,43393.21
543,53337.29
544,68865.97
545,72633.69
546,73474.5
547,57777.85
548,46947.33
549,43827.96
550,42069.02
551,37736.12
552,31534.79
553,25036.46
554,19776.91
555,14740.53
556,9679.57
557,6853.22
558,2279.29
559,1866.24
560,5192.11
561,9333.31
562,15106.58
563,23866.41
564,36788.56
565,51110.7
566,59556.26
567,53817.25
568,58628.56
569,58856.27
570,50816.62
571,38420.68
572,29217.55
573,27184.17
574,28544.15
575,32663.42
576,26597.37
577,22186.08
578,19887.77
579,20793.78
580,16903.53
581,11160.49
582,1906.3
583,0.0
584,0.0
585,0.0
586,0.0
587,3345.54
588,8943.37
589,16970.18
590,28242.36
591,40693.66
592,57819.36
593,84888.93
594,94717.28
595,70117.21
596,49729.29
597,41960.49
598,35167.76
599,24503.21
600,15982.28
601,9821.34
602,7816.5
603,7830.34
604,10443.86
605,18235.55
606,16225.42
607,18179.07
608,22433.66
609,25272.33
610,28342.93
611,32400.71
612,36127.46
613,37755.2
614,43388.68
615,51421.11
616,58626.82
617,66554.99
618,77883.86
619,90645.67
620,85217.93
621,62991.02
622,51038.83
623,45637.17
624,39256.68
625,35171.53
626,30499.48
627,29692.23
628,32406.04
629,31452.24
630,28129.76
631,27214.58
632,40657.83
633,61098.21
634,87947.96
635,112547.42
636,128858.03
637,119619.57
638,143610.14
639,142353.33
640,182456.25
641,175633.53
642,183595.0
643,188987.93
644,172798.64
645,92106.88
646,59056.5
647,58181.07
648,83070.15
649,99821.74
650,94577.5
651,79689.23
652,59801.39
653,45652.58
654,35133.78
655,40363.36
656,35931.95
657,33168.12
658,40279.03
659,53576.22
660,74024.73
661,95270.61
662,104058.47
663,102021.79
664,105505.46
665,112537.86
666,111345.29
667,112833.39
668,124000.82
669,114617.51
670,114574.07
671,113170.78
672,112985.42
673,99686.32
674,74603.21
675,43766.6
676,34891.29
677,20509.53
678,9140.7
679,8211.48
680,11637.51
681,17455.22
682,28704.91
683,38191.16
684,43792.49
685,57438.33
686,65540.87
687,70611.36
688,78750.87
689,84389.45
690,95511.69
691,81119.58
692,92503.77
693,80374.39
694,73521.86
695,85671.65
696,76635.41
697,63340.82
698,41413.82
699,26647.39
700,17756.43
701,11444.35
702,5004.33
703,0.0
704,0.0
705,0.0
706,0.0
707,0.0
708,0.0
709,0.0
710,8624.84
711,25427.32
712,52579.92
713,115106.16
714,129720.2
715,120672.27
716,99812.4
717,92112.78
718,95238.36
719,93100.35
720,94441.74
721,86716.36
722,82228.49
723,82346.15
724,84557.35
725,79974.9
726,60459.39
727,69569.18
728,61183.17
729,61016.96
730,74963.5
731,85729.17
732,90381.72
733,90594.86
734,84851.74
735,102647.21
736,142758.15
737,222172.23
738,282880.07
739,282880.07
740,282880.07
741,282880.07
742,282880.07
743,282880.07
744,282880.07
745,270322.03
746,241401.52
747,282880.07
748,282880.07
749,282880.07
750,282880.07
751,282880.07
752,282880.07
753,282880.07
754,250814.39
755,196660.05
756,139126.28
757,163074.45
758,172978.56
759,164383.99
760,144014.16
761,96172.43
762,61757.49
763,45223.94
764,43221.07
765,46277.24
766,57101.37
767,54054.29
768,36484.76
769,27497.59
770,38955.63
771,53472.55
772,51111.91
773,40691.37
774,21564.85
775,13351.6
776,6936.56
777,0.0
778,0.0
779,0.0
780,0.0
781,0.0
782,1265.59
783,8291.9
784,9647.59
785,9295.0
786,11398.8
787,16025.82
788,18361.67
789,17631.24
790,16157.7
791,13308.99
792,11247.75
793,9539.98
794,8110.41
795,7060.09
796,8046.18
797,14220.68
798,13536.95
799,9040.1
800,23179.28
801,20990.16
802,14613.84
803,19248.22
804,38126.62
805,67455.78
806,103553.97
807,136005.37
808,164223.64
809,166307.69
810,158854.16
811,150307.76
812,111549.85
813,89374.05
814,76787.56
815,68685.09
816,63887.96
817,64702.31
818,75464.44
819,78654.94
820,60562.24
821,39965.52
822,21831.19
823,15213.41
824,5067.66
825,0.0
826,0.0
827,0.0
828,0.0
829,0.0
830,0.0
831,0.0
832,9883.48
833,27149.18
834,36044.92
835,34827.29
836,29209.22
837,28190.85
838,26457.37
839,26563.7
840,21721.54
841,15850.08
842,13777.59
843,18337.59
844,24525.41
845,28347.62
846,18474.75
847,28540.7
848,32005.2
849,34880.97
850,34216.83
851,46127.82
852,57389.91
853,66851.98
854,77177.61
855,100391.01
856,124590.63
857,165745.82
858,168674.05
859,176874.2
860,228045.24
861,241121.04
862,246597.71
863,189083.41
864,185009.98
865,172418.17
866,144590.54
867,126298.33
868,119601.57
869,108635.05
870,89774.96
871,187216.38
872,201780.34
873,193062.26
874,192596.32
875,198492.13
876,211357.77
877,243342.6
878,280674.53
879,282880.07
880,282880.07
881,282880.07
882,282880.07
883,282880.07
884,282880.07
885,282880.07
886,282880.07
887,282880.07
888,282880.07
889,272550.6
890,223693.52
891,210404.25
892,202389.45
893,219388.04
894,258707.42
895,282880.07
896,282880.07
897,282880.07
898,282880.07
899,282880.07
900,282880.07
901,282880.07
902,282880.07
903,282880.07
904,282880.07
905,282880.07
906,282880.07
907,282880.07
908,282880.07
909,282880.07
910,282880.07
911,282880.07
912,282880.07
913,261793.96
914,212458.99
915,213332.27
916,232314.78
917,228941.76
918,256177.14
919,282880.07
920,282880.07
921,282880.07
922,282880.07
923,282880.07
924,282880.07
925,282880.07
926,282880.07
927,282880.07
928,282880.07
929,282880.07
930,282880.07
931,282880.07
932,282880.07
933,282880.07
934,282880.07
935,282880.07
936,282880.07
937,282880.07
938,282880.07
939,282880.07
940,282880.07
941,282880.07
942,282880.07
943,282880.07
944,282880.07
945,282880.07
946,282880.07
947,282880.07
948,282880.07
949,282880.07
950,282880.07
951,282880.07
952,282880.07
953,282880.07
954,282880.07
955,282880.07
956,282880.07
957,282880.07
958,282880.07
959,282880.07
960,282880.07
961,282880.07
962,282880.07
963,282880.07
964,282880.07
965,272030.98
966,249668.92
967,282880.07
968,282519.41
969,231975.48
970,162712.71
971,118435.27
972,89188.4
973,66651.14
974,48072.29
975,29231.32
976,22245.08
977,44873.2
978,113455.1
979,149101.6
980,125434.58
981,94978.81
982,59599.22
983,45167.14
984,35796.13
985,25562.88
986,13269.19
987,4023.18
988,0.0
989,0.0
990,0.0
991,0.0
992,0.0
993,0.0
994,0.0
995,0.0
996,0.0
997,0.0
998,0.0
999,0.0
1000,15818.1
1001,78889.65
1002,190256.66
1003,144303.14
1004,92855.24
1005,63390.52
1006,63607.56
1007,72614.54
1008,66244.64
1009,57511.07
1010,48795.0
1011,38331.19
1012,29821.18
1013,17789.42
1014,11162.8
1015,4142.87
1016,0.0
1017,0.0
1018,0.0
1019,0.0
1020,0.0
1021,0.0
1022,0.0
1023,8980.62
1024,36793.55
1025,154147.79
1026,275875.12
1027,222580.12
1028,171405.55
1029,152307.1
1030,147749.84
1031,146487.1
1032,139516.22
1033,93745.46
1034,78196.76
1035,66770.35
1036,58793.17
1037,50256.95
1038,52130.52
1039,78018.44
1040,92900.12
1041,93960.72
1042,103992.27
1043,92889.56
1044,82231.05
1045,68508.98
1046,69202.38
1047,83085.75
1048,131556.04
1049,246548.78
1050,282594.71
1051,220066.01
1052,159835.0
1053,137842.12
1054,158903.29
1055,146069.6
1056,151454.56
1057,139640.4
1058,117766.61
1059,98439.24
1060,95014.53
1061,93010.91
1062,105483.55
1063,170398.21
1064,214493.91
1065,237836.52
1066,245874.53
1067,268072.53
1068,247920.3
1069,282880.07
1070,282880.07
1071,282880.07
1072,282880.07
1073,282880.07
1074,264365.56
1075,219553.81
1076,192803.75
1077,174494.95
1078,155362.81
1079,148090.09
1080,110198.13
1081,62521.31
1082,49332.09
1083,27969.39
1084,21134.66
1085,21887.84
1086,19487.81
1087,20366.38
1088,20027.7
1089,29031.67
1090,38372.15
1091,47921.65
1092,54960.8
1093,60956.58
1094,65837.0
1095,85388.3
1096,115800.27
1097,138183.01
1098,142220.19
1099,145602.61
1100,159697.02
1101,190924.85
1102,265491.75
1103,278968.38
1104,271024.24
1105,221822.55
1106,188977.54
1107,148479.16
1108,100183.48
1109,94554.56
1110,103190.6
1111,126729.96
1112,108062.86
1113,95997.79
1114,82396.87
1115,77333.34
1116,89718.13
1117,109673.42
1118,134685.69
1119,171899.57
1120,220840.85
1121,274353.89
1122,282880.07
1123,281709.82
1124,210089.27
1125,191815.49
1126,249283.81
1127,262571.76
1128,200806.27
1129,159402.33
1130,120357.17
1131,94370.49
1132,90209.18
1133,112617.78
1134,78126.58
1135,104671.38
1136,103838.67
1137,113099.84
1138,119264.16
1139,113626.85
1140,110667.77
1141,120722.73
1142,133098.52
1143,148884.15
1144,159811.23
1145,164226.98
1146,145639.12
1147,139315.11
1148,118559.0
1149,102044.18
1150,96264.36
1151,88449.66
1152,72426.47
1153,50402.51
1154,40396.68
1155,54276.15
1156,75225.52
1157,78319.88
1158,59412.61
1159,57194.49
1160,53808.51
1161,55958.92
1162,65166.85
1163,66155.78
1164,73572.51
1165,82855.73
1166,99675.03
1167,114105.27
1168,124563.51
1169,141808.35
1170,170591.35
1171,134600.9
1172,137927.34
1173,118908.99
1174,97513.2
1175,70672.23
1176,62017.85
1177,45361.54
1178,43712.99
1179,55079.27
1180,66462.2
1181,69762.48
1182,61491.42
1183,84301.11
1184,105870.91
1185,117586.7
1186,131487.33
1187,153703.96
1188,173555.86
1189,184308.63
1190,245704.71
1191,282880.07
1192,282880.07
1193,282880.07
1194,199175.92
1195,178703.2
1196,190889.92
1197,183301.76
1198,250587.01
1199,216774.31
1200,164194.19
1201,135580.99
1202,128101.02
1203,142424.87
1204,182849.07
1205,164808.75
1206,161586.64
1207,173004.27
1208,198073.89
1209,242882.25
1210,233564.54
1211,232867.88
1212,224996.86
1213,233465.83
1214,256578.87
1215,282880.07
1216,282880.07
1217,282880.07
1218,272162.32
1219,247897.85
1220,246654.56
1221,252791.11
1222,244075.83
1223,259306.57
1224,241255.95
1225,213335.2
1226,199444.32
1227,200200.75
1228,193377.6
1229,160825.96
1230,122177.78
1231,166189.86
1232,208928.96
1233,201253.72
1234,214892.24
1235,241055.68
1236,261759.53
1237,274681.95
1238,263290.98
1239,243216.94
1240,214331.01
1241,193281.87
1242,152075.27
1243,142271.95
1244,182845.15
1245,181200.68
1246,164984.81
1247,159257.19
1248,154108.79
1249,136643.91
1250,108001.07
1251,122004.59
1252,140204.97
1253,143541.64
1254,124139.47
1255,173693.82
1256,240753.26
1257,253323.64
1258,273324.13
1259,280893.16
1260,282880.07
1261,282880.07
1262,282880.07
1263,282880.07
1264,282880.07
1265,282880.07
1266,256560.8
1267,231383.85
1268,241659.32
1269,282728.16
1270,282880.07
1271,272413.68
1272,252844.27
1273,223310.29
1274,191096.2
1275,166090.03
1276,165688.28
1277,182417.81
1278,185518.79
1279,282880.07
1280,282880.07
1281,282880.07
1282,282880.07
1283,282880.07
1284,282880.07
1285,282880.07
1286,282880.07
1287,282880.07
1288,282880.07
1289,282880.07
1290,282880.07
1291,282880.07
1292,282880.07
1293,282880.07
1294,282880.07
1295,282880.07
1296,282880.07
1297,257030.38
1298,258716.41
1299,274305.82
1300,277615.14
1301,282880.07
1302,266379.27
1303,282880.07
1304,282880.07
1305,282880.07
1306,282880.07
1307,282880.07
1308,282880.07
1309,282880.07
1310,277007.48
1311,282880.07
1312,282880.07
1313,282880.07
1314,282880.07
1315,282880.07
1316,282880.07
1317,282880.07
1318,282880.07
1319,282880.07
1320,200046.9
1321,192130.94
1322,170383.9
1323,218989.06
1324,184265.05
1325,217766.69
1326,224356.87
1327,282880.07
1328,268356.62
1329,265190.32
1330,261332.55
1331,247954.22
1332,256071.43
1333,261966.4
1334,266821.65
1335,282880.07
1336,282880.07
1337,282880.07
1338,253526.9
1339,207065.23
1340,209510.36
1341,233777.18
1342,228619.42
1343,208910.16
1344,203633.06
1345,190641.07
1346,170076.73
1347,175116.15
1348,168027.53
1349,149306.97
1350,118790.86
1351,148068.89
1352,117557.0
1353,122976.85
1354,126261.19
1355,151589.36
1356,172505.71
1357,187327.62
1358,171794.15
1359,176433.54
1360,181594.54
1361,170995.2
1362,154366.52
1363,131247.69
1364,154463.29
1365,149911.35
1366,176682.18
1367,168554.5
1368,167863.84
1369,152238.05
1370,143128.29
1371,122979.99
1372,110579.36
1373,112182.5
1374,86172.92
1375,93754.59
1376,82038.67
1377,74998.68
1378,81402.66
1379,78129.04
1380,85820.69
1381,91747.73
1382,100090.53
1383,101304.4
1384,99064.07
1385,87209.96
1386,82456.72
1387,92799.43
1388,95484.89
1389,87662.09
1390,81094.83
1391,88324.13
1392,82863.96
1393,77028.13
1394,71012.26
1395,70115.52
1396,61253.84
1397,65224.22
1398,49241.29
1399,40165.46
1400,46274.46
1401,46444.39
1402,46481.77
1403,53577.59
1404,59100.81
1405,69051.43
1406,75578.3
1407,83099.67
1408,93468.87
1409,118669.1
1410,141927.57
1411,111487.63
1412,98248.98
1413,92163.31
1414,89464.61
1415,79408.89
1416,60862.45
1417,36755.34
1418,17352.51
1419,4833.0
1420,0.0
1421,0.0
1422,0.0
1423,0.0
1424,0.0
1425,0.0
1426,0.0
1427,0.0
1428,0.0
1429,9530.34
1430,21170.96
1431,43372.96
1432,83442.67
1433,162059.34
1434,136217.86
1435,86741.15
1436,72240.55
1437,75125.1
1438,70788.06
1439,50874.48
1440,26518.56
1441,3393.16
1442,0.0
1443,0.0
1444,0.0
1445,0.0
1446,0.0
1447,0.0
1448,0.0
1449,0.0
1450,0.0
1451,0.0
1452,13446.11
1453,32860.57
1454,63072.17
1455,91946.29
1456,112353.35
1457,114958.89
1458,106170.85
1459,99846.36
1460,108621.13
1461,103488.23
1462,101426.75
1463,96641.38
1464,62853.87
1465,46952.73
1466,27841.81
1467,17713.94
1468,13156.45
1469,16392.18
1470,17107.22
1471,19377.4
1472,26027.64
1473,31256.49
1474,30248.82
1475,30624.97
1476,45944.15
1477,60388.74
1478,67152.29
1479,78137.32
1480,83555.71
1481,99475.91
1482,86729.54
1483,75915.8
1484,108659.0
1485,129839.78
1486,150547.63
1487,148387.65
1488,136947.23
1489,134774.4
1490,125124.96
1491,121894.65
1492,125064.44
1493,138189.41
1494,144367.42
1495,202091.28
1496,191448.88
1497,142214.71
1498,99263.97
1499,76232.29
1500,69348.68
1501,68560.11
1502,79029.28
1503,110507.77
1504,161026.67
1505,214569.84
1506,234476.61
1507,197038.53
1508,179555.59
1509,205590.24
1510,225660.78
1511,225216.9
1512,203168.57
1513,163508.91
1514,129916.34
1515,122711.77
1516,118636.17
1517,115185.49
1518,88061.78
1519,129234.49
1520,125157.43
1521,117509.99
1522,112719.26
1523,115073.47
1524,118184.31
1525,121883.83
1526,130773.29
1527,142042.3
1528,158868.77
1529,183542.92
1530,165316.88
1531,149890.94
1532,166549.52
1533,179039.67
1534,181649.53
1535,169532.04
1536,137075.06
1537,109175.03
1538,88604.19
1539,76930.34
1540,71154.85
1541,68374.2
1542,52152.26
1543,47021.91
1544,32489.56
1545,24802.13
1546,22643.77
1547,25105.74
1548,32629.27
1549,43663.7
1550,57918.67
1551,71564.39
1552,81237.66
1553,90242.6
1554,83406.67
1555,76257.8
1556,72701.74
1557,64631.79
1558,48042.43
1559,47136.7
1560,40734.92
1561,34410.89
1562,22707.73
1563,20046.05
1564,14819.26
1565,10057.21
1566,4863.76
1567,1348.19
1568,6.8
1569,3203.67
1570,8157.25
1571,14153.97
1572,23448.44
1573,32548.98
1574,39994.21
1575,45255.17
1576,54736.98
1577,79850.75
1578,97865.74
1579,86690.42
1580,83886.65
1581,91776.16
1582,107703.07
1583,111292.34
1584,117306.18
1585,107790.89
1586,83850.02
1587,59268.39
1588,46234.4
1589,29423.19
1590,13024.94
1591,8240.66
1592,6494.39
1593,1142.71
1594,0.0
1595,3337.94
1596,10909.06
1597,17831.53
1598,25931.97
1599,34672.39
1600,49734.92
1601,66341.92
1602,60160.34
1603,40899.61
1604,28890.73
1605,27427.12
1606,25948.23
1607,28153.96
1608,26059.14
1609,26181.0
1610,22055.76
1611,16493.23
1612,10887.85
1613,10164.36
1614,7856.24
1615,6964.07
1616,9109.51
1617,17308.27
1618,30073.46
1619,51570.55
1620,63754.12
1621,63663.3
1622,66256.16
1623,74368.48
1624,76069.58
1625,68289.8
1626,62846.1
1627,53701.26
1628,54115.43
1629,46926.73
1630,52001.0
1631,53425.51
1632,63160.09
1633,73460.52
1634,75597.72
1635,96433.61
1636,99559.69
1637,73325.07
1638,51282.31
1639,83249.85
1640,102501.56
1641,112754.95
1642,128639.4
1643,143459.38
1644,150215.55
1645,150115.46
1646,163862.53
1647,171701.39
1648,197024.52
1649,163336.04
1650,146856.54
1651,149951.64
1652,160693.2
1653,150374.79
1654,143290.62
1655,125776.91
1656,96125.55
1657,97590.77
1658,79504.7
1659,70313.22
1660,51154.36
1661,41100.5
1662,26409.07
1663,26232.17
1664,28974.43
1665,35372.01
1666,48900.42
1667,74896.1
1668,86289.87
1669,86613.33
1670,70152.82
1671,65547.31
1672,62141.34
1673,55405.31
1674,54685.92
1675,54831.41
1676,50810.52
1677,51801.93
1678,54876.34
1679,71303.0
1680,82858.42
1681,77442.54
1682,68346.58
1683,50213.1
1684,36925.55
1685,21842.23
1686,11725.28
1687,16148.2
1688,21368.21
1689,27158.42
1690,36523.95
1691,50584.84
1692,66308.43
1693,68291.15
1694,66683.01
1695,58991.98
1696,51660.59
1697,72224.32
1698,117798.17
1699,128031.65
1700,110348.27
1701,99823.04
1702,100996.06
1703,94078.88
1704,93786.49
1705,106250.96
1706,95527.8
1707,78564.29
1708,62152.5
1709,59867.55
1710,42682.02
1711,46131.06
1712,39127.46
1713,34811.84
1714,28251.57
1715,17827.87
1716,13354.72
1717,7104.12
1718,0.0
1719,3745.72
1720,16213.95
1721,47253.9
1722,83940.23
1723,68207.59
1724,50781.88
1725,40357.96
1726,40485.26
1727,40457.38
1728,38269.63
1729,34436.27
1730,23448.04
1731,17308.66
1732,14416.33
1733,11324.16
1734,9353.0
1735,6092.57
1736,0.0
1737,0.0
1738,0.0
1739,2681.55
1740,8118.9
1741,10182.32
1742,14870.7
1743,20378.31
1744,36576.04
1745,46751.5
1746,52267.06
1747,45240.22
1748,48216.39
1749,41140.76
1750,36891.97
1751,34755.11
1752,35745.72
1753,32554.25
1754,27394.77
1755,21716.85
1756,15209.48
1757,9734.78
1758,1047.72
1759,0.0
1760,0.0
1761,0.0
1762,0.0
1763,0.0
1764,0.0
1765,0.0
1766,0.0
1767,0.0
1768,11784.1
1769,31664.47
1770,57598.18
1771,53579.65
1772,45626.32
1773,34878.88
1774,41388.98
1775,43682.34
1776,37660.7
1777,36745.2
1778,23457.8
1779,13080.83
1780,0.0
1781,0.0
1782,0.0
1783,0.0
1784,0.0
1785,0.0
1786,0.0
1787,0.0
1788,0.0
1789,0.0
1790,0.0
1791,6867.17
1792,14726.19
1793,40227.79
1794,84294.02
1795,74632.72
1796,58541.61
1797,50501.78
1798,45574.53
1799,41472.55
1800,35246.17
1801,22106.97
1802,8209.24
1803,0.0
1804,0.0
1805,0.0
1806,0.0
1807,0.0
1808,0.0
1809,0.0
1810,0.0
1811,5049.56
1812,14857.95
1813,29198.39
1814,41514.92
1815,50906.58
1816,74287.44
1817,68542.63
1818,66524.1
1819,51605.11
1820,39222.07
1821,40869.13
1822,37453.79
1823,42876.15
1824,33303.87
1825,33059.33
1826,34753.11
1827,33576.01
1828,55042.08
1829,65410.51
1830,78434.13
1831,105293.31
1832,122599.0
1833,145794.32
1834,179288.11
1835,198896.56
1836,187094.46
1837,191036.1
1838,189439.52
1839,178502.91
1840,174044.96
1841,172312.09
1842,147105.77
1843,145171.76
1844,187432.42
1845,209428.61
1846,187247.3
1847,184664.38
1848,186277.92
1849,182052.32
1850,163815.64
1851,158550.3
1852,159275.01
1853,172738.0
1854,127522.86
1855,193332.21
1856,226822.95
1857,230012.81
1858,234950.87
1859,238796.74
1860,240372.83
1861,264136.48
1862,268576.68
1863,235693.9
1864,261009.22
1865,218948.94
1866,220420.29
1867,240277.92
1868,271073.64
1869,282880.07
1870,268230.01
1871,278915.69
1872,206480.51
1873,213054.92
1874,181141.71
1875,168540.49
1876,170029.98
1877,167903.59
1878,128201.47
1879,125206.04
1880,171956.74
1881,203675.12
1882,231532.28
1883,259236.55
1884,261602.25
1885,275085.99
1886,263736.13
1887,276036.51
1888,277215.83
1889,253776.07
1890,204400.73
