,Wind
326,178167.68
327,234238.03
328,279678.9
329,282880.07
330,282880.07
331,282880.07
332,282880.07
333,282880.07
334,282880.07
335,282880.07
336,282880.07
337,282880.07
338,279749.24
339,279386.52
340,282880.07
341,282880.07
342,282880.07
343,282880.07
344,282880.07
345,282880.07
346,282880.07
347,282880.07
348,282880.07
349,282880.07
350,282880.07
351,282880.07
352,282880.07
353,282880.07
354,282880.07
355,282880.07
356,282880.07
357,282880.07
358,282880.07
359,282880.07
360,282880.07
361,282880.07
362,232197.65
363,188583.91
364,184120.61
365,180249.85
366,163609.35
367,142191.94
368,121257.9
369,114164.55
370,111588.91
371,102609.0
372,105072.77
373,121284.85
374,147452.22
375,147492.29
376,174549.66
377,247004.02
378,265380.43
379,282880.07
380,282880.07
381,282880.07
382,282880.07
383,282880.07
384,282880.07
385,282880.07
386,281393.96
387,277254.16
388,233161.36
389,249711.4
390,217209.73
391,163880.32
392,98431.34
393,73977.57
394,49596.04
395,32064.88
396,23332.13
397,29488.08
398,47439.55
399,62971.74
400,80733.22
401,97158.29
402,170715.63
403,260951.52
404,282880.07
405,282880.07
406,282880.07
407,282880.07
408,270981.54
409,264298.21
410,255092.43
411,233975.63
412,203947.7
413,185121.27
414,150343.62
415,124791.21
416,100688.48
417,80344.33
418,70837.13
419,56759.25
420,56605.97
421,67583.97
422,97010.25
423,148146.71
424,229888.23
425,282880.07
426,282880.07
427,282880.07
428,282880.07
429,282880.07
430,282880.07
431,282880.07
432,282880.07
433,282880.07
434,239048.79
435,212492.47
436,209312.07
437,236094.19
438,203028.8
439,139664.3
440,107661.95
441,63502.37
442,38357.16
443,21879.98
444,13625.01
445,14318.01
446,22027.87
447,28084.53
448,31083.94
449,35121.55
450,44500.07
451,102132.17
452,241897.23
453,282880.07
454,251852.07
455,158298.33
456,83508.74
457,37545.0
458,15811.21
459,9334.16
460,9357.74
461,13685.61
462,21032.51
463,11723.89
464,9139.99
465,12965.39
466,0.0
467,0.0
468,0.0
469,0.0
470,0.0
471,0.0
472,0.0
473,1718.89
474,9451.11
475,35253.69
476,77959.37
477,112497.25
478,152372.54
479,159866.87
480,111695.76
481,52748.75
482,29478.27
483,34970.68
484,44303.21
485,42315.34
486,50317.33
487,36352.69
488,32418.17
489,47507.44
490,45148.1
491,36826.73
492,33440.78
493,26370.47
494,18231.53
495,14227.03
496,24288.38
497,72809.01
498,238779.55
499,282880.07
500,282880.07
501,282880.07
502,257899.05
503,215796.1
504,157644.59
505,102989.92
506,60659.05
507,32029.2
508,23042.35
509,17947.33
510,12974.02
511,0.0
512,0.0
513,0.0
514,0.0
515,0.0
516,11414.45
517,17416.68
518,30425.02
519,62902.91
520,112453.91
521,152657.06
522,188876.56
523,176444.26
524,246161.35
525,282880.07
526,282880.07
527,243699.77
528,186549.0
529,179037.28
530,155783.19
531,190325.39
532,181238.49
533,180697.71
534,127832.83
535,48378.72
536,61509.54
537,139041.27
538,58555.25
539,16790.5
540,1107.1
541,0.0
542,0.0
543,2617.41
544,13587.94
545,25972.08
546,54926.92
547,144342.93
548,263932.36
549,282880.07
550,282880.07
551,282880.07
552,282880.07
553,282880.07
554,282880.07
555,282880.07
556,282880.07
557,282880.07
558,282880.07
559,236508.22
560,168932.73
561,186790.55
562,282880.07
563,280244.27
564,259190.72
565,265989.49
566,282880.07
567,282880.07
568,282880.07
569,233341.28
570,146839.61
571,78878.66
572,31551.12
573,55238.07
574,138650.17
575,159336.01
576,46604.35
577,0.0
578,0.0
579,0.0
580,9424.53
581,45514.57
582,98996.42
583,188104.8
584,282880.07
585,282880.07
586,282880.07
587,282880.07
588,282880.07
589,282880.07
590,282880.07
591,282880.07
592,239043.43
593,203990.43
594,282880.07
595,282880.07
596,282880.07
597,282880.07
598,282880.07
599,282880.07
600,282880.07
601,282880.07
602,282880.07
603,282880.07
604,264388.76
605,262169.54
606,272562.09
607,257099.51
608,208556.47
609,148168.85
610,116670.97
611,112965.46
612,113272.35
613,103944.06
614,108660.97
615,127251.66
616,132987.52
617,143435.63
618,157757.05
619,199101.8
620,221687.71
621,215942.19
622,251356.6
623,282880.07
624,282880.07
625,273398.69
626,222049.07
627,191895.29
628,163134.93
629,119495.27
630,90544.27
631,45877.7
632,26199.55
633,7849.47
634,0.0
635,0.0
636,0.0
637,0.0
638,0.0
639,0.0
640,0.0
641,0.0
642,13538.62
643,59740.68
644,114055.98
645,120894.15
646,106094.03
647,74759.24
648,43894.32
649,25220.43
650,14677.73
651,16645.55
652,37427.99
653,65941.07
654,92719.89
655,71323.78
656,57901.12
657,14395.52
658,0.0
659,0.0
660,0.0
661,0.0
662,0.0
663,0.0
664,8095.64
665,14171.34
666,57809.5
667,79958.32
668,32662.76
669,30629.88
670,30812.93
671,35192.6
672,33904.73
673,36453.58
674,35683.73
675,29004.81
676,34001.75
677,51313.93
678,68860.03
679,65375.86
680,52737.78
681,38664.86
682,38194.49
683,42033.85
684,52950.84
685,79061.52
686,114286.92
687,170979.15
688,236616.3
689,274316.65
690,282880.07
691,282880.07
692,282880.07
693,282880.07
694,282880.07
695,282880.07
696,282880.07
697,273205.19
698,253093.89
699,249573.03
700,252654.43
701,229998.13
702,238454.78
703,208208.86
704,143205.76
705,100567.46
706,82508.37
707,68922.4
708,78207.4
709,96192.23
710,134952.62
711,194185.64
712,216838.85
713,282880.07
714,282880.07
715,282880.07
716,282880.07
717,282880.07
718,282880.07
719,282880.07
720,282880.07
721,282880.07
722,282880.07
723,282880.07
724,282880.07
725,267357.02
726,242981.15
727,215436.64
728,141130.81
729,77773.81
730,35387.74
731,13299.38
732,0.0
733,0.0
734,7202.37
735,17991.11
736,36554.41
737,62002.18
738,85908.8
739,99235.37
740,98918.74
741,92982.87
742,86680.55
743,74844.18
744,67882.56
745,70798.98
746,77378.21
747,93427.43
748,130114.34
749,197000.18
750,228394.92
751,254991.25
752,219503.0
753,143582.55
754,110016.93
755,130730.96
756,155929.47
757,249711.67
758,282880.07
759,282880.07
760,282880.07
761,282880.07
762,282880.07
763,282880.07
764,282880.07
765,282880.07
766,282880.07
767,282880.07
768,282880.07
769,282880.07
770,282880.07
771,282880.07
772,282880.07
773,282880.07
774,282880.07
775,282880.07
776,282880.07
777,265834.0
778,206903.42
779,156919.78
780,121364.68
781,109377.22
782,113615.69
783,129950.27
784,153062.64
785,201195.48
786,266596.99
787,282880.07
788,282880.07
789,282880.07
790,282880.07
791,282880.07
792,248853.42
793,205019.95
794,174500.62
795,145474.64
796,98702.64
797,74555.06
798,47796.08
799,14765.82
800,10400.59
801,0.0
802,0.0
803,0.0
804,0.0
805,0.0
806,0.0
807,0.0
808,0.0
809,0.0
810,0.0
811,0.0
812,0.0
813,0.0
814,0.0
815,0.0
816,0.0
817,0.0
818,0.0
819,0.0
820,7182.13
821,10544.9
822,38301.87
823,55856.79
824,47827.7
825,130624.84
826,282880.07
827,282880.07
828,282880.07
829,282880.07
830,282880.07
831,282880.07
832,282880.07
833,282880.07
834,282880.07
835,282880.07
836,282880.07
837,282880.07
838,213994.38
839,178498.19
840,165346.0
841,174502.21
842,185029.75
843,187576.08
844,200132.07
845,214684.43
846,224249.7
847,282880.07
848,282880.07
849,282880.07
850,282880.07
851,282880.07
852,282880.07
853,282880.07
854,282880.07
855,282880.07
856,282880.07
857,282880.07
858,282880.07
859,282880.07
860,282880.07
861,282880.07
862,282880.07
863,282880.07
864,282880.07
865,282880.07
866,282880.07
867,282880.07
868,282880.07
869,282880.07
870,251901.79
871,282880.07
872,281990.7
873,268779.25
874,244175.22
875,208386.26
876,186070.02
877,178101.08
878,193285.25
879,214325.8
880,227446.52
881,263146.01
882,280453.38
883,278703.96
884,244427.41
885,218147.73
886,187952.1
887,169620.02
888,147015.54
889,130569.64
890,121603.02
891,107988.55
892,88621.34
893,86518.4
894,79229.76
895,85785.71
896,89946.07
897,81992.0
898,75743.96
899,72639.26
900,71863.19
901,72941.22
902,69518.36
903,76081.92
904,94935.92
905,128417.85
906,179959.61
907,276950.02
908,282880.07
909,282880.07
910,282880.07
911,282880.07
912,282880.07
913,230793.43
914,205848.85
915,199786.96
916,196721.53
917,186577.93
918,152515.62
919,80176.47
920,29070.33
921,0.0
922,0.0
923,0.0
924,0.0
925,0.0
926,1322.52
927,7590.07
928,12407.09
929,19937.9
930,43788.9
931,110504.89
932,162447.08
933,166643.7
934,118456.44
935,81811.29
936,48469.58
937,43008.77
938,50915.25
939,67427.81
940,93203.13
941,98049.01
942,112266.2
943,54977.94
944,35194.89
945,13524.31
946,0.0
947,0.0
948,0.0
949,0.0
950,0.0
951,1748.91
952,8280.59
953,12278.27
954,19143.18
955,52026.17
956,106203.47
957,177331.25
958,213988.86
959,184259.23
960,120981.78
961,72296.3
962,57807.62
963,56700.46
964,53240.49
965,51847.29
966,49344.19
967,18951.8
968,9228.0
969,3320.72
970,0.0
971,0.0
972,0.0
973,0.0
974,6865.56
975,13909.29
976,20601.61
977,25200.64
978,30920.71
979,63400.81
980,111633.67
981,157121.44
982,170974.47
983,136646.34
984,121572.9
985,173974.06
986,277871.29
987,282880.07
988,282880.07
989,282880.07
990,273505.57
991,211546.71
992,282880.07
993,282880.07
994,282880.07
995,282880.07
996,282880.07
997,282880.07
998,282880.07
999,282880.07
1000,282880.07
1001,282880.07
1002,282880.07
1003,206351.93
1004,119302.15
1005,113213.06
1006,178563.09
1007,233428.06
1008,238428.11
1009,263996.79
1010,282880.07
1011,282880.07
1012,282880.07
1013,228375.43
1014,245815.87
1015,199091.8
1016,195916.85
1017,151293.43
1018,131805.86
1019,96366.62
1020,92100.27
1021,109482.24
1022,134704.22
1023,152472.69
1024,179055.76
1025,195995.9
1026,185061.8
1027,188485.86
1028,246826.74
1029,282880.07
1030,282880.07
1031,281792.17
1032,251026.36
1033,181570.45
1034,181344.25
1035,177830.01
1036,173298.42
1037,165848.26
1038,145136.49
1039,120857.25
1040,102453.07
1041,89106.85
1042,89268.88
1043,73879.81
1044,63327.3
1045,56339.79
1046,64987.96
1047,87386.74
1048,118065.26
1049,160116.09
1050,226345.06
1051,271835.71
1052,272415.66
1053,282880.07
1054,282880.07
1055,273866.03
1056,282880.07
1057,262202.61
1058,232116.75
1059,199806.14
1060,197874.62
1061,194731.55
1062,163456.52
1063,115360.11
1064,66588.78
1065,41266.53
1066,31929.65
1067,36163.94
1068,41988.38
1069,64826.02
1070,67205.4
1071,79851.41
1072,97147.5
1073,108096.81
1074,161046.73
1075,242187.28
1076,281657.9
1077,273170.7
1078,242025.14
1079,251665.18
1080,210656.37
1081,149376.04
1082,127598.11
1083,87129.26
1084,74336.79
1085,60961.51
1086,50411.36
1087,20893.47
1088,11115.29
1089,9104.55
1090,0.0
1091,8450.25
1092,18982.74
1093,26440.67
1094,32418.93
1095,41877.56
1096,50557.67
1097,64674.25
1098,108990.31
1099,254780.61
1100,282880.07
1101,268310.67
1102,158054.05
1103,86390.83
1104,70475.38
1105,73160.89
1106,87225.78
1107,92138.52
1108,77319.56
1109,85788.29
1110,92215.1
1111,67086.95
1112,63816.65
1113,118615.63
1114,83909.49
1115,49692.45
1116,30448.07
1117,16137.91
1118,6792.75
1119,0.0
1120,2323.63
1121,15607.94
1122,58946.69
1123,169961.37
1124,193959.03
1125,173802.43
1126,165645.03
1127,214798.56
1128,282880.07
1129,282880.07
1130,282880.07
1131,282880.07
1132,282537.85
1133,272651.21
1134,179034.76
1135,131772.17
1136,98739.43
1137,150128.1
1138,89133.62
1139,34693.73
1140,10338.02
1141,0.0
1142,0.0
1143,0.0
1144,0.0
1145,0.0
1146,7551.75
1147,38366.02
1148,71036.29
1149,80736.41
1150,109442.79
1151,204964.9
1152,282880.07
1153,282880.07
1154,282880.07
1155,282880.07
1156,282880.07
1157,250914.59
1158,238734.25
1159,169752.41
1160,282880.07
1161,282880.07
1162,282880.07
1163,258416.15
1164,219641.02
1165,175624.62
1166,135919.5
1167,100503.49
1168,73985.19
1169,58615.72
1170,64053.96
1171,104897.69
1172,254215.89
1173,282880.07
1174,282880.07
1175,282880.07
1176,282880.07
1177,282880.07
1178,282880.07
1179,282880.07
1180,282880.07
1181,277979.85
1182,271651.37
1183,175940.24
1184,174589.88
1185,229264.19
1186,161087.52
1187,83352.55
1188,34423.9
1189,9788.57
1190,0.0
1191,0.0
1192,7456.88
1193,99090.58
1194,282880.07
1195,282880.07
1196,282880.07
1197,252140.89
1198,237907.1
1199,212331.73
1200,183697.84
1201,164849.91
1202,131731.62
1203,137791.46
1204,178820.22
1205,173817.46
1206,141749.18
1207,109379.98
1208,78415.79
1209,45450.68
1210,6609.65
1211,0.0
1212,3409.47
1213,14170.61
1214,24036.83
1215,46057.5
1216,97634.48
1217,223616.76
1218,282880.07
1219,282880.07
1220,282880.07
1221,282880.07
1222,235162.98
1223,197390.64
1224,179537.11
1225,176092.33
1226,185267.52
1227,193810.76
1228,196031.45
1229,161784.96
1230,150060.76
1231,142836.19
1232,124699.61
1233,99656.66
1234,83954.76
1235,96635.25
1236,136337.1
1237,187986.99
1238,227356.36
1239,268194.7
1240,282880.07
1241,282880.07
1242,282880.07
1243,282880.07
1244,282880.07
1245,282880.07
1246,282880.07
1247,282880.07
1248,266479.17
1249,244662.43
1250,239590.69
1251,226367.37
1252,223004.0
1253,215994.56
1254,214721.8
1255,281196.56
1256,282880.07
1257,282880.07
1258,279731.37
1259,277207.67
1260,281554.93
1261,282880.07
1262,282880.07
1263,282880.07
1264,282880.07
1265,282880.07
1266,282880.07
1267,282880.07
1268,282880.07
1269,282880.07
1270,282880.07
1271,282880.07
1272,282880.07
1273,282880.07
1274,282880.07
1275,282880.07
1276,282880.07
1277,282880.07
1278,282880.07
1279,282880.07
1280,249545.63
1281,242821.35
1282,194796.53
1283,159537.28
1284,129788.5
1285,119450.03
1286,121663.1
1287,138587.81
1288,169667.14
1289,232520.13
1290,282880.07
1291,282880.07
1292,282880.07
1293,282880.07
1294,282880.07
1295,282880.07
1296,282880.07
1297,282100.83
1298,257615.05
1299,247038.49
1300,224627.51
1301,204721.06
1302,178576.19
1303,124900.8
1304,75173.24
1305,28341.52
1306,0.0
1307,0.0
1308,0.0
1309,8291.33
1310,43721.02
1311,72336.72
1312,88772.19
1313,111486.72
1314,134903.21
1315,186640.09
1316,232043.71
1317,266092.01
1318,281064.64
1319,282832.69
1320,234068.42
1321,235389.7
1322,206644.73
1323,237550.24
1324,177583.81
1325,191847.96
1326,163791.05
1327,108285.04
1328,54531.05
1329,45873.96
1330,58984.0
1331,84446.19
1332,110643.07
1333,122561.16
1334,135699.47
1335,159733.67
1336,204486.95
1337,252673.52
1338,272545.26
1339,266922.05
1340,265627.1
1341,247436.29
1342,203342.52
1343,168351.84
1344,137027.87
1345,124275.26
1346,103601.29
1347,97209.16
1348,95569.28
1349,83754.81
1350,83359.99
1351,47769.84
1352,15260.33
1353,0.0
1354,0.0
1355,0.0
1356,0.0
1357,0.0
1358,0.0
1359,0.0
1360,0.0
1361,0.0
1362,29175.49
1363,83552.36
1364,133155.65
1365,121577.87
1366,117017.87
1367,101017.08
1368,85130.83
1369,71449.17
1370,57840.66
1371,48774.85
1372,40417.44
1373,34940.69
1374,25246.47
1375,7432.28
1376,0.0
1377,0.0
1378,0.0
1379,0.0
1380,0.0
1381,0.0
1382,0.0
1383,0.0
1384,0.0
1385,1373.61
1386,28069.2
1387,123328.05
1388,180161.37
1389,174843.84
1390,149413.01
1391,134460.65
1392,96088.75
1393,81068.6
1394,77371.47
1395,68221.61
1396,51307.31
1397,47083.32
1398,34326.91
1399,9699.61
1400,0.0
1401,0.0
1402,0.0
1403,14220.36
1404,45523.55
1405,72254.01
1406,96698.26
1407,139941.13
1408,154086.23
1409,133490.24
1410,129271.57
1411,164478.88
1412,149225.04
1413,132522.32
1414,133157.54
1415,131157.03
1416,108939.59
1417,93620.82
1418,79467.52
1419,52600.08
1420,48870.23
1421,63896.63
1422,65462.44
1423,34499.13
1424,42038.63
1425,112917.38
1426,149122.03
1427,88064.86
1428,76050.73
1429,161060.19
1430,149794.91
1431,109159.44
1432,104518.24
1433,135965.31
1434,183922.07
1435,272914.78
1436,282880.07
1437,282880.07
1438,282880.07
1439,282880.07
1440,282880.07
1441,282880.07
1442,282880.07
1443,281728.44
1444,244323.72
1445,240758.47
1446,198390.53
1447,199518.25
1448,143353.45
1449,66889.1
1450,49187.71
1451,45197.01
1452,26804.56
1453,8347.09
1454,0.0
1455,9658.59
1456,17823.68
1457,9277.48
1458,24290.36
1459,68260.05
1460,119631.19
1461,148476.08
1462,150080.93
1463,122736.46
1464,63550.17
1465,37417.48
1466,12138.13
1467,0.0
1468,0.0
1469,0.0
1470,0.0
1471,0.0
1472,0.0
1473,0.0
1474,0.0
1475,0.0
1476,14882.71
1477,26709.24
1478,34005.22
1479,53582.9
1480,84061.02
1481,154389.97
1482,232664.36
1483,282880.07
1484,282880.07
1485,282880.07
1486,282880.07
1487,264994.78
1488,206969.89
1489,175608.81
1490,158574.12
1491,156607.45
1492,149690.78
1493,124076.07
1494,88757.93
1495,39013.87
1496,20612.49
1497,0.0
1498,0.0
1499,0.0
1500,0.0
1501,10618.19
1502,16726.83
1503,23866.28
1504,33679.77
1505,50527.66
1506,92381.99
1507,162278.25
1508,187359.97
1509,202612.37
1510,222068.56
1511,232754.31
1512,214057.16
1513,177685.53
1514,151150.49
1515,128018.16
1516,105640.17
1517,87396.42
1518,66967.64
1519,24096.41
1520,0.0
1521,0.0
1522,0.0
1523,0.0
1524,0.0
1525,0.0
1526,0.0
1527,13220.53
1528,31637.08
1529,73001.55
1530,147665.8
1531,216202.52
1532,238140.01
1533,223917.9
1534,196937.94
1535,171779.64
1536,132736.35
1537,100292.41
1538,76463.79
1539,58370.39
1540,45684.45
1541,34728.5
1542,25393.42
1543,10052.27
1544,0.0
1545,3333.6
1546,8824.3
1547,8772.59
1548,9107.51
1549,6062.02
1550,0.0
1551,0.0
1552,0.0
1553,15385.72
1554,71301.28
1555,135759.39
1556,113035.22
1557,74726.28
1558,42277.36
1559,34412.24
1560,26768.52
1561,21969.05
1562,10832.11
1563,0.0
1564,0.0
1565,13280.93
1566,22185.37
1567,37942.14
1568,45288.75
1569,24636.31
1570,11900.21
1571,4638.09
1572,0.0
1573,54008.69
1574,217924.84
1575,154571.63
1576,38481.79
1577,8903.57
1578,0.0
1579,0.0
1580,0.0
1581,0.0
1582,15503.66
1583,27775.93
1584,16066.03
1585,0.0
1586,0.0
1587,0.0
1588,0.0
1589,3324.83
1590,26361.49
1591,43871.31
1592,68509.33
1593,62213.69
1594,48479.2
1595,37855.82
1596,31174.93
1597,31080.94
1598,39075.35
1599,47690.12
1600,64623.16
1601,98019.33
1602,165109.56
1603,275035.49
1604,282880.07
1605,282880.07
1606,282880.07
1607,282880.07
1608,280291.45
1609,282880.07
1610,282880.07
1611,262341.69
1612,234216.82
1613,237092.53
1614,196629.25
1615,172083.38
1616,129625.63
1617,76962.6
1618,31179.12
1619,12010.44
1620,0.0
1621,0.0
1622,4359.3
1623,16861.14
1624,36122.69
1625,69951.86
1626,158517.66
1627,277322.79
1628,282880.07
1629,282880.07
1630,258725.11
1631,207605.53
1632,168712.8
1633,115867.95
1634,77111.31
1635,83649.48
1636,97843.03
1637,94555.26
1638,92951.86
1639,76848.22
1640,105925.83
1641,134199.28
1642,97622.91
1643,60443.4
1644,27905.27
1645,18072.66
1646,49654.0
1647,124962.52
1648,277383.0
1649,282880.07
1650,282880.07
1651,282880.07
1652,229450.06
1653,161189.67
1654,127895.96
1655,98442.39
1656,72365.22
1657,75732.67
1658,71252.75
1659,60668.56
1660,47079.95
1661,45328.69
1662,47521.96
1663,25365.35
1664,2633.83
1665,0.0
1666,0.0
1667,0.0
1668,0.0
1669,6212.27
1670,10302.02
1671,15287.31
1672,18145.01
1673,22496.95
1674,43509.97
1675,98512.34
1676,105154.37
1677,93708.31
1678,74453.62
1679,63059.63
1680,39532.83
1681,20992.08
1682,13046.41
1683,11784.34
1684,19004.84
1685,38062.89
1686,90318.97
1687,84518.42
1688,28353.75
1689,25083.66
1690,35082.91
1691,35924.5
1692,29738.81
1693,21110.43
1694,15486.3
1695,9988.7
1696,2328.56
1697,0.0
1698,0.0
1699,0.0
1700,0.0
1701,0.0
1702,0.0
1703,0.0
1704,0.0
1705,52070.17
1706,103346.99
1707,99832.64
1708,145854.74
1709,282880.07
1710,282880.07
1711,282880.07
1712,282880.07
1713,282880.07
1714,282880.07
1715,282880.07
1716,282880.07
1717,282880.07
1718,282880.07
1719,282880.07
1720,282880.07
1721,282880.07
1722,282880.07
1723,282880.07
1724,282880.07
1725,282880.07
1726,282880.07
1727,282880.07
1728,282880.07
1729,282880.07
1730,282880.07
1731,282880.07
1732,282880.07
1733,282880.07
1734,282880.07
1735,282880.07
1736,282880.07
1737,270613.92
1738,191971.11
1739,152642.1
1740,118730.54
1741,98143.14
1742,98836.64
1743,101255.44
1744,140367.75
1745,167550.85
1746,217236.34
1747,280922.13
1748,282880.07
1749,282880.07
1750,254803.47
1751,233237.57
1752,207200.33
1753,161693.23
1754,122289.81
1755,101050.45
1756,92519.01
1757,85457.2
1758,80956.3
1759,58221.17
1760,46185.53
1761,40158.89
1762,35505.98
1763,33364.9
1764,34419.28
1765,42090.58
1766,50694.23
1767,59825.26
1768,73136.3
1769,92142.78
1770,126823.03
1771,186929.51
1772,229196.15
1773,206944.61
1774,231093.38
1775,209027.58
1776,173248.98
1777,160458.92
1778,127410.54
1779,125506.83
1780,117260.08
1781,105140.61
1782,95246.37
1783,49036.24
1784,26462.44
1785,9558.07
1786,0.0
1787,0.0
1788,0.0
1789,3887.96
1790,9564.96
1791,15144.16
1792,22287.19
1793,30038.91
1794,49886.25
1795,101799.18
1796,139033.37
1797,154232.52
1798,140803.49
1799,114340.04
1800,89622.38
1801,65180.14
1802,47563.17
1803,38132.36
1804,40252.82
1805,46306.14
1806,53626.89
1807,33400.86
1808,12252.44
1809,10100.25
1810,0.0
1811,0.0
1812,0.0
1813,0.0
1814,7603.72
1815,14565.71
1816,29842.02
1817,45521.43
1818,116839.05
1819,251235.81
1820,251437.73
1821,260390.12
1822,229413.65
1823,199627.49
1824,94626.8
1825,53977.8
1826,43717.33
1827,46711.35
1828,62176.52
1829,49334.41
1830,32120.85
1831,17248.62
1832,25078.0
1833,15752.72
1834,10701.3
1835,18472.75
1836,32600.99
1837,54046.27
1838,76444.25
1839,91998.19
1840,108063.12
1841,135627.56
1842,159289.72
1843,251492.17
1844,282880.07
1845,282880.07
1846,282880.07
1847,274223.23
1848,228850.32
1849,177397.8
1850,137304.73
1851,129386.01
1852,115026.55
1853,104453.16
1854,81921.89
1855,62828.39
1856,115145.78
1857,209023.62
1858,257306.47
1859,280675.94
1860,282880.07
1861,282880.07
1862,282880.07
1863,258576.23
1864,282880.07
1865,267600.7
1866,259611.78
1867,273446.27
1868,282880.07
1869,282880.07
1870,241780.29
1871,249821.61
1872,194199.1
1873,179089.68
1874,151848.43
1875,141380.24
1876,144686.23
1877,149419.19
1878,147746.74
1879,119893.12
1880,94059.9
1881,216756.36
1882,237575.84
1883,206159.52
1884,168814.39
1885,161592.95
1886,151954.72
1887,156170.52
1888,148796.58
1889,123228.56
1890,95938.55
1891,86731.45
1892,93048.78
1893,95872.65
1894,114499.63
