,Wind
349,0.0
350,0.0
351,1056.27
352,34425.79
353,48330.57
354,50355.28
355,56762.78
356,89758.72
357,127100.05
358,160708.49
359,184382.11
360,282880.07
361,282880.07
362,282880.07
363,282880.07
364,282880.07
365,278475.8
366,248398.7
367,248898.71
368,280063.07
369,263238.56
370,234511.59
371,185966.26
372,134157.15
373,82137.02
374,41433.87
375,12798.39
376,5423.53
377,8115.6
378,14679.6
379,37145.8
380,44664.15
381,35797.89
382,27655.54
383,19957.54
384,11776.4
385,7557.76
386,15265.13
387,49114.54
388,47913.44
389,50110.7
390,41353.81
391,16532.88
392,30627.33
393,35191.35
394,31123.74
395,33471.24
396,35657.44
397,34947.62
398,33580.12
399,38016.6
400,56947.67
401,74278.62
402,89800.92
403,69658.0
404,41416.05
405,34061.26
406,29671.31
407,29061.28
408,21185.6
409,13960.94
410,10621.8
411,6818.33
412,2067.83
413,3885.53
414,6995.1
415,2613.64
416,12588.0
417,9450.93
418,6322.07
419,0.0
420,0.0
421,0.0
422,0.0
423,0.0
424,13276.33
425,28122.64
426,70957.62
427,120766.72
428,117386.59
429,76966.5
430,52600.72
431,53616.94
432,43730.81
433,45529.48
434,58727.88
435,64222.08
436,71611.23
437,82924.96
438,72693.66
439,45835.66
440,230352.97
441,282880.07
442,282880.07
443,282880.07
444,282880.07
445,282880.07
446,282880.07
447,282880.07
448,282880.07
449,282880.07
450,269273.64
451,202798.02
452,162715.27
453,133384.7
454,118085.22
455,114830.32
456,101769.87
457,86400.72
458,69542.16
459,78200.42
460,83368.25
461,75980.02
462,68636.7
463,57332.51
464,75551.78
465,60995.58
466,58283.61
467,60649.23
468,62772.91
469,66601.57
470,69418.22
471,66720.75
472,59027.95
473,51110.38
474,45976.28
475,40286.93
476,33136.55
477,29207.37
478,26811.16
479,20161.42
480,14235.34
481,8985.42
482,0.0
483,0.0
484,0.0
485,0.0
486,0.0
487,0.0
488,0.0
489,0.0
490,0.0
491,0.0
492,0.0
493,3689.91
494,17273.39
495,38520.53
496,70524.23
497,100209.17
498,133176.98
499,140402.86
500,157771.9
501,167302.53
502,170906.52
503,152809.73
504,118884.05
505,88795.49
506,64871.46
507,51360.05
508,55215.44
509,54949.87
510,55077.61
511,40148.65
512,33439.67
513,29094.8
514,29134.85
515,19552.74
516,14240.62
517,11600.49
518,22325.41
519,46592.26
520,73903.12
521,110387.7
522,160980.61
523,191137.3
524,208147.12
525,215673.29
526,178537.24
527,142305.21
528,111070.93
529,99002.67
530,61965.93
531,59766.21
532,47274.54
533,42752.61
534,32012.55
535,16191.07
536,29887.08
537,31964.71
538,17851.96
539,1388.53
540,0.0
541,0.0
542,8809.78
543,35951.63
544,98799.92
545,178968.64
546,248342.4
547,246164.42
548,245209.51
549,233101.77
550,205604.08
551,166546.68
552,124465.35
553,99703.74
554,75600.0
555,66225.61
556,62232.96
557,69718.76
558,76317.82
559,46779.48
560,53927.54
561,62680.39
562,66900.77
563,69112.11
564,77235.55
565,110906.42
566,179592.92
567,232284.9
568,282880.07
569,282880.07
570,278274.83
571,209641.92
572,203909.78
573,190343.81
574,155396.64
575,138427.14
576,120622.7
577,101929.01
578,70186.49
579,45875.66
580,47259.56
581,56445.16
582,63578.74
583,44782.82
584,36899.27
585,27614.01
586,19299.67
587,16487.47
588,23623.3
589,46721.03
590,92632.06
591,159151.73
592,227803.75
593,282880.07
594,282880.07
595,282880.07
596,282880.07
597,282880.07
598,239393.77
599,194871.46
600,180968.78
601,155153.56
602,154818.83
603,145086.88
604,102119.87
605,80353.31
606,69976.05
607,44400.42
608,77449.05
609,140193.91
610,170875.62
611,148753.33
612,111427.48
613,91002.69
614,102226.64
615,132069.75
616,156835.33
617,178370.66
618,199795.79
619,228378.76
620,211538.5
621,141978.48
622,123158.91
623,116327.57
624,105291.51
625,76851.08
626,38609.39
627,12695.82
628,0.0
629,5278.44
630,40091.97
631,106724.87
632,252916.18
633,282880.07
634,282880.07
635,282880.07
636,282880.07
637,282880.07
638,282880.07
639,282880.07
640,282880.07
641,282880.07
642,282880.07
643,282880.07
644,275529.46
645,234230.33
646,224339.44
647,226331.65
648,244745.86
649,258795.59
650,277422.82
651,282880.07
652,282880.07
653,282565.84
654,280057.37
655,273471.45
656,282880.07
657,282880.07
658,282880.07
659,282880.07
660,282880.07
661,282880.07
662,282880.07
663,282880.07
664,282880.07
665,282880.07
666,282880.07
667,282134.39
668,273202.77
669,224691.22
670,192468.23
671,191392.14
672,209114.75
673,207716.51
674,168454.81
675,146796.92
676,147928.49
677,152981.36
678,167540.73
679,162636.84
680,149263.16
681,156561.81
682,270113.36
683,282880.07
684,282880.07
685,282880.07
686,282880.07
687,282880.07
688,282880.07
689,282880.07
690,277610.56
691,247924.09
692,282880.07
693,282880.07
694,282880.07
695,282880.07
696,282880.07
697,282880.07
698,265997.76
699,221626.23
700,185478.12
701,162897.98
702,163129.64
703,114685.32
704,116449.63
705,109078.31
706,76070.22
707,39987.6
708,23020.73
709,16895.84
710,28033.9
711,51222.29
712,76276.25
713,131166.88
714,160760.88
715,155484.88
716,155646.3
717,139106.97
718,111203.65
719,79710.57
720,56901.81
721,35845.64
722,25275.52
723,23305.21
724,16880.05
725,5137.51
726,0.0
727,0.0
728,0.0
729,9877.17
730,25632.21
731,53897.55
732,94313.84
733,142904.78
734,179057.03
735,224277.69
736,253528.08
737,262983.31
738,230771.95
739,160037.49
740,99400.69
741,70220.53
742,51734.62
743,36122.7
744,25846.6
745,21489.16
746,20125.5
747,19683.19
748,18793.07
749,19399.21
750,18309.09
751,10309.77
752,14153.72
753,19510.93
754,19629.39
755,20857.96
756,26352.4
757,54618.49
758,98258.28
759,178013.18
760,262865.66
761,282880.07
762,277422.63
763,250369.64
764,242146.5
765,203982.75
766,187761.81
767,144240.88
768,112241.92
769,85496.56
770,84058.92
771,81553.09
772,48436.02
773,26565.44
774,22524.07
775,45235.61
776,156366.0
777,282880.07
778,282880.07
779,259289.7
780,198025.03
781,168226.86
782,164584.42
783,163381.53
784,158682.04
785,149497.56
786,139666.87
787,111910.67
788,100033.14
789,85608.45
790,86082.51
791,95325.48
792,125468.91
793,135072.03
794,134949.31
795,111337.11
796,97265.8
797,101247.17
798,90071.8
799,64424.38
800,78593.35
801,51494.63
802,30704.95
803,18282.74
804,13163.08
805,11399.16
806,14633.38
807,27913.91
808,54110.21
809,85459.17
810,100253.98
811,94315.47
812,70068.15
813,66064.25
814,61483.76
815,66464.0
816,70545.07
817,66233.32
818,62262.54
819,68573.41
820,97976.95
821,74004.29
822,54323.94
823,37848.18
824,39933.02
825,38623.02
826,40713.57
827,41927.78
828,58690.35
829,67972.11
830,112814.95
831,185956.78
832,238812.95
833,259598.56
834,196748.65
835,243355.52
836,282880.07
837,282880.07
838,272635.19
839,202653.18
840,155513.18
841,145589.62
842,138161.39
843,124146.54
844,115159.0
845,114017.0
846,98794.05
847,98720.7
848,161285.86
849,185823.33
850,147205.66
851,162000.45
852,194595.2
853,254474.44
854,282880.07
855,282880.07
856,282880.07
857,282880.07
858,282880.07
859,282880.07
860,282880.07
861,282880.07
862,282880.07
863,282880.07
864,282880.07
865,282880.07
866,236216.56
867,194934.53
868,163854.83
869,127692.29
870,87423.62
871,70207.99
872,50851.4
873,64304.85
874,80627.89
875,101216.8
876,125603.13
877,139922.45
878,139264.39
879,140526.32
880,134656.83
881,124953.43
882,119566.33
883,121086.13
884,134813.42
885,114673.24
886,105800.9
887,86692.29
888,64615.8
889,47279.84
890,37137.91
891,31026.34
892,28262.02
893,32262.29
894,36618.57
895,26531.14
896,56178.25
897,96215.36
898,83428.74
899,64987.1
900,53592.57
901,59458.11
902,79981.02
903,126480.2
904,202389.8
905,248875.41
906,222188.11
907,156389.79
908,104723.67
909,96135.69
910,110066.57
911,125343.43
912,114345.67
913,91797.33
914,84131.52
915,88067.24
916,100006.95
917,104432.74
918,87340.56
919,118419.29
920,149276.12
921,151493.04
922,163132.39
923,149979.96
924,143780.36
925,142815.42
926,134811.46
927,131597.44
928,131061.37
929,126599.53
930,124475.27
931,101560.54
932,67723.92
933,53365.49
934,42037.36
935,46411.64
936,55815.97
937,61105.84
938,72154.96
939,70902.23
940,68362.28
941,68168.54
942,68929.42
943,54376.47
944,86033.78
945,75778.37
946,74341.82
947,78361.07
948,68750.34
949,65346.82
950,75370.45
951,91464.19
952,98685.83
953,87369.22
954,66838.06
955,47293.26
956,40391.82
957,47628.11
958,45869.55
959,41912.54
960,38422.06
961,33384.2
962,28786.93
963,24615.81
964,23780.32
965,27834.71
966,30179.19
967,21013.33
968,30618.79
969,51617.74
970,59928.26
971,59380.52
972,56683.25
973,55916.53
974,56979.55
975,59733.57
976,60300.3
977,55202.24
978,44844.65
979,32812.04
980,26046.47
981,26126.26
982,21509.3
983,19400.34
984,17262.03
985,14449.51
986,9254.75
987,2821.25
988,0.0
989,0.0
990,0.0
991,0.0
992,0.0
993,0.0
994,0.0
995,0.0
996,681.79
997,15622.58
998,32938.43
999,61050.47
1000,88596.47
1001,121919.92
1002,148232.98
1003,146283.59
1004,183124.68
1005,182641.9
1006,182195.78
1007,210306.63
1008,174589.63
1009,147405.48
1010,130013.75
1011,120077.78
1012,107575.89
1013,73820.49
1014,67964.63
1015,56145.89
1016,56325.25
1017,51506.19
1018,66595.12
1019,65265.59
1020,62009.17
1021,52698.41
1022,51107.06
1023,65613.98
1024,89265.07
1025,80746.72
1026,82927.72
1027,141310.39
1028,147615.02
1029,113823.65
1030,133944.27
1031,122430.3
1032,80459.27
1033,39836.93
1034,17014.0
1035,6389.08
1036,12391.81
1037,20140.31
1038,15842.92
1039,8188.03
1040,1711.32
1041,1285.65
1042,4616.21
1043,0.0
1044,126209.82
1045,282880.07
1046,282880.07
1047,282880.07
1048,282880.07
1049,282880.07
1050,282880.07
1051,272511.59
1052,243862.14
1053,231012.77
1054,234341.27
1055,207193.43
1056,197863.46
1057,196816.39
1058,177223.94
1059,162630.53
1060,204450.55
1061,187270.82
1062,205236.74
1063,192621.73
1064,241855.13
1065,282880.07
1066,282003.14
1067,282880.07
1068,264849.67
1069,282880.07
1070,282880.07
1071,282880.07
1072,282880.07
1073,282880.07
1074,246170.1
1075,179639.02
1076,146291.41
1077,142968.07
1078,140005.99
1079,159141.85
1080,158233.91
1081,145233.76
1082,177321.72
1083,151980.32
1084,156908.12
1085,151934.36
1086,163101.79
1087,193686.95
1088,282880.07
1089,282880.07
1090,282880.07
1091,282880.07
1092,282880.07
1093,282880.07
1094,282880.07
1095,282880.07
1096,282880.07
1097,282880.07
1098,282880.07
1099,282880.07
1100,282880.07
1101,273093.52
1102,264858.22
1103,256228.0
1104,226969.2
1105,212897.48
1106,178431.61
1107,187327.19
1108,174635.05
1109,188264.47
1110,188308.89
1111,151685.98
1112,141663.75
1113,243650.05
1114,282880.07
1115,282880.07
1116,282880.07
1117,282880.07
1118,282880.07
1119,282880.07
1120,262959.87
1121,226801.08
1122,152895.72
1123,122639.93
1124,114897.29
1125,120115.78
1126,114064.99
1127,136971.23
1128,131643.73
1129,126030.16
1130,127704.58
1131,131998.58
1132,123500.8
1133,137514.93
1134,114374.29
1135,112159.68
1136,95641.26
1137,150301.48
1138,183734.96
1139,180191.89
1140,175270.93
1141,176415.23
1142,178604.59
1143,190353.58
1144,189679.31
1145,173501.89
1146,128683.83
1147,128296.57
1148,130473.05
1149,135706.13
1150,140312.59
1151,136886.6
1152,129976.86
1153,114368.04
1154,100005.14
1155,104976.96
1156,103096.35
1157,94346.41
1158,102834.78
1159,78928.89
1160,119206.56
1161,193397.91
1162,252518.62
1163,282880.07
1164,282880.07
1165,282880.07
1166,282880.07
1167,282880.07
1168,280468.15
1169,217838.19
1170,146215.93
1171,116250.52
1172,147651.95
1173,145285.37
1174,129442.59
1175,122292.83
1176,139243.15
1177,138725.72
1178,130401.36
1179,129281.09
1180,117967.22
1181,95572.07
1182,106866.74
1183,94623.19
1184,65662.39
1185,105114.3
1186,132560.13
1187,134149.46
1188,137583.81
1189,130350.25
1190,144579.25
1191,146599.07
1192,149180.22
1193,136464.49
1194,87896.47
1195,60829.5
1196,49554.61
1197,47386.12
1198,52642.56
1199,45790.75
1200,35095.37
1201,29384.3
1202,19226.27
1203,16579.5
1204,20024.97
1205,22570.06
1206,25135.74
1207,21289.85
1208,8691.6
1209,12879.94
1210,16876.46
1211,20047.85
1212,25222.97
1213,34708.08
1214,48807.03
1215,65541.28
1216,75742.96
1217,70607.53
1218,46214.68
1219,25749.87
1220,25015.24
1221,30105.08
1222,28830.93
1223,27701.03
1224,26553.82
1225,31270.65
1226,33204.11
1227,41575.42
1228,58937.55
1229,63296.46
1230,70114.57
1231,65967.26
1232,86694.64
1233,114311.01
1234,140689.95
1235,184606.08
1236,205854.28
1237,209764.65
1238,190507.27
1239,167994.87
1240,136860.92
1241,107323.24
1242,78759.01
1243,46128.14
1244,38923.33
1245,32988.1
1246,28831.45
1247,26691.46
1248,29730.0
1249,31179.87
1250,30149.02
1251,33400.0
1252,41762.49
1253,49228.44
1254,48792.49
1255,34147.45
1256,34451.26
1257,47613.82
1258,53241.09
1259,61742.3
1260,68681.19
1261,70847.57
1262,81952.35
1263,93253.19
1264,93518.59
1265,112784.5
1266,120416.47
1267,110665.35
1268,100974.46
1269,100397.51
1270,119682.06
1271,139587.12
1272,166651.91
1273,171401.55
1274,166087.92
1275,163516.0
1276,174163.17
1277,192729.49
1278,169546.96
1279,162698.69
1280,142163.16
1281,204768.08
1282,197478.16
1283,214992.04
1284,251405.1
1285,282880.07
1286,282880.07
1287,282880.07
1288,282880.07
1289,282880.07
1290,244100.36
1291,185148.5
1292,158430.6
1293,136515.31
1294,127729.11
1295,97259.66
1296,79736.07
1297,71178.78
1298,77623.62
1299,66609.39
1300,62687.12
1301,58417.1
1302,54606.91
1303,35575.73
1304,21072.13
1305,25657.49
1306,26802.36
1307,27002.65
1308,32718.51
1309,36562.43
1310,38739.25
1311,48859.36
1312,61214.4
1313,74087.3
1314,56131.68
1315,48341.33
1316,76530.3
1317,108149.47
1318,147125.52
1319,140699.72
1320,97307.93
1321,132887.78
1322,110249.9
1323,108973.38
1324,76356.81
1325,83656.1
1326,75451.89
1327,49848.69
1328,47543.21
1329,53103.96
1330,41109.68
1331,20624.3
1332,12455.6
1333,23004.53
1334,21975.62
1335,11189.96
1336,6405.69
1337,2639.5
1338,16592.18
1339,45191.89
1340,80086.98
1341,98830.59
1342,82400.82
1343,73315.76
1344,70162.04
1345,52486.73
1346,45363.71
1347,46587.46
1348,46456.71
1349,42619.14
1350,41511.49
1351,22434.17
1352,31946.36
1353,46215.9
1354,33806.03
1355,18549.14
1356,10541.42
1357,10488.99
1358,13507.85
1359,27740.76
1360,69695.86
1361,107219.0
1362,144598.32
1363,124714.94
1364,111231.16
1365,84826.56
1366,80139.4
1367,79087.37
1368,73612.13
1369,66738.64
1370,57314.48
1371,48119.6
1372,41467.7
1373,39584.2
1374,32858.56
1375,26193.81
1376,27868.45
1377,34578.3
1378,32331.81
1379,26060.86
1380,21013.99
1381,22504.63
1382,26161.5
1383,27414.24
1384,30959.54
1385,33848.07
1386,37350.28
1387,32898.04
1388,28329.56
1389,23584.19
1390,18036.72
1391,14155.91
1392,8388.56
1393,0.0
1394,0.0
1395,0.0
1396,0.0
1397,0.0
1398,0.0
1399,1554.0
1400,0.0
1401,0.0
1402,2450.84
1403,8708.24
1404,12687.73
1405,19272.63
1406,24134.07
1407,26301.33
1408,30514.13
1409,42314.36
1410,50313.61
1411,44920.04
1412,34077.93
1413,25690.7
1414,21171.99
1415,17348.94
1416,13673.2
1417,13862.58
1418,12846.37
1419,10765.54
1420,7001.0
1421,0.0
1422,0.0
1423,0.0
1424,0.0
1425,0.0
1426,0.0
1427,0.0
1428,0.0
1429,0.0
1430,0.0
1431,7976.01
1432,28714.11
1433,53229.05
1434,105336.87
1435,167175.0
1436,174149.08
1437,158993.33
1438,95828.97
1439,74066.66
1440,73422.14
1441,96291.11
1442,154119.15
1443,234515.51
1444,182165.29
1445,149543.49
1446,111552.93
1447,94046.45
1448,126898.01
1449,86675.45
1450,75395.67
1451,66460.08
1452,68226.04
1453,89993.2
1454,154789.85
1455,229135.53
1456,273598.56
1457,247554.01
1458,212849.63
1459,159946.79
1460,119130.44
1461,94696.7
1462,86307.35
1463,86209.57
1464,60772.53
1465,60234.94
1466,51546.91
1467,60632.09
1468,70650.06
1469,76871.82
1470,80178.99
1471,88893.34
1472,118615.74
1473,143727.44
1474,138400.8
1475,109251.92
1476,102840.68
1477,103244.81
1478,107518.02
1479,126738.33
1480,125596.35
1481,138138.27
1482,110144.74
1483,73755.99
1484,65008.47
1485,57172.73
1486,54884.65
1487,44620.89
1488,45359.15
1489,40165.13
1490,29338.17
1491,19181.16
1492,10119.3
1493,0.0
1494,0.0
1495,0.0
1496,0.0
1497,0.0
1498,0.0
1499,0.0
1500,0.0
1501,0.0
1502,0.0
1503,0.0
1504,0.0
1505,0.0
1506,14833.27
1507,69337.72
1508,87699.38
1509,77246.08
1510,89772.17
1511,105451.14
1512,105866.16
1513,77959.33
1514,54243.64
1515,53317.73
1516,58186.48
1517,62953.49
1518,64853.83
1519,49076.51
1520,76801.33
1521,190718.39
1522,220552.38
1523,241014.84
1524,266272.24
1525,282880.07
1526,282880.07
1527,282880.07
1528,282880.07
1529,261755.43
1530,213686.39
1531,178947.22
1532,169274.66
1533,168713.79
1534,150229.06
1535,129141.66
1536,127693.64
1537,126488.91
1538,129575.58
1539,128120.46
1540,124896.64
1541,114041.65
1542,103019.3
1543,87336.15
1544,100260.62
1545,94413.6
1546,73494.0
1547,57675.79
1548,50461.62
1549,56756.59
1550,72386.94
1551,84433.78
1552,92935.19
1553,99492.94
1554,90370.17
1555,73844.29
1556,63549.22
1557,59511.39
1558,46070.99
1559,52151.69
1560,49789.66
1561,45385.25
1562,31956.45
1563,30889.23
1564,26192.95
1565,21727.41
1566,12996.42
1567,5672.28
1568,0.0
1569,0.0
1570,0.0
1571,0.0
1572,0.0
1573,0.0
1574,9751.57
1575,22987.18
1576,49838.38
1577,96759.24
1578,146919.54
1579,158256.48
1580,184081.77
1581,188108.43
1582,179423.86
1583,164944.61
1584,162238.88
1585,149042.96
1586,116107.57
1587,78242.83
1588,63559.63
1589,77884.07
1590,67294.99
1591,32319.98
1592,18461.38
1593,20796.37
1594,36741.36
1595,56701.97
1596,74683.99
1597,92144.94
1598,133578.73
1599,136296.93
1600,61621.69
1601,21268.14
1602,21541.32
1603,31702.49
1604,74988.64
1605,80340.78
1606,83165.37
1607,88583.53
1608,68960.23
1609,69234.88
1610,67624.71
1611,71751.38
1612,85949.49
1613,103057.84
1614,119029.65
1615,100093.24
1616,66461.56
1617,79201.95
1618,69409.07
1619,52833.19
1620,33701.64
1621,21447.37
1622,22959.18
1623,42411.48
1624,96112.18
1625,160688.1
1626,192308.47
1627,138839.38
1628,99677.0
1629,72335.41
1630,69905.25
1631,61205.98
1632,57563.14
1633,52509.64
1634,40701.67
1635,52064.81
1636,56838.0
1637,47356.17
1638,46982.81
1639,43816.47
1640,29065.46
1641,37256.3
1642,35336.88
1643,34145.36
1644,33785.89
1645,40039.33
1646,63101.67
1647,88940.8
1648,115252.29
1649,120198.08
1650,108101.77
1651,103420.61
1652,103030.83
1653,100081.69
1654,77947.42
1655,62341.69
1656,35673.61
1657,38131.46
1658,38711.42
1659,37307.41
1660,35982.35
1661,41819.19
1662,59395.25
1663,40965.5
1664,54070.22
1665,62883.71
1666,59658.91
1667,73282.54
1668,89996.2
1669,120083.25
1670,139997.58
1671,157568.0
1672,157803.44
1673,162159.33
1674,186640.67
1675,190404.33
1676,185492.9
1677,174394.47
1678,119374.98
1679,137764.81
1680,161679.59
1681,152355.31
1682,134666.0
1683,118170.73
1684,105349.96
1685,99000.26
1686,135599.6
1687,106368.33
1688,85377.25
1689,109783.03
1690,153910.8
1691,149952.67
1692,112014.72
1693,61653.35
1694,44016.55
1695,45079.97
1696,118386.26
1697,206602.0
1698,204415.55
1699,220208.58
1700,219097.63
1701,218351.98
1702,200051.87
1703,168830.31
1704,131169.32
1705,115458.37
1706,82282.64
1707,66443.6
1708,51189.55
1709,35944.34
1710,30660.47
1711,24647.77
1712,4656.99
1713,3503.52
1714,8260.8
1715,8094.7
1716,9582.7
1717,12550.54
1718,20056.93
1719,35133.06
1720,71465.06
1721,126579.29
1722,184133.06
1723,225954.28
1724,226425.14
1725,188776.97
1726,157812.01
1727,130386.82
1728,102869.49
1729,77829.79
1730,39199.34
1731,24812.54
1732,19345.35
1733,10995.0
1734,21678.11
1735,31946.68
1736,18328.09
1737,15135.83
1738,30631.52
1739,75463.98
1740,217240.41
1741,282880.07
1742,282880.07
1743,282880.07
1744,282880.07
1745,282880.07
1746,282880.07
1747,282880.07
1748,282880.07
1749,277285.22
1750,237071.41
1751,220047.86
1752,218937.68
1753,204416.18
1754,151004.42
1755,116690.86
1756,105299.11
1757,99201.34
1758,105727.95
1759,92633.25
1760,102459.01
1761,153833.42
1762,166529.66
1763,156880.37
1764,133642.95
1765,112714.44
1766,92826.06
1767,79530.1
1768,78374.88
1769,75180.82
1770,59287.68
1771,50220.51
1772,52185.25
1773,50843.74
1774,66970.49
1775,73741.34
1776,70995.4
1777,78010.5
1778,58875.3
1779,58112.13
1780,58288.59
1781,64279.26
1782,68105.52
1783,53538.26
1784,35091.21
1785,44540.62
1786,39192.45
1787,44914.14
1788,45064.28
1789,50478.4
1790,58742.64
1791,68749.13
1792,77606.35
1793,59591.05
1794,46025.71
1795,60387.19
1796,80201.43
1797,119602.18
1798,150809.6
1799,176536.12
1800,223778.01
1801,247834.05
1802,216701.95
1803,173981.46
1804,180911.28
1805,207518.51
1806,219187.99
1807,226699.17
1808,213955.87
1809,200317.1
1810,259777.22
1811,278594.55
1812,257847.63
1813,245657.6
1814,236889.88
1815,225446.54
1816,241232.47
1817,169841.4
1818,192533.49
1819,211284.6
1820,205509.09
1821,225562.5
1822,215126.97
1823,238290.91
1824,204062.79
1825,214891.3
1826,227441.74
1827,189462.14
1828,224680.42
1829,218415.91
1830,266104.84
1831,282880.07
1832,248787.41
1833,278465.53
1834,282880.07
1835,282880.07
1836,231170.07
1837,222288.02
1838,200602.36
1839,192620.22
1840,175029.96
1841,150043.89
1842,159761.44
1843,183088.29
1844,243984.35
1845,282880.07
1846,282880.07
1847,282880.07
1848,282880.07
1849,282880.07
1850,282880.07
1851,282880.07
1852,278574.64
1853,266914.51
1854,235964.65
1855,224733.48
1856,197236.36
1857,189517.57
1858,212708.33
1859,263302.35
1860,282880.07
1861,282880.07
1862,282880.07
1863,282880.07
1864,282880.07
1865,282880.07
1866,282880.07
1867,282880.07
1868,282880.07
1869,282880.07
1870,282880.07
1871,282880.07
1872,282880.07
1873,282880.07
1874,240638.14
1875,237816.54
1876,250144.83
1877,282880.07
1878,282880.07
1879,282880.07
1880,282880.07
1881,282880.07
1882,282880.07
1883,282880.07
1884,282880.07
