,Solar
2090,0.0
2091,0.0
2092,0.0
2093,0.0
2094,0.0
2095,0.0
2096,320.79
2097,500.76
2098,627.99
2099,550.52
2100,447.16
2101,331.73
2102,270.4
2103,170.18
2104,58.02
2105,20.62
2106,-0.0
2107,0.0
2108,0.0
2109,0.0
2110,0.0
2111,0.0
2112,0.0
2113,0.0
2114,0.0
2115,0.0
2116,0.0
2117,0.0
2118,0.0
2119,0.0
2120,587.03
2121,737.78
2122,769.23
2123,769.23
2124,769.23
2125,738.51
2126,679.19
2127,586.09
2128,345.27
2129,163.62
2130,-0.0
2131,0.0
2132,0.0
2133,0.0
2134,0.0
2135,0.0
2136,0.0
2137,0.0
2138,0.0
2139,0.0
2140,0.0
2141,0.0
2142,0.0
2143,0.0
2144,592.24
2145,750.03
2146,769.23
2147,769.23
2148,769.23
2149,701.15
2150,693.11
2151,607.75
2152,314.44
2153,109.92
2154,-0.0
2155,0.0
2156,0.0
2157,0.0
2158,0.0
2159,0.0
2160,0.0
2161,0.0
2162,0.0
2163,0.0
2164,0.0
2165,0.0
2166,0.0
2167,0.0
2168,582.09
2169,769.23
2170,769.23
2171,769.23
2172,769.23
2173,768.36
2174,609.44
2175,500.23
2176,327.56
2177,96.46
2178,-0.0
2179,0.0
2180,0.0
2181,0.0
2182,0.0
2183,0.0
2184,0.0
2185,0.0
2186,0.0
2187,0.0
2188,0.0
2189,0.0
2190,0.0
2191,0.0
2192,585.16
2193,769.23
2194,733.82
2195,689.09
2196,670.98
2197,544.5
2198,461.26
2199,266.48
2200,259.37
2201,109.97
2202,-0.0
2203,0.0
2204,0.0
2205,0.0
2206,0.0
2207,0.0
2208,0.0
2209,0.0
2210,0.0
2211,0.0
2212,0.0
2213,0.0
2214,0.0
2215,0.0
2216,474.91
2217,660.76
2218,643.62
2219,624.04
2220,444.54
2221,264.2
2222,251.59
2223,215.58
2224,154.89
2225,42.21
2226,-0.0
2227,0.0
2228,0.0
2229,0.0
2230,0.0
2231,0.0
2232,0.0
2233,0.0
2234,0.0
2235,0.0
2236,0.0
2237,0.0
2238,0.0
2239,0.0
2240,242.16
2241,126.89
2242,74.94
2243,83.85
2244,128.6
2245,105.96
2246,101.22
2247,87.8
2248,32.91
2249,1.14
2250,-0.0
2251,0.0
2252,0.0
2253,0.0
2254,0.0
2255,0.0
2256,0.0
2257,0.0
2258,0.0
2259,0.0
2260,0.0
2261,0.0
2262,0.0
2263,0.0
2264,356.5
2265,344.98
2266,296.56
2267,188.51
2268,80.47
2269,67.69
2270,136.96
2271,92.44
2272,22.26
2273,-0.0
2274,-0.0
2275,0.0
2276,0.0
2277,0.0
2278,0.0
2279,0.0
2280,0.0
2281,0.0
2282,0.0
2283,0.0
2284,0.0
2285,0.0
2286,0.0
2287,0.0
2288,254.78
2289,351.0
2290,656.68
2291,651.24
2292,423.26
2293,288.63
2294,319.16
2295,257.51
2296,128.59
2297,34.77
2298,-0.0
2299,0.0
2300,0.0
2301,0.0
2302,0.0
2303,0.0
2304,0.0
2305,0.0
2306,0.0
2307,0.0
2308,0.0
2309,0.0
2310,0.0
2311,0.0
2312,148.01
2313,254.05
2314,355.45
2315,674.18
2316,724.29
2317,713.75
2318,572.92
2319,441.48
2320,219.81
2321,61.84
2322,-0.0
2323,0.0
2324,0.0
2325,0.0
2326,0.0
2327,0.0
2328,0.0
2329,0.0
2330,0.0
2331,0.0
2332,0.0
2333,0.0
2334,0.0
2335,0.0
2336,481.02
2337,677.7
2338,717.6
2339,685.58
2340,650.63
2341,609.47
2342,548.49
2343,489.38
2344,254.63
2345,45.41
2346,-0.0
2347,0.0
2348,0.0
2349,0.0
2350,0.0
2351,0.0
2352,0.0
2353,0.0
2354,0.0
2355,0.0
2356,0.0
2357,0.0
2358,0.0
2359,0.0
2360,769.23
2361,768.03
2362,733.27
2363,702.64
2364,669.31
2365,639.59
2366,613.27
2367,560.53
2368,421.77
2369,137.4
2370,-0.0
2371,0.0
2372,0.0
2373,0.0
2374,0.0
2375,0.0
2376,0.0
2377,0.0
2378,0.0
2379,0.0
2380,0.0
2381,0.0
2382,0.0
2383,0.0
2384,569.45
2385,769.23
2386,769.23
2387,707.55
2388,696.83
2389,724.07
2390,633.36
2391,529.18
2392,393.02
2393,111.08
2394,-0.0
2395,0.0
2396,0.0
2397,0.0
2398,0.0
2399,0.0
2400,0.0
2401,0.0
2402,0.0
2403,0.0
2404,0.0
2405,0.0
2406,0.0
2407,0.0
2408,615.08
2409,606.62
2410,722.17
2411,747.5
2412,696.17
2413,690.58
2414,696.53
2415,592.37
2416,390.84
2417,75.25
2418,-0.0
2419,0.0
2420,0.0
2421,0.0
2422,0.0
2423,0.0
2424,0.0
2425,0.0
2426,0.0
2427,0.0
2428,0.0
2429,0.0
2430,0.0
2431,0.0
2432,435.12
2433,684.12
2434,705.36
2435,676.54
2436,640.96
2437,610.45
2438,586.12
2439,541.07
2440,401.71
2441,98.25
2442,-0.0
2443,0.0
2444,0.0
2445,0.0
2446,0.0
2447,0.0
2448,0.0
2449,0.0
2450,0.0
2451,0.0
2452,0.0
2453,0.0
2454,0.0
2455,0.0
2456,476.14
2457,687.57
2458,702.75
2459,673.95
2460,633.91
2461,599.38
2462,561.73
2463,529.24
2464,394.84
2465,101.62
2466,-0.0
2467,0.0
2468,0.0
2469,0.0
2470,0.0
2471,0.0
2472,0.0
2473,0.0
2474,0.0
2475,0.0
2476,0.0
2477,0.0
2478,0.0
2479,0.0
2480,478.96
2481,690.04
2482,759.18
2483,715.08
2484,677.24
2485,645.92
2486,623.44
2487,597.65
2488,453.31
2489,116.03
2490,-0.0
2491,0.0
2492,0.0
2493,0.0
2494,0.0
2495,0.0
2496,0.0
2497,0.0
2498,0.0
2499,0.0
2500,0.0
2501,0.0
2502,0.0
2503,0.0
2504,548.96
2505,747.66
2506,769.23
2507,769.23
2508,769.23
2509,690.6
2510,606.09
2511,580.65
2512,437.56
2513,103.95
2514,-0.0
2515,0.0
2516,0.0
2517,0.0
2518,0.0
2519,0.0
2520,0.0
2521,0.0
2522,0.0
2523,0.0
2524,0.0
2525,0.0
2526,0.0
2527,0.0
2528,762.44
2529,769.23
2530,769.23
2531,769.23
2532,769.23
2533,689.98
2534,632.38
2535,567.11
2536,400.2
2537,84.94
2538,-0.0
2539,0.0
2540,0.0
2541,0.0
2542,0.0
2543,0.0
2544,0.0
2545,0.0
2546,0.0
2547,0.0
2548,0.0
2549,0.0
2550,0.0
2551,0.0
2552,563.21
2553,769.23
2554,769.23
2555,769.23
2556,769.23
2557,684.51
2558,612.49
2559,363.85
2560,178.64
2561,31.67
2562,-0.0
2563,0.0
2564,0.0
2565,0.0
2566,0.0
2567,0.0
2568,0.0
2569,0.0
2570,0.0
2571,0.0
2572,0.0
2573,0.0
2574,0.0
2575,0.0
2576,699.22
2577,734.8
2578,733.35
2579,633.32
2580,526.09
2581,492.33
2582,329.1
2583,372.87
2584,112.03
2585,15.02
2586,-0.0
2587,0.0
2588,0.0
2589,0.0
2590,0.0
2591,0.0
2592,0.0
2593,0.0
2594,0.0
2595,0.0
2596,0.0
2597,0.0
2598,0.0
2599,0.0
2600,425.92
2601,630.41
2602,649.37
2603,626.13
2604,716.95
2605,628.47
2606,542.84
2607,470.55
2608,287.15
2609,68.58
2610,-0.0
2611,0.0
2612,0.0
2613,0.0
2614,0.0
2615,0.0
2616,0.0
2617,0.0
2618,0.0
2619,0.0
2620,0.0
2621,0.0
2622,0.0
2623,0.0
2624,456.79
2625,769.23
2626,769.23
2627,740.76
2628,734.81
2629,656.7
2630,578.53
2631,532.16
2632,388.14
2633,51.33
2634,-0.0
2635,0.0
2636,0.0
2637,0.0
2638,0.0
2639,0.0
2640,0.0
2641,0.0
2642,0.0
2643,0.0
2644,0.0
2645,0.0
2646,0.0
2647,0.0
2648,405.33
2649,668.34
2650,706.06
2651,664.36
2652,583.13
2653,452.74
2654,440.28
2655,410.11
2656,272.38
2657,44.06
2658,-0.0
2659,0.0
2660,0.0
2661,0.0
2662,0.0
2663,0.0
2664,0.0
2665,0.0
2666,0.0
2667,0.0
2668,0.0
2669,0.0
2670,0.0
2671,0.0
2672,172.32
2673,266.02
2674,331.63
2675,311.37
2676,246.12
2677,214.77
2678,200.45
2679,127.1
2680,53.28
2681,3.41
2682,-0.0
2683,0.0
2684,0.0
2685,0.0
2686,0.0
2687,0.0
2688,0.0
2689,0.0
2690,0.0
2691,0.0
2692,0.0
2693,0.0
2694,0.0
2695,0.0
2696,182.15
2697,193.49
2698,311.71
2699,348.5
2700,338.34
2701,311.54
2702,189.31
2703,105.21
2704,52.57
2705,3.4
2706,-0.0
2707,0.0
2708,0.0
2709,0.0
2710,0.0
2711,0.0
2712,0.0
2713,0.0
2714,0.0
2715,0.0
2716,0.0
2717,0.0
2718,0.0
2719,0.0
2720,341.86
2721,338.47
2722,431.3
2723,372.88
2724,245.83
2725,196.64
2726,208.42
2727,266.15
2728,194.23
2729,20.86
2730,-0.0
2731,0.0
2732,0.0
2733,0.0
2734,0.0
2735,0.0
2736,0.0
2737,0.0
2738,0.0
2739,0.0
2740,0.0
2741,0.0
2742,0.0
2743,0.0
2744,593.38
2745,769.23
2746,769.23
2747,769.23
2748,665.46
2749,658.38
2750,608.09
2751,524.36
2752,376.06
2753,48.11
2754,-0.0
2755,0.0
2756,0.0
2757,0.0
2758,0.0
2759,0.0
2760,0.0
2761,0.0
2762,0.0
2763,0.0
2764,0.0
2765,0.0
2766,0.0
2767,0.0
2768,466.39
2769,769.23
2770,769.23
2771,769.23
2772,700.94
2773,614.23
2774,628.81
2775,552.74
2776,324.78
2777,27.27
2778,-0.0
2779,0.0
2780,0.0
2781,0.0
2782,0.0
2783,0.0
2784,0.0
2785,0.0
2786,0.0
2787,0.0
2788,0.0
2789,0.0
2790,0.0
2791,0.0
2792,388.88
2793,755.03
2794,769.23
2795,769.23
2796,672.09
2797,574.66
2798,551.96
2799,489.62
2800,326.25
2801,32.16
2802,-0.0
2803,0.0
2804,0.0
2805,0.0
2806,0.0
2807,0.0
2808,0.0
2809,0.0
2810,0.0
2811,0.0
2812,0.0
2813,0.0
2814,0.0
2815,0.0
2816,453.78
2817,711.81
2818,731.35
2819,759.46
2820,737.35
2821,596.01
2822,516.59
2823,465.97
2824,309.97
2825,25.55
2826,-0.0
2827,0.0
2828,0.0
2829,0.0
2830,0.0
2831,0.0
2832,0.0
2833,0.0
2834,0.0
2835,0.0
2836,0.0
2837,0.0
2838,0.0
2839,0.0
2840,225.46
2841,381.45
2842,441.02
2843,417.05
2844,351.76
2845,279.61
2846,205.72
2847,118.69
2848,58.63
2849,0.69
2850,-0.0
2851,0.0
2852,0.0
2853,0.0
2854,0.0
2855,0.0
2856,0.0
2857,0.0
2858,0.0
2859,0.0
2860,0.0
2861,0.0
2862,0.0
2863,0.0
2864,234.42
2865,429.05
2866,462.28
2867,272.49
2868,125.69
2869,95.33
2870,76.14
2871,46.95
2872,15.26
2873,-0.0
2874,-0.0
2875,0.0
2876,0.0
2877,0.0
2878,0.0
2879,0.0
2880,0.0
2881,0.0
2882,0.0
2883,0.0
2884,0.0
2885,0.0
2886,0.0
2887,0.0
2888,231.15
2889,401.12
2890,512.86
2891,523.4
2892,514.42
2893,418.07
2894,369.65
2895,306.31
2896,177.07
2897,6.5
2898,-0.0
2899,0.0
2900,0.0
2901,0.0
2902,0.0
2903,0.0
2904,0.0
2905,0.0
2906,0.0
2907,0.0
2908,0.0
2909,0.0
2910,0.0
2911,0.0
2912,173.3
2913,446.06
2914,433.07
2915,321.76
2916,235.75
2917,130.17
2918,161.93
2919,186.63
2920,89.04
2921,5.18
2922,-0.0
2923,0.0
2924,0.0
2925,0.0
2926,0.0
2927,0.0
2928,0.0
2929,0.0
2930,0.0
2931,0.0
2932,0.0
2933,0.0
2934,0.0
2935,0.0
2936,328.71
2937,430.71
2938,575.25
2939,564.62
2940,595.54
2941,565.9
2942,494.09
2943,394.78
2944,153.51
2945,6.5
2946,-0.0
2947,0.0
2948,0.0
2949,0.0
2950,0.0
2951,0.0
2952,0.0
2953,0.0
2954,0.0
2955,0.0
2956,0.0
2957,0.0
2958,0.0
2959,0.0
2960,514.63
2961,680.63
2962,739.35
2963,739.74
2964,643.84
2965,536.1
2966,427.69
2967,239.96
2968,126.19
2969,4.43
2970,-0.0
2971,0.0
2972,0.0
2973,0.0
2974,0.0
2975,0.0
2976,0.0
2977,0.0
2978,0.0
2979,0.0
2980,0.0
2981,0.0
2982,0.0
2983,0.0
2984,305.08
2985,604.26
2986,665.93
2987,583.93
2988,547.96
2989,380.86
2990,211.19
2991,232.04
2992,185.01
2993,17.32
2994,-0.0
2995,0.0
2996,0.0
2997,0.0
2998,0.0
2999,0.0
3000,0.0
3001,0.0
3002,0.0
3003,0.0
3004,0.0
3005,0.0
3006,0.0
3007,0.0
3008,356.53
3009,675.09
3010,711.62
3011,582.98
3012,423.89
3013,308.38
3014,317.81
3015,509.62
3016,349.88
3017,11.98
3018,-0.0
3019,0.0
3020,0.0
3021,0.0
3022,0.0
3023,0.0
3024,0.0
3025,0.0
3026,0.0
3027,0.0
3028,0.0
3029,0.0
3030,0.0
3031,0.0
3032,384.59
3033,739.64
3034,731.22
3035,696.9
3036,661.92
3037,604.9
3038,571.3
3039,499.48
3040,349.5
3041,22.18
3042,-0.0
3043,0.0
3044,0.0
3045,0.0
3046,0.0
3047,0.0
3048,0.0
3049,0.0
3050,0.0
3051,0.0
3052,0.0
3053,0.0
3054,0.0
3055,0.0
3056,370.74
3057,660.44
3058,613.8
3059,666.91
3060,691.11
3061,643.11
3062,556.17
3063,458.92
3064,299.19
3065,13.68
3066,-0.0
3067,0.0
3068,0.0
3069,0.0
3070,0.0
3071,0.0
3072,0.0
3073,0.0
3074,0.0
3075,0.0
3076,0.0
3077,0.0
3078,0.0
3079,0.0
3080,207.42
3081,322.33
3082,569.44
3083,389.73
3084,142.5
3085,122.08
3086,162.84
3087,217.77
3088,187.64
3089,12.25
3090,-0.0
3091,0.0
3092,0.0
3093,0.0
3094,0.0
3095,0.0
3096,0.0
3097,0.0
3098,0.0
3099,0.0
3100,0.0
3101,0.0
3102,0.0
3103,0.0
3104,280.06
3105,558.47
3106,680.61
3107,732.28
3108,693.08
3109,558.92
3110,540.89
3111,468.51
3112,244.87
3113,9.72
3114,-0.0
3115,0.0
3116,0.0
3117,0.0
3118,0.0
3119,0.0
3120,0.0
3121,0.0
3122,0.0
3123,0.0
3124,0.0
3125,0.0
3126,0.0
3127,0.0
3128,322.07
3129,562.74
3130,662.09
3131,627.62
3132,530.6
3133,529.01
3134,484.31
3135,381.51
3136,199.25
3137,5.63
3138,-0.0
3139,0.0
3140,0.0
3141,0.0
3142,0.0
3143,0.0
3144,0.0
3145,0.0
3146,0.0
3147,0.0
3148,0.0
3149,0.0
3150,0.0
3151,0.0
3152,230.53
3153,80.0
3154,172.76
3155,210.08
3156,211.32
3157,123.4
3158,138.35
3159,94.21
3160,25.57
3161,-0.0
3162,-0.0
3163,0.0
3164,0.0
3165,0.0
3166,0.0
3167,0.0
3168,0.0
3169,0.0
3170,0.0
3171,0.0
3172,0.0
3173,0.0
3174,0.0
3175,0.0
3176,302.85
3177,636.62
3178,677.86
3179,666.38
3180,657.33
3181,590.87
3182,541.73
3183,470.91
3184,236.08
3185,10.84
3186,-0.0
3187,0.0
3188,0.0
3189,0.0
3190,0.0
3191,0.0
3192,0.0
3193,0.0
3194,0.0
3195,0.0
3196,0.0
3197,0.0
3198,0.0
3199,0.0
3200,374.0
3201,679.0
3202,699.84
3203,655.57
3204,624.01
3205,598.93
3206,573.99
3207,518.97
3208,374.0
3209,15.31
3210,-0.0
3211,0.0
3212,0.0
3213,0.0
3214,0.0
3215,0.0
3216,0.0
3217,0.0
3218,0.0
3219,0.0
3220,0.0
3221,0.0
3222,0.0
3223,0.0
3224,311.51
3225,647.15
3226,670.04
3227,634.26
3228,598.67
3229,572.52
3230,553.65
3231,505.28
3232,366.73
3233,14.02
3234,-0.0
3235,0.0
3236,0.0
3237,0.0
3238,0.0
3239,0.0
3240,0.0
3241,0.0
3242,0.0
3243,0.0
3244,0.0
3245,0.0
3246,0.0
3247,0.0
3248,309.04
3249,743.65
3250,769.23
3251,713.58
3252,612.17
3253,572.43
3254,533.16
3255,482.48
3256,350.43
3257,12.03
3258,-0.0
3259,0.0
3260,0.0
3261,0.0
3262,0.0
3263,0.0
3264,0.0
3265,0.0
3266,0.0
3267,0.0
3268,0.0
3269,0.0
3270,0.0
3271,0.0
3272,289.07
3273,686.1
3274,742.56
3275,659.03
3276,615.59
3277,628.05
3278,577.8
3279,498.89
3280,352.62
3281,10.62
3282,-0.0
3283,0.0
3284,0.0
3285,0.0
3286,0.0
3287,0.0
3288,0.0
3289,0.0
3290,0.0
3291,0.0
3292,0.0
3293,0.0
3294,0.0
3295,0.0
3296,323.58
3297,681.46
3298,691.87
3299,702.83
3300,647.45
3301,593.48
3302,537.68
3303,455.03
3304,295.29
3305,5.41
3306,-0.0
3307,0.0
3308,0.0
3309,0.0
3310,0.0
3311,0.0
3312,0.0
3313,0.0
3314,0.0
3315,0.0
3316,0.0
3317,0.0
3318,0.0
3319,0.0
3320,241.3
3321,546.37
3322,557.36
3323,521.53
3324,501.34
3325,410.87
3326,350.01
3327,301.09
3328,167.67
3329,1.01
3330,-0.0
3331,0.0
3332,0.0
3333,0.0
3334,0.0
3335,0.0
3336,0.0
3337,0.0
3338,0.0
3339,0.0
3340,0.0
3341,0.0
3342,0.0
3343,0.0
3344,245.34
3345,594.04
3346,628.78
3347,566.85
3348,530.54
3349,516.26
3350,474.35
3351,412.21
3352,189.04
3353,-0.0
3354,-0.0
3355,0.0
3356,0.0
3357,0.0
3358,0.0
3359,0.0
3360,0.0
3361,0.0
3362,0.0
3363,0.0
3364,0.0
3365,0.0
3366,0.0
3367,0.0
3368,246.1
3369,567.19
3370,599.18
3371,579.27
3372,610.92
3373,618.79
3374,552.01
3375,447.39
3376,274.35
3377,2.87
3378,-0.0
3379,0.0
3380,0.0
3381,0.0
3382,0.0
3383,0.0
3384,0.0
3385,0.0
3386,0.0
3387,0.0
3388,0.0
3389,0.0
3390,0.0
3391,0.0
3392,237.16
3393,657.32
3394,651.87
3395,562.49
3396,509.14
3397,470.63
3398,433.68
3399,364.82
3400,119.2
3401,-0.0
3402,-0.0
3403,0.0
3404,0.0
3405,0.0
3406,0.0
3407,0.0
3408,0.0
3409,0.0
3410,0.0
3411,0.0
3412,0.0
3413,0.0
3414,0.0
3415,0.0
3416,211.17
3417,548.45
3418,603.95
3419,585.81
3420,552.49
3421,523.77
3422,497.52
3423,423.94
3424,258.69
3425,1.63
3426,-0.0
3427,0.0
3428,0.0
3429,0.0
3430,0.0
3431,0.0
3432,0.0
3433,0.0
3434,0.0
3435,0.0
3436,0.0
3437,0.0
3438,0.0
3439,0.0
3440,217.16
3441,570.72
3442,702.37
3443,689.68
3444,588.93
3445,511.35
3446,483.42
3447,411.43
3448,253.44
3449,1.62
3450,-0.0
3451,0.0
3452,0.0
3453,0.0
3454,0.0
3455,0.0
3456,0.0
3457,0.0
3458,0.0
3459,0.0
3460,0.0
3461,0.0
3462,0.0
3463,0.0
3464,249.38
3465,609.64
3466,700.91
3467,694.33
3468,663.38
3469,606.25
3470,517.73
3471,422.26
3472,255.8
3473,1.56
3474,-0.0
3475,0.0
3476,0.0
3477,0.0
3478,0.0
3479,0.0
3480,0.0
3481,0.0
3482,0.0
3483,0.0
3484,0.0
3485,0.0
3486,0.0
3487,0.0
3488,275.21
3489,660.62
3490,729.0
3491,712.09
3492,629.3
3493,527.92
3494,503.6
3495,432.87
3496,259.89
3497,1.55
3498,-0.0
3499,0.0
3500,0.0
3501,0.0
3502,0.0
3503,0.0
3504,0.0
3505,0.0
3506,0.0
3507,0.0
3508,0.0
3509,0.0
3510,0.0
3511,0.0
3512,213.44
3513,550.15
3514,606.92
3515,646.4
3516,648.74
3517,590.37
3518,515.28
3519,337.82
3520,220.01
3521,1.49
3522,-0.0
3523,0.0
3524,0.0
3525,0.0
3526,0.0
3527,0.0
3528,0.0
3529,0.0
3530,0.0
3531,0.0
3532,0.0
3533,0.0
3534,0.0
3535,0.0
3536,227.16
3537,544.1
3538,573.05
3539,614.95
3540,660.43
3541,570.78
3542,506.84
3543,460.41
3544,308.17
3545,2.76
3546,-0.0
3547,0.0
3548,0.0
3549,0.0
3550,0.0
3551,0.0
3552,0.0
3553,0.0
3554,0.0
3555,0.0
3556,0.0
3557,0.0
3558,0.0
3559,0.0
3560,180.18
3561,144.75
3562,395.92
3563,505.68
3564,514.11
3565,460.71
3566,396.28
3567,152.92
3568,13.52
3569,-0.0
3570,-0.0
3571,0.0
3572,0.0
3573,0.0
3574,0.0
3575,0.0
3576,0.0
3577,0.0
3578,0.0
3579,0.0
3580,0.0
3581,0.0
3582,0.0
3583,0.0
3584,187.62
3585,570.71
3586,678.23
3587,677.6
3588,549.82
3589,522.81
3590,510.51
3591,301.1
3592,137.28
3593,-0.0
3594,-0.0
3595,0.0
3596,0.0
3597,0.0
3598,0.0
3599,0.0
3600,0.0
3601,0.0
3602,0.0
3603,0.0
3604,0.0
3605,0.0
3606,0.0
3607,0.0
3608,192.98
3609,591.08
3610,645.92
3611,620.34
3612,616.99
3613,602.98
3614,539.9
3615,427.4
3616,251.66
3617,0.41
3618,-0.0
3619,0.0
3620,0.0
3621,0.0
3622,0.0
3623,0.0
3624,0.0
3625,0.0
3626,0.0
3627,0.0
3628,0.0
3629,0.0
3630,0.0
3631,0.0
3632,423.09
3633,600.58
3634,571.91
3635,507.27
3636,515.07
3637,387.2
3638,456.97
3639,386.24
3640,226.48
3641,-0.0
3642,-0.0
3643,0.0
3644,0.0
3645,0.0
3646,0.0
3647,0.0
3648,0.0
3649,0.0
3650,0.0
3651,0.0
3652,0.0
3653,0.0
3654,0.0
3655,0.0
3656,170.79
3657,284.98
3658,327.82
3659,255.29
3660,159.9
3661,138.89
3662,114.54
3663,88.01
3664,80.81
3665,-0.0
3666,-0.0
3667,0.0
3668,0.0
3669,0.0
3670,0.0
3671,0.0
3672,0.0
3673,0.0
3674,0.0
3675,0.0
3676,0.0
3677,0.0
3678,0.0
3679,0.0
3680,165.7
3681,369.58
3682,324.67
3683,288.78
3684,185.87
3685,160.24
3686,144.0
3687,41.85
3688,26.57
3689,-0.0
3690,-0.0
3691,0.0
3692,0.0
3693,0.0
3694,0.0
3695,0.0
3696,0.0
3697,0.0
3698,0.0
3699,0.0
3700,0.0
3701,0.0
3702,0.0
3703,0.0
3704,109.81
3705,239.62
3706,308.35
3707,329.33
3708,226.9
3709,238.66
3710,187.35
3711,117.33
3712,118.02
3713,-0.0
3714,-0.0
3715,0.0
3716,0.0
3717,0.0
3718,0.0
3719,0.0
3720,0.0
3721,0.0
3722,0.0
3723,0.0
3724,0.0
3725,0.0
3726,0.0
3727,0.0
3728,177.75
3729,582.25
3730,642.29
3731,598.58
3732,542.63
3733,497.05
3734,497.04
3735,444.01
3736,280.87
3737,0.28
3738,-0.0
3739,0.0
3740,0.0
3741,0.0
3742,0.0
3743,0.0
3744,0.0
3745,0.0
3746,0.0
3747,0.0
3748,0.0
3749,0.0
3750,0.0
3751,0.0
3752,176.15
3753,574.18
3754,565.09
3755,550.13
3756,520.84
3757,493.43
3758,496.45
3759,433.89
3760,263.31
3761,-0.0
3762,-0.0
3763,0.0
3764,0.0
3765,0.0
3766,0.0
3767,0.0
3768,0.0
3769,0.0
3770,0.0
3771,0.0
3772,0.0
3773,0.0
3774,0.0
3775,0.0
3776,189.57
3777,553.21
3778,610.12
3779,555.24
3780,540.55
3781,446.08
3782,412.24
3783,343.83
3784,79.27
3785,-0.0
3786,-0.0
3787,0.0
3788,0.0
3789,0.0
3790,0.0
3791,0.0
3792,0.0
3793,0.0
3794,0.0
3795,0.0
3796,0.0
3797,0.0
3798,0.0
3799,0.0
3800,56.09
3801,166.45
3802,93.31
3803,44.33
3804,59.69
3805,86.74
3806,38.1
3807,12.1
3808,0.35
3809,-0.0
3810,-0.0
3811,0.0
3812,0.0
3813,0.0
3814,0.0
3815,0.0
3816,0.0
3817,0.0
3818,0.0
3819,0.0
3820,0.0
3821,0.0
3822,0.0
3823,0.0
3824,192.56
3825,171.24
3826,345.58
3827,578.79
3828,597.61
3829,550.7
3830,507.17
3831,425.24
3832,249.11
3833,-0.0
3834,-0.0
3835,0.0
3836,0.0
3837,0.0
3838,0.0
3839,0.0
3840,0.0
3841,0.0
3842,0.0
3843,0.0
3844,0.0
3845,0.0
3846,0.0
3847,0.0
3848,168.38
3849,674.95
3850,734.87
3851,701.9
3852,635.64
3853,595.16
3854,554.13
3855,458.76
3856,283.65
3857,-0.0
3858,-0.0
3859,0.0
3860,0.0
3861,0.0
3862,0.0
3863,0.0
3864,0.0
3865,0.0
3866,0.0
3867,0.0
3868,0.0
3869,0.0
3870,0.0
3871,0.0
3872,335.05
3873,389.21
3874,152.69
3875,102.46
3876,163.01
3877,258.56
3878,454.31
3879,62.72
3880,-0.0
3881,-0.0
3882,-0.0
3883,0.0
3884,0.0
3885,0.0
3886,0.0
3887,0.0
3888,0.0
3889,0.0
3890,0.0
3891,0.0
3892,0.0
3893,0.0
3894,0.0
3895,0.0
3896,139.07
3897,546.35
3898,615.07
3899,574.37
3900,534.31
3901,502.61
3902,481.05
3903,423.14
3904,268.59
3905,-0.0
3906,-0.0
3907,0.0
3908,0.0
3909,0.0
3910,0.0
3911,0.0
3912,0.0
3913,0.0
3914,0.0
3915,0.0
3916,0.0
3917,0.0
3918,0.0
3919,0.0
3920,164.56
3921,656.35
3922,657.66
3923,580.87
3924,538.6
3925,475.34
3926,448.67
3927,357.0
3928,184.04
3929,-0.0
3930,-0.0
3931,0.0
3932,0.0
3933,0.0
3934,0.0
3935,0.0
3936,0.0
3937,0.0
3938,0.0
3939,0.0
3940,0.0
3941,0.0
3942,0.0
3943,0.0
3944,87.49
3945,319.0
3946,504.93
3947,444.32
3948,303.71
3949,137.14
3950,76.18
3951,44.84
3952,30.3
3953,-0.0
3954,-0.0
3955,0.0
3956,0.0
3957,0.0
3958,0.0
3959,0.0
3960,0.0
3961,0.0
3962,0.0
3963,0.0
3964,0.0
3965,0.0
3966,0.0
3967,0.0
3968,129.8
3969,301.8
3970,236.61
3971,251.19
3972,278.02
3973,317.41
3974,331.45
3975,257.88
3976,90.51
3977,-0.0
3978,-0.0
3979,0.0
3980,0.0
3981,0.0
3982,0.0
3983,0.0
3984,0.0
3985,0.0
3986,0.0
3987,0.0
3988,0.0
3989,0.0
3990,0.0
3991,0.0
3992,115.48
3993,478.78
3994,486.98
3995,488.22
3996,374.17
3997,249.74
3998,250.21
3999,177.1
4000,65.44
4001,-0.0
4002,-0.0
4003,0.0
4004,0.0
4005,0.0
4006,0.0
4007,0.0
4008,0.0
4009,0.0
4010,0.0
4011,0.0
4012,0.0
4013,0.0
4014,0.0
4015,0.0
4016,106.76
4017,380.57
4018,434.35
4019,421.35
4020,377.5
4021,459.57
4022,447.41
4023,354.16
4024,191.41
4025,-0.0
4026,-0.0
4027,0.0
4028,0.0
4029,0.0
4030,0.0
4031,0.0
4032,0.0
4033,0.0
4034,0.0
4035,0.0
4036,0.0
4037,0.0
4038,0.0
4039,0.0
4040,116.31
4041,562.16
4042,594.24
4043,573.01
4044,539.3
4045,505.7
4046,485.47
4047,425.81
4048,257.76
4049,-0.0
4050,-0.0
4051,0.0
4052,0.0
4053,0.0
4054,0.0
4055,0.0
4056,0.0
4057,0.0
4058,0.0
4059,0.0
4060,0.0
4061,0.0
4062,0.0
4063,0.0
4064,116.53
4065,596.92
4066,633.73
4067,682.17
4068,594.62
4069,517.2
4070,504.47
4071,433.55
4072,256.15
