,Wind
365,282880.07
366,282880.07
367,282880.07
368,282880.07
369,282880.07
370,282880.07
371,282880.07
372,282880.07
373,282880.07
374,282880.07
375,282880.07
376,282880.07
377,282880.07
378,282880.07
379,282880.07
380,282880.07
381,282880.07
382,282880.07
383,282880.07
384,282880.07
385,282880.07
386,282880.07
387,282880.07
388,282880.07
389,282880.07
390,282880.07
391,282880.07
392,282880.07
393,282880.07
394,282880.07
395,282880.07
396,282880.07
397,282880.07
398,282880.07
399,282880.07
400,282880.07
401,282880.07
402,282880.07
403,282880.07
404,282880.07
405,282880.07
406,282880.07
407,282880.07
408,282880.07
409,282880.07
410,282880.07
411,282880.07
412,282880.07
413,282880.07
414,282880.07
415,282880.07
416,282880.07
417,282880.07
418,282880.07
419,282880.07
420,282880.07
421,282880.07
422,282880.07
423,282880.07
424,282880.07
425,282880.07
426,282880.07
427,282880.07
428,282880.07
429,282880.07
430,282880.07
431,282880.07
432,282880.07
433,282880.07
434,282880.07
435,282880.07
436,282880.07
437,282880.07
438,282880.07
439,282880.07
440,282880.07
441,282880.07
442,282880.07
443,282880.07
444,282880.07
445,282880.07
446,282880.07
447,282880.07
448,282880.07
449,282880.07
450,282880.07
451,282880.07
452,282880.07
453,282880.07
454,259731.35
455,209938.3
456,175797.82
457,130785.88
458,101731.0
459,80364.33
460,62630.57
461,44809.89
462,28600.91
463,8725.95
464,0.0
465,0.0
466,0.0
467,0.0
468,0.0
469,0.0
470,0.0
471,1097.11
472,13250.21
473,23113.27
474,32731.3
475,42942.59
476,56293.5
477,63534.89
478,64762.66
479,59326.9
480,49872.89
481,39344.81
482,31453.12
483,25733.4
484,20890.38
485,16211.05
486,17625.49
487,8970.21
488,10544.57
489,16981.21
490,22230.42
491,27327.41
492,33877.84
493,37851.96
494,34777.22
495,24160.29
496,14586.31
497,13444.8
498,11753.56
499,8014.96
500,9901.01
501,32366.89
502,47863.04
503,38245.32
504,24451.48
505,16632.87
506,8374.5
507,8334.82
508,55861.93
509,78282.81
510,46605.07
511,70308.38
512,208167.82
513,271932.2
514,282880.07
515,282880.07
516,282880.07
517,282880.07
518,282880.07
519,282880.07
520,282880.07
521,282880.07
522,282880.07
523,273976.16
524,174941.04
525,119726.67
526,68330.99
527,50610.13
528,46236.29
529,44943.95
530,36898.25
531,47245.98
532,54862.54
533,59913.99
534,50549.12
535,62155.39
536,71010.19
537,61709.73
538,57766.2
539,57472.14
540,57713.98
541,73631.69
542,101948.65
543,117610.29
544,116350.0
545,102255.67
546,102965.29
547,87236.16
548,67533.72
549,43404.88
550,27943.85
551,16975.14
552,13446.55
553,18168.71
554,18190.61
555,15229.43
556,11211.59
557,13146.18
558,28248.34
559,13245.04
560,0.0
561,0.0
562,0.0
563,0.0
564,2083.34
565,4664.99
566,0.0
567,0.0
568,0.0
569,0.0
570,32778.16
571,90974.86
572,154491.32
573,219672.4
574,239383.39
575,282880.07
576,282880.07
577,282880.07
578,260294.94
579,236598.8
580,228331.29
581,199723.88
582,152137.2
583,83781.46
584,67355.08
585,26313.12
586,6910.4
587,65829.74
588,208768.21
589,282880.07
590,282880.07
591,187454.76
592,96362.67
593,47020.63
594,25781.11
595,21017.17
596,17410.67
597,10922.15
598,20190.44
599,38066.08
600,47390.9
601,81755.64
602,169055.36
603,161980.2
604,154094.83
605,144836.44
606,149268.86
607,189027.99
608,250633.27
609,282880.07
610,282880.07
611,282880.07
612,282880.07
613,282880.07
614,282880.07
615,282880.07
616,282880.07
617,282880.07
618,282880.07
619,282880.07
620,282880.07
621,282880.07
622,282880.07
623,282880.07
624,282880.07
625,282880.07
626,282880.07
627,282880.07
628,282880.07
629,272693.74
630,262598.43
631,161857.89
632,175323.67
633,116097.04
634,57873.76
635,24927.09
636,13074.14
637,9098.32
638,12241.42
639,15058.83
640,19990.88
641,23278.47
642,29774.66
643,34819.29
644,41434.31
645,78329.15
646,152905.67
647,282880.07
648,282880.07
649,282880.07
650,282880.07
651,282880.07
652,282880.07
653,282880.07
654,282880.07
655,282880.07
656,282880.07
657,282880.07
658,282880.07
659,282880.07
660,282880.07
661,282880.07
662,282880.07
663,282880.07
664,282880.07
665,282880.07
666,282880.07
667,282880.07
668,282880.07
669,282880.07
670,282880.07
671,282880.07
672,282880.07
673,282880.07
674,282880.07
675,282880.07
676,282880.07
677,282880.07
678,282880.07
679,282880.07
680,282880.07
681,282880.07
682,282880.07
683,282880.07
684,282880.07
685,282880.07
686,282880.07
687,282880.07
688,282880.07
689,282880.07
690,282880.07
691,282880.07
692,282880.07
693,278033.9
694,179188.04
695,168077.98
696,125060.81
697,102072.93
698,88967.24
699,97025.91
700,151686.62
701,146088.28
702,122538.82
703,101021.08
704,155593.99
705,233508.54
706,282880.07
707,282880.07
708,282880.07
709,282880.07
710,282880.07
711,282880.07
712,282880.07
713,282880.07
714,282880.07
715,282880.07
716,282880.07
717,240415.46
718,248682.94
719,245527.67
720,211809.97
721,174507.89
722,157889.82
723,167281.21
724,166275.05
725,147679.59
726,135199.26
727,100069.32
728,100047.71
729,69364.96
730,54037.71
731,38730.71
732,29086.16
733,27741.78
734,21844.61
735,18558.7
736,8353.38
737,0.0
738,0.0
739,0.0
740,0.0
741,37771.46
742,47233.35
743,84042.93
744,104368.77
745,130333.01
746,121130.7
747,129193.99
748,115080.99
749,72119.16
750,39963.78
751,19983.87
752,10911.29
753,4258.51
754,9724.33
755,18937.75
756,42388.81
757,114047.4
758,204740.94
759,267134.11
760,282880.07
761,282880.07
762,282880.07
763,282880.07
764,282880.07
765,225341.0
766,220695.08
767,210308.36
768,211664.33
769,215897.77
770,250102.59
771,282880.07
772,282880.07
773,282880.07
774,282880.07
775,282880.07
776,282880.07
777,282880.07
778,282880.07
779,282880.07
780,282880.07
781,282880.07
782,282880.07
783,282880.07
784,282880.07
785,282880.07
786,282880.07
787,273562.33
788,242453.09
789,203576.74
790,172954.66
791,139204.09
792,137095.05
793,133177.68
794,91381.08
795,53999.49
796,28995.44
797,28916.8
798,35678.89
799,24425.14
800,95853.56
801,185544.24
802,202087.92
803,174802.33
804,132059.17
805,96811.57
806,71542.59
807,51664.38
808,33227.63
809,21756.83
810,19871.65
811,22501.95
812,15874.96
813,8642.29
814,2835.6
815,3003.96
816,11885.78
817,31415.62
818,51392.58
819,48489.2
820,29505.96
821,13571.46
822,10683.22
823,7074.1
824,0.0
825,11756.04
826,26828.42
827,38217.33
828,48411.16
829,49550.81
830,60620.97
831,81438.17
832,97850.58
833,123227.53
834,136914.27
835,174958.23
836,205447.32
837,244764.46
838,269153.5
839,282880.07
840,282880.07
841,282880.07
842,282880.07
843,282880.07
844,282880.07
845,282880.07
846,282880.07
847,282880.07
848,282880.07
849,282880.07
850,282880.07
851,282880.07
852,282880.07
853,282880.07
854,282880.07
855,282880.07
856,282880.07
857,282880.07
858,282880.07
859,282880.07
860,282880.07
861,282880.07
862,282880.07
863,282880.07
864,203491.8
865,114938.32
866,117734.68
867,85533.24
868,56398.46
869,55461.17
870,63808.1
871,77794.05
872,60643.59
873,70173.56
874,129777.49
875,256451.44
876,282880.07
877,282880.07
878,282880.07
879,282880.07
880,282880.07
881,282880.07
882,282880.07
883,282880.07
884,282880.07
885,282880.07
886,282880.07
887,282880.07
888,282880.07
889,282880.07
890,282880.07
891,282880.07
892,282880.07
893,282880.07
894,282880.07
895,282880.07
896,282880.07
897,282880.07
898,282880.07
899,282880.07
900,282880.07
901,282880.07
902,282880.07
903,282880.07
904,282880.07
905,282880.07
906,282880.07
907,282880.07
908,282880.07
909,282880.07
910,282880.07
911,282880.07
912,275621.2
913,229258.23
914,217631.23
915,209328.23
916,236473.55
917,251399.92
918,248465.63
919,183329.5
920,237173.84
921,247609.03
922,279964.41
923,282880.07
924,282880.07
925,282880.07
926,282880.07
927,282880.07
928,282880.07
929,282880.07
930,282880.07
931,282880.07
932,282880.07
933,263717.91
934,202225.9
935,194921.53
936,184448.76
937,170991.08
938,120925.95
939,103626.55
940,89260.21
941,68067.28
942,66891.71
943,47370.31
944,49110.5
945,53980.53
946,65406.74
947,90490.76
948,100846.15
949,100306.3
950,96153.79
951,89949.34
952,81127.79
953,69472.81
954,63704.67
955,74827.56
956,118566.83
957,195350.96
958,267077.88
959,282880.07
960,282880.07
961,282880.07
962,282880.07
963,282880.07
964,282880.07
965,282880.07
966,282880.07
967,282880.07
968,282880.07
969,282880.07
970,282880.07
971,282880.07
972,282880.07
973,282880.07
974,282880.07
975,282880.07
976,282880.07
977,272868.62
978,246913.07
979,224291.57
980,208570.43
981,193028.6
982,186426.32
983,221539.18
984,279495.34
985,282880.07
986,282880.07
987,282880.07
988,282880.07
989,282880.07
990,282880.07
991,282880.07
992,282880.07
993,282880.07
994,282880.07
995,282880.07
996,282880.07
997,282880.07
998,282880.07
999,282880.07
1000,282880.07
1001,279948.82
1002,266178.33
1003,282880.07
1004,282880.07
1005,282880.07
1006,282880.07
1007,282880.07
1008,282880.07
1009,282880.07
1010,282880.07
1011,282880.07
1012,282880.07
1013,282880.07
1014,282880.07
1015,282880.07
1016,282880.07
1017,282880.07
1018,282880.07
1019,282880.07
1020,282880.07
1021,282880.07
1022,282880.07
1023,282880.07
1024,282880.07
1025,282880.07
1026,282880.07
1027,282880.07
1028,260834.28
1029,232060.13
1030,195760.77
1031,153616.07
1032,164231.54
1033,122603.02
1034,169263.96
1035,205784.52
1036,219464.38
1037,209429.88
1038,190496.76
1039,129877.48
1040,153623.5
1041,154542.76
1042,159235.18
1043,145884.35
1044,156561.55
1045,164634.43
1046,183364.45
1047,191727.65
1048,200786.85
1049,198791.48
1050,180535.37
1051,140658.58
1052,103582.0
1053,99838.49
1054,96819.31
1055,76012.85
1056,79183.7
1057,75473.6
1058,74862.46
1059,77531.25
1060,93264.22
1061,108920.69
1062,112901.95
1063,89232.37
1064,109353.54
1065,97978.06
1066,80612.75
1067,74899.92
1068,64464.59
1069,88017.34
1070,95538.49
1071,125007.58
1072,185125.04
1073,232686.52
1074,276922.29
1075,259803.72
1076,251918.13
1077,241927.76
1078,203470.44
1079,210136.91
1080,143495.42
1081,87997.5
1082,71771.37
1083,55544.98
1084,59964.83
1085,63458.48
1086,72031.56
1087,80266.89
1088,96074.21
1089,254705.12
1090,282880.07
1091,282880.07
1092,282880.07
1093,282880.07
1094,282880.07
1095,282880.07
1096,282880.07
1097,282880.07
1098,280971.02
1099,244899.48
1100,226581.92
1101,282880.07
1102,282880.07
1103,282880.07
1104,282880.07
1105,282880.07
1106,282880.07
1107,282880.07
1108,282880.07
1109,282880.07
1110,282880.07
1111,282880.07
1112,282880.07
1113,282880.07
1114,282880.07
1115,282880.07
1116,282880.07
1117,282880.07
1118,282880.07
1119,282880.07
1120,282880.07
1121,282880.07
1122,282880.07
1123,282880.07
1124,282880.07
1125,282880.07
1126,282880.07
1127,282880.07
1128,282880.07
1129,282880.07
1130,282880.07
1131,282880.07
1132,282880.07
1133,282880.07
1134,282880.07
1135,282880.07
1136,282880.07
1137,282880.07
1138,282880.07
1139,282880.07
1140,282880.07
1141,282880.07
1142,282880.07
1143,282880.07
1144,282880.07
1145,282880.07
1146,282880.07
1147,282880.07
1148,282880.07
1149,282880.07
1150,282880.07
1151,282880.07
1152,282880.07
1153,282880.07
1154,282880.07
1155,282880.07
1156,282880.07
1157,282880.07
1158,282880.07
1159,282880.07
1160,282880.07
1161,282880.07
1162,282880.07
1163,282880.07
1164,282880.07
1165,282880.07
1166,282880.07
1167,282880.07
1168,282880.07
1169,282880.07
1170,282880.07
1171,282880.07
1172,282880.07
1173,282880.07
1174,282880.07
1175,282880.07
1176,282880.07
1177,282880.07
1178,282880.07
1179,282880.07
1180,282880.07
1181,282880.07
1182,282880.07
1183,282880.07
1184,282880.07
1185,282880.07
1186,282880.07
1187,282880.07
1188,282880.07
1189,282880.07
1190,282880.07
1191,282880.07
1192,282880.07
1193,282880.07
1194,256067.09
1195,203183.9
1196,199064.96
1197,157557.81
1198,150160.15
1199,107165.42
1200,67474.45
1201,36053.64
1202,14783.34
1203,18758.32
1204,29803.26
1205,25344.19
1206,17534.73
1207,14388.73
1208,27142.46
1209,72525.93
1210,94820.77
1211,94460.14
1212,93425.69
1213,105326.73
1214,130230.07
1215,157982.59
1216,181167.33
1217,187546.09
1218,163164.73
1219,122142.98
1220,88095.08
1221,62409.91
1222,54864.09
1223,50354.74
1224,44303.81
1225,39291.43
1226,34575.89
1227,32320.58
1228,36124.44
1229,37861.42
1230,39620.98
1231,29459.43
1232,27113.32
1233,31004.74
1234,36016.23
1235,47401.12
1236,79550.49
1237,121184.46
1238,142035.43
1239,151218.47
1240,148251.9
1241,132314.39
1242,126645.29
1243,107875.13
1244,72800.4
1245,64050.85
1246,85219.0
1247,79237.83
1248,88022.51
1249,94650.64
1250,128732.46
1251,188340.12
1252,265385.54
1253,282880.07
1254,282880.07
1255,282880.07
1256,282880.07
1257,282880.07
1258,282880.07
1259,282880.07
1260,282880.07
1261,282880.07
1262,282880.07
1263,282880.07
1264,282880.07
1265,282880.07
1266,282880.07
1267,282880.07
1268,282880.07
1269,282880.07
1270,282880.07
1271,275606.85
1272,236837.43
1273,227578.99
1274,219468.45
1275,209883.2
1276,205652.67
1277,210011.56
1278,195833.91
1279,193055.96
1280,177929.35
1281,247886.55
1282,252535.6
1283,255398.07
1284,247383.78
1285,245290.52
1286,249713.93
1287,272751.67
1288,278812.67
1289,271287.69
1290,215697.29
1291,161552.64
1292,122272.13
1293,96908.05
1294,84896.3
1295,70303.55
1296,68122.11
1297,62475.95
1298,54025.96
1299,52855.46
1300,45081.13
1301,37863.39
1302,35408.55
1303,35835.06
1304,24789.17
1305,32177.02
1306,28481.14
1307,31479.44
1308,42336.94
1309,51706.26
1310,58569.2
1311,82119.89
1312,85676.59
1313,81937.62
1314,77458.54
1315,67440.55
1316,46893.43
1317,33853.81
1318,56766.15
1319,82409.57
1320,88480.72
1321,125756.87
1322,182540.28
1323,242489.92
1324,233679.71
1325,282880.07
1326,282880.07
1327,282880.07
1328,282880.07
1329,282880.07
1330,282880.07
1331,282880.07
1332,282880.07
1333,282880.07
1334,282880.07
1335,282880.07
1336,282880.07
1337,282880.07
1338,282880.07
1339,282880.07
1340,282880.07
1341,282880.07
1342,282880.07
1343,269518.34
1344,253862.3
1345,278436.51
1346,282880.07
1347,282880.07
1348,282880.07
1349,282880.07
1350,282880.07
1351,282880.07
1352,282880.07
1353,282880.07
1354,274307.98
1355,268757.25
1356,239370.7
1357,229519.45
1358,220365.31
1359,209960.06
1360,187459.52
1361,168689.42
1362,181278.14
1363,168668.14
1364,203787.58
1365,184373.02
1366,173108.27
1367,119666.88
1368,85775.38
1369,68432.73
1370,61220.28
1371,55842.5
1372,55740.98
1373,70880.44
1374,77262.26
1375,83406.85
1376,64909.67
1377,77139.49
1378,98530.31
1379,74939.38
1380,59266.01
1381,51549.58
1382,45009.28
1383,31544.78
1384,15510.58
1385,86.39
1386,0.0
1387,0.0
1388,0.0
1389,0.0
1390,0.0
1391,0.0
1392,0.0
1393,0.0
1394,0.0
1395,0.0
1396,0.0
1397,0.0
1398,0.0
1399,0.0
1400,0.0
1401,0.0
1402,0.0
1403,0.0
1404,1373.01
1405,6973.76
1406,10629.49
1407,15150.67
1408,18667.4
1409,15550.95
1410,8913.14
1411,3637.42
1412,0.0
1413,0.0
1414,0.0
1415,0.0
1416,0.0
1417,9706.77
1418,29884.73
1419,52307.32
1420,64119.56
1421,64250.45
1422,83761.2
1423,125287.73
1424,179113.57
1425,248779.34
1426,282880.07
1427,282880.07
1428,282880.07
1429,282880.07
1430,282880.07
1431,282880.07
1432,282880.07
1433,282880.07
1434,282880.07
1435,282880.07
1436,282880.07
1437,282880.07
1438,282880.07
1439,282880.07
1440,282880.07
1441,282880.07
1442,282880.07
1443,282880.07
1444,282880.07
1445,282880.07
1446,282880.07
1447,282880.07
1448,282880.07
1449,282880.07
1450,282880.07
1451,282880.07
1452,282880.07
1453,282880.07
1454,282880.07
1455,282880.07
1456,282880.07
1457,282880.07
1458,282880.07
1459,282880.07
1460,282880.07
1461,230676.39
1462,194683.44
1463,191760.15
1464,171299.8
1465,222531.58
1466,233490.44
1467,251253.77
1468,216402.99
1469,180145.96
1470,149180.1
1471,142923.46
1472,130942.65
1473,198526.8
1474,198977.11
1475,174757.71
1476,220921.12
1477,256508.93
1478,268561.16
1479,282880.07
1480,282880.07
1481,282880.07
1482,282880.07
1483,231171.22
1484,271488.18
1485,277513.14
1486,282880.07
1487,282880.07
1488,282880.07
1489,282880.07
1490,282880.07
1491,282880.07
1492,282880.07
1493,282880.07
1494,282880.07
1495,282880.07
1496,282880.07
1497,282880.07
1498,282880.07
1499,282880.07
1500,282880.07
1501,282880.07
1502,282880.07
1503,282880.07
1504,282880.07
1505,282880.07
1506,282880.07
1507,282880.07
1508,282880.07
1509,282880.07
1510,282880.07
1511,282880.07
1512,282880.07
1513,282880.07
1514,282880.07
1515,282880.07
1516,282880.07
1517,282880.07
1518,282880.07
1519,282880.07
1520,282880.07
1521,282880.07
1522,282880.07
1523,282880.07
1524,282880.07
1525,282880.07
1526,282880.07
1527,282880.07
1528,282880.07
1529,282880.07
1530,282880.07
1531,282880.07
1532,282880.07
1533,282880.07
1534,282880.07
1535,282880.07
1536,282880.07
1537,267825.98
1538,203064.92
1539,160150.12
1540,128689.93
1541,104423.27
1542,91542.55
1543,74480.06
1544,64138.12
1545,64006.22
1546,28454.44
1547,1388.75
1548,0.0
1549,0.0
1550,0.0
1551,9866.75
1552,18431.98
1553,16987.11
1554,11102.19
1555,12213.54
1556,3401.03
1557,0.0
1558,0.0
1559,0.0
1560,0.0
1561,25545.8
1562,51838.0
1563,64864.66
1564,56623.04
1565,60219.16
1566,65135.52
1567,51534.67
1568,37448.38
1569,54304.22
1570,53766.57
1571,55290.02
1572,49609.43
1573,34649.4
1574,23520.39
1575,11146.65
1576,0.0
1577,0.0
1578,0.0
1579,0.0
1580,0.0
1581,0.0
1582,0.0
1583,3090.83
1584,12256.12
1585,21191.43
1586,30738.25
1587,33648.11
1588,31201.07
1589,32206.57
1590,31699.01
1591,25390.69
1592,19287.69
1593,18985.65
1594,25580.63
1595,26686.8
1596,31586.12
1597,47714.93
1598,78901.4
1599,105909.8
1600,123517.51
1601,127795.59
1602,125295.72
1603,124566.28
1604,118210.87
1605,131129.0
1606,118730.26
1607,121502.45
1608,107293.68
1609,144833.41
1610,224311.14
1611,247493.63
1612,254169.85
1613,282880.07
1614,282880.07
1615,282217.01
1616,219089.35
1617,279801.57
1618,256526.05
1619,280755.69
1620,282880.07
1621,282880.07
1622,282880.07
1623,282880.07
1624,282880.07
1625,282880.07
1626,282880.07
1627,267248.06
1628,206716.69
1629,151001.22
1630,172677.43
1631,163668.91
1632,145283.39
1633,90594.21
1634,43274.33
1635,37883.49
1636,30034.89
1637,23500.33
1638,21630.91
1639,24880.44
1640,11991.37
1641,3081.8
1642,0.0
1643,0.0
1644,0.0
1645,0.0
1646,0.0
1647,0.0
1648,0.0
1649,0.0
1650,0.0
1651,4512.72
1652,1316.0
1653,0.0
1654,0.0
1655,0.0
1656,0.0
1657,21225.28
1658,53505.37
1659,54663.02
1660,34048.48
1661,39046.96
1662,41889.49
1663,25148.76
1664,690.95
1665,0.0
1666,0.0
1667,0.0
1668,4977.5
1669,7163.26
1670,1158.69
1671,0.0
1672,0.0
1673,0.0
1674,0.0
1675,0.0
1676,0.0
1677,0.0
1678,0.0
1679,0.0
1680,0.0
1681,0.0
1682,0.0
1683,0.0
1684,0.0
1685,0.0
1686,0.0
1687,5143.64
1688,14621.55
1689,19296.88
1690,38974.66
1691,71820.21
1692,110588.07
1693,146234.83
1694,196614.49
1695,213277.66
1696,210536.39
1697,205675.73
1698,197620.27
1699,216291.51
1700,206990.78
1701,223393.22
1702,249850.57
1703,256005.43
1704,250027.9
1705,282880.07
1706,282880.07
1707,282880.07
1708,282880.07
1709,191373.42
1710,148829.93
1711,136997.08
1712,112480.08
1713,136498.28
1714,252045.55
1715,282880.07
1716,282880.07
1717,282880.07
1718,282880.07
1719,282880.07
1720,282880.07
1721,282880.07
1722,282880.07
1723,282880.07
1724,282880.07
1725,282880.07
1726,282880.07
1727,282880.07
1728,282880.07
1729,282880.07
1730,282880.07
1731,275619.84
1732,282880.07
1733,248266.22
1734,266444.55
1735,239212.92
1736,175520.2
1737,164878.81
1738,154797.32
1739,172179.98
1740,181428.33
1741,200708.02
1742,245384.76
1743,259924.79
1744,282880.07
1745,282880.07
1746,282869.6
1747,246012.65
1748,244998.98
1749,227315.18
1750,222974.3
1751,257457.12
1752,282880.07
1753,282880.07
1754,282880.07
1755,282880.07
1756,282880.07
1757,282880.07
1758,282880.07
1759,282880.07
1760,282880.07
1761,270803.14
1762,282880.07
1763,282880.07
1764,282880.07
1765,282880.07
1766,282880.07
1767,282880.07
1768,282880.07
1769,282880.07
1770,282880.07
1771,282880.07
1772,275961.41
1773,208363.68
1774,223270.86
1775,213855.86
1776,155821.12
1777,136632.59
1778,99449.9
1779,107630.39
1780,138992.48
1781,115707.73
1782,144997.08
1783,92028.66
1784,83657.93
1785,116378.73
1786,148389.26
1787,191545.55
1788,182170.35
1789,192569.87
1790,197494.22
1791,193851.39
1792,183598.93
1793,149294.79
1794,125817.42
1795,94101.6
1796,86255.7
1797,82847.04
1798,86952.6
1799,96683.39
1800,121517.56
1801,282880.07
1802,282880.07
1803,282880.07
1804,282880.07
1805,282880.07
1806,282880.07
1807,282880.07
1808,282880.07
1809,282880.07
1810,282880.07
1811,282880.07
1812,282880.07
1813,282880.07
1814,282880.07
1815,282880.07
1816,282880.07
1817,282880.07
1818,282880.07
1819,282880.07
1820,282880.07
1821,282880.07
1822,282880.07
1823,282880.07
1824,282880.07
1825,282880.07
1826,282880.07
1827,271748.2
1828,282880.07
1829,282880.07
1830,282880.07
1831,282880.07
1832,282880.07
1833,282880.07
1834,282880.07
1835,282880.07
1836,282880.07
1837,282880.07
1838,282880.07
1839,282880.07
1840,282880.07
1841,282880.07
1842,282880.07
1843,277176.52
1844,263349.44
1845,255150.75
1846,253273.38
1847,245438.7
1848,272065.43
1849,282880.07
1850,282880.07
1851,282880.07
1852,282880.07
1853,282880.07
1854,282880.07
1855,282880.07
1856,253682.63
1857,282880.07
1858,282880.07
1859,282880.07
1860,282880.07
1861,282880.07
1862,282880.07
1863,280253.26
1864,282880.07
1865,254200.16
1866,240513.71
1867,171029.73
1868,147946.16
1869,162523.34
1870,195834.29
1871,282880.07
1872,275233.39
1873,282880.07
1874,282880.07
1875,282880.07
1876,282880.07
1877,282880.07
1878,282880.07
1879,282880.07
1880,282880.07
1881,282880.07
1882,282880.07
1883,282880.07
1884,282880.07
1885,282880.07
1886,282880.07
1887,282880.07
