,Wind
1245,282880.07
1246,282880.07
1247,282880.07
1248,282880.07
1249,282880.07
1250,282880.07
1251,282880.07
1252,279749.3
1253,242136.79
1254,210173.17
1255,154740.1
1256,282880.07
1257,282880.07
1258,148452.15
1259,52039.99
1260,11372.21
1261,0.0
1262,0.0
1263,0.0
1264,5855.05
1265,23994.62
1266,56485.44
1267,136440.95
1268,210870.27
1269,245911.55
1270,268558.37
1271,282880.07
1272,282880.07
1273,282880.07
1274,282880.07
1275,272455.15
1276,240405.12
1277,266859.47
1278,246213.79
1279,220352.8
1280,282880.07
1281,282880.07
1282,282880.07
1283,189515.4
1284,110791.78
1285,55839.6
1286,22262.34
1287,7298.76
1288,0.0
1289,0.0
1290,0.0
1291,4146.39
1292,30011.06
1293,138925.33
1294,282880.07
1295,282880.07
1296,282880.07
1297,282880.07
1298,282880.07
1299,282880.07
1300,282880.07
1301,282880.07
1302,282880.07
1303,282880.07
1304,282880.07
1305,282880.07
1306,282880.07
1307,282880.07
1308,282880.07
1309,178270.44
1310,49647.67
1311,9129.37
1312,4756.89
1313,230781.28
1314,282880.07
1315,282880.07
1316,282880.07
1317,282880.07
1318,282880.07
1319,282880.07
1320,282880.07
1321,282880.07
1322,282880.07
1323,282880.07
1324,216833.49
1325,143891.16
1326,75151.94
1327,43920.14
1328,24189.71
1329,20308.12
1330,21995.75
1331,20781.06
1332,20828.52
1333,31112.77
1334,49926.33
1335,99005.02
1336,182199.96
1337,264805.76
1338,282880.07
1339,282880.07
1340,282880.07
1341,282880.07
1342,282880.07
1343,282880.07
1344,282880.07
1345,281750.89
1346,270299.19
1347,277127.08
1348,271385.2
1349,239903.42
1350,244060.58
1351,241674.18
1352,157402.02
1353,123773.24
1354,87607.71
1355,74233.54
1356,69234.73
1357,74285.44
1358,82546.32
1359,102167.07
1360,127831.22
1361,157737.09
1362,229530.27
1363,249654.95
1364,282880.07
1365,282880.07
1366,282880.07
1367,282880.07
1368,271828.78
1369,235106.12
1370,193531.8
1371,166740.6
1372,146589.48
1373,137570.61
1374,115304.52
1375,79218.15
1376,44007.82
1377,32326.84
1378,31654.31
1379,27276.12
1380,22116.56
1381,23467.63
1382,28612.69
1383,34888.88
1384,47262.5
1385,60664.51
1386,83850.38
1387,129771.23
1388,142585.63
1389,142251.57
1390,127241.92
1391,133548.25
1392,135152.62
1393,146637.31
1394,145568.24
1395,132134.63
1396,106919.93
1397,124151.41
1398,138875.14
1399,104654.39
1400,111245.51
1401,92509.0
1402,71479.57
1403,65999.77
1404,65658.58
1405,71717.2
1406,109820.39
1407,180769.02
1408,276754.11
1409,282880.07
1410,282880.07
1411,282880.07
1412,282880.07
1413,282880.07
1414,282880.07
1415,282880.07
1416,282880.07
1417,282880.07
1418,282880.07
1419,282880.07
1420,282880.07
1421,282880.07
1422,282880.07
1423,282880.07
1424,282880.07
1425,267308.32
1426,222591.67
1427,201214.91
1428,189442.51
1429,178487.71
1430,185551.59
1431,188433.01
1432,187773.17
1433,218201.06
1434,256291.27
1435,282880.07
1436,282880.07
1437,282880.07
1438,282880.07
1439,282880.07
1440,282880.07
1441,260643.0
1442,230423.97
1443,209888.44
1444,162468.44
1445,153141.12
1446,120984.41
1447,83920.89
1448,51864.02
1449,28983.07
1450,24957.46
1451,25406.61
1452,30736.5
1453,39007.18
1454,50803.17
1455,66994.15
1456,89744.65
1457,114725.34
1458,163050.47
1459,205103.99
1460,269015.9
1461,282880.07
1462,282880.07
1463,282880.07
1464,261964.6
1465,282880.07
1466,233948.74
1467,214204.87
1468,188861.94
1469,179173.0
1470,153591.41
1471,98460.05
1472,54082.4
1473,16776.56
1474,0.0
1475,0.0
1476,0.0
1477,0.0
1478,0.0
1479,4911.82
1480,12330.68
1481,27534.94
1482,56438.89
1483,99257.49
1484,130856.46
1485,119255.51
1486,113231.54
1487,103187.36
1488,79003.05
1489,47856.26
1490,21107.36
1491,3727.88
1492,0.0
1493,0.0
1494,0.0
1495,0.0
1496,2596.26
1497,33136.3
1498,47125.15
1499,45407.55
1500,39941.95
1501,30521.17
1502,25999.85
1503,25994.92
1504,33372.27
1505,66802.4
1506,206839.51
1507,282880.07
1508,213088.74
1509,125657.93
1510,87388.47
1511,53024.01
1512,20900.64
1513,7789.21
1514,7372.3
1515,14755.95
1516,38476.59
1517,91265.64
1518,166982.45
1519,153629.03
1520,109672.63
1521,282880.07
1522,282880.07
1523,282880.07
1524,282880.07
1525,282880.07
1526,282880.07
1527,282880.07
1528,282880.07
1529,282880.07
1530,282880.07
1531,282880.07
1532,282880.07
1533,282880.07
1534,282880.07
1535,282880.07
1536,253428.74
1537,187528.64
1538,138377.17
1539,98653.5
1540,64579.98
1541,40314.7
1542,28314.98
1543,18773.27
1544,16847.84
1545,21966.91
1546,38679.8
1547,67406.17
1548,111040.42
1549,157496.39
1550,219235.63
1551,282880.07
1552,282880.07
1553,282880.07
1554,282880.07
1555,282880.07
1556,282880.07
1557,282880.07
1558,282880.07
1559,282074.62
1560,233690.41
1561,225453.15
1562,171239.63
1563,193165.18
1564,161721.46
1565,146325.84
1566,127579.31
1567,89483.81
1568,82075.62
1569,53882.22
1570,35889.3
1571,30942.82
1572,32994.26
1573,36755.93
1574,50290.53
1575,76246.56
1576,132130.09
1577,243372.29
1578,282880.07
1579,282880.07
1580,282880.07
1581,282880.07
1582,282880.07
1583,282880.07
1584,224832.47
1585,186566.13
1586,188920.99
1587,179338.84
1588,178048.71
1589,166756.66
1590,168478.27
1591,163827.72
1592,236536.27
1593,226860.83
1594,201208.8
1595,197976.73
1596,198868.27
1597,208762.98
1598,254591.89
1599,276229.46
1600,282880.07
1601,282880.07
1602,282880.07
1603,282880.07
1604,266750.2
1605,250914.84
1606,227494.2
1607,205107.53
1608,144923.72
1609,141018.78
1610,123488.34
1611,109572.47
1612,90875.16
1613,76814.39
1614,66178.87
1615,50982.11
1616,49365.42
1617,46274.49
1618,36336.25
1619,36499.95
1620,40890.37
1621,44856.22
1622,54344.57
1623,60178.95
1624,60854.9
1625,60132.98
1626,73238.09
1627,112497.17
1628,176416.5
1629,193546.32
1630,206214.89
1631,179254.44
1632,167291.27
1633,135794.89
1634,91975.2
1635,77218.41
1636,61309.39
1637,46010.3
1638,43623.55
1639,29915.64
1640,33461.58
1641,46643.97
1642,34019.54
1643,23900.01
1644,16248.06
1645,9501.54
1646,0.0
1647,0.0
1648,0.0
1649,0.0
1650,0.0
1651,18109.32
1652,55028.06
1653,77952.6
1654,84509.43
1655,59805.85
1656,31432.55
1657,24263.57
1658,0.0
1659,0.0
1660,0.0
1661,0.0
1662,0.0
1663,0.0
1664,0.0
1665,0.0
1666,8750.84
1667,24485.42
1668,41697.38
1669,61364.72
1670,74608.26
1671,106853.67
1672,146531.48
1673,183183.62
1674,213854.44
1675,227520.96
1676,236020.63
1677,249322.77
1678,217385.74
1679,205260.18
1680,202601.66
1681,186448.71
1682,189648.66
1683,196678.1
1684,227709.08
1685,240646.62
1686,252133.61
1687,221165.79
1688,203548.2
1689,171918.12
1690,151162.68
1691,139742.38
1692,137111.47
1693,124336.48
1694,127387.85
1695,134881.81
1696,148398.05
1697,165194.79
1698,168190.84
1699,206914.83
1700,239743.45
1701,262776.35
1702,268304.85
1703,242220.24
1704,200263.2
1705,192138.38
1706,144801.56
1707,107593.52
1708,76481.48
1709,63286.83
1710,56631.21
1711,29739.81
1712,8342.28
1713,0.0
1714,0.0
1715,0.0
1716,0.0
1717,3887.0
1718,12179.51
1719,26271.57
1720,45992.53
1721,76277.76
1722,129356.81
1723,160222.31
1724,133566.7
1725,97439.46
1726,85326.71
1727,71530.11
1728,52163.78
1729,36154.19
1730,15904.5
1731,2179.28
1732,0.0
1733,0.0
1734,0.0
1735,0.0
1736,0.0
1737,0.0
1738,20114.63
1739,30502.22
1740,29663.99
1741,17885.77
1742,12417.64
1743,15272.46
1744,16575.73
1745,14863.14
1746,90370.2
1747,271216.29
1748,282880.07
1749,227599.08
1750,149444.27
1751,101552.9
1752,64464.82
1753,39465.34
1754,21237.4
1755,8672.87
1756,1853.18
1757,6842.88
1758,9390.77
1759,15715.34
1760,11440.05
1761,25549.24
1762,54427.72
1763,91109.99
1764,114215.82
1765,144392.1
1766,181886.18
1767,212183.31
1768,234227.76
1769,222894.7
1770,282880.07
1771,282880.07
1772,282880.07
1773,195622.5
1774,142443.47
1775,97728.0
1776,75494.58
1777,69862.75
1778,54629.18
1779,46461.99
1780,31747.74
1781,20322.03
1782,11075.37
1783,0.0
1784,0.0
1785,0.0
1786,0.0
1787,0.0
1788,3956.76
1789,9446.04
1790,16889.29
1791,29951.17
1792,57781.54
1793,111119.86
1794,246604.36
1795,282880.07
1796,282880.07
1797,253379.24
1798,188252.67
1799,136359.88
1800,100480.99
1801,73600.78
1802,53277.03
1803,38948.14
1804,35173.04
1805,35340.89
1806,38645.04
1807,34471.28
1808,18572.1
1809,16177.27
1810,13158.64
1811,9278.95
1812,9421.65
1813,13892.85
1814,17491.89
1815,19702.84
1816,26089.39
1817,23011.88
1818,20059.44
1819,21811.85
1820,39015.89
1821,114317.04
1822,276716.76
1823,282880.07
1824,282880.07
1825,282880.07
1826,282880.07
1827,246055.71
1828,103222.28
1829,23676.81
1830,11178.73
1831,3750.39
1832,0.0
1833,0.0
1834,0.0
1835,12843.5
1836,29674.76
1837,37493.47
1838,41853.77
1839,43167.79
1840,44317.05
1841,62011.6
1842,163953.95
1843,282880.07
1844,282880.07
1845,278765.68
1846,277140.38
1847,235085.73
1848,168370.2
1849,113857.09
1850,73750.13
1851,39790.43
1852,25560.17
1853,82941.47
1854,144087.01
1855,164484.27
1856,123704.74
1857,94211.3
1858,64806.91
1859,30527.21
1860,77174.21
1861,198513.83
1862,278064.05
1863,275879.87
1864,282880.07
1865,282880.07
1866,282880.07
1867,282880.07
1868,282880.07
1869,282880.07
1870,282880.07
1871,282880.07
1872,272496.77
1873,236919.28
1874,185273.68
1875,170168.18
1876,156172.94
1877,124318.57
1878,87059.53
1879,65645.87
1880,66901.89
1881,89789.83
1882,94862.24
1883,53710.24
1884,10391.57
1885,0.0
1886,0.0
1887,6394.74
1888,25331.73
1889,61034.38
1890,87750.01
1891,84775.48
1892,49488.62
