,Wind
409,71523.24
410,76592.35
411,71309.44
412,53068.2
413,42623.14
414,40418.96
415,39042.49
416,62484.09
417,55236.96
418,37523.03
419,17743.07
420,10670.99
421,24031.21
422,51776.22
423,88498.71
424,136632.51
425,188282.54
426,236864.2
427,220352.51
428,187552.32
429,154552.17
430,112037.28
431,70755.21
432,34327.85
433,0.0
434,0.0
435,16868.74
436,29259.27
437,29621.0
438,22056.91
439,25181.72
440,68911.8
441,157532.78
442,282880.07
443,282880.07
444,282880.07
445,282880.07
446,282880.07
447,282880.07
448,282880.07
449,282880.07
450,282880.07
451,282880.07
452,275775.23
453,241021.16
454,184970.44
455,199457.03
456,173667.09
457,140497.72
458,117457.58
459,102895.64
460,124445.02
461,123290.69
462,92942.59
463,103154.74
464,154082.48
465,175376.05
466,169783.27
467,168340.84
468,173970.39
469,189154.06
470,205069.06
471,212552.07
472,193282.56
473,167964.88
474,149376.67
475,127394.23
476,104828.46
477,78306.04
478,58925.39
479,50972.81
480,50719.36
481,52953.2
482,47315.68
483,41590.63
484,38244.44
485,30394.17
486,34404.12
487,30730.64
488,19229.88
489,15193.95
490,16274.18
491,20310.08
492,29389.87
493,41624.3
494,62718.52
495,91110.45
496,137217.51
497,123605.58
498,101520.43
499,94880.24
500,61614.37
501,41292.73
502,36711.77
503,39000.5
504,39318.31
505,45988.41
506,54059.18
507,52134.36
508,54078.57
509,55257.21
510,56766.21
511,38069.39
512,40595.76
513,43445.46
514,52667.33
515,62491.79
516,97683.12
517,129777.98
518,167884.85
519,197621.13
520,186769.77
521,128782.47
522,73501.2
523,43178.29
524,38838.71
525,48647.98
526,51547.0
527,70066.25
528,74760.01
529,70477.26
530,63468.25
531,81343.97
532,77386.66
533,73928.22
534,55067.58
535,32120.43
536,25143.17
537,19545.29
538,11232.44
539,0.0
540,0.0
541,0.0
542,0.0
543,0.0
544,17088.82
545,29908.08
546,39645.11
547,32853.09
548,14461.66
549,9133.34
550,4836.35
551,4605.68
552,8225.34
553,12385.98
554,11971.25
555,11659.56
556,10138.4
557,8732.72
558,7017.7
559,0.0
560,0.0
561,0.0
562,0.0
563,0.0
564,0.0
565,0.0
566,10686.63
567,17925.7
568,34275.26
569,52597.45
570,59748.67
571,58046.74
572,72216.86
573,86958.91
574,76515.45
575,70358.95
576,42119.6
577,31615.27
578,25228.53
579,17864.72
580,11700.69
581,8056.86
582,3757.87
583,0.0
584,0.0
585,0.0
586,0.0
587,0.0
588,0.0
589,9191.35
590,16916.82
591,27811.89
592,47306.08
593,73998.43
594,90420.45
595,76855.7
596,48308.06
597,42359.28
598,42734.69
599,40165.62
600,28025.41
601,17947.69
602,14020.54
603,10108.21
604,7006.63
605,5296.8
606,6987.11
607,0.0
608,0.0
609,0.0
610,0.0
611,0.0
612,0.0
613,0.0
614,7387.27
615,23022.75
616,48331.63
617,97498.11
618,135310.81
619,131773.76
620,84049.08
621,39894.29
622,18417.04
623,34754.51
624,44553.41
625,40551.89
626,42843.53
627,38317.98
628,25562.89
629,14096.41
630,10878.81
631,0.0
632,0.0
633,0.0
634,0.0
635,0.0
636,7874.37
637,14078.02
638,28607.27
639,47112.75
640,88238.03
641,111051.44
642,111780.61
643,82520.06
644,39248.07
645,22906.19
646,18229.56
647,17101.42
648,16466.22
649,16722.6
650,17104.65
651,17470.61
652,19962.85
653,25659.46
654,34369.77
655,28129.61
656,29792.0
657,26605.15
658,20590.71
659,10271.57
660,7552.94
661,13110.96
662,35023.24
663,76135.53
664,149364.2
665,230899.41
666,281500.26
667,273033.34
668,222343.21
669,201768.85
670,176246.0
671,150950.95
672,127453.65
673,116829.25
674,112735.58
675,101727.64
676,100602.57
677,77897.63
678,48104.4
679,42686.97
680,44333.77
681,24649.42
682,9934.71
683,0.0
684,0.0
685,11272.08
686,33677.42
687,69795.79
688,114508.08
689,145805.28
690,164331.84
691,101885.19
692,91713.13
693,83162.79
694,81225.17
695,94801.2
696,111465.37
697,111946.55
698,95559.67
699,68849.5
700,33672.4
701,29195.29
702,41761.1
703,24978.81
704,10522.43
705,12375.15
706,19282.62
707,24957.94
708,39855.14
709,47257.1
710,55183.0
711,69967.15
712,65230.95
713,80655.95
714,82663.66
715,90847.55
716,94823.61
717,86378.05
718,40759.64
719,12377.69
720,30351.76
721,99821.08
722,152959.83
723,161308.64
724,146378.05
725,131878.74
726,114399.62
727,106182.91
728,130630.68
729,152663.67
730,170888.7
731,190519.64
732,209957.89
733,232264.05
734,259074.14
735,282880.07
736,282880.07
737,282880.07
738,259631.87
739,188879.14
740,174923.85
741,181189.51
742,164880.14
743,133961.16
744,116163.53
745,117409.48
746,105894.57
747,89428.69
748,74087.51
749,66957.42
750,59242.27
751,75458.83
752,82725.97
753,66353.63
754,56939.34
755,54598.66
756,41989.27
757,42845.74
758,42464.91
759,47916.61
760,66422.0
761,88056.64
762,98272.72
763,79795.23
764,47295.99
765,27350.34
766,18349.13
767,12399.25
768,3802.42
769,0.0
770,0.0
771,2056.85
772,7898.35
773,13102.65
774,17163.04
775,15908.99
776,18245.32
777,10101.25
778,1880.6
779,0.0
780,4503.61
781,9108.32
782,15089.94
783,31663.86
784,55463.19
785,87889.43
786,120238.31
787,172740.44
788,190231.21
789,176114.58
790,223966.2
791,282880.07
792,282880.07
793,193024.34
794,158399.42
795,130968.28
796,110676.52
797,91167.68
798,69996.07
799,35693.04
800,59579.39
801,71289.2
802,92646.59
803,118996.11
804,133340.13
805,131551.94
806,90085.72
807,33868.13
808,0.0
809,0.0
810,19871.65
811,49395.69
812,45064.42
813,38010.44
814,31876.62
815,25378.9
816,25468.69
817,25763.2
818,30354.63
819,35665.42
820,39258.38
821,51886.87
822,67648.91
823,97277.88
824,194793.73
825,207846.06
826,201694.21
827,141608.08
828,120220.18
829,104853.43
830,95226.03
831,90869.98
832,65527.67
833,49995.57
834,37028.3
835,38455.87
836,49479.19
837,81643.88
838,119395.05
839,133161.17
840,112722.26
841,101535.27
842,102549.18
843,109200.16
844,109904.13
845,99911.76
846,68741.47
847,37819.19
848,40380.49
849,22915.73
850,6001.84
851,0.0
852,0.0
853,0.0
854,10808.98
855,33288.4
856,63211.46
857,110102.73
858,129340.37
859,109362.23
860,101313.29
861,83928.59
862,76216.34
863,51768.79
864,44200.35
865,37756.7
866,26129.91
867,19482.98
868,15253.81
869,12970.98
870,12337.2
871,13315.75
872,26238.96
873,20494.9
874,14758.42
875,10841.12
876,10648.06
877,17931.82
878,34333.56
879,65745.61
880,116943.78
881,186953.23
882,234973.77
883,222740.78
884,186168.13
885,172883.48
886,151308.58
887,113284.56
888,72608.87
889,53096.97
890,39029.15
891,33785.54
892,30305.54
893,28733.87
894,26494.48
895,26209.49
896,58061.76
897,59976.44
898,63135.64
899,68759.38
900,74587.66
901,90759.14
902,103965.58
903,129327.09
904,167046.64
905,190310.14
906,186628.57
907,148070.13
908,122162.99
909,123461.65
910,112168.13
911,104490.78
912,83086.02
913,60919.23
914,47062.46
915,38025.39
916,39279.42
917,38409.41
918,40518.76
919,31368.56
920,39623.07
921,35061.81
922,38601.9
923,43286.09
924,55622.86
925,79833.12
926,105627.51
927,132185.13
928,161631.1
929,181148.76
930,187640.51
931,168441.33
932,161226.29
933,159717.68
934,148594.38
935,159783.95
936,141501.44
937,124913.55
938,98628.04
939,71264.12
940,59636.75
941,55020.39
942,55908.49
943,39253.55
944,86471.89
945,94126.76
946,105331.66
947,114250.32
948,86188.46
949,61447.63
950,63968.22
951,68588.89
952,77694.52
953,88442.95
954,84011.78
955,85924.53
956,96428.84
957,96663.87
958,82991.96
959,69989.63
960,53722.46
961,37845.77
962,32537.89
963,28305.23
964,22905.75
965,22256.19
966,21509.53
967,8689.14
968,7904.4
969,8033.88
970,0.0
971,0.0
972,0.0
973,0.0
974,6418.96
975,26946.65
976,59919.69
977,98733.38
978,114295.85
979,91553.32
980,75680.31
981,64047.02
982,50251.11
983,38183.31
984,31469.64
985,26615.22
986,20915.3
987,21431.26
988,26454.5
989,32805.77
990,30780.53
991,12456.95
992,6973.43
993,1484.82
994,0.0
995,0.0
996,0.0
997,0.0
998,10392.08
999,28892.48
1000,64961.03
1001,131175.28
1002,196782.09
1003,230885.63
1004,231085.02
1005,201247.88
1006,189448.96
1007,210165.27
1008,239040.31
1009,225057.82
1010,122862.86
1011,47072.45
1012,27210.41
1013,34963.74
1014,73575.26
1015,41130.43
1016,76279.02
1017,135244.98
1018,170897.65
1019,171779.07
1020,173840.4
1021,181470.48
1022,235530.58
1023,280718.61
1024,282880.07
1025,282880.07
1026,282880.07
1027,282880.07
1028,251172.92
1029,200413.96
1030,166384.91
1031,119969.24
1032,105500.93
1033,92031.39
1034,106090.35
1035,118105.94
1036,135847.28
1037,140586.73
1038,135803.21
1039,159307.37
1040,174235.36
1041,145607.46
1042,154784.74
1043,137269.89
1044,119900.83
1045,101900.71
1046,110533.76
1047,133949.8
1048,145050.99
1049,143018.03
1050,127673.66
1051,90248.84
1052,55653.99
1053,46854.24
1054,42283.0
1055,41833.8
1056,41744.96
1057,41314.41
1058,42508.23
1059,41465.43
1060,47792.24
1061,51120.33
1062,58737.31
1063,62085.63
1064,71634.28
1065,90499.87
1066,112896.78
1067,138483.96
1068,138913.66
1069,180591.98
1070,175907.08
1071,204120.09
1072,219903.7
1073,160148.29
1074,121128.18
1075,85573.54
1076,67816.01
1077,58413.69
1078,53886.91
1079,56453.06
1080,49536.66
1081,54486.94
1082,59589.28
1083,42858.42
1084,39097.42
1085,37190.75
1086,31240.67
1087,13916.12
1088,17863.41
1089,19939.69
1090,20730.32
1091,25578.66
1092,31260.48
1093,38138.15
1094,45719.23
1095,62082.0
1096,82140.45
1097,98029.86
1098,109687.17
1099,88625.33
1100,81732.4
1101,70023.0
1102,68633.27
1103,66444.45
1104,55746.47
1105,35645.45
1106,20998.17
1107,17500.22
1108,11096.98
1109,9543.95
1110,7929.87
1111,0.0
1112,510.75
1113,0.0
1114,0.0
1115,0.0
1116,5068.1
1117,16951.38
1118,37865.04
1119,62312.72
1120,86618.84
1121,122864.22
1122,156149.5
1123,118238.63
1124,99400.95
1125,93450.2
1126,89154.51
1127,76987.65
1128,54084.6
1129,37292.74
1130,28987.89
1131,22787.41
1132,16508.4
1133,13358.02
1134,7840.08
1135,3116.63
1136,7774.75
1137,8383.29
1138,2958.65
1139,0.0
1140,0.0
1141,12577.17
1142,36151.12
1143,77723.73
1144,126337.36
1145,170059.38
1146,175077.18
1147,150898.41
1148,136727.08
1149,124510.01
1150,113410.15
1151,87334.22
1152,70370.93
1153,57458.76
1154,46137.92
1155,46867.75
1156,42127.79
1157,34437.67
1158,30658.51
1159,24016.88
1160,40308.51
1161,49377.66
1162,43299.54
1163,26100.82
1164,16136.19
1165,16233.32
1166,33544.05
1167,66617.78
1168,112453.77
1169,166041.98
1170,234628.2
1171,227740.52
1172,217263.04
1173,129776.89
1174,61018.52
1175,13990.52
1176,9309.66
1177,1468.31
1178,0.0
1179,0.0
1180,0.0
1181,0.0
1182,0.0
1183,0.0
1184,0.0
1185,0.0
1186,0.0
1187,0.0
1188,0.0
1189,5988.78
1190,15068.43
1191,28715.68
1192,50876.03
1193,75196.05
1194,79346.69
1195,65193.08
1196,64706.82
1197,62060.2
1198,64476.45
1199,50505.97
1200,42315.97
1201,37573.45
1202,29867.47
1203,32398.77
1204,44324.52
1205,48825.39
1206,46818.11
1207,34380.18
1208,37734.19
1209,39034.03
1210,26281.27
1211,21855.07
1212,31245.9
1213,60207.29
1214,113876.58
1215,186350.12
1216,259827.56
1217,282880.07
1218,277478.95
1219,212116.99
1220,198780.44
1221,210223.03
1222,182658.8
1223,160445.07
1224,136945.02
1225,106434.17
1226,64540.78
1227,40175.15
1228,31193.63
1229,24705.62
1230,24270.52
1231,17700.83
1232,23688.88
1233,19738.14
1234,12712.58
1235,11346.72
1236,21231.29
1237,48507.17
1238,84211.14
1239,119073.87
1240,139014.78
1241,146323.7
1242,133063.6
1243,77622.33
1244,55929.07
1245,52106.58
1246,48979.48
1247,52508.18
1248,61943.2
1249,78682.46
1250,91349.18
1251,92729.67
1252,102570.2
1253,103907.1
1254,102261.5
1255,129656.87
1256,156546.61
1257,223935.29
1258,282880.07
1259,282880.07
1260,282880.07
1261,282880.07
1262,282880.07
1263,282880.07
1264,270272.02
1265,242213.97
1266,203514.47
1267,190298.02
1268,167511.73
1269,186264.81
1270,163628.56
1271,163090.92
1272,164475.65
1273,148088.94
1274,146085.21
1275,137038.17
1276,149950.31
1277,174718.09
1278,173479.97
1279,168886.85
1280,151255.64
1281,221938.87
1282,208260.04
1283,191922.81
1284,181875.0
1285,180130.91
1286,177879.4
1287,180749.59
1288,173330.63
1289,160123.71
1290,117635.31
1291,98308.54
1292,96819.5
1293,97035.1
1294,97589.77
1295,104711.57
1296,103748.45
1297,101208.06
1298,101861.64
1299,96054.45
1300,87113.01
1301,85433.16
1302,88919.95
1303,73124.45
1304,66306.08
1305,109168.54
1306,100354.97
1307,87196.28
1308,76978.4
1309,64366.66
1310,60916.66
1311,73782.92
1312,79620.35
1313,85077.38
1314,64958.54
1315,64792.4
1316,68972.97
1317,70800.12
1318,72433.05
1319,67230.01
1320,52325.79
1321,45656.46
1322,27163.4
1323,26003.6
1324,22166.69
1325,23532.66
1326,17107.05
1327,9193.0
1328,9689.82
1329,21215.84
1330,26687.87
1331,23959.16
1332,18999.33
1333,14688.71
1334,18826.9
1335,35619.16
1336,69070.7
1337,119383.84
1338,140905.43
1339,141563.21
1340,161801.18
1341,161532.38
1342,145346.45
1343,130510.3
1344,113614.21
1345,97343.6
1346,67673.9
1347,51365.19
1348,46266.05
1349,39704.69
1350,42708.15
1351,29263.07
1352,11248.26
1353,13332.99
1354,15539.14
1355,18844.29
1356,18738.19
1357,14710.98
1358,452.21
1359,0.0
1360,4394.17
1361,21180.85
1362,104252.69
1363,224784.16
1364,282880.07
1365,253367.1
1366,231641.63
1367,195183.39
1368,153337.42
1369,110964.65
1370,67821.24
1371,43000.74
1372,22095.86
1373,13947.37
1374,16154.88
1375,16693.44
1376,28496.63
1377,50814.29
1378,57494.74
1379,49652.48
1380,39344.63
1381,33712.34
1382,41287.92
1383,65188.57
1384,104828.72
1385,128126.58
1386,127429.1
1387,121713.31
1388,86860.09
1389,60873.94
1390,57469.9
1391,60036.04
1392,55471.53
1393,50429.87
1394,43326.39
1395,33905.44
1396,28272.81
1397,33006.13
1398,31519.48
1399,15024.86
1400,10641.49
1401,18157.58
1402,12527.47
1403,7676.33
1404,0.0
1405,6739.69
1406,21103.53
1407,51403.18
1408,95450.6
1409,150513.22
1410,174138.05
1411,148655.61
1412,110926.69
1413,85647.72
1414,49891.85
1415,27674.62
1416,19016.0
1417,12168.67
1418,2143.26
1419,0.0
1420,0.0
1421,17950.6
1422,28208.88
1423,20317.25
1424,22046.08
1425,45203.09
1426,82903.63
1427,116587.93
1428,145752.85
1429,164348.55
1430,212259.74
1431,282880.07
1432,282880.07
1433,282880.07
1434,282880.07
1435,282880.07
1436,282880.07
1437,229703.39
1438,144485.15
1439,105852.77
1440,89158.17
1441,79228.19
1442,83965.78
1443,85704.65
1444,75063.85
1445,74451.35
1446,74915.8
1447,52620.34
1448,66943.89
1449,55469.19
1450,52055.64
1451,43026.87
1452,37765.27
1453,36300.69
1454,40318.67
1455,51013.48
1456,66211.04
1457,72406.01
1458,76314.17
1459,55743.91
1460,55931.77
1461,53629.35
1462,51523.14
1463,39614.45
1464,20276.02
1465,17846.04
1466,9825.97
1467,431.54
1468,0.0
1469,0.0
1470,0.0
1471,0.0
1472,0.0
1473,0.0
1474,0.0
1475,8679.47
1476,20101.12
1477,39466.5
1478,52530.76
1479,63580.78
1480,67209.08
1481,85126.6
1482,75044.36
1483,39488.5
1484,33047.39
1485,24916.76
1486,18503.71
1487,14663.83
1488,11265.95
1489,11680.29
1490,14556.1
1491,19879.07
1492,28794.61
1493,45438.28
1494,64295.46
1495,57506.34
1496,30859.04
1497,44538.06
1498,39821.27
1499,39587.69
1500,52151.4
1501,65600.03
1502,76437.55
1503,80322.21
1504,75547.29
1505,70569.04
1506,60514.45
1507,40754.64
1508,30900.46
1509,33667.74
1510,34270.81
1511,33485.45
1512,34688.08
1513,34849.77
1514,31724.13
1515,27189.94
1516,24357.75
1517,24130.74
1518,24342.85
1519,15140.76
1520,18261.54
1521,25138.4
1522,17616.76
1523,12933.12
1524,11642.8
1525,13773.59
1526,20391.86
1527,35129.74
1528,64368.78
1529,119050.28
1530,153936.68
1531,187101.62
1532,211638.67
1533,210863.14
1534,211435.82
1535,202199.4
1536,196198.17
1537,181546.85
1538,167220.28
1539,149991.45
1540,113162.34
1541,104290.95
1542,123483.53
1543,96533.07
1544,92392.03
1545,219074.28
1546,282880.07
1547,282880.07
1548,282880.07
1549,282880.07
1550,282880.07
1551,234930.43
1552,181474.05
1553,126309.81
1554,95048.68
1555,143827.87
1556,170786.38
1557,151255.72
1558,110904.0
1559,106052.64
1560,89063.12
1561,87019.65
1562,79317.96
1563,101267.02
1564,110786.56
1565,100719.73
1566,67269.53
1567,20673.76
1568,0.0
1569,9896.09
1570,27115.94
1571,48180.51
1572,62936.99
1573,81905.97
1574,83896.75
1575,57396.88
1576,44007.46
1577,55370.49
1578,82792.95
1579,80868.44
1580,45395.93
1581,39489.0
1582,63188.13
1583,75475.11
1584,73519.42
1585,55093.41
1586,40591.53
1587,37176.07
1588,46773.45
1589,57103.45
1590,71488.02
1591,53863.46
1592,21070.39
1593,48943.53
1594,67180.35
1595,76756.87
1596,83038.25
1597,83399.18
1598,90328.41
1599,81981.87
1600,64485.93
1601,45041.9
1602,22258.69
1603,15152.18
1604,11754.37
1605,10405.66
1606,12934.93
1607,18721.91
1608,25747.12
1609,38444.14
1610,43126.47
1611,42328.36
1612,42691.13
1613,46592.77
1614,49400.47
1615,35491.43
1616,32948.75
1617,48210.41
1618,37906.65
1619,33995.52
1620,24454.56
1621,11888.22
1622,4542.08
1623,7108.69
1624,11981.96
1625,17878.94
1626,41782.73
1627,55802.17
1628,57921.37
1629,50962.75
1630,47814.61
1631,40892.66
1632,38743.81
1633,34055.82
1634,23653.88
1635,22789.54
1636,26247.77
1637,24576.56
1638,26584.51
1639,31961.81
1640,31455.52
1641,44406.82
1642,43815.57
1643,41827.14
1644,43905.03
1645,50346.47
1646,84799.64
1647,136701.9
1648,219404.4
1649,281435.08
1650,282880.07
1651,282880.07
1652,282880.07
1653,282817.91
1654,282880.07
1655,282880.07
1656,252433.91
1657,257600.2
1658,161491.7
1659,98669.81
1660,69049.09
1661,64887.96
1662,63989.0
1663,43122.11
1664,37635.0
1665,45107.58
1666,42818.43
1667,33247.41
1668,14148.82
1669,0.0
1670,0.0
1671,14710.09
1672,44408.8
1673,66604.08
1674,65668.5
1675,79085.05
1676,87443.53
1677,83708.62
1678,62353.18
1679,51439.45
1680,34183.1
1681,14284.63
1682,0.0
1683,0.0
1684,0.0
1685,0.0
1686,5477.94
1687,4055.88
1688,19344.58
1689,27732.59
1690,35549.86
1691,54170.82
1692,85065.02
1693,121210.09
1694,168571.33
1695,214732.67
1696,258419.52
1697,276800.66
1698,202212.56
1699,183962.08
1700,205847.63
1701,218502.41
1702,212637.94
1703,172119.26
1704,158093.48
1705,199052.78
1706,193698.64
1707,195415.53
1708,167427.65
1709,152541.27
1710,145099.13
1711,151134.21
1712,149459.31
1713,250317.17
1714,268431.5
1715,215701.66
1716,241166.19
1717,245633.13
1718,229901.82
1719,217767.72
1720,219261.26
1721,193067.06
1722,142484.55
1723,102211.43
1724,98027.99
1725,83873.02
1726,84757.17
1727,80398.41
1728,70455.58
1729,67126.05
1730,51012.28
1731,47446.39
1732,55370.86
1733,56968.21
1734,55270.12
1735,48295.09
1736,29930.54
1737,70555.27
1738,101748.66
1739,104082.35
1740,103176.62
1741,110444.47
1742,118936.93
1743,109262.92
1744,126736.06
1745,107848.45
1746,60053.7
1747,46427.17
1748,41151.76
1749,31178.54
1750,23617.2
1751,16381.89
1752,7860.89
1753,0.0
1754,0.0
1755,0.0
1756,0.0
1757,0.0
1758,14208.17
1759,16964.21
1760,0.0
1761,0.0
1762,6527.79
1763,15636.3
1764,20792.65
1765,12238.95
1766,4659.4
1767,1996.62
1768,3976.01
1769,9544.19
1770,21368.64
1771,26331.61
1772,13893.74
1773,1091.97
1774,0.0
1775,0.0
1776,0.0
1777,0.0
1778,0.0
1779,9860.85
1780,25015.93
1781,43161.26
1782,50491.14
1783,24047.17
1784,11662.13
1785,30039.51
1786,41626.42
1787,51979.8
1788,46116.25
1789,44813.58
1790,40093.66
1791,33482.81
1792,29875.5
1793,21940.93
1794,29842.15
1795,68911.18
1796,128698.56
1797,165918.11
1798,173094.02
1799,172268.76
1800,157758.02
1801,143680.25
1802,121221.51
1803,95487.63
1804,85951.37
1805,77560.19
1806,71091.54
1807,53492.38
1808,19898.6
1809,43878.78
1810,74938.08
1811,59817.44
1812,41374.74
1813,44022.49
1814,63451.1
1815,98859.13
1816,171163.77
1817,165009.14
1818,167138.1
1819,129879.41
1820,80351.1
1821,75844.04
1822,60766.77
1823,64832.33
1824,53123.75
1825,50243.44
1826,41006.53
1827,30875.36
1828,36829.02
1829,33103.76
1830,33172.0
1831,24248.31
1832,19254.2
1833,14461.31
1834,9988.03
1835,8106.48
1836,5638.2
1837,2212.26
1838,0.0
1839,3664.81
1840,13027.61
1841,56999.96
1842,157057.48
1843,175977.77
1844,161923.07
1845,151611.86
1846,132999.05
1847,95852.87
1848,73723.98
1849,55486.16
1850,37979.1
1851,39717.57
1852,42663.71
1853,48171.6
1854,48288.19
1855,57243.43
1856,26442.59
1857,12216.99
1858,8868.92
1859,7343.57
1860,0.0
1861,0.0
1862,0.0
1863,6951.17
1864,27624.07
1865,66780.68
1866,141295.73
1867,175527.62
1868,151729.46
1869,102173.7
1870,56132.1
1871,46368.7
1872,29426.95
1873,22845.06
1874,11039.24
1875,0.0
1876,0.0
1877,23107.12
1878,49807.84
1879,72540.37
1880,146169.85
1881,282880.07
1882,282880.07
1883,282880.07
1884,282880.07
1885,282880.07
1886,282880.07
1887,282880.07
