,TimeBeginning,TimeEnding,Region,Energy,Total_Emissions,Energy_SO,SETTLEMENTDATE,METEREDMWFLOW,New_Energy,New_Emissions,New_Intensity_Index
28,2021-01-02 04:00:00,2021-01-02 05:00:00,SA1,730.75,229.771,716.02,2021-02-01 04:00:00,468.99,468.99,482.9955347002377,0.6014856707540339
29,2021-01-02 05:00:00,2021-01-02 06:00:00,SA1,623.255,232.142,609.556,2021-02-01 05:00:00,487.57,487.57,490.9335151273684,0.6590633301255903
30,2021-01-02 06:00:00,2021-01-02 07:00:00,SA1,593.271,230.548,579.903,2021-02-01 06:00:00,633.37,633.37,633.0509954054389,0.7117928078886111
31,2021-01-02 07:00:00,2021-01-02 08:00:00,SA1,777.402,228.14,762.258,2021-02-01 07:00:00,530.7,530.7,514.9681441925829,0.5747349443621392
32,2021-01-02 08:00:00,2021-01-02 09:00:00,SA1,931.757,226.665,915.098,2021-02-01 08:00:00,203.98499999999999,203.98499999999999,201.9065169899808,0.3829666941504614
33,2021-01-02 09:00:00,2021-01-02 10:00:00,SA1,961.471,160.952,945.898,2021-02-01 09:00:00,-97.765,-97.765,-16.635485306026656,0.1701578817166333
34,2021-01-02 10:00:00,2021-01-02 11:00:00,SA1,1032.963,148.213,1016.944,2021-02-01 10:00:00,-242.185,-242.185,-35.29689481918375,0.14574352176717695
35,2021-01-02 11:00:00,2021-01-02 12:00:00,SA1,1024.509,148.892,1008.551,2021-02-01 11:00:00,-390.345,-390.345,-57.62648367806883,0.14762961912684633
36,2021-01-02 12:00:00,2021-01-02 13:00:00,SA1,1045.603,148.073,1029.464,2021-02-01 12:00:00,-417.14,-417.14,-59.99935036096455,0.14383504425604005
37,2021-01-02 13:00:00,2021-01-02 14:00:00,SA1,1148.278,148.549,1131.1,2021-02-01 13:00:00,-519.04,-519.04,-68.16627438776413,0.1313314472637256
38,2021-01-02 14:00:00,2021-01-02 15:00:00,SA1,1195.904,147.82,1178.275,2021-02-01 14:00:00,-510.375,-510.375,-64.02888332519997,0.12545458403174128
39,2021-01-02 15:00:00,2021-01-02 16:00:00,SA1,1245.446,147.52,1227.333,2021-02-01 15:00:00,-449.75,-449.75,-54.0579614497451,0.12019557854306857
40,2021-01-02 16:00:00,2021-01-02 17:00:00,SA1,1343.66,147.923,1324.552,2021-02-01 16:00:00,-349.035,-349.035,-38.97944686580822,0.1116777597255525
41,2021-01-02 17:00:00,2021-01-02 18:00:00,SA1,1527.328,148.131,1506.362,2021-02-01 17:00:00,-415.64500000000004,-415.64500000000004,-40.87324925549104,0.09833692034185675
42,2021-01-02 18:00:00,2021-01-02 19:00:00,SA1,1418.392,147.903,1398.521,2021-02-01 18:00:00,-275.35,-275.35,-29.120114070507345,0.1057567244253036
43,2021-01-02 19:00:00,2021-01-02 20:00:00,SA1,1319.212,207.577,1299.08,2021-02-01 19:00:00,56.910000000000004,56.910000000000004,46.75325632727803,0.18756056927210232
44,2021-01-02 20:00:00,2021-01-02 21:00:00,SA1,1279.278,228.771,1259.099,2021-02-01 20:00:00,117.32499999999999,117.32499999999999,104.95225172746575,0.24245672243979013
45,2021-01-02 21:00:00,2021-01-02 22:00:00,SA1,1274.567,230.714,1254.394,2021-02-01 21:00:00,112.725,112.725,104.20621843341613,0.2449824912340595
46,2021-01-02 22:00:00,2021-01-02 23:00:00,SA1,1204.666,231.867,1185.167,2021-02-01 22:00:00,80.71000000000001,80.71000000000001,77.85997527184617,0.24467383108457313
47,2021-01-02 23:00:00,2021-01-03 00:00:00,SA1,1176.621,232.075,1157.396,2021-02-01 23:00:00,100.21000000000001,100.21000000000001,93.5021445918838,0.25888644344244843
48,2021-01-03 00:00:00,2021-01-03 01:00:00,SA1,1172.694,233.859,1153.465,2021-03-01 00:00:00,252.18,252.18,250.67202863175083,0.34470369732880696
49,2021-01-03 01:00:00,2021-01-03 02:00:00,SA1,1058.344,232.238,1040.302,2021-03-01 01:00:00,223.54,223.54,250.45787766194385,0.38192739097287787
50,2021-01-03 02:00:00,2021-01-03 03:00:00,SA1,954.892,232.399,937.88,2021-03-01 02:00:00,220.065,220.065,251.7551027065299,0.418114938711709
51,2021-01-03 03:00:00,2021-01-03 04:00:00,SA1,901.588,233.686,885.083,2021-03-01 03:00:00,270.35,270.35,307.82503430538867,0.4686650236797708
52,2021-01-03 04:00:00,2021-01-03 05:00:00,SA1,737.019,233.182,722.153,2021-03-01 04:00:00,329.04499999999996,329.04499999999996,368.75369517496244,0.5726187599053295
53,2021-01-03 05:00:00,2021-01-03 06:00:00,SA1,696.45,232.57,682.014,2021-03-01 05:00:00,454.02000000000004,454.02000000000004,507.7963147540533,0.6517114054280534
54,2021-01-03 06:00:00,2021-01-03 07:00:00,SA1,642.407,206.976,629.051,2021-03-01 06:00:00,470.655,470.655,527.7991443750024,0.6681559838493218
55,2021-01-03 07:00:00,2021-01-03 08:00:00,SA1,617.818,151.852,605.81,2021-03-01 07:00:00,496.80999999999995,496.80999999999995,526.9992939104669,0.6156711232432451
56,2021-01-03 08:00:00,2021-01-03 09:00:00,SA1,779.754,151.086,766.135,2021-03-01 08:00:00,262.79,262.79,273.08115580940483,0.41224302627441733
57,2021-01-03 09:00:00,2021-01-03 10:00:00,SA1,754.863,151.477,741.488,2021-03-01 09:00:00,89.86,89.86,95.54607833079122,0.2971355898261513
58,2021-01-03 10:00:00,2021-01-03 11:00:00,SA1,867.776,149.988,853.364,2021-03-01 10:00:00,-125.145,-125.145,-21.995594213020468,0.17576087109369506
59,2021-01-03 11:00:00,2021-01-03 12:00:00,SA1,850.015,150.112,835.786,2021-03-01 11:00:00,-309.165,-309.165,-55.52782228943774,0.17960578425577842
60,2021-01-03 12:00:00,2021-01-03 13:00:00,SA1,842.661,149.665,828.513,2021-03-01 12:00:00,-311.965,-311.965,-56.35426568442497,0.18064291085354123
61,2021-01-03 13:00:00,2021-01-03 14:00:00,SA1,903.924,149.228,889.182,2021-03-01 13:00:00,-338.375,-338.375,-56.78817666124596,0.16782615932396294
62,2021-01-03 14:00:00,2021-01-03 15:00:00,SA1,934.242,150.594,919.169,2021-03-01 14:00:00,-302.59000000000003,-302.59000000000003,-49.57547356362105,0.16383711809253795
63,2021-01-03 15:00:00,2021-01-03 16:00:00,SA1,1075.741,149.968,1059.261,2021-03-01 15:00:00,-307.485,-307.485,-43.53309569596161,0.14157794915511854
64,2021-01-03 16:00:00,2021-01-03 17:00:00,SA1,1270.838,149.085,1252.434,2021-03-01 16:00:00,-273.485,-273.485,-32.554618626610264,0.11903621268665655
65,2021-01-03 17:00:00,2021-01-03 18:00:00,SA1,1296.37,149.523,1277.697,2021-03-01 17:00:00,-190.455,-190.455,-22.288072183780663,0.11702539804038047
66,2021-01-03 18:00:00,2021-01-03 19:00:00,SA1,1258.144,149.325,1239.854,2021-03-01 18:00:00,-22.85,-22.85,-2.751998420781802,0.12043756764909415
67,2021-01-03 19:00:00,2021-01-03 20:00:00,SA1,1139.588,150.034,1122.463,2021-03-01 19:00:00,146.30499999999998,146.30499999999998,126.16000040410034,0.21768676417130658
68,2021-01-03 20:00:00,2021-01-03 21:00:00,SA1,1107.314,149.557,1090.524,2021-03-01 20:00:00,297.905,297.905,258.509718371447,0.2939053551686453
69,2021-01-03 21:00:00,2021-01-03 22:00:00,SA1,1136.474,149.924,1119.382,2021-03-01 21:00:00,308.73,308.73,290.43806861843404,0.30835261423364135
70,2021-01-03 22:00:00,2021-01-03 23:00:00,SA1,1094.987,149.63,1078.324,2021-03-01 22:00:00,201.45,201.45,200.4560859290985,0.27355305384317735
71,2021-01-03 23:00:00,2021-01-04 00:00:00,SA1,1051.506,149.955,1035.264,2021-03-01 23:00:00,251.13,251.13,248.21136563178817,0.30952131744379113
72,2021-01-04 00:00:00,2021-01-04 01:00:00,SA1,1026.405,150.08,1010.411,2021-04-01 00:00:00,417.09499999999997,417.09499999999997,407.74716301642337,0.39077045071363864
73,2021-01-04 01:00:00,2021-01-04 02:00:00,SA1,981.372,150.17,965.828,2021-04-01 01:00:00,410.99,410.99,403.6591061404005,0.40225295292507834
74,2021-01-04 02:00:00,2021-01-04 03:00:00,SA1,1047.989,149.909,1031.79,2021-04-01 02:00:00,292.98499999999996,292.98499999999996,282.0127999141754,0.32603408119429744
75,2021-01-04 03:00:00,2021-01-04 04:00:00,SA1,1186.979,149.653,1169.398,2021-04-01 03:00:00,187.62,187.62,175.3078249951809,0.23946684936764356
76,2021-01-04 04:00:00,2021-01-04 05:00:00,SA1,1219.704,149.91,1201.788,2021-04-01 04:00:00,46.129999999999995,46.129999999999995,43.549527600749244,0.15502583310822446
77,2021-01-04 05:00:00,2021-01-04 06:00:00,SA1,1298.141,149.225,1279.455,2021-04-01 05:00:00,7.375,7.375,7.262741112041494,0.12160715954091954
78,2021-01-04 06:00:00,2021-01-04 07:00:00,SA1,1402.118,150.236,1382.359,2021-04-01 06:00:00,-38.765,-38.765,-4.213014520829972,0.10868088535611951
79,2021-01-04 07:00:00,2021-01-04 08:00:00,SA1,1544.737,149.457,1523.59,2021-04-01 07:00:00,-189.735,-189.735,-18.612109488116882,0.09809528810244225
80,2021-01-04 08:00:00,2021-01-04 09:00:00,SA1,1358.972,150.334,1339.651,2021-04-01 08:00:00,-351.23,-351.23,-39.41460187765321,0.11221877936865646
81,2021-01-04 09:00:00,2021-01-04 10:00:00,SA1,1223.554,149.284,1205.624,2021-04-01 09:00:00,-154.98999999999998,-154.98999999999998,-19.191329270153876,0.12382301613106572
82,2021-01-04 10:00:00,2021-01-04 11:00:00,SA1,1251.431,149.361,1233.219,2021-04-01 10:00:00,-210.12499999999997,-210.12499999999997,-25.4492349898923,0.12111474117735778
83,2021-01-04 11:00:00,2021-01-04 12:00:00,SA1,1305.844,149.624,1287.072,2021-04-01 11:00:00,-235.08,-235.08,-27.328393376594317,0.11625146067974441
84,2021-01-04 12:00:00,2021-01-04 13:00:00,SA1,1256.444,149.663,1238.161,2021-04-01 12:00:00,-267.98,-267.98,-32.39214507644806,0.1208752335116354
85,2021-01-04 13:00:00,2021-01-04 14:00:00,SA1,1272.737,149.592,1254.298,2021-04-01 13:00:00,-247.915,-247.915,-29.567216626351954,0.11926352429805358
86,2021-01-04 14:00:00,2021-01-04 15:00:00,SA1,1307.667,150.118,1288.871,2021-04-01 14:00:00,-252.805,-252.805,-29.444824959208486,0.11647247862664299
87,2021-01-04 15:00:00,2021-01-04 16:00:00,SA1,1312.327,150.389,1293.464,2021-04-01 15:00:00,-253.63000000000002,-253.63000000000002,-29.489156304311532,0.11626840793404379
88,2021-01-04 16:00:00,2021-01-04 17:00:00,SA1,1352.25,150.288,1332.989,2021-04-01 16:00:00,-238.57500000000002,-238.57500000000002,-26.898166151408606,0.11274511642631711
89,2021-01-04 17:00:00,2021-01-04 18:00:00,SA1,1486.011,150.138,1465.419,2021-04-01 17:00:00,-266.375,-266.375,-27.291177301508988,0.10245397391462784
90,2021-01-04 18:00:00,2021-01-04 19:00:00,SA1,1517.134,150.237,1496.234,2021-04-01 18:00:00,-202.10500000000002,-202.10500000000002,-20.293382509019313,0.10041009628173132
91,2021-01-04 19:00:00,2021-01-04 20:00:00,SA1,1570.151,149.839,1548.728,2021-04-01 19:00:00,-118.82000000000001,-118.82000000000001,-11.49580170307504,0.09674971977003062
92,2021-01-04 20:00:00,2021-01-04 21:00:00,SA1,1587.351,150.216,1565.738,2021-04-01 20:00:00,-159.06,-159.06,-15.260124593003427,0.09593942281531136
93,2021-01-04 21:00:00,2021-01-04 22:00:00,SA1,1559.013,149.656,1537.705,2021-04-01 21:00:00,-138.10500000000002,-138.10500000000002,-13.440966817432475,0.0973242592044638
94,2021-01-04 22:00:00,2021-01-04 23:00:00,SA1,1543.899,150.2,1522.722,2021-04-01 22:00:00,-114.305,-114.305,-11.274947758028059,0.0986391475266004
95,2021-01-04 23:00:00,2021-01-05 00:00:00,SA1,1561.505,149.949,1540.166,2021-04-01 23:00:00,-161.765,-161.765,-15.749276366963041,0.0973589859794334
96,2021-01-05 00:00:00,2021-01-05 01:00:00,SA1,1551.504,150.381,1530.248,2021-05-01 00:00:00,-40.489999999999995,-40.489999999999995,-3.979045677563375,0.09827230618827798
97,2021-01-05 01:00:00,2021-01-05 02:00:00,SA1,1546.49,150.04,1525.292,2021-05-01 01:00:00,-93.5,-93.5,-9.197412692127147,0.09836805018317803
98,2021-01-05 02:00:00,2021-01-05 03:00:00,SA1,1543.573,149.91,1522.41,2021-05-01 02:00:00,-182.565,-182.565,-17.97697016572408,0.0984688750073896
99,2021-01-05 03:00:00,2021-01-05 04:00:00,SA1,1536.984,150.299,1515.878,2021-05-01 03:00:00,-243.505,-243.505,-24.143471964762334,0.09914979965406187
100,2021-01-05 04:00:00,2021-01-05 05:00:00,SA1,1515.721,149.617,1494.855,2021-05-01 04:00:00,-263.695,-263.695,-26.39269682678253,0.10008796839827273
101,2021-01-05 05:00:00,2021-01-05 06:00:00,SA1,1475.154,149.618,1454.692,2021-05-01 05:00:00,-218.055,-218.055,-22.427395620516233,0.10285201265972453
102,2021-01-05 06:00:00,2021-01-05 07:00:00,SA1,1411.904,150.139,1392.053,2021-05-01 06:00:00,-136.265,-136.265,-14.6967757944561,0.10785437048733058
103,2021-01-05 07:00:00,2021-01-05 08:00:00,SA1,1282.861,149.957,1264.314,2021-05-01 07:00:00,-62.18,-62.18,-7.375008312808368,0.11860740290782194
104,2021-01-05 08:00:00,2021-01-05 09:00:00,SA1,1088.319,150.547,1071.692,2021-05-01 08:00:00,-45.69999999999999,-45.69999999999999,-6.419752970069757,0.1404759949687037
105,2021-01-05 09:00:00,2021-01-05 10:00:00,SA1,951.113,149.888,935.884,2021-05-01 09:00:00,-45.640000000000015,-45.640000000000015,-7.3095472515824635,0.1601566006043484
106,2021-01-05 10:00:00,2021-01-05 11:00:00,SA1,889.208,149.922,874.6,2021-05-01 10:00:00,-156.51500000000001,-156.51500000000001,-26.82945555682598,0.17141779099016693
107,2021-01-05 11:00:00,2021-01-05 12:00:00,SA1,883.492,149.606,868.955,2021-05-01 11:00:00,-269.23,-269.23,-46.35271490468436,0.17216771869659533
108,2021-01-05 12:00:00,2021-01-05 13:00:00,SA1,881.233,150.254,866.7,2021-05-01 12:00:00,-279.1,-279.1,-48.385706011307256,0.17336333217953154
109,2021-01-05 13:00:00,2021-01-05 14:00:00,SA1,962.29,149.28,946.986,2021-05-01 13:00:00,-277.51500000000004,-277.51500000000004,-43.7466226533444,0.15763696612199124
110,2021-01-05 14:00:00,2021-01-05 15:00:00,SA1,1085.084,150.523,1068.518,2021-05-01 14:00:00,-448.26500000000004,-448.26500000000004,-63.14745525578418,0.14087081359415565
111,2021-01-05 15:00:00,2021-01-05 16:00:00,SA1,1120.144,149.514,1103.25,2021-05-01 15:00:00,-377.52500000000003,-377.52500000000003,-51.162721821889875,0.13552141400407888
112,2021-01-05 16:00:00,2021-01-05 17:00:00,SA1,1305.682,149.276,1286.94,2021-05-01 16:00:00,-376.13,-376.13,-43.628437906973126,0.1159929755854974
113,2021-01-05 17:00:00,2021-01-05 18:00:00,SA1,1585.559,149.478,1564.022,2021-05-01 17:00:00,-390.115,-390.115,-37.28439239985116,0.09557282442318588
114,2021-01-05 18:00:00,2021-01-05 19:00:00,SA1,1609.481,149.429,1587.689,2021-05-01 18:00:00,-430.07500000000005,-430.07500000000005,-40.47749727748948,0.09411729879088411
115,2021-01-05 19:00:00,2021-01-05 20:00:00,SA1,1561.94,149.797,1540.608,2021-05-01 19:00:00,-207.96,-207.96,-20.220448108798603,0.097232391367564
116,2021-01-05 20:00:00,2021-01-05 21:00:00,SA1,1439.112,149.875,1419.0,2021-05-01 20:00:00,-86.265,-86.265,-9.111322674418604,0.1056201550387597
117,2021-01-05 21:00:00,2021-01-05 22:00:00,SA1,1287.248,150.183,1268.63,2021-05-01 21:00:00,97.58500000000001,97.58500000000001,89.02115572459785,0.17508529457266817
118,2021-01-05 22:00:00,2021-01-05 23:00:00,SA1,1229.936,150.188,1211.894,2021-05-01 22:00:00,124.04499999999999,124.04499999999999,118.16620930923003,0.20087310072483097
119,2021-01-05 23:00:00,2021-01-06 00:00:00,SA1,1164.164,149.896,1146.802,2021-05-01 23:00:00,122.9,122.9,124.21170289142543,0.2158834930490977
120,2021-01-06 00:00:00,2021-01-06 01:00:00,SA1,1210.521,150.161,1192.683,2021-06-01 00:00:00,295.35,295.35,300.9662583892951,0.30317019742794354
121,2021-01-06 01:00:00,2021-01-06 02:00:00,SA1,1301.9,149.811,1283.172,2021-06-01 01:00:00,103.98499999999999,103.98499999999999,105.30021115142102,0.18390939969406567
122,2021-01-06 02:00:00,2021-01-06 03:00:00,SA1,1309.067,149.752,1290.264,2021-06-01 02:00:00,-1.8400000000000034,-1.8400000000000034,-0.21355604744455442,0.11606306926334457
123,2021-01-06 03:00:00,2021-01-06 04:00:00,SA1,1263.954,149.857,1245.594,2021-06-01 03:00:00,-2.364999999999995,-2.364999999999995,-0.28453236367548274,0.1203096675160606
124,2021-01-06 04:00:00,2021-01-06 05:00:00,SA1,1242.332,150.215,1224.177,2021-06-01 04:00:00,-33.57499999999999,-33.57499999999999,-4.119885135074421,0.12270692881829999
125,2021-01-06 05:00:00,2021-01-06 06:00:00,SA1,1316.324,149.635,1297.448,2021-06-01 05:00:00,-18.020000000000003,-18.020000000000003,-2.078251074416855,0.11533024830282212
126,2021-01-06 06:00:00,2021-01-06 07:00:00,SA1,1334.644,149.582,1315.591,2021-06-01 06:00:00,-45.18,-45.18,-5.136942073942434,0.11369947042811938
127,2021-01-06 07:00:00,2021-01-06 08:00:00,SA1,1407.665,149.76,1387.889,2021-06-01 07:00:00,-8.545000000000002,-8.545000000000002,-0.9220472242376734,0.10790488288328534
128,2021-01-06 08:00:00,2021-01-06 09:00:00,SA1,1351.923,149.737,1332.707,2021-06-01 08:00:00,-112.32000000000002,-112.32000000000002,-12.619773018375383,0.1123555290097523
129,2021-01-06 09:00:00,2021-01-06 10:00:00,SA1,1277.029,149.696,1258.571,2021-06-01 09:00:00,-170.71,-170.71,-20.304459708669597,0.1189412436803327
130,2021-01-06 10:00:00,2021-01-06 11:00:00,SA1,1171.554,149.446,1154.155,2021-06-01 10:00:00,-213.45499999999998,-213.45499999999998,-27.639265029393794,0.12948520779271414
131,2021-01-06 11:00:00,2021-01-06 12:00:00,SA1,975.565,148.989,960.153,2021-06-01 11:00:00,-240.51500000000001,-240.51500000000001,-37.321228319861525,0.15517214443947996
132,2021-01-06 12:00:00,2021-01-06 13:00:00,SA1,891.009,149.905,876.403,2021-06-01 12:00:00,-251.55500000000004,-251.55500000000004,-43.02741121949606,0.171045740372865
133,2021-01-06 13:00:00,2021-01-06 14:00:00,SA1,912.555,149.562,897.744,2021-06-01 13:00:00,-279.67,-279.67,-46.59235209592045,0.16659760466235363
134,2021-01-06 14:00:00,2021-01-06 15:00:00,SA1,936.078,149.467,921.033,2021-06-01 14:00:00,-276.92,-276.92,-44.93910819699186,0.1622819160659824
135,2021-01-06 15:00:00,2021-01-06 16:00:00,SA1,1018.054,150.047,1002.172,2021-06-01 15:00:00,-266.08,-266.08,-39.837977672495335,0.14972180424118814
136,2021-01-06 16:00:00,2021-01-06 17:00:00,SA1,1173.928,149.392,1156.507,2021-06-01 16:00:00,-287.845,-287.845,-37.182429712920026,0.12917518008970114
137,2021-01-06 17:00:00,2021-01-06 18:00:00,SA1,1371.112,149.924,1351.693,2021-06-01 17:00:00,-201.995,-201.995,-22.404420515605246,0.11091571828810243
138,2021-01-06 18:00:00,2021-01-06 19:00:00,SA1,1541.487,150.089,1520.364,2021-06-01 18:00:00,-204.89000000000001,-204.89000000000001,-20.226561014336042,0.09871912252592144
139,2021-01-06 19:00:00,2021-01-06 20:00:00,SA1,1542.052,149.411,1520.934,2021-06-01 19:00:00,-108.605,-108.605,-10.668958452503528,0.09823634687632732
140,2021-01-06 20:00:00,2021-01-06 21:00:00,SA1,1494.716,149.856,1474.044,2021-06-01 20:00:00,-51.935,-51.935,-5.279877235686316,0.10166317966085135
141,2021-01-06 21:00:00,2021-01-06 22:00:00,SA1,1431.958,149.759,1411.915,2021-06-01 21:00:00,19.7,19.7,19.08823659401815,0.11794179063087362
142,2021-01-06 22:00:00,2021-01-06 23:00:00,SA1,1452.877,150.378,1432.593,2021-06-01 22:00:00,-25.459999999999994,-25.459999999999994,-2.672513323742332,0.10496910148241684
143,2021-01-06 23:00:00,2021-01-07 00:00:00,SA1,1536.977,149.863,1515.894,2021-06-01 23:00:00,-108.52,-108.52,-10.728410271430588,0.0988611340898506
144,2021-01-07 00:00:00,2021-01-07 01:00:00,SA1,1560.887,150.642,1539.535,2021-07-01 00:00:00,-61.9,-61.9,-6.05685469963333,0.09784902584221859
145,2021-01-07 01:00:00,2021-01-07 02:00:00,SA1,1516.753,150.337,1495.846,2021-07-01 01:00:00,-75.34500000000001,-75.34500000000001,-7.572398004206317,0.10050299295515713
146,2021-01-07 02:00:00,2021-01-07 03:00:00,SA1,1452.012,149.987,1431.771,2021-07-01 02:00:00,-131.46,-131.46,-13.771260222479713,0.1047562773655843
147,2021-01-07 03:00:00,2021-01-07 04:00:00,SA1,1521.037,150.232,1500.084,2021-07-01 03:00:00,-175.39,-175.39,-17.5651433386397,0.10014905831940078
148,2021-01-07 04:00:00,2021-01-07 05:00:00,SA1,1525.055,149.728,1504.088,2021-07-01 04:00:00,-241.84,-241.84,-24.07453521336518,0.09954736690938296
149,2021-01-07 05:00:00,2021-01-07 06:00:00,SA1,1548.22,149.782,1527.018,2021-07-01 05:00:00,-272.585,-272.585,-26.73729220611676,0.09808790728072624
150,2021-01-07 06:00:00,2021-01-07 07:00:00,SA1,1551.892,149.588,1530.676,2021-07-01 06:00:00,-259.705,-259.705,-25.380127172569505,0.09772675602152252
151,2021-01-07 07:00:00,2021-01-07 08:00:00,SA1,1392.256,149.407,1372.661,2021-07-01 07:00:00,-242.505,-242.505,-26.395406101725044,0.10884479124853115
152,2021-01-07 08:00:00,2021-01-07 09:00:00,SA1,1181.166,149.197,1163.665,2021-07-01 08:00:00,-115.18500000000003,-115.18500000000003,-14.768216320848358,0.1282130166327938
153,2021-01-07 09:00:00,2021-01-07 10:00:00,SA1,1064.235,149.679,1047.888,2021-07-01 09:00:00,-210.79999999999998,-210.79999999999998,-30.110406073931564,0.14283873849113649
154,2021-01-07 10:00:00,2021-01-07 11:00:00,SA1,929.795,149.832,914.772,2021-07-01 10:00:00,-263.96500000000003,-263.96500000000003,-43.23525849064029,0.16379163332502525
155,2021-01-07 11:00:00,2021-01-07 12:00:00,SA1,856.962,149.822,842.7,2021-07-01 11:00:00,-212.955,-212.955,-37.860856781772874,0.17778806218108462
