country,source,state,timezone,lat,lon,elevation,Temperature Units,Azimuth Units,Cloud Opacity Units,Dew Point Units,DHI Units,DNI Units,EBH Units,GHI Units,Snow Depth Units,Pressure Units,Wind Direction Units,Wind Speed Units,Zenith Units
Australia,ninja,Kevan,10.0,-24.08,151.28,0,deg C,degree,%,deg C,W/m2,W/m2,W/m2,W/m2,cm,mbar,degree,m/s,degree
Year,Month,Day,Hour,Minute,Temperature,Azimuth,Cloud Opacity,Dew Point,DHI,DNI,EBH,GHI,Snow Depth,Pressure,Wind Direction,Wind Speed,Zenith,,
2023,1,1,0,0,13,-163,48.4,9.3,0,0.0,0,0.0,0,1001.6,49.1,7.238,114,,
2023,1,1,1,0,13.1,-149,69.2,9.6,0,0.0,0,0.0,0,1001.2,48.3,6.708,109,,
2023,1,1,2,0,13.2,-136,80.9,10,0,0.0,0,0.0,0,1000.7,49.1,6.292,102,,
2023,1,1,3,0,13.4,-125,79.4,10.5,0,0.0,0,0.0,0,1000.8,48.2,6.105,94,,
2023,1,1,4,0,13.6,-116,86.8,11.1,6,0.0,0,0.0,0,1001.2,59.8,6.063,84,,
2023,1,1,5,0,13.8,-107,88.2,11.8,29,150.0,0,21.00000000000001,0,1001.7,97.0,6.31,73,,
2023,1,1,6,0,14.2,-98,82.3,12.5,78,346.0,0,163.36620096401543,0,1002.3,99.1,7.499,62,,
2023,1,1,7,0,14.8,-88,90.4,13.2,52,650.0,0,406.1509686194804,0,1003,99.9,8.014,51,,
2023,1,1,8,0,15.4,-76,88.5,13.9,95,799.0,0,650.4902202746691,0,1003.7,83.3,7.694,40,,
2023,1,1,9,0,15.9,-60,80.8,13.5,179,849.0,0,847.3650817013439,0,1004,74.4,7.327,30,,
2023,1,1,10,0,16.4,-33,59.9,12.3,405,884.0,7,990.5241319792536,0,1004.1,54.1,7.067,21,,
2023,1,1,11,0,16.9,6,25.9,10.9,426,892.0,353,1075.9280876789217,0,1004.2,49.8,6.898,19,,
2023,1,1,12,0,17.1,42,5.9,9.7,228,886.0,734,1094.8283207563384,0,1004.4,59.2,6.863,23,,
2023,1,1,13,0,17.2,65,7.9,8.6,236,862.0,628,1043.631728567052,0,1004.7,65.5,6.972,32,,
2023,1,1,14,0,17.2,80,4.1,7.6,155,812.0,606,919.723096481368,0,1005,64.0,7.218,43,,
2023,1,1,15,0,16.9,91,0,7,74,714.0,544,722.853143818913,0,1005.3,68.8,7.638,54,,
2023,1,1,16,0,16.3,100,0.2,6.8,65,462.0,349,430.2876643422565,0,1005.7,72.6,8.183,66,,
2023,1,1,17,0,15.6,109,12.4,6.7,75,366.0,117,225.88518137492184,0,1006.1,76.2,8.69,77,,
2023,1,1,18,0,14.7,118,6.9,6.7,30,91.0,10,27.07275771100981,0,1006.5,80.9,8.689,87,,
2023,1,1,19,0,13.5,129,0.6,6.8,0,0.0,0,0.0,0,1006.9,86.0,8.378,96,,
2023,1,1,20,0,12.3,140,32.9,6.8,0,0.0,0,0.0,0,1007.3,96.7,8.184,104,,
2023,1,1,21,0,11.6,153,18.4,7,0,0.0,0,0.0,0,1007.4,89.4,8.05,111,,
2023,1,1,22,0,11.3,167,0.6,7.3,0,0.0,0,0.0,0,1007.2,95.7,7.879,115,,
