country,source,state,timezone,lat,lon,elevation,Temperature Units,Azimuth Units,Cloud Opacity Units,Dew Point Units,DHI Units,DNI Units,EBH Units,GHI Units,Snow Depth Units,Pressure Units,Wind Direction Units,Wind Speed Units,Zenith Units
Australia,ninja,Kevan,10.0,-40.88,145.25,0,deg C,degree,%,deg C,W/m2,W/m2,W/m2,W/m2,cm,mbar,degree,m/s,degree
Year,Month,Day,Hour,Minute,Temperature,Azimuth,Cloud Opacity,Dew Point,DHI,DNI,EBH,GHI,Snow Depth,Pressure,Wind Direction,Wind Speed,Zenith,,
2013,1,1,0,0,13,-163,48.4,9.3,0,0.0,0,0.0,0,1001.6,59.5,8.562,114,,
2013,1,1,1,0,13.1,-149,69.2,9.6,0,0.0,0,0.0,0,1001.2,68.1,8.815,109,,
2013,1,1,2,0,13.2,-136,80.9,10,0,0.0,0,0.0,0,1000.7,245.4,8.742,102,,
2013,1,1,3,0,13.4,-125,79.4,10.5,0,0.0,0,0.0,0,1000.8,215.1,8.602,94,,
2013,1,1,4,0,13.6,-116,86.8,11.1,6,0.0,0,0.0,0,1001.2,191.0,8.62,84,,
2013,1,1,5,0,13.8,-107,88.2,11.8,29,24.0,0,26.459757977610582,0,1001.7,179.3,8.525,73,,
2013,1,1,6,0,14.2,-98,82.3,12.5,78,43.0,0,99.19852651326632,0,1002.3,159.8,8.809,62,,
2013,1,1,7,0,14.8,-88,90.4,13.2,52,72.0,0,205.73841261280725,0,1003,138.1,9.429,51,,
2013,1,1,8,0,15.4,-76,88.5,13.9,95,96.0,0,324.2923068781505,0,1003.7,28.5,10.143,40,,
2013,1,1,9,0,15.9,-60,80.8,13.5,179,87.0,0,404.775985307985,0,1004,263.1,10.553,30,,
2013,1,1,10,0,16.4,-33,59.9,12.3,405,93.0,7,460.4824736421475,0,1004.1,258.3,10.789,21,,
2013,1,1,11,0,16.9,6,25.9,10.9,426,155.0,353,586.6933023881472,0,1004.2,235.9,10.754,19,,
2013,1,1,12,0,17.1,42,5.9,9.7,228,383.0,734,786.3396768531654,0,1004.4,243.1,10.891,23,,
2013,1,1,13,0,17.2,65,7.9,8.6,236,604.0,628,897.2695211470987,0,1004.7,234.4,10.958,32,,
2013,1,1,14,0,17.2,80,4.1,7.6,155,724.0,606,901.077468212054,0,1005,232.8,10.963,43,,
2013,1,1,15,0,16.9,91,0,7,74,601.0,544,731.9554371852737,0,1005.3,227.0,11.122,54,,
2013,1,1,16,0,16.3,100,0.2,6.8,65,462.0,349,529.3952645054601,0,1005.7,217.0,11.251,66,,
2013,1,1,17,0,15.6,109,12.4,6.7,75,575.0000000000001,117,428.0456384186684,0,1006.1,220.5,11.354,77,,
2013,1,1,18,0,14.7,118,6.9,6.7,30,339.0,10,194.9632138031424,0,1006.5,221.9,11.332,87,,
2013,1,1,19,0,13.5,129,0.6,6.8,0,117.0,0,31.831037660854296,0,1006.9,210.6,10.705,96,,
2013,1,1,20,0,12.3,140,32.9,6.8,0,0.0,0,0.0,0,1007.3,198.9,10.174,104,,
2013,1,1,21,0,11.6,153,18.4,7,0,0.0,0,0.0,0,1007.4,202.4,9.818,111,,
2013,1,1,22,0,11.3,167,0.6,7.3,0,0.0,0,0.0,0,1007.2,198.5,9.562,115,,
2013,1,1,23,0,11,-178,33.5,7.6,0,0.0,0,0.0,0,1007,181.4,9.33,116,,
2013,1,2,0,0,10.9,-163,49.4,7.9,0,0.0,0,0.0,0,1006.8,139.9,8.993,114,,
2013,1,2,1,0,11,-149,41.5,8.2,0,0.0,0,0.0,0,1006.7,93.8,8.453,109,,
2013,1,2,2,0,11.1,-136,13.7,8.5,0,0.0,0,0.0,0,1006.6,85.9,7.918,102,,
2013,1,2,3,0,11.8,-126,0.7,9.1,1,0.0,0,0.0,0,1006.6,95.5,7.362,94,,
2013,1,2,4,0,12.9,-116,34.1,10,36,0.0,0,0.0,0,1006.8,89.6,6.7780000000000005,84,,
2013,1,2,5,0,14.1,-107,62.1,10.9,84,82.0,0,35.39985368279129,0,1007.1,78.4,5.884,74,,
2013,1,2,6,0,15.5,-98,66.4,11.7,147,212.0,0,150.93191045615333,0,1007,74.0,5.284,62,,
2013,1,2,7,0,17.1,-88,49.3,12.4,326,401.0,3,330.0364913825599,0,1006.8,84.0,5.878,51,,
2013,1,2,8,0,18.7,-76,27.8,13.1,431,470.0,148,500.079228895238,0,1006.5,85.9,5.959,40,,
2013,1,2,9,0,19.5,-60,23.1,13.4,492,521.0,211,656.0709657641275,0,1006.1,83.1,5.908,30,,
2013,1,2,10,0,19.8,-33,47.7,13.3,440,570.0000000000001,72,773.9915823544359,0,1005.5,83.5,5.932,22,,
2013,1,2,11,0,19.9,6,51.5,13.2,487,388.0,0,744.8094559427552,0,1005,83.1,6.121,19,,
2013,1,2,12,0,20.1,42,40.8,13.2,574,663.0,1,927.5788212490012,0,1004.4,81.7,6.358,23,,
2013,1,2,13,0,20.1,65,33.4,13.4,545,867.0,44,1027.9596670878525,0,1003.7,82.7,6.421,32,,
2013,1,2,14,0,20.2,80,33.2,13.6,474,844.0,27,954.9218792677708,0,1003.1,82.4,6.328,43,,
2013,1,2,15,0,20,91,28.2,13.7,355,809.0,52,829.3196721122052,0,1002.5,84.4,6.219,54,,
2013,1,2,16,0,19.6,100,38.5,13.8,210,731.0,29,648.6032767897773,0,1001.9,88.9,6.061,66,,
2013,1,2,17,0,19.2,109,21.9,13.8,102,601.0,21,432.4361079715575,0,1001.3,89.4,5.78,77,,
2013,1,2,18,0,19.1,118,37.1,13.8,25,391.0,12,207.05703129355007,0,1000.9,93.4,5.004,87,,
2013,1,2,19,0,19.2,128,20.2,14,0,128.0,0,32.470447617383776,0,1000.6,95.0,4.235,96,,
