country,source,state,timezone,lat,lon,elevation,Temperature Units,Azimuth Units,Cloud Opacity Units,Dew Point Units,DHI Units,DNI Units,EBH Units,GHI Units,Snow Depth Units,Pressure Units,Wind Direction Units,Wind Speed Units,Zenith Units
Australia,ninja,Kevan,10.0,-32.94,137.45,0,deg C,degree,%,deg C,W/m2,W/m2,W/m2,W/m2,cm,mbar,degree,m/s,degree
Year,Month,Day,Hour,Minute,Temperature,Azimuth,Cloud Opacity,Dew Point,DHI,DNI,EBH,GHI,Snow Depth,Pressure,Wind Direction,Wind Speed,Zenith,,
2023,1,1,0,0,13,-163,48.4,9.3,0,0.0,0,0.0,0,1001.6,152.0,6.455,114,,
2023,1,1,1,0,13.1,-149,69.2,9.6,0,0.0,0,0.0,0,1001.2,148.7,6.167,109,,
2023,1,1,2,0,13.2,-136,80.9,10,0,0.0,0,0.0,0,1000.7,147.1,5.707,102,,
2023,1,1,3,0,13.4,-125,79.4,10.5,0,0.0,0,0.0,0,1000.8,145.6,5.07,94,,
2023,1,1,4,0,13.6,-116,86.8,11.1,6,7.0,0,1.0000000000000004,0,1001.2,147.8,4.216,84,,
2023,1,1,5,0,13.8,-107,88.2,11.8,29,383.0,0,64.23397393416305,0,1001.7,148.8,3.261,73,,
2023,1,1,6,0,14.2,-98,82.3,12.5,78,645.0,0,257.53232513639693,0,1002.3,146.7,2.121,62,,
2023,1,1,7,0,14.8,-88,90.4,13.2,52,776.0,0,481.4423869449808,0,1003,142.4,2.25,51,,
2023,1,1,8,0,15.4,-76,88.5,13.9,95,847.0,0,693.8429081760376,0,1003.7,140.6,3.345,40,,
2023,1,1,9,0,15.9,-60,80.8,13.5,179,887.0,0,872.0702449998136,0,1004,174.9,3.103,30,,
2023,1,1,10,0,16.4,-33,59.9,12.3,405,908.0,7,1002.4289735252383,0,1004.1,171.5,2.596,21,,
2023,1,1,11,0,16.9,6,25.9,10.9,426,916.0,353,1078.241617409676,0,1004.2,171.5,2.513,19,,
2023,1,1,12,0,17.1,42,5.9,9.7,228,910.0,734,1092.1566762678872,0,1004.4,172.9,2.545,23,,
2023,1,1,13,0,17.2,65,7.9,8.6,236,893.0,628,1043.8383449547168,0,1004.7,174.0,2.566,32,,
2023,1,1,14,0,17.2,80,4.1,7.6,155,860.0,606,932.5551565123902,0,1005,177.1,2.891,43,,
2023,1,1,15,0,16.9,91,0,7,74,805.0,544,765.3438268262836,0,1005.3,178.2,3.558,54,,
2023,1,1,16,0,16.3,100,0.2,6.8,65,707.0,349,547.118462854236,0,1005.7,180.9,4.671,66,,
2023,1,1,17,0,15.6,109,12.4,6.7,75,525.0,117,298.8008202957648,0,1006.1,184.1,6.523,77,,
2023,1,1,18,0,14.7,118,6.9,6.7,30,204.0,10,67.20864777797327,0,1006.5,184.2,8.637,87,,
2023,1,1,19,0,13.5,129,0.6,6.8,0,0.0,0,0.0,0,1006.9,178.1,9.635,96,,
2023,1,1,20,0,12.3,140,32.9,6.8,0,0.0,0,0.0,0,1007.3,171.1,9.631,104,,
2023,1,1,21,0,11.6,153,18.4,7,0,0.0,0,0.0,0,1007.4,170.5,9.054,111,,
2023,1,1,22,0,11.3,167,0.6,7.3,0,0.0,0,0.0,0,1007.2,172.7,8.205,115,,
2023,1,1,23,0,11,-178,33.5,7.6,0,0.0,0,0.0,0,1007,171.9,7.228,116,,
2023,1,2,0,0,10.9,-163,49.4,7.9,0,0.0,0,0.0,0,1006.8,168.5,6.454,114,,
2023,1,2,1,0,11,-149,41.5,8.2,0,0.0,0,0.0,0,1006.7,168.5,5.897,109,,
2023,1,2,2,0,11.1,-136,13.7,8.5,0,0.0,0,0.0,0,1006.6,167.7,5.63,102,,
2023,1,2,3,0,11.8,-126,0.7,9.1,1,0.0,0,0.0,0,1006.6,167.5,5.577,94,,
2023,1,2,4,0,12.9,-116,34.1,10,36,6.0,0,1.0000000000000004,0,1006.8,168.4,5.61,84,,
2023,1,2,5,0,14.1,-107,62.1,10.9,84,363.0,0,62.63580581962843,0,1007.1,166.9,5.489,74,,
2023,1,2,6,0,15.5,-98,66.4,11.7,147,654.0,0,258.16909073303384,0,1007,165.7,5.547,62,,
