country,source,state,timezone,lat,lon,elevation,Temperature Units,Azimuth Units,Cloud Opacity Units,Dew Point Units,DHI Units,DNI Units,EBH Units,GHI Units,Snow Depth Units,Pressure Units,Wind Direction Units,Wind Speed Units,Zenith Units
Australia,ninja,Kevan,10.0,-24.08,151.28,0,deg C,degree,%,deg C,W/m2,W/m2,W/m2,W/m2,cm,mbar,degree,m/s,degree
Year,Month,Day,Hour,Minute,Temperature,Azimuth,Cloud Opacity,Dew Point,DHI,DNI,EBH,GHI,Snow Depth,Pressure,Wind Direction,Wind Speed,Zenith,,
2015,1,1,0,0,13,-163,48.4,9.3,0,0.0,0,0.0,0,1001.6,49.1,4.978,114,,
2015,1,1,1,0,13.1,-149,69.2,9.6,0,0.0,0,0.0,0,1001.2,48.3,4.881,109,,
2015,1,1,2,0,13.2,-136,80.9,10,0,0.0,0,0.0,0,1000.7,49.1,4.559,102,,
2015,1,1,3,0,13.4,-125,79.4,10.5,0,0.0,0,0.0,0,1000.8,48.2,4.269,94,,
2015,1,1,4,0,13.6,-116,86.8,11.1,6,0.0,0,0.0,0,1001.2,59.8,4.146,84,,
2015,1,1,5,0,13.8,-107,88.2,11.8,29,119.0,0,21.000000000000007,0,1001.7,97.0,4.205,73,,
2015,1,1,6,0,14.2,-98,82.3,12.5,78,280.0,0,153.23276378590845,0,1002.3,99.1,4.418,62,,
2015,1,1,7,0,14.8,-88,90.4,13.2,52,606.0,0,394.2176722821617,0,1003,99.9,4.823,51,,
2015,1,1,8,0,15.4,-76,88.5,13.9,95,690.0000000000001,0,610.5785381596017,0,1003.7,83.3,4.856,40,,
2015,1,1,9,0,15.9,-60,80.8,13.5,179,763.0,0,807.0937071120441,0,1004,74.4,4.957,30,,
2015,1,1,10,0,16.4,-33,59.9,12.3,405,776.0,7,940.3107764885756,0,1004.1,54.1,5.166,21,,
2015,1,1,11,0,16.9,6,25.9,10.9,426,816.0000000000001,353,1037.9790577869958,0,1004.2,49.8,5.49,19,,
2015,1,1,12,0,17.1,42,5.9,9.7,228,820.0000000000001,734,1061.841109503609,0,1004.4,59.2,5.842,23,,
2015,1,1,13,0,17.2,65,7.9,8.6,236,809.0,628,1017.252979594832,0,1004.7,65.5,6.275,32,,
2015,1,1,14,0,17.2,80,4.1,7.6,155,770.0,606,899.5994880426764,0,1005,64.0,6.621,43,,
2015,1,1,15,0,16.9,91,0,7,74,708.0,544,722.3585795851408,0,1005.3,68.8,6.996,54,,
2015,1,1,16,0,16.3,100,0.2,6.8,65,597.0,349,493.80678703966913,0,1005.7,72.6,7.301,66,,
2015,1,1,17,0,15.6,109,12.4,6.7,75,272.0,117,194.98570856278343,0,1006.1,76.2,7.272,77,,
2015,1,1,18,0,14.7,118,6.9,6.7,30,75.0,10,24.598426684898197,0,1006.5,80.9,6.806,87,,
2015,1,1,19,0,13.5,129,0.6,6.8,0,0.0,0,0.0,0,1006.9,86.0,6.327,96,,
2015,1,1,20,0,12.3,140,32.9,6.8,0,0.0,0,0.0,0,1007.3,96.7,6.52,104,,
2015,1,1,21,0,11.6,153,18.4,7,0,0.0,0,0.0,0,1007.4,89.4,6.617,111,,
2015,1,1,22,0,11.3,167,0.6,7.3,0,0.0,0,0.0,0,1007.2,95.7,6.596,115,,
