country,source,state,timezone,lat,lon,elevation,Temperature Units,Azimuth Units,Cloud Opacity Units,Dew Point Units,DHI Units,DNI Units,EBH Units,GHI Units,Snow Depth Units,Pressure Units,Wind Direction Units,Wind Speed Units,Zenith Units
Australia,ninja,Kevan,10.0,-40.88,145.25,0,deg C,degree,%,deg C,W/m2,W/m2,W/m2,W/m2,cm,mbar,degree,m/s,degree
Year,Month,Day,Hour,Minute,Temperature,Azimuth,Cloud Opacity,Dew Point,DHI,DNI,EBH,GHI,Snow Depth,Pressure,Wind Direction,Wind Speed,Zenith,,
2020,1,1,0,0,13,-163,48.4,9.3,0,0.0,0,0.0,0,1001.6,59.5,4.723,114,,
2020,1,1,1,0,13.1,-149,69.2,9.6,0,0.0,0,0.0,0,1001.2,68.1,4.946,109,,
2020,1,1,2,0,13.2,-136,80.9,10,0,0.0,0,0.0,0,1000.7,245.4,5.342,102,,
2020,1,1,3,0,13.4,-125,79.4,10.5,0,0.0,0,0.0,0,1000.8,215.1,5.54,94,,
2020,1,1,4,0,13.6,-116,86.8,11.1,6,0.0,0,0.0,0,1001.2,191.0,5.8870000000000005,84,,
2020,1,1,5,0,13.8,-107,88.2,11.8,29,23.0,0,24.45110078239748,0,1001.7,179.3,5.895,73,,
2020,1,1,6,0,14.2,-98,82.3,12.5,78,75.0,0,109.33755593424787,0,1002.3,159.8,5.835,62,,
2020,1,1,7,0,14.8,-88,90.4,13.2,52,251.0,0,281.3339222342132,0,1003,138.1,7.056,51,,
2020,1,1,8,0,15.4,-76,88.5,13.9,95,665.0,0,563.523175848434,0,1003.7,28.5,8.24,40,,
2020,1,1,9,0,15.9,-60,80.8,13.5,179,740.0,0,742.2210257738976,0,1004,263.1,8.803,30,,
2020,1,1,10,0,16.4,-33,59.9,12.3,405,628.0,7,815.6482642491611,0,1004.1,258.3,9.103,21,,
2020,1,1,11,0,16.9,6,25.9,10.9,426,637.0,353,896.3388652196539,0,1004.2,235.9,9.282,19,,
2020,1,1,12,0,17.1,42,5.9,9.7,228,719.0,734,972.1818434379336,0,1004.4,243.1,9.637,23,,
2020,1,1,13,0,17.2,65,7.9,8.6,236,652.0,628,921.537116789087,0,1004.7,234.4,9.942,32,,
2020,1,1,14,0,17.2,80,4.1,7.6,155,592.0,606,826.6309286074361,0,1005,232.8,10.022,43,,
2020,1,1,15,0,16.9,91,0,7,74,496.0,544,673.5831859844748,0,1005.3,227.0,10.058,54,,
2020,1,1,16,0,16.3,100,0.2,6.8,65,493.0,349,542.8241767002968,0,1005.7,217.0,10.054,66,,
2020,1,1,17,0,15.6,109,12.4,6.7,75,417.0,117,363.8351270165917,0,1006.1,220.5,9.887,77,,
2020,1,1,18,0,14.7,118,6.9,6.7,30,190.0,10,147.60473738329935,0,1006.5,221.9,9.259,87,,
2020,1,1,19,0,13.5,129,0.6,6.8,0,59.0,0,22.480900227293255,0,1006.9,210.6,8.07,96,,
2020,1,1,20,0,12.3,140,32.9,6.8,0,0.0,0,0.0,0,1007.3,198.9,7.302,104,,
2020,1,1,21,0,11.6,153,18.4,7,0,0.0,0,0.0,0,1007.4,202.4,7.067,111,,
2020,1,1,22,0,11.3,167,0.6,7.3,0,0.0,0,0.0,0,1007.2,198.5,6.955,115,,
2020,1,1,23,0,11,-178,33.5,7.6,0,0.0,0,0.0,0,1007,181.4,6.747,116,,
2020,1,2,0,0,10.9,-163,49.4,7.9,0,0.0,0,0.0,0,1006.8,139.9,6.621,114,,
2020,1,2,1,0,11,-149,41.5,8.2,0,0.0,0,0.0,0,1006.7,93.8,6.665,109,,
2020,1,2,2,0,11.1,-136,13.7,8.5,0,0.0,0,0.0,0,1006.6,85.9,6.476,102,,
2020,1,2,3,0,11.8,-126,0.7,9.1,1,0.0,0,0.0,0,1006.6,95.5,6.453,94,,
2020,1,2,4,0,12.9,-116,34.1,10,36,0.0,0,0.0,0,1006.8,89.6,6.423,84,,
2020,1,2,5,0,14.1,-107,62.1,10.9,84,48.0,0,30.842216453985344,0,1007.1,78.4,6.021,74,,
2020,1,2,6,0,15.5,-98,66.4,11.7,147,238.0,0,155.95428818900763,0,1007,74.0,6.095,62,,
2020,1,2,7,0,17.1,-88,49.3,12.4,326,219.0,3,271.9575393681889,0,1006.8,84.0,6.471,51,,
2020,1,2,8,0,18.7,-76,27.8,13.1,431,431.0,148,484.1084475121943,0,1006.5,85.9,6.791,40,,
2020,1,2,9,0,19.5,-60,23.1,13.4,492,504.0,211,647.4196549549358,0,1006.1,83.1,6.8870000000000005,30,,
2020,1,2,10,0,19.8,-33,47.7,13.3,440,591.0,72,787.416365526748,0,1005.5,83.5,6.879,22,,
2020,1,2,11,0,19.9,6,51.5,13.2,487,708.0,0,921.120062487218,0,1005,83.1,7.225,19,,
2020,1,2,12,0,20.1,42,40.8,13.2,574,800.0,1,1005.575355194288,0,1004.4,81.7,7.239,23,,
2020,1,2,13,0,20.1,65,33.4,13.4,545,498.0,44,823.2838778035141,0,1003.7,82.7,6.974,32,,
2020,1,2,14,0,20.2,80,33.2,13.6,474,466.0,27,744.5998016117959,0,1003.1,82.4,6.758,43,,
2020,1,2,15,0,20,91,28.2,13.7,355,682.0,52,764.4341491070452,0,1002.5,84.4,6.589,54,,
2020,1,2,16,0,19.6,100,38.5,13.8,210,677.0,29,624.8020169071824,0,1001.9,88.9,6.353,66,,
2020,1,2,17,0,19.2,109,21.9,13.8,102,478.0,21,384.6827785464952,0,1001.3,89.4,6.096,77,,
2020,1,2,18,0,19.1,118,37.1,13.8,25,239.0,12,161.6349761640297,0,1000.9,93.4,5.861,87,,
2020,1,2,19,0,19.2,128,20.2,14,0,123.0,0,32.73780799593363,0,1000.6,95.0,5.642,96,,
