country,source,state,timezone,lat,lon,elevation,Temperature Units,Azimuth Units,Cloud Opacity Units,Dew Point Units,DHI Units,DNI Units,EBH Units,GHI Units,Snow Depth Units,Pressure Units,Wind Direction Units,Wind Speed Units,Zenith Units
Australia,ninja,Kevan,10.0,-40.88,145.25,0,deg C,degree,%,deg C,W/m2,W/m2,W/m2,W/m2,cm,mbar,degree,m/s,degree
Year,Month,Day,Hour,Minute,Temperature,Azimuth,Cloud Opacity,Dew Point,DHI,DNI,EBH,GHI,Snow Depth,Pressure,Wind Direction,Wind Speed,Zenith,,
2022,1,1,0,0,13,-163,48.4,9.3,0,0.0,0,0.0,0,1001.6,59.5,1.382,114,,
2022,1,1,1,0,13.1,-149,69.2,9.6,0,0.0,0,0.0,0,1001.2,68.1,0.878,109,,
2022,1,1,2,0,13.2,-136,80.9,10,0,0.0,0,0.0,0,1000.7,245.4,1.097,102,,
2022,1,1,3,0,13.4,-125,79.4,10.5,0,0.0,0,0.0,0,1000.8,215.1,1.37,94,,
2022,1,1,4,0,13.6,-116,86.8,11.1,6,0.0,0,0.0,0,1001.2,191.0,1.907,84,,
2022,1,1,5,0,13.8,-107,88.2,11.8,29,240.0,0,42.59757977610585,0,1001.7,179.3,1.849,73,,
2022,1,1,6,0,14.2,-98,82.3,12.5,78,514.0,0,196.00099134462533,0,1002.3,159.8,0.898,62,,
2022,1,1,7,0,14.8,-88,90.4,13.2,52,544.0,0,360.0235619634325,0,1003,138.1,0.704,51,,
2022,1,1,8,0,15.4,-76,88.5,13.9,95,489.0,0,495.3639381605794,0,1003.7,28.5,0.884,40,,
2022,1,1,9,0,15.9,-60,80.8,13.5,179,302.0,0,535.9695122185228,0,1004,263.1,1.352,30,,
2022,1,1,10,0,16.4,-33,59.9,12.3,405,127.0,7,540.4438080919649,0,1004.1,258.3,2.002,21,,
2022,1,1,11,0,16.9,6,25.9,10.9,426,66.0,353,494.90811585559817,0,1004.2,235.9,2.858,19,,
2022,1,1,12,0,17.1,42,5.9,9.7,228,53.0,734,474.2793808700203,0,1004.4,243.1,3.528,23,,
2022,1,1,13,0,17.2,65,7.9,8.6,236,128.0,628,590.6398985212395,0,1004.7,234.4,3.935,32,,
2022,1,1,14,0,17.2,80,4.1,7.6,155,193.0,606,601.6946842056996,0,1005,232.8,4.484,43,,
2022,1,1,15,0,16.9,91,0,7,74,77.0,544,387.10743537981045,0,1005.3,227.0,4.5600000000000005,54,,
2022,1,1,16,0,16.3,100,0.2,6.8,65,19.0,349,184.5595455099648,0,1005.7,217.0,4.268,66,,
2022,1,1,17,0,15.6,109,12.4,6.7,75,9.0,117,92.50854042742264,0,1006.1,220.5,3.956,77,,
2022,1,1,18,0,14.7,118,6.9,6.7,30,5.0,10,36.62187630978086,0,1006.5,221.9,3.172,87,,
2022,1,1,19,0,13.5,129,0.6,6.8,0,2.0,0,5.287710045484689,0,1006.9,210.6,2.133,96,,
2022,1,1,20,0,12.3,140,32.9,6.8,0,0.0,0,0.0,0,1007.3,198.9,1.276,104,,
2022,1,1,21,0,11.6,153,18.4,7,0,0.0,0,0.0,0,1007.4,202.4,2.654,111,,
2022,1,1,22,0,11.3,167,0.6,7.3,0,0.0,0,0.0,0,1007.2,198.5,3.224,115,,
2022,1,1,23,0,11,-178,33.5,7.6,0,0.0,0,0.0,0,1007,181.4,3.169,116,,
2022,1,2,0,0,10.9,-163,49.4,7.9,0,0.0,0,0.0,0,1006.8,139.9,3.219,114,,
2022,1,2,1,0,11,-149,41.5,8.2,0,0.0,0,0.0,0,1006.7,93.8,3.527,109,,
2022,1,2,2,0,11.1,-136,13.7,8.5,0,0.0,0,0.0,0,1006.6,85.9,3.577,102,,
2022,1,2,3,0,11.8,-126,0.7,9.1,1,0.0,0,0.0,0,1006.6,95.5,2.883,94,,
2022,1,2,4,0,12.9,-116,34.1,10,36,0.0,0,0.0,0,1006.8,89.6,1.819,84,,
2022,1,2,5,0,14.1,-107,62.1,10.9,84,53.0,0,33.90478347790169,0,1007.1,78.4,2.393,74,,
2022,1,2,6,0,15.5,-98,66.4,11.7,147,48.0,0,105.04118727309132,0,1007,74.0,3.493,62,,
2022,1,2,7,0,17.1,-88,49.3,12.4,326,121.0,3,243.66936523014903,0,1006.8,84.0,3.782,51,,
2022,1,2,8,0,18.7,-76,27.8,13.1,431,386.0,148,490.4906007522593,0,1006.5,85.9,3.857,40,,
2022,1,2,9,0,19.5,-60,23.1,13.4,492,450.0,211,653.5929646715113,0,1006.1,83.1,3.92,30,,
2022,1,2,10,0,19.8,-33,47.7,13.3,440,754.0,72,865.0625492899028,0,1005.5,83.5,4.286,22,,
2022,1,2,11,0,19.9,6,51.5,13.2,487,769.0,0,954.2718340721102,0,1005,83.1,4.759,19,,
2022,1,2,12,0,20.1,42,40.8,13.2,574,655.0,1,927.9941597558004,0,1004.4,81.7,5.49,23,,
2022,1,2,13,0,20.1,65,33.4,13.4,545,668.0,44,920.445279832394,0,1003.7,82.7,6.424,32,,
2022,1,2,14,0,20.2,80,33.2,13.6,474,685.0,27,869.4567385052407,0,1003.1,82.4,7.353,43,,
2022,1,2,15,0,20,91,28.2,13.7,355,696.0000000000001,52,772.6013495551235,0,1002.5,84.4,8.014,54,,
2022,1,2,16,0,19.6,100,38.5,13.8,210,670.0,29,622.2478733914511,0,1001.9,88.9,8.351,66,,
2022,1,2,17,0,19.2,109,21.9,13.8,102,606.0,21,435.943895891454,0,1001.3,89.4,8.452,77,,
2022,1,2,18,0,19.1,118,37.1,13.8,25,383.0,12,205.45739893971785,0,1000.9,93.4,8.328,87,,
2022,1,2,19,0,19.2,128,20.2,14,0,177.0,0,40.541165845913504,0,1000.6,95.0,8.03,96,,
