country,source,state,timezone,lat,lon,elevation,Temperature Units,Azimuth Units,Cloud Opacity Units,Dew Point Units,DHI Units,DNI Units,EBH Units,GHI Units,Snow Depth Units,Pressure Units,Wind Direction Units,Wind Speed Units,Zenith Units
Australia,ninja,Kevan,10.0,-40.88,145.25,0,deg C,degree,%,deg C,W/m2,W/m2,W/m2,W/m2,cm,mbar,degree,m/s,degree
Year,Month,Day,Hour,Minute,Temperature,Azimuth,Cloud Opacity,Dew Point,DHI,DNI,EBH,GHI,Snow Depth,Pressure,Wind Direction,Wind Speed,Zenith,,
2014,1,1,0,0,13,-163,48.4,9.3,0,0.0,0,0.0,0,1001.6,59.5,2.432,114,,
2014,1,1,1,0,13.1,-149,69.2,9.6,0,0.0,0,0.0,0,1001.2,68.1,2.022,109,,
2014,1,1,2,0,13.2,-136,80.9,10,0,0.0,0,0.0,0,1000.7,245.4,3.01,102,,
2014,1,1,3,0,13.4,-125,79.4,10.5,0,0.0,0,0.0,0,1000.8,215.1,3.965,94,,
2014,1,1,4,0,13.6,-116,86.8,11.1,6,0.0,0,0.0,0,1001.2,191.0,4.538,84,,
2014,1,1,5,0,13.8,-107,88.2,11.8,29,6.0,0,15.114939494402648,0,1001.7,179.3,4.735,73,,
2014,1,1,6,0,14.2,-98,82.3,12.5,78,5.0,0,39.95331703642631,0,1002.3,159.8,4.253,62,,
2014,1,1,7,0,14.8,-88,90.4,13.2,52,6.0,0,80.22820105106727,0,1003,138.1,5.377,51,,
2014,1,1,8,0,15.4,-76,88.5,13.9,95,11.0,0,149.9918268297881,0,1003.7,28.5,5.734,40,,
2014,1,1,9,0,15.9,-60,80.8,13.5,179,7.0,0,159.8900218063896,0,1004,263.1,6.435,30,,
2014,1,1,10,0,16.4,-33,59.9,12.3,405,7.0,7,211.7567453279036,0,1004.1,258.3,6.792,21,,
2014,1,1,11,0,16.9,6,25.9,10.9,426,33.0,353,417.9540579277991,0,1004.2,235.9,7.76,19,,
2014,1,1,12,0,17.1,42,5.9,9.7,228,63.0,734,521.7660565058732,0,1004.4,243.1,8.983,23,,
2014,1,1,13,0,17.2,65,7.9,8.6,236,13.0,628,301.2524896935634,0,1004.7,234.4,9.918,32,,
2014,1,1,14,0,17.2,80,4.1,7.6,155,7.0,606,214.2272683390668,0,1005,232.8,10.435,43,,
2014,1,1,15,0,16.9,91,0,7,74,8.0,544,185.34882445504525,0,1005.3,227.0,9.969,54,,
2014,1,1,16,0,16.3,100,0.2,6.8,65,16.0,349,182.5764593768125,0,1005.7,217.0,10.502,66,,
2014,1,1,17,0,15.6,109,12.4,6.7,75,20.0,117,131.01897872760586,0,1006.1,220.5,11.311,77,,
2014,1,1,18,0,14.7,118,6.9,6.7,30,14.0,10,60.541253667386414,0,1006.5,221.9,11.477,87,,
2014,1,1,19,0,13.5,129,0.6,6.8,0,11.0,0,12.582405250165788,0,1006.9,210.6,11.161,96,,
2014,1,1,20,0,12.3,140,32.9,6.8,0,0.0,0,0.0,0,1007.3,198.9,10.68,104,,
2014,1,1,21,0,11.6,153,18.4,7,0,0.0,0,0.0,0,1007.4,202.4,10.561,111,,
2014,1,1,22,0,11.3,167,0.6,7.3,0,0.0,0,0.0,0,1007.2,198.5,10.91,115,,
2014,1,1,23,0,11,-178,33.5,7.6,0,0.0,0,0.0,0,1007,181.4,11.31,116,,
2014,1,2,0,0,10.9,-163,49.4,7.9,0,0.0,0,0.0,0,1006.8,139.9,11.208,114,,
2014,1,2,1,0,11,-149,41.5,8.2,0,0.0,0,0.0,0,1006.7,93.8,11.173,109,,
2014,1,2,2,0,11.1,-136,13.7,8.5,0,0.0,0,0.0,0,1006.6,85.9,11.771,102,,
2014,1,2,3,0,11.8,-126,0.7,9.1,1,0.0,0,0.0,0,1006.6,95.5,12.22,94,,
2014,1,2,4,0,12.9,-116,34.1,10,36,0.0,0,0.0,0,1006.8,89.6,12.481,84,,
2014,1,2,5,0,14.1,-107,62.1,10.9,84,7.0,0,18.119499704628524,0,1007.1,78.4,12.752,74,,
2014,1,2,6,0,15.5,-98,66.4,11.7,147,9.0,0,60.69522261370462,0,1007,74.0,12.966,62,,
2014,1,2,7,0,17.1,-88,49.3,12.4,326,30.0,3,167.07504923061546,0,1006.8,84.0,12.772,51,,
2014,1,2,8,0,18.7,-76,27.8,13.1,431,109.0,148,355.1566722331509,0,1006.5,85.9,12.417,40,,
2014,1,2,9,0,19.5,-60,23.1,13.4,492,365.0,211,631.358738011337,0,1006.1,83.1,12.837,30,,
2014,1,2,10,0,19.8,-33,47.7,13.3,440,496.0,72,749.2347804347371,0,1005.5,83.5,12.823,22,,
2014,1,2,11,0,19.9,6,51.5,13.2,487,528.0,0,836.7510122107597,0,1005,83.1,12.415,19,,
2014,1,2,12,0,20.1,42,40.8,13.2,574,610.0,1,911.3304388565472,0,1004.4,81.7,11.839,23,,
2014,1,2,13,0,20.1,65,33.4,13.4,545,701.0000000000001,44,945.5406304827968,0,1003.7,82.7,11.291,32,,
2014,1,2,14,0,20.2,80,33.2,13.6,474,719.0,27,894.707145963895,0,1003.1,82.4,10.586,43,,
2014,1,2,15,0,20,91,28.2,13.7,355,738.0,52,799.9479827179325,0,1002.5,84.4,9.703,54,,
2014,1,2,16,0,19.6,100,38.5,13.8,210,740.0,29,659.5573527010058,0,1001.9,88.9,8.793,66,,
2014,1,2,17,0,19.2,109,21.9,13.8,102,621.0,21,444.4672596511434,0,1001.3,89.4,7.927,77,,
2014,1,2,18,0,19.1,118,37.1,13.8,25,418.0,12,216.83079048773385,0,1000.9,93.4,7.108,87,,
2014,1,2,19,0,19.2,128,20.2,14,0,111.0,0,30.017341293199998,0,1000.6,95.0,6.279,96,,
