country,source,state,timezone,lat,lon,elevation,Temperature Units,Azimuth Units,Cloud Opacity Units,Dew Point Units,DHI Units,DNI Units,EBH Units,GHI Units,Snow Depth Units,Pressure Units,Wind Direction Units,Wind Speed Units,Zenith Units
Australia,ninja,Kevan,10.0,-32.94,137.45,0,deg C,degree,%,deg C,W/m2,W/m2,W/m2,W/m2,cm,mbar,degree,m/s,degree
Year,Month,Day,Hour,Minute,Temperature,Azimuth,Cloud Opacity,Dew Point,DHI,DNI,EBH,GHI,Snow Depth,Pressure,Wind Direction,Wind Speed,Zenith,,
2015,1,1,0,0,13,-163,48.4,9.3,0,0.0,0,0.0,0,1001.6,152.0,5.409,114,,
2015,1,1,1,0,13.1,-149,69.2,9.6,0,0.0,0,0.0,0,1001.2,148.7,4.768,109,,
2015,1,1,2,0,13.2,-136,80.9,10,0,0.0,0,0.0,0,1000.7,147.1,4.193,102,,
2015,1,1,3,0,13.4,-125,79.4,10.5,0,0.0,0,0.0,0,1000.8,145.6,4.172,94,,
2015,1,1,4,0,13.6,-116,86.8,11.1,6,3.0,0,1.0000000000000002,0,1001.2,147.8,5.187,84,,
2015,1,1,5,0,13.8,-107,88.2,11.8,29,81.0,0,47.2218064978256,0,1001.7,148.8,6.275,73,,
2015,1,1,6,0,14.2,-98,82.3,12.5,78,169.0,0,168.96583402798618,0,1002.3,146.7,5.947,62,,
2015,1,1,7,0,14.8,-88,90.4,13.2,52,386.0,0,373.8514965989209,0,1003,142.4,6.099,51,,
2015,1,1,8,0,15.4,-76,88.5,13.9,95,445.0,0,546.2185290889454,0,1003.7,140.6,6.465,40,,
2015,1,1,9,0,15.9,-60,80.8,13.5,179,369.0,0,651.8274187203283,0,1004,174.9,5.5440000000000005,30,,
2015,1,1,10,0,16.4,-33,59.9,12.3,405,376.0,7,749.5961388166186,0,1004.1,171.5,4.454,21,,
2015,1,1,11,0,16.9,6,25.9,10.9,426,350.0,353,784.4831507569722,0,1004.2,171.5,3.584,19,,
2015,1,1,12,0,17.1,42,5.9,9.7,228,355.0,734,791.5995825001098,0,1004.4,172.9,3.078,23,,
2015,1,1,13,0,17.2,65,7.9,8.6,236,410.0,628,783.6424652087726,0,1004.7,174.0,2.875,32,,
2015,1,1,14,0,17.2,80,4.1,7.6,155,251.0,606,588.4736561448954,0,1005,177.1,2.681,43,,
2015,1,1,15,0,16.9,91,0,7,74,124.0,544,375.1672478589555,0,1005.3,178.2,2.209,54,,
2015,1,1,16,0,16.3,100,0.2,6.8,65,121.0,349,263.1900056652936,0,1005.7,180.9,1.561,66,,
2015,1,1,17,0,15.6,109,12.4,6.7,75,208.0,117,192.53632499336965,0,1006.1,184.1,1.329,77,,
2015,1,1,18,0,14.7,118,6.9,6.7,30,128.0,10,53.601504488140094,0,1006.5,184.2,2.516,87,,
2015,1,1,19,0,13.5,129,0.6,6.8,0,0.0,0,0.0,0,1006.9,178.1,4.045,96,,
2015,1,1,20,0,12.3,140,32.9,6.8,0,0.0,0,0.0,0,1007.3,171.1,5.13,104,,
2015,1,1,21,0,11.6,153,18.4,7,0,0.0,0,0.0,0,1007.4,170.5,6.019,111,,
2015,1,1,22,0,11.3,167,0.6,7.3,0,0.0,0,0.0,0,1007.2,172.7,6.937,115,,
2015,1,1,23,0,11,-178,33.5,7.6,0,0.0,0,0.0,0,1007,171.9,7.588,116,,
2015,1,2,0,0,10.9,-163,49.4,7.9,0,0.0,0,0.0,0,1006.8,168.5,7.821,114,,
2015,1,2,1,0,11,-149,41.5,8.2,0,0.0,0,0.0,0,1006.7,168.5,8.055,109,,
2015,1,2,2,0,11.1,-136,13.7,8.5,0,0.0,0,0.0,0,1006.6,167.7,8.695,102,,
2015,1,2,3,0,11.8,-126,0.7,9.1,1,0.0,0,0.0,0,1006.6,167.5,9.496,94,,
2015,1,2,4,0,12.9,-116,34.1,10,36,7.0,0,1.0000000000000004,0,1006.8,168.4,10.106,84,,
2015,1,2,5,0,14.1,-107,62.1,10.9,84,385.0,0,66.4622182935453,0,1007.1,166.9,10.217,74,,
2015,1,2,6,0,15.5,-98,66.4,11.7,147,662.0,0,267.042718754233,0,1007,165.7,9.048,62,,
