country,source,state,timezone,lat,lon,elevation,Temperature Units,Azimuth Units,Cloud Opacity Units,Dew Point Units,DHI Units,DNI Units,EBH Units,GHI Units,Snow Depth Units,Pressure Units,Wind Direction Units,Wind Speed Units,Zenith Units
Australia,ninja,Kevan,10.0,-40.88,145.25,0,deg C,degree,%,deg C,W/m2,W/m2,W/m2,W/m2,cm,mbar,degree,m/s,degree
Year,Month,Day,Hour,Minute,Temperature,Azimuth,Cloud Opacity,Dew Point,DHI,DNI,EBH,GHI,Snow Depth,Pressure,Wind Direction,Wind Speed,Zenith,,
2018,1,1,0,0,13,-163,48.4,9.3,0,0.0,0,0.0,0,1001.6,59.5,8.507,114,,
2018,1,1,1,0,13.1,-149,69.2,9.6,0,0.0,0,0.0,0,1001.2,68.1,8.285,109,,
2018,1,1,2,0,13.2,-136,80.9,10,0,0.0,0,0.0,0,1000.7,245.4,7.981,102,,
2018,1,1,3,0,13.4,-125,79.4,10.5,0,0.0,0,0.0,0,1000.8,215.1,7.753,94,,
2018,1,1,4,0,13.6,-116,86.8,11.1,6,0.0,0,0.0,0,1001.2,191.0,7.436,84,,
2018,1,1,5,0,13.8,-107,88.2,11.8,29,62.0,0,36.187708108827344,0,1001.7,179.3,7.131,73,,
2018,1,1,6,0,14.2,-98,82.3,12.5,78,129.0,0,140.59557953979896,0,1002.3,159.8,7.31,62,,
2018,1,1,7,0,14.8,-88,90.4,13.2,52,278.0,0,311.2399820327836,0,1003,138.1,7.987999999999999,51,,
2018,1,1,8,0,15.4,-76,88.5,13.9,95,342.0,0,475.29134325341136,0,1003.7,28.5,8.123,40,,
2018,1,1,9,0,15.9,-60,80.8,13.5,179,498.0,0,676.8901227974317,0,1004,263.1,8.31,30,,
2018,1,1,10,0,16.4,-33,59.9,12.3,405,474.0,7,751.8138979180421,0,1004.1,258.3,8.445,21,,
2018,1,1,11,0,16.9,6,25.9,10.9,426,348.0,353,748.8791563295176,0,1004.2,235.9,8.581,19,,
2018,1,1,12,0,17.1,42,5.9,9.7,228,328.0,734,759.1629608559746,0,1004.4,243.1,8.667,23,,
2018,1,1,13,0,17.2,65,7.9,8.6,236,399.0,628,786.0571836716761,0,1004.7,234.4,8.769,32,,
2018,1,1,14,0,17.2,80,4.1,7.6,155,482.0,606,773.7919056328868,0,1005,232.8,8.867,43,,
2018,1,1,15,0,16.9,91,0,7,74,552.0,544,711.0688873981215,0,1005.3,227.0,8.891,54,,
2018,1,1,16,0,16.3,100,0.2,6.8,65,494.0,349,549.5481832590851,0,1005.7,217.0,8.73,66,,
2018,1,1,17,0,15.6,109,12.4,6.7,75,433.0,117,374.9108894526668,0,1006.1,220.5,8.275,77,,
2018,1,1,18,0,14.7,118,6.9,6.7,30,264.0,10,173.6350691564295,0,1006.5,221.9,7.623,87,,
2018,1,1,19,0,13.5,129,0.6,6.8,0,73.0,0,24.50141666019114,0,1006.9,210.6,6.745,96,,
2018,1,1,20,0,12.3,140,32.9,6.8,0,0.0,0,0.0,0,1007.3,198.9,6.087,104,,
2018,1,1,21,0,11.6,153,18.4,7,0,0.0,0,0.0,0,1007.4,202.4,5.555,111,,
2018,1,1,22,0,11.3,167,0.6,7.3,0,0.0,0,0.0,0,1007.2,198.5,5.202,115,,
2018,1,1,23,0,11,-178,33.5,7.6,0,0.0,0,0.0,0,1007,181.4,5.015,116,,
2018,1,2,0,0,10.9,-163,49.4,7.9,0,0.0,0,0.0,0,1006.8,139.9,4.894,114,,
2018,1,2,1,0,11,-149,41.5,8.2,0,0.0,0,0.0,0,1006.7,93.8,4.714,109,,
2018,1,2,2,0,11.1,-136,13.7,8.5,0,0.0,0,0.0,0,1006.6,85.9,4.663,102,,
2018,1,2,3,0,11.8,-126,0.7,9.1,1,0.0,0,0.0,0,1006.6,95.5,4.596,94,,
2018,1,2,4,0,12.9,-116,34.1,10,36,0.0,0,0.0,0,1006.8,89.6,4.543,84,,
2018,1,2,5,0,14.1,-107,62.1,10.9,84,15.0,0,21.256070795632557,0,1007.1,78.4,4.694,74,,
2018,1,2,6,0,15.5,-98,66.4,11.7,147,67.0,0,108.61999056868996,0,1007,74.0,5.201,62,,
2018,1,2,7,0,17.1,-88,49.3,12.4,326,154.0,3,248.851919383826,0,1006.8,84.0,6.018,51,,
2018,1,2,8,0,18.7,-76,27.8,13.1,431,292.0,148,434.4747549732117,0,1006.5,85.9,6.413,40,,
2018,1,2,9,0,19.5,-60,23.1,13.4,492,181.0,211,482.1340591234301,0,1006.1,83.1,6.814,30,,
2018,1,2,10,0,19.8,-33,47.7,13.3,440,89.0,72,490.0723698763944,0,1005.5,83.5,7.386,22,,
2018,1,2,11,0,19.9,6,51.5,13.2,487,64.0,0,490.0304257225163,0,1005,83.1,8.034,19,,
2018,1,2,12,0,20.1,42,40.8,13.2,574,38.0,1,430.02714209270295,0,1004.4,81.7,8.602,23,,
2018,1,2,13,0,20.1,65,33.4,13.4,545,35.0,44,402.9799173564877,0,1003.7,82.7,8.839,32,,
2018,1,2,14,0,20.2,80,33.2,13.6,474,41.0,27,380.47843252367136,0,1003.1,82.4,9.202,43,,
2018,1,2,15,0,20,91,28.2,13.7,355,27.0,52,277.43712131894875,0,1002.5,84.4,9.721,54,,
2018,1,2,16,0,19.6,100,38.5,13.8,210,12.0,29,154.93876788163794,0,1001.9,88.9,9.889,66,,
2018,1,2,17,0,19.2,109,21.9,13.8,102,31.0,21,147.5482851033582,0,1001.3,89.4,9.448,77,,
2018,1,2,18,0,19.1,118,37.1,13.8,25,8.0,12,46.59963235383223,0,1000.9,93.4,8.804,87,,
2018,1,2,19,0,19.2,128,20.2,14,0,3.0,0,6.432901116032432,0,1000.6,95.0,8.42,96,,
