country,source,state,timezone,lat,lon,elevation,Temperature Units,Azimuth Units,Cloud Opacity Units,Dew Point Units,DHI Units,DNI Units,EBH Units,GHI Units,Snow Depth Units,Pressure Units,Wind Direction Units,Wind Speed Units,Zenith Units
Australia,ninja,Kevan,10.0,-32.94,137.45,0,deg C,degree,%,deg C,W/m2,W/m2,W/m2,W/m2,cm,mbar,degree,m/s,degree
Year,Month,Day,Hour,Minute,Temperature,Azimuth,Cloud Opacity,Dew Point,DHI,DNI,EBH,GHI,Snow Depth,Pressure,Wind Direction,Wind Speed,Zenith,,
2019,1,1,0,0,13,-163,48.4,9.3,0,0.0,0,0.0,0,1001.6,152.0,8.089,114,,
2019,1,1,1,0,13.1,-149,69.2,9.6,0,0.0,0,0.0,0,1001.2,148.7,7.494,109,,
2019,1,1,2,0,13.2,-136,80.9,10,0,0.0,0,0.0,0,1000.7,147.1,7.051,102,,
2019,1,1,3,0,13.4,-125,79.4,10.5,0,0.0,0,0.0,0,1000.8,145.6,6.824,94,,
2019,1,1,4,0,13.6,-116,86.8,11.1,6,9.0,0,1.0000000000000004,0,1001.2,147.8,6.83,84,,
2019,1,1,5,0,13.8,-107,88.2,11.8,29,447.0,0,65.7795988213339,0,1001.7,148.8,6.744,73,,
2019,1,1,6,0,14.2,-98,82.3,12.5,78,716.0,0,268.32270511265153,0,1002.3,146.7,6.817,62,,
2019,1,1,7,0,14.8,-88,90.4,13.2,52,841.0,0,499.7075353359908,0,1003,142.4,6.822,51,,
2019,1,1,8,0,15.4,-76,88.5,13.9,95,904.0,0,715.0956186436104,0,1003.7,140.6,6.564,40,,
2019,1,1,9,0,15.9,-60,80.8,13.5,179,943.0,0,897.447847840839,0,1004,174.9,5.881,30,,
2019,1,1,10,0,16.4,-33,59.9,12.3,405,959.0,7,1027.9486625668542,0,1004.1,171.5,5.138,21,,
2019,1,1,11,0,16.9,6,25.9,10.9,426,963.0,353,1103.5607833684694,0,1004.2,171.5,4.936,19,,
2019,1,1,12,0,17.1,42,5.9,9.7,228,958.0,734,1118.4264789721274,0,1004.4,172.9,5.417,23,,
2019,1,1,13,0,17.2,65,7.9,8.6,236,942.0,628,1071.5248834796676,0,1004.7,174.0,6.397,32,,
2019,1,1,14,0,17.2,80,4.1,7.6,155,911.0,606,960.9462181195204,0,1005,177.1,7.61,43,,
2019,1,1,15,0,16.9,91,0,7,74,853.0,544,789.0214711587824,0,1005.3,178.2,8.850999999999999,54,,
2019,1,1,16,0,16.3,100,0.2,6.8,65,755.0,349,567.9624320437739,0,1005.7,180.9,10.054,66,,
2019,1,1,17,0,15.6,109,12.4,6.7,75,568.0000000000001,117,311.65688748189405,0,1006.1,184.1,10.964,77,,
2019,1,1,18,0,14.7,118,6.9,6.7,30,229.0,10,72.01362912331314,0,1006.5,184.2,11.219,87,,
2019,1,1,19,0,13.5,129,0.6,6.8,0,0.0,0,0.0,0,1006.9,178.1,10.759,96,,
2019,1,1,20,0,12.3,140,32.9,6.8,0,0.0,0,0.0,0,1007.3,171.1,10.292,104,,
2019,1,1,21,0,11.6,153,18.4,7,0,0.0,0,0.0,0,1007.4,170.5,9.971,111,,
2019,1,1,22,0,11.3,167,0.6,7.3,0,0.0,0,0.0,0,1007.2,172.7,9.846,115,,
2019,1,1,23,0,11,-178,33.5,7.6,0,0.0,0,0.0,0,1007,171.9,9.493,116,,
2019,1,2,0,0,10.9,-163,49.4,7.9,0,0.0,0,0.0,0,1006.8,168.5,8.847,114,,
2019,1,2,1,0,11,-149,41.5,8.2,0,0.0,0,0.0,0,1006.7,168.5,8.36,109,,
2019,1,2,2,0,11.1,-136,13.7,8.5,0,0.0,0,0.0,0,1006.6,167.7,8.089,102,,
2019,1,2,3,0,11.8,-126,0.7,9.1,1,0.0,0,0.0,0,1006.6,167.5,7.879,94,,
2019,1,2,4,0,12.9,-116,34.1,10,36,7.0,0,1.0000000000000004,0,1006.8,168.4,7.608,84,,
2019,1,2,5,0,14.1,-107,62.1,10.9,84,398.0,0,63.95055293722346,0,1007.1,166.9,7.003,74,,
2019,1,2,6,0,15.5,-98,66.4,11.7,147,668.0,0,259.4479397701324,0,1007,165.7,6.617,62,,
