country,source,state,timezone,lat,lon,elevation,Temperature Units,Azimuth Units,Cloud Opacity Units,Dew Point Units,DHI Units,DNI Units,EBH Units,GHI Units,Snow Depth Units,Pressure Units,Wind Direction Units,Wind Speed Units,Zenith Units
Australia,ninja,Kevan,10.0,-40.88,145.25,0,deg C,degree,%,deg C,W/m2,W/m2,W/m2,W/m2,cm,mbar,degree,m/s,degree
Year,Month,Day,Hour,Minute,Temperature,Azimuth,Cloud Opacity,Dew Point,DHI,DNI,EBH,GHI,Snow Depth,Pressure,Wind Direction,Wind Speed,Zenith,,
2023,1,1,0,0,13,-163,48.4,9.3,0,0.0,0,0.0,0,1001.6,59.5,8.431,114,,
2023,1,1,1,0,13.1,-149,69.2,9.6,0,0.0,0,0.0,0,1001.2,68.1,8.283,109,,
2023,1,1,2,0,13.2,-136,80.9,10,0,0.0,0,0.0,0,1000.7,245.4,8.246,102,,
2023,1,1,3,0,13.4,-125,79.4,10.5,0,0.0,0,0.0,0,1000.8,215.1,7.968,94,,
2023,1,1,4,0,13.6,-116,86.8,11.1,6,0.0,0,0.0,0,1001.2,191.0,7.828,84,,
2023,1,1,5,0,13.8,-107,88.2,11.8,29,165.0,0,40.16083609607277,0,1001.7,179.3,7.644,73,,
2023,1,1,6,0,14.2,-98,82.3,12.5,78,413.0,0,182.7439872088137,0,1002.3,159.8,7.757,62,,
2023,1,1,7,0,14.8,-88,90.4,13.2,52,638.0,0,385.9320450968197,0,1003,138.1,8.165,51,,
2023,1,1,8,0,15.4,-76,88.5,13.9,95,747.0,0,587.8995128956091,0,1003.7,28.5,8.323,40,,
2023,1,1,9,0,15.9,-60,80.8,13.5,179,804.0,0,765.6539331910343,0,1004,263.1,8.337,30,,
2023,1,1,10,0,16.4,-33,59.9,12.3,405,786.0,7,902.4002611046014,0,1004.1,258.3,8.342,21,,
2023,1,1,11,0,16.9,6,25.9,10.9,426,808.0,353,997.4205698685352,0,1004.2,235.9,8.279,19,,
2023,1,1,12,0,17.1,42,5.9,9.7,228,805.0,734,1032.677388686157,0,1004.4,243.1,8.204,23,,
2023,1,1,13,0,17.2,65,7.9,8.6,236,700.0000000000001,628,961.7494450380284,0,1004.7,234.4,8.112,32,,
2023,1,1,14,0,17.2,80,4.1,7.6,155,202.0,606,587.7011720702139,0,1005,232.8,7.994,43,,
2023,1,1,15,0,16.9,91,0,7,74,94.0,544,393.5986873467816,0,1005.3,227.0,7.85,54,,
2023,1,1,16,0,16.3,100,0.2,6.8,65,86.0,349,293.848469150367,0,1005.7,217.0,7.788,66,,
2023,1,1,17,0,15.6,109,12.4,6.7,75,86.0,117,200.0816085287052,0,1006.1,220.5,7.779,77,,
2023,1,1,18,0,14.7,118,6.9,6.7,30,112.0,10,120.3300293390913,0,1006.5,221.9,7.739,87,,
2023,1,1,19,0,13.5,129,0.6,6.8,0,65.0,0,24.350576478252385,0,1006.9,210.6,7.496,96,,
2023,1,1,20,0,12.3,140,32.9,6.8,0,0.0,0,0.0,0,1007.3,198.9,7.457,104,,
2023,1,1,21,0,11.6,153,18.4,7,0,0.0,0,0.0,0,1007.4,202.4,7.284,111,,
2023,1,1,22,0,11.3,167,0.6,7.3,0,0.0,0,0.0,0,1007.2,198.5,6.805,115,,
2023,1,1,23,0,11,-178,33.5,7.6,0,0.0,0,0.0,0,1007,181.4,6.5600000000000005,116,,
2023,1,2,0,0,10.9,-163,49.4,7.9,0,0.0,0,0.0,0,1006.8,139.9,6.295,114,,
2023,1,2,1,0,11,-149,41.5,8.2,0,0.0,0,0.0,0,1006.7,93.8,5.911,109,,
2023,1,2,2,0,11.1,-136,13.7,8.5,0,0.0,0,0.0,0,1006.6,85.9,6.291,102,,
2023,1,2,3,0,11.8,-126,0.7,9.1,1,0.0,0,0.0,0,1006.6,95.5,6.697,94,,
2023,1,2,4,0,12.9,-116,34.1,10,36,0.0,0,0.0,0,1006.8,89.6,7.057,84,,
2023,1,2,5,0,14.1,-107,62.1,10.9,84,22.0,0,24.37557050026108,0,1007.1,78.4,6.823,74,,
2023,1,2,6,0,15.5,-98,66.4,11.7,147,51.0,0,100.60626147765952,0,1007,74.0,6.18,62,,
2023,1,2,7,0,17.1,-88,49.3,12.4,326,63.0,3,191.25760338429245,0,1006.8,84.0,5.599,51,,
2023,1,2,8,0,18.7,-76,27.8,13.1,431,228.0,148,405.7405621023708,0,1006.5,85.9,5.072,40,,
2023,1,2,9,0,19.5,-60,23.1,13.4,492,548.0,211,677.8865436444182,0,1006.1,83.1,3.962,30,,
2023,1,2,10,0,19.8,-33,47.7,13.3,440,745.0,72,883.6732085158853,0,1005.5,83.5,3.703,22,,
2023,1,2,11,0,19.9,6,51.5,13.2,487,768.0,0,977.365108670196,0,1005,83.1,4.813,19,,
2023,1,2,12,0,20.1,42,40.8,13.2,574,613.0,1,931.1746869164972,0,1004.4,81.7,6.517,23,,
2023,1,2,13,0,20.1,65,33.4,13.4,545,201.0,44,645.3989539615436,0,1003.7,82.7,8.241,32,,
2023,1,2,14,0,20.2,80,33.2,13.6,474,48.0,27,378.7064575886884,0,1003.1,82.4,9.097,43,,
2023,1,2,15,0,20,91,28.2,13.7,355,25.0,52,253.84918640643403,0,1002.5,84.4,9.509,54,,
2023,1,2,16,0,19.6,100,38.5,13.8,210,25.0,29,191.5390997534124,0,1001.9,88.9,9.293,66,,
2023,1,2,17,0,19.2,109,21.9,13.8,102,25.0,21,128.53893959948243,0,1001.3,89.4,9.036,77,,
2023,1,2,18,0,19.1,118,37.1,13.8,25,12.0,12,49.89944853074834,0,1000.9,93.4,8.722,87,,
2023,1,2,19,0,19.2,128,20.2,14,0,5.0,0,7.721501860054054,0,1000.6,95.0,8.109,96,,
