country,source,state,timezone,lat,lon,elevation,Temperature Units,Azimuth Units,Cloud Opacity Units,Dew Point Units,DHI Units,DNI Units,EBH Units,GHI Units,Snow Depth Units,Pressure Units,Wind Direction Units,Wind Speed Units,Zenith Units
Australia,ninja,Kevan,10.0,-32.94,137.45,0,deg C,degree,%,deg C,W/m2,W/m2,W/m2,W/m2,cm,mbar,degree,m/s,degree
Year,Month,Day,Hour,Minute,Temperature,Azimuth,Cloud Opacity,Dew Point,DHI,DNI,EBH,GHI,Snow Depth,Pressure,Wind Direction,Wind Speed,Zenith,,
2017,1,1,0,0,13,-163,48.4,9.3,0,0.0,0,0.0,0,1001.6,152.0,8.286,114,,
2017,1,1,1,0,13.1,-149,69.2,9.6,0,0.0,0,0.0,0,1001.2,148.7,8.021,109,,
2017,1,1,2,0,13.2,-136,80.9,10,0,0.0,0,0.0,0,1000.7,147.1,7.743,102,,
2017,1,1,3,0,13.4,-125,79.4,10.5,0,0.0,0,0.0,0,1000.8,145.6,7.603,94,,
2017,1,1,4,0,13.6,-116,86.8,11.1,6,4.0,0,1.0000000000000002,0,1001.2,147.8,7.826,84,,
2017,1,1,5,0,13.8,-107,88.2,11.8,29,280.0,0,61.13710888137247,0,1001.7,148.8,8.281,73,,
2017,1,1,6,0,14.2,-98,82.3,12.5,78,527.0,0,238.62718658431197,0,1002.3,146.7,8.392,62,,
2017,1,1,7,0,14.8,-88,90.4,13.2,52,729.0,0,469.0045104160967,0,1003,142.4,8.241,51,,
2017,1,1,8,0,15.4,-76,88.5,13.9,95,835.0,0,690.4212849197064,0,1003.7,140.6,8.07,40,,
2017,1,1,9,0,15.9,-60,80.8,13.5,179,837.0,0,848.3402424631837,0,1004,174.9,7.893,30,,
2017,1,1,10,0,16.4,-33,59.9,12.3,405,915.0,7,1005.6767739819308,0,1004.1,171.5,7.775,21,,
2017,1,1,11,0,16.9,6,25.9,10.9,426,928.0,353,1084.812468292772,0,1004.2,171.5,7.937,19,,
2017,1,1,12,0,17.1,42,5.9,9.7,228,927.0,734,1101.898064725639,0,1004.4,172.9,8.293,23,,
2017,1,1,13,0,17.2,65,7.9,8.6,236,906.0,628,1050.2245694613364,0,1004.7,174.0,8.834,32,,
2017,1,1,14,0,17.2,80,4.1,7.6,155,859.0,606,931.6847435397016,0,1005,177.1,9.466,43,,
2017,1,1,15,0,16.9,91,0,7,74,778.0,544,750.2751518892529,0,1005.3,178.2,10.086,54,,
2017,1,1,16,0,16.3,100,0.2,6.8,65,712.0,349,549.0188763114795,0,1005.7,180.9,10.558,66,,
2017,1,1,17,0,15.6,109,12.4,6.7,75,528.0,117,298.9768249831691,0,1006.1,184.1,10.727,77,,
2017,1,1,18,0,14.7,118,6.9,6.7,30,207.0,10,67.78524553941405,0,1006.5,184.2,10.605,87,,
2017,1,1,19,0,13.5,129,0.6,6.8,0,0.0,0,0.0,0,1006.9,178.1,10.311,96,,
2017,1,1,20,0,12.3,140,32.9,6.8,0,0.0,0,0.0,0,1007.3,171.1,10.125,104,,
2017,1,1,21,0,11.6,153,18.4,7,0,0.0,0,0.0,0,1007.4,170.5,9.833,111,,
2017,1,1,22,0,11.3,167,0.6,7.3,0,0.0,0,0.0,0,1007.2,172.7,9.689,115,,
2017,1,1,23,0,11,-178,33.5,7.6,0,0.0,0,0.0,0,1007,171.9,9.847,116,,
2017,1,2,0,0,10.9,-163,49.4,7.9,0,0.0,0,0.0,0,1006.8,168.5,10.054,114,,
2017,1,2,1,0,11,-149,41.5,8.2,0,0.0,0,0.0,0,1006.7,168.5,10.153,109,,
2017,1,2,2,0,11.1,-136,13.7,8.5,0,0.0,0,0.0,0,1006.6,167.7,10.071,102,,
2017,1,2,3,0,11.8,-126,0.7,9.1,1,0.0,0,0.0,0,1006.6,167.5,9.748,94,,
2017,1,2,4,0,12.9,-116,34.1,10,36,7.0,0,1.0000000000000004,0,1006.8,168.4,9.392,84,,
2017,1,2,5,0,14.1,-107,62.1,10.9,84,410.0,0,64.40132337754176,0,1007.1,166.9,9.364,74,,
2017,1,2,6,0,15.5,-98,66.4,11.7,147,688.0,0,263.1320098231304,0,1007,165.7,9.437,62,,
