,Location,Year,LCOH,Capex,Step,RE_supply_proportion,FLH,EI_market,EI_MEF,EI_AEF,EI_L,Sell_amount,Purchase_amount,Curtailment,LGCs,battery class,battery_energy_capacity,battery_power_capacity,wind_capacity,pv_capacity,electrolyser_capacity,hydrogen_storage_capacity,hydrogen_storage_type,hydrogen_storage_cost,Grid_max_power_export,grid_cost,production_amount,H2_initial_storage_level,Simultaneity_obligation_interval,ratio,Simultaneity_obligation,Batch_interval
66,QLD1,2021,2004.4201934424723,96106616.61077058,60,0.0726576647771715,14.752631994059481,-43.01162839125084,-42.2404474436869,-35.31044154030707,-38.76356632791742,229395.35142000444,0.0,-41.72998824343995,-229.39535142000443,AA,0,0,18580.55114,18767.39498,16482.09525,79920.31866,Lined Rock,180.24811375902965,25869.0,-34311.98231110689,4320.0,610.1852854254471,0,1,0,1
67,QLD1,2021,2005.1280152366637,96106616.61077058,60,0.37326648747359614,14.75263199405948,-29.065253901838826,-23.88860426968251,-25.534201671055705,-26.194611541163383,155014.68747647374,0.0,-1.0913936421275139e-11,-155.01468747647374,AA,0,0,18580.55114,18767.39498,16482.09525,79920.31866,Lined Rock,180.24811375902965,17493.0,-29943.710666953513,4320.0,610.1852854254471,0,1,0,1
68,QLD1,2021,2008.7632641494988,96106616.61077058,60,0.3619862869837743,14.75263199405948,-27.304769715895834,-24.566083754079138,-23.3734104162994,-24.129840715710433,157847.199341956,-15051.429627066815,-1.4381384971784428e-11,-145.62543848477776,AA,0,0,18580.55114,18767.39498,16482.09525,79920.31866,Lined Rock,180.24811375902965,18772.0,-7509.031662029372,4320.0,610.1852854254471,0,1,0,1
69,QLD1,2021,2008.1884414691426,96106616.61077058,60,0.0157532775732238,14.75263199405948,-45.654921357184136,-46.21277079333219,-38.531109787596854,-41.145793321906694,243492.91390498207,0.0,-2091.692160832463,-243.49291390498206,AA,0,0,18580.55114,18767.39498,16482.09525,79920.31866,Lined Rock,180.24811375902965,29978.0,-11056.508775083836,4320.0,610.1852854254471,0,1,0,1
70,QLD1,2021,2008.4215394472521,96106616.61077058,60,0.21855957417799923,14.75263199405948,-36.24669782320911,-28.820801842000613,-31.173615319847563,-32.66677705054648,193315.7217237819,0.0,-5.4569682106375694e-12,-193.3157217237819,AA,0,0,18580.55114,18767.39498,16482.09525,79920.31866,Lined Rock,180.24811375902965,27848.0,-9617.961253036501,4320.0,610.1852854254471,0,1,0,1
71,QLD1,2021,2008.8234852528185,96106616.61077058,60,0.2265732639325996,14.752631994059483,-35.87627361135397,-32.35677770370525,-31.242030123054914,-32.33293794603507,191340.12592722118,0.0,-2.3646862246096134e-11,-191.34012592722118,AA,0,0,18580.55114,18767.39498,16482.09525,79920.31866,Lined Rock,180.24811375902965,26754.0,-7137.381424398556,4320.0,610.1852854254471,0,1,0,1
72,QLD1,2021,2009.1940571199782,96106616.61077058,60,0.6941190816962266,14.752631994059483,-11.721566468646502,-9.793374263036208,-9.896880579361707,-10.049796101997774,75654.97444500032,-16182.208471534046,-1.0913936421275139e-11,-62.51502116611468,AA,0,0,18580.55114,18767.39498,16482.09525,79920.31866,Lined Rock,180.24811375902965,17031.0,-4850.423615640404,4320.0,610.1852854254471,0,1,0,1
73,QLD1,2021,2010.413059215148,96106616.61077058,60,1.0,14.752631994059476,9.621537319588304,9.70752850168964,11.138288451525503,10.678894124094542,0.0,-63195.6474192992,-50.05228120688753,51.314865704470954,AA,0,0,18580.55114,18767.39498,16482.09525,79920.31866,Lined Rock,180.24811375902965,15737.0,2672.5607431205376,4320.0,610.1852854254471,0,1,0,1
74,QLD1,2021,2010.267096408306,96106616.61077058,60,0.996324326761631,14.752631994059481,8.7677841006272,11.005426907417213,9.88548425152308,9.766870865290988,908.7306737135351,-58707.199355983495,-47.53384023069873,46.76151520334506,AA,0,0,18580.55114,18767.39498,16482.09525,79920.31866,Lined Rock,180.24811375902965,16218.0,1771.7617066103505,4320.0,610.1852854254471,0,1,0,1
75,QLD1,2021,2010.4623869683187,96106616.61077058,60,1.0,14.752631994059476,12.67899925504478,12.192372385444738,13.840772240576394,14.072355190936394,0.0,-83277.49921211676,-1.7678303265711293e-11,67.62132936023882,AA,0,0,18580.55114,18767.39498,16482.09525,79920.31866,Lined Rock,180.24811375902965,15422.0,2976.98344840323,4320.0,610.1852854254471,0,1,0,1
76,QLD1,2021,2010.0810367881456,96106616.61077058,60,0.859899922611377,14.75263199405948,0.7163557002679226,1.2479164359035058,2.4926974220767106,2.1499350907292842,34629.967810313094,-47352.87136093023,-1.4210854715202004e-11,3.820563734762254,AA,0,0,18580.55114,18767.39498,16482.09525,79920.31866,Lined Rock,180.24811375902965,16772.0,623.5080507629357,4320.0,610.1852854254471,0,1,0,1
77,QLD1,2021,2008.1679756291253,96106616.61077058,60,0.1955769813694881,14.75263199405948,-37.20253198508021,-32.4218685992613,-32.16306968720145,-33.50946295871982,198892.62107837762,-590.0457610219546,-1507.3464018285495,-198.4135039204278,AA,0,0,18580.55114,18767.39498,16482.09525,79920.31866,Lined Rock,180.24811375902965,30519.0,-11182.812244906065,4320.0,610.1852854254471,0,1,0,1
78,QLD1,2021,2008.9919820346329,96106616.61077058,60,0.2971105597764292,14.752631994059477,-32.597248337051525,-30.729730081869793,-27.088127026078425,-29.377767019811863,173851.99113094146,0.0,-35.5367479000397,-173.85199113094146,AA,0,0,18580.55114,18767.39498,16482.09525,79920.31866,Lined Rock,180.24811375902965,24685.0,-6097.515570915935,4320.0,610.1852854254471,0,1,0,1
79,QLD1,2021,2009.417650218903,96106616.61077058,60,0.5657325605866937,14.75263199405948,-14.790587784666485,-12.42926577607588,-10.992497550909604,-12.216844652444522,107329.87537163988,-35032.9316749819,-1.0913936421275139e-11,-78.88313485155459,AA,0,0,18580.55114,18767.39498,16482.09525,79920.31866,Lined Rock,180.24811375902965,21783.0,-3470.5347765642823,4320.0,610.1852854254471,0,1,0,1
80,QLD1,2021,2008.6058976980175,96106616.61077058,60,0.45833264911108,14.75263199405948,-16.33237393128932,-4.956035659730907,-11.92340829812886,-12.885173787266224,133986.0668990756,-57734.079555253564,-2.6943780540023e-11,-87.10599430020972,AA,0,0,18580.55114,18767.39498,16482.09525,79920.31866,Lined Rock,180.24811375902965,23957.0,-8480.207476884598,4320.0,610.1852854254471,0,1,0,1
81,QLD1,2021,2009.311592407681,96106616.61077058,60,0.637278284483854,14.752631994059476,-4.047735003049435,5.977239286544866,-0.009919533433632237,-0.9824578370842927,89717.84255781626,-83903.8454945229,-2.4556356947869062e-11,-21.587920016263656,AA,0,0,18580.55114,18767.39498,16482.09525,79920.31866,Lined Rock,180.24811375902965,17944.0,-4125.06298296284,4320.0,610.1852854254471,0,1,0,1
82,QLD1,2021,2010.5108709222472,96106616.61077058,60,0.9836291602272316,14.752631994059483,10.786663872694064,9.491437818353246,12.375681433672224,12.13042578958593,4047.761517916728,-75833.29495765812,-2.404476617812179e-11,57.52887398770167,AA,0,0,18580.55114,18767.39498,16482.09525,79920.31866,Lined Rock,180.24811375902965,16772.0,3276.198706933428,4320.0,610.1852854254471,0,1,0,1
83,QLD1,2021,2010.266396847394,96106616.61077058,60,0.8032441476143651,14.752631994059483,17.23860809663727,19.791843082083535,19.507092919696323,21.037517085614912,48678.20176840293,-173174.19328875415,-2.7284841053187847e-11,91.93924318206544,AA,0,0,18580.55114,18767.39498,16482.09525,79920.31866,Lined Rock,180.24811375902965,15357.0,1767.4444164092345,4320.0,610.1852854254471,0,1,0,1
84,QLD1,2021,2009.5788392079032,96106616.61077058,60,0.6437676389547146,14.75263199405948,-4.509845619869556,5.6075464905253805,-2.192745275638979,-1.5579652821526149,88117.45369192105,-78897.7139400042,-1.807620719773695e-11,-24.05250997263763,AA,0,0,18580.55114,18767.39498,16482.09525,79920.31866,Lined Rock,180.24811375902965,16480.0,-2475.7684444477954,4320.0,610.1852854254471,0,1,0,1
85,QLD1,2021,2011.0012297592361,96106616.61077058,60,1.0,14.752631994059481,28.15712008363948,30.91800857159973,29.479995457480214,31.251440827490143,0.0,-184940.03339007864,-3.268496584496461e-11,150.17130711274388,AA,0,0,18580.55114,18767.39498,16482.09525,79920.31866,Lined Rock,180.24811375902965,15419.0,6302.413243778571,4320.0,610.1852854254471,0,1,0,1
86,QLD1,2021,2010.6856776531026,96106616.61077058,60,1.0,14.752631994059477,22.95652040573865,22.567017373703365,25.164825854371845,25.479322350223825,0.0,-150781.74322324235,-2.6261659513693303e-11,122.4347754972728,AA,0,0,18580.55114,18767.39498,16482.09525,79920.31866,Lined Rock,180.24811375902965,16772.0,4355.0059602126385,4320.0,610.1852854254471,0,1,0,1
87,QLD1,2021,2010.7951343754867,96106616.61077058,60,1.0,14.75263199405948,19.724042479743066,23.484881367821213,21.57354227095214,21.89161194765619,0.0,-129550.36111489696,-2.020783540501725e-11,105.19489322529634,AA,0,0,18580.55114,18767.39498,16482.09525,79920.31866,Lined Rock,180.24811375902965,16772.0,5030.510304068187,4320.0,610.1852854254471,0,1,0,1
88,QLD1,2021,2010.6578948587571,96106616.61077058,60,1.0,14.752631994059483,17.646813723261566,18.6997820437845,18.773029103876265,19.58610657723794,0.0,-115906.8224844766,-1.7053025658242404e-11,94.11633985739499,AA,0,0,18580.55114,18767.39498,16482.09525,79920.31866,Lined Rock,180.24811375902965,16772.0,4183.546429392533,4320.0,610.1852854254471,0,1,0,1
89,QLD1,2021,2009.707471371808,96106616.61077058,60,0.7718229565892413,14.752631994059477,-10.574643606367678,-8.580185838259023,-8.792743396676308,-9.530234361294326,56398.099233960944,0.0,-1.1596057447604835e-11,-56.39809923396094,AA,0,0,18580.55114,18767.39498,16482.09525,79920.31866,Lined Rock,180.24811375902965,21845.0,-1681.9242329210265,4320.0,610.1852854254471,0,1,0,1
90,QLD1,2021,2009.188987523344,96106616.61077058,60,0.4968531854210185,14.752631994059481,-21.974840917629866,-17.86241494584348,-19.20759741868727,-19.521169766417152,124440.69138645331,-8918.152494779191,-1.6370904631912708e-11,-117.19915156069261,AA,0,0,18580.55114,18767.39498,16482.09525,79920.31866,Lined Rock,180.24811375902965,19501.0,-4881.710269155545,4320.0,610.1852854254471,0,1,0,1
91,QLD1,2021,2009.760427342418,96106616.61077058,60,0.7764299490114878,14.752631994059476,-10.3768588848772,-9.788342257303821,-8.605230954108883,-9.351983933284389,55343.247386011724,0.0,-15039.010191085978,-55.343247386011726,AA,0,0,18580.55114,18767.39498,16482.09525,79920.31866,Lined Rock,180.24811375902965,20225.0,-1355.110242869304,4320.0,610.1852854254471,0,1,0,1
92,QLD1,2021,2009.7002238478467,96106616.61077058,60,0.6617640397731432,14.752631994059477,-15.681313873651938,-15.398386279910335,-13.048191061374311,-14.13254213304434,83633.67399281033,0.0,-187.30848685343602,-83.63367399281033,AA,0,0,18580.55114,18767.39498,16482.09525,79920.31866,Lined Rock,180.24811375902965,23230.0,-1726.6518093661284,4320.0,610.1852854254471,0,1,0,1
93,QLD1,2021,2009.8668886256157,96106616.61077058,60,0.8611199431685912,14.752631994059481,-3.8998900776677434,-3.6545812364531076,-3.2192554338938293,-2.9856016233300977,34323.515282260996,-16655.29745652672,-1.6711965145077556e-11,-20.799413747561296,AA,0,0,18580.55114,18767.39498,16482.09525,79920.31866,Lined Rock,180.24811375902965,18008.0,-698.0920379917579,4320.0,610.1852854254471,0,1,0,1
94,QLD1,2021,2010.3306611689186,96106616.61077058,60,0.9015249590344231,14.752631994059476,7.043887418473039,7.148969494713048,9.468119057787892,8.770654642071497,24350.41895260645,-76253.47108102954,-1.9667822925839573e-11,37.56739956518954,AA,0,0,18580.55114,18767.39498,16482.09525,79920.31866,Lined Rock,180.24811375902965,17717.0,2164.047086391225,4320.0,610.1852854254471,0,1,0,1
95,QLD1,2021,2010.5958814846463,96106616.61077058,60,1.0,14.75263199405948,13.046930448159648,12.371295961662456,15.429292473298762,14.480720104537712,0.0,-85694.12445425056,-2.0122570276726037e-11,69.58362905685145,AA,0,0,18580.55114,18767.39498,16482.09525,79920.31866,Lined Rock,180.24811375902965,16195.0,3800.8353205954186,4320.0,610.1852854254471,0,1,0,1
96,QLD1,2021,2007.4400290558256,96106616.61077058,60,0.20611285672845936,14.752631994059483,-28.21269413219619,-13.456274908722833,-22.656668065492994,-23.6294498791534,196393.85765030372,-56559.30494079315,-2.3646862246096134e-11,-150.46770203837968,AA,0,0,18580.55114,18767.39498,16482.09525,79920.31866,Lined Rock,180.24811375902965,27790.0,-15675.28252583951,4320.0,610.1852854254471,0,1,0,1
97,QLD1,2021,2007.8703468634824,96106616.61077058,60,0.26603272766394537,14.752631994059481,-32.48208181844671,-19.618411389602866,-27.751179843898907,-28.94734091386944,181586.50195650972,-10281.689973063154,-1.63140612130519e-11,-173.23776969838244,AA,0,0,18580.55114,18767.39498,16482.09525,79920.31866,Lined Rock,180.24811375902965,22773.0,-13019.60691287434,4320.0,610.1852854254471,0,1,0,1
98,QLD1,2021,2005.8639606999939,96106616.61077058,60,0.31382327499698504,14.752631994059483,-29.318106750375808,-18.977449075446543,-25.096719805757566,-25.896263399416267,169813.56513009896,-16564.444739032813,-9632.444178233958,-156.3632360020043,AA,0,0,18580.55114,18767.39498,16482.09525,79920.31866,Lined Rock,180.24811375902965,17666.0,-25401.875807545326,4320.0,610.1852854254471,0,1,0,1
99,QLD1,2021,2007.3397951199702,96106616.61077058,60,0.8671518145932101,14.75263199405948,0.4816550771700286,3.3160650869357573,1.887673578020596,1.8198747292363606,32851.83330726588,-43621.502937815305,-1.9099388737231493e-11,2.5688270782401523,AA,0,0,18580.55114,18767.39498,16482.09525,79920.31866,Lined Rock,180.24811375902965,13648.0,-16293.869101405115,4320.0,610.1852854254471,0,1,0,1
100,QLD1,2021,2010.4720718472665,96106616.61077058,60,1.0,14.75263199405948,17.28180049457286,10.50760770287887,17.862172068815145,19.180980297144966,0.0,-113509.36285433732,-2.114575181622058e-11,92.16960263772191,AA,0,0,18580.55114,18767.39498,16482.09525,79920.31866,Lined Rock,180.24811375902965,16200.0,3036.752987052287,4320.0,610.1852854254471,0,1,0,1
101,QLD1,2021,2010.83550437882,96106616.61077058,60,1.0,14.75263199405948,22.873397999869407,22.670212574996924,23.82963143259894,25.387065225178894,0.0,-150235.78325037376,-2.2509993868879974e-11,121.99145599930351,AA,0,0,18580.55114,18767.39498,16482.09525,79920.31866,Lined Rock,180.24811375902965,16772.0,5279.650896065824,4320.0,610.1852854254471,0,1,0,1
102,QLD1,2021,2010.6041321279122,96106616.61077058,60,1.0,14.75263199405948,18.916197777113677,20.989057847540554,18.94492779337452,20.994989322649424,0.0,-124244.32037513086,-2.2595258997171186e-11,100.88638814460627,AA,0,0,18580.55114,18767.39498,16482.09525,79920.31866,Lined Rock,180.24811375902965,16772.0,3851.753576181016,4320.0,610.1852854254471,0,1,0,1
103,QLD1,2021,2009.0624379287062,96106616.61077058,60,0.5172382173965372,14.752631994059481,-17.26514397480181,-14.164449424095158,-14.41014583960469,-14.486101311404036,119528.08887860326,-33802.119474130064,-13108.007741911939,-92.08076786560964,AA,0,0,18580.55114,18767.39498,16482.09525,79920.31866,Lined Rock,180.24811375902965,16426.0,-5662.702053204212,4320.0,610.1852854254471,0,1,0,1
104,QLD1,2021,2006.6419461984597,96106616.61077058,60,0.5000634968166897,14.752631994059481,-20.33711212978325,-17.08316906314746,-17.9206735577364,-17.727719489023748,123820.70115305841,-18911.45705363024,-28413.61019865483,-108.46459802551065,AA,0,0,18580.55114,18767.39498,16482.09525,79920.31866,Lined Rock,180.24811375902965,16426.0,-20600.59387415533,4320.0,610.1852854254471,0,1,0,1
105,QLD1,2021,2010.001467224254,96106616.61077058,60,0.9568964229615909,14.752631994059481,0.7912450862410416,0.3734087509460972,1.0275851034682297,1.2953337567409196,10661.925795304678,-18327.462547524916,-1.5688783605583012e-11,4.219973793285555,AA,0,0,18580.55114,18767.39498,16482.09525,79920.31866,Lined Rock,180.24811375902965,8164.0,132.45017074618607,4320.0,610.1852854254471,0,1,0,1
106,QLD1,2021,2011.272284794067,96106616.61077058,60,1.0,14.752631994059483,27.072654872997152,33.707646884342424,28.868436774572302,30.047798542370494,0.0,-177817.10918224728,-2.1827872842550278e-11,144.3874926559848,AA,0,0,18580.55114,18767.39498,16482.09525,79920.31866,Lined Rock,180.24811375902965,16772.0,7975.210030164901,4320.0,610.1852854254471,0,1,0,1
107,QLD1,2021,2010.9638656190664,96106616.61077058,60,1.0,14.752631994059481,19.14909999239812,22.212902276360516,21.382058922155096,21.25348627752026,0.0,-125774.055779298,-2.1373125491663814e-11,102.12853329278997,AA,0,0,18580.55114,18767.39498,16482.09525,79920.31866,Lined Rock,180.24811375902965,16772.0,6071.823121589638,4320.0,610.1852854254471,0,1,0,1
108,QLD1,2021,2010.113294199923,96106616.61077058,60,0.9161567662398414,14.752631994059483,13.90932769197222,16.130063331599708,16.299718203695647,16.24930950264411,20739.78940792249,-116900.08673863832,-2.2509993868879974e-11,74.18308102385183,AA,0,0,18580.55114,18767.39498,16482.09525,79920.31866,Lined Rock,180.24811375902965,16772.0,822.5823634451526,4320.0,610.1852854254471,0,1,0,1
109,QLD1,2021,2008.0055591572147,96106616.61077058,60,0.9134203353158127,14.752631994059483,17.607261551460045,25.569035046225242,20.64135025436843,20.38018970846555,21418.728941460475,-142024.78310662648,-1.4551915228366852e-11,93.90539494112024,AA,0,0,18580.55114,18767.39498,16482.09525,79920.31866,Lined Rock,180.24811375902965,16772.0,-12185.153900124178,4320.0,610.1852854254471,0,1,0,1
110,QLD1,2021,2009.878293500976,96106616.61077058,60,0.8191359267773888,14.752631994059483,11.473366285843422,20.52637777779545,14.67345511775359,14.48476539947331,44743.51539399164,-130461.5791278611,-2.1827872842550278e-11,61.19128685783158,AA,0,0,18580.55114,18767.39498,16482.09525,79920.31866,Lined Rock,180.24811375902965,16772.0,-627.7076643407422,4320.0,610.1852854254471,0,1,0,1
111,QLD1,2021,2009.8031963900658,96106616.61077058,60,0.8505129030928088,14.75263199405948,12.403082938049645,19.745614397729863,15.714078750196313,15.212741097262198,36975.5573580123,-127001.6416596187,-2.2396307031158358e-11,66.1497756695981,AA,0,0,18580.55114,18767.39498,16482.09525,79920.31866,Lined Rock,180.24811375902965,15788.0,-1091.1641202438059,4320.0,610.1852854254471,0,1,0,1
112,QLD1,2021,2009.7246408421545,96106616.61077058,60,0.7869623865888087,14.752631994059483,11.162675386657234,17.45413306679423,13.901750987257348,14.451468484880525,52706.37596874924,-138227.39494776825,-2.8990143619012088e-11,59.534268728838576,AA,0,0,18580.55114,18767.39498,16482.09525,79920.31866,Lined Rock,180.24811375902965,17967.0,-1575.9640730688366,4320.0,610.1852854254471,0,1,0,1
113,QLD1,2021,2010.4191582531546,96106616.61077058,60,1.0,14.752631994059477,15.937225140758551,15.546257758369055,17.103332308883637,17.688643119798307,0.0,-104677.99764045024,-2.955857780762017e-11,84.9985340840456,AA,0,0,18580.55114,18767.39498,16482.09525,79920.31866,Lined Rock,180.24811375902965,13010.0,2710.200520532185,4320.0,610.1852854254471,0,1,0,1
114,QLD1,2021,2009.6123949257587,96106616.61077058,60,0.7464840364796507,14.752631994059481,-4.692097449235286,2.0197715439617574,-3.1411366967137098,-2.754378042647512,62707.53373094868,-46407.6527114456,-2.404476617812179e-11,-25.024519729254855,AA,0,0,18580.55114,18767.39498,16482.09525,79920.31866,Lined Rock,180.24811375902965,14012.0,-2268.681728539946,4320.0,610.1852854254471,0,1,0,1
115,QLD1,2021,2009.8924009938503,96106616.61077058,60,0.904317144216482,14.752631994059481,3.969150959130086,7.395258193573609,5.109016661518928,5.331516001667893,23672.96238033788,-55223.85159568761,-44.51640602435134,21.168805115360456,AA,0,0,18580.55114,18767.39498,16482.09525,79920.31866,Lined Rock,180.24811375902965,16274.0,-540.6442797463305,4320.0,610.1852854254471,0,1,0,1
116,QLD1,2021,2009.4249454297076,96106616.61077058,60,0.7098237608515174,14.752631994059483,-1.7449736870820731,6.71996029237865,1.2913671851058086,0.872828407573064,71812.2021489894,-76977.4332732574,-177.45326675154024,-9.30652633110439,AA,0,0,18580.55114,18767.39498,16482.09525,79920.31866,Lined Rock,180.24811375902965,14478.0,-3425.512904169124,4320.0,610.1852854254471,0,1,0,1
117,QLD1,2021,2007.9065256824376,96106616.61077058,60,0.27353479159816274,14.75263199405948,-33.33435831057411,-18.76291342592425,-29.092992750643628,-29.965893521662476,179730.46068789455,-2398.049710385023,-2.403766075076419e-11,-177.7832443230619,AA,0,0,18580.55114,18767.39498,16482.09525,79920.31866,Lined Rock,180.24811375902965,22008.0,-12796.331915893226,4320.0,610.1852854254471,0,1,0,1
118,QLD1,2021,2008.0445804320852,96106616.61077058,60,0.5548566937101259,14.75263199405948,-19.130025653222773,-9.669380595251809,-16.518594648369955,-16.923982451692883,110120.54750705064,-9967.665053196859,-1.4381384971784428e-11,-102.02680348385479,AA,0,0,18580.55114,18767.39498,16482.09525,79920.31866,Lined Rock,180.24811375902965,22037.0,-11944.336889495804,4320.0,610.1852854254471,0,1,0,1
119,QLD1,2021,2009.8893044234985,96106616.61077058,60,0.91993065465676,14.752631994059474,-2.808220488603226,-2.3299259180551486,-2.321748591327327,-2.342280825737797,19797.37732346607,-5936.208601291708,-8.924416761146858e-12,-14.977175939217203,AA,0,0,18580.55114,18767.39498,16482.09525,79920.31866,Lined Rock,180.24811375902965,19798.0,-559.7545424881483,4320.0,610.1852854254471,0,1,0,1
120,QLD1,2021,2010.7777471762456,96106616.61077058,60,1.0,14.752631994059477,18.825712489881393,19.270934053305833,20.003039875999402,20.8945601739546,0.0,-123649.99993353954,-1.892885848064907e-11,100.40379994603411,AA,0,0,18580.55114,18767.39498,16482.09525,79920.31866,Lined Rock,180.24811375902965,16772.0,4923.206445894663,4320.0,610.1852854254471,0,1,0,1
121,QLD1,2021,2009.9251864334726,96106616.61077058,60,0.7343566135082753,14.75263199405948,8.257555302350012,13.620955647323301,10.58863006309981,11.735724587078996,65707.00105695479,-135156.76847638117,-1.801936377887614e-11,44.04029494586673,AA,0,0,18580.55114,18767.39498,16482.09525,79920.31866,Lined Rock,180.24811375902965,16772.0,-338.3112809316437,4320.0,610.1852854254471,0,1,0,1
122,QLD1,2021,2010.3308468346324,96106616.61077058,60,1.0,14.752631994059476,9.075247727482358,9.8982547008875,9.231194457674363,10.07257015304707,0.0,-59607.53843994979,-1.7145396213891217e-11,48.401321213239235,AA,0,0,18580.55114,18767.39498,16482.09525,79920.31866,Lined Rock,180.24811375902965,9699.0,2165.1929090808517,4320.0,610.1852854254471,0,1,0,1
123,QLD1,2021,2009.494897673799,96106616.61077058,60,0.7310121992357195,14.75263199405948,-6.3666129264996485,0.28711477557545145,-4.741545184516297,-4.462834053531142,66543.56252428802,-40133.3664814736,-2.2389201603800757e-11,-33.95526894133146,AA,0,0,18580.55114,18767.39498,16482.09525,79920.31866,Lined Rock,180.24811375902965,17441.0,-2993.8076263484872,4320.0,610.1852854254471,0,1,0,1
124,QLD1,2021,2010.7114848766355,96106616.61077058,60,1.0,14.75263199405948,17.229174500929865,14.496636559299933,19.75286481298094,19.122570981084355,0.0,-113163.70772367726,-1.716671249596402e-11,91.88893067162594,AA,0,0,18580.55114,18767.39498,16482.09525,79920.31866,Lined Rock,180.24811375902965,16262.0,4514.273396870283,4320.0,610.1852854254471,0,1,0,1
125,QLD1,2021,2010.1645063832693,96106616.61077058,60,1.0,14.75263199405948,7.161879365407178,5.896083175987951,7.542027754328409,7.948932580349143,0.0,-47040.25855768261,-1.864464138634503e-11,38.196689948838284,AA,0,0,18580.55114,18767.39498,16482.09525,79920.31866,Lined Rock,180.24811375902965,7421.0,1138.634694954988,4320.0,610.1852854254471,0,1,0,1
126,QLD1,2021,2008.1934763371607,96106616.61077058,60,0.8916336293682124,14.75263199405948,11.893954166931902,15.109915976380085,14.087407139265924,14.249957649539338,26810.282848332794,-111138.79934971625,-2.717115421546623e-11,63.43442222363681,AA,0,0,18580.55114,18767.39498,16482.09525,79920.31866,Lined Rock,180.24811375902965,10730.0,-11025.436446744508,4320.0,610.1852854254471,0,1,0,1
127,QLD1,2021,2008.0924739780576,96106616.61077058,60,0.35852533728484076,14.75263199405948,-26.973033412206984,-16.598486152957282,-23.78760245841534,-23.728687930697443,158689.66346576402,-18267.838999170915,-2.1543655748246238e-11,-143.85617819843725,AA,0,0,18580.55114,18767.39498,16482.09525,79920.31866,Lined Rock,180.24811375902965,24237.0,-11648.765291495109,4320.0,610.1852854254471,0,1,0,1
128,QLD1,2021,2008.4443769395234,96106616.61077058,60,0.18062256128854973,14.752631994059481,-38.00949863987241,-33.91044948555226,-34.40976653731331,-34.255474082847975,202717.3260793195,0.0,-2.3646862246096134e-11,-202.7173260793195,AA,0,0,18580.55114,18767.39498,16482.09525,79920.31866,Lined Rock,180.24811375902965,16426.0,-9477.021300733357,4320.0,610.1852854254471,0,1,0,1
129,QLD1,2021,2005.7724056731672,96106616.61077058,60,0.32266594112777364,14.752631994059481,-31.20952157401566,-25.61941905643514,-28.096044942309096,-28.083107653924376,167575.21355842933,-1384.768263972677,-2.1373125491663814e-11,-166.4507817280835,AA,0,0,18580.55114,18767.39498,16482.09525,79920.31866,Lined Rock,180.24811375902965,16426.0,-25966.90111596061,4320.0,610.1852854254471,0,1,0,1
130,QLD1,2021,2008.7487846540148,96106616.61077058,60,0.5532361266042006,14.752631994059483,-19.389842603874687,-11.803287435801863,-17.462346097599266,-17.196704204189988,110520.50176425482,-8753.704281925055,-1.892885848064907e-11,-103.41249388733168,AA,0,0,18580.55114,18767.39498,16482.09525,79920.31866,Lined Rock,180.24811375902965,20769.0,-7598.390834159776,4320.0,610.1852854254471,0,1,0,1
131,QLD1,2021,2004.9379635748012,96106616.61077058,60,0.35294716877101034,14.752631994059481,-28.24400675718649,-22.197652789615727,-25.39355990129588,-25.084836418003828,160082.6318428701,-11635.380711669333,-2.5067947717616335e-11,-150.6347027049946,AA,0,0,18580.55114,18767.39498,16482.09525,79920.31866,Lined Rock,180.24811375902965,18872.0,-31116.600923018505,4320.0,610.1852854254471,0,1,0,1
132,QLD1,2021,2008.2894712871982,96106616.61077058,60,0.21296940252288124,14.75263199405948,-35.70911809295223,-27.472832226131914,-31.497647082360068,-32.01539125935234,194714.58539799455,-5253.639863197081,-1.6257217794191092e-11,-190.44862982907853,AA,0,0,18580.55114,18767.39498,16482.09525,79920.31866,Lined Rock,180.24811375902965,19767.0,-10433.010469369323,4320.0,610.1852854254471,0,1,0,1
133,QLD1,2021,2005.8752352819713,96106616.61077058,60,0.3500443667032014,14.752631994059481,-30.03716043123209,-18.77893615957784,-27.013563409568047,-27.0375332750431,161041.51283933048,-1038.5761979795077,-26192.8426530625,-160.1981889665711,AA,0,0,18580.55114,18767.39498,16482.09525,79920.31866,Lined Rock,180.24811375902965,17424.0,-25332.295530198062,4320.0,610.1852854254471,0,1,0,1
134,QLD1,2021,2008.878485567839,96106616.61077058,60,0.4224401515855565,14.75263199405948,-26.051015807447033,-14.249296966459816,-23.09272186097381,-23.31512402034377,143103.78582632172,-5129.353267574992,-29791.99050667842,-138.93875097305084,AA,0,0,18580.55114,18767.39498,16482.09525,79920.31866,Lined Rock,180.24811375902965,16478.0,-6797.9509088419045,4320.0,610.1852854254471,0,1,0,1
135,QLD1,2021,2008.704145032429,96106616.61077058,60,0.36609446211644125,14.75263199405948,-29.364053071757873,-16.653608638050112,-27.103049958088352,-26.444211402693682,157111.51340147914,-619.7418129357483,-51377.00290934865,-156.6082830493753,AA,0,0,18580.55114,18767.39498,16482.09525,79920.31866,Lined Rock,180.24811375902965,16426.0,-7873.881070231303,4320.0,610.1852854254471,0,1,0,1
