,grid_interaction,CP_grid_out,CP_grid_in,grid_pout,grid_pin,pv_pout,wind_pout,curtailment,CP_wind,CP_pv,CP_el,CP_bat,el_pin,el_pout,comp_pin,bat_pin,bat_pout,bat_e,h2_storage_pin,h2_storage_pout,H2CP_h2_storage,h2_storage_level,price,MEF_CO2,AEF_CO2,Load,Direct_pipeline_supply,Time
1290,14687.86860767382,-14687.86860767382,0.0,0.0,14687.86860767382,0.0,-27661.213295894522,0.0,27661.213295894522,0.0,-12765.90594804549,0.0,12765.90594804549,-226.8054356251737,207.43874017521534,0.0,0.0,0.0,46.80543562517367,0.0,-46.80543562517367,28062.017314181034,0.03526125583333333,-11541.540261021946,-10710.576696743521,180.0,180.0,2021-02-23 18:00:00
1291,14687.86860767382,-14687.86860767382,0.0,0.0,14687.86860767382,0.0,-27661.213295894522,0.0,27661.213295894522,0.0,-12765.90594804549,0.0,12765.90594804549,-226.8054356251737,207.43874017521534,0.0,0.0,0.0,46.80543562517367,0.0,-46.80543562517367,28108.822749806208,0.03638995333333333,-10372.550466819133,-10819.001852475545,180.0,180.0,2021-02-23 19:00:00
1292,14687.86860767382,-14687.86860767382,0.0,0.0,14687.86860767382,0.0,-27661.213295894522,0.0,27661.213295894522,0.0,-12765.90594804549,0.0,12765.90594804549,-226.8054356251737,207.43874017521534,0.0,0.0,0.0,46.80543562517367,0.0,-46.80543562517367,28155.628185431382,0.03539451666666667,-7478.65940777117,-10630.836125881642,180.0,180.0,2021-02-23 20:00:00
1293,14687.86860767382,-14687.86860767382,0.0,0.0,14687.86860767382,0.0,-27661.213295894522,0.0,27661.213295894522,0.0,-12765.90594804549,0.0,12765.90594804549,-226.8054356251737,207.43874017521534,0.0,0.0,0.0,46.80543562517367,0.0,-46.80543562517367,28202.433621056556,0.03473885333333333,-12283.538301105566,-10581.677724386807,180.0,180.0,2021-02-23 21:00:00
1294,14687.86860767382,-14687.86860767382,0.0,0.0,14687.86860767382,0.0,-27661.213295894522,0.0,27661.213295894522,0.0,-12765.90594804549,0.0,12765.90594804549,-226.8054356251737,207.43874017521534,0.0,0.0,0.0,46.80543562517367,0.0,-46.80543562517367,28249.23905668173,0.03643367833333333,-7629.599380093119,-10600.597314819039,180.0,180.0,2021-02-23 22:00:00
1295,14687.86860767382,-14687.86860767382,0.0,0.0,14687.86860767382,0.0,-27661.213295894522,0.0,27661.213295894522,0.0,-12765.90594804549,0.0,12765.90594804549,-226.8054356251737,207.43874017521534,0.0,0.0,0.0,46.80543562517367,0.0,-46.80543562517367,28296.044492306904,0.032790128333333335,-3944.802898813175,-10872.880611807775,180.0,180.0,2021-02-23 23:00:00
1296,14687.86860767382,-14687.86860767382,0.0,0.0,14687.86860767382,0.0,-27661.213295894522,0.0,27661.213295894522,0.0,-12765.90594804549,0.0,12765.90594804549,-226.8054356251737,207.43874017521534,0.0,0.0,0.0,46.80543562517367,0.0,-46.80543562517367,28342.84992793208,0.030940851666666665,-8273.64838550515,-10875.129368555215,180.0,180.0,2021-02-24 00:00:00
1297,14687.86860767382,-14687.86860767382,0.0,0.0,14687.86860767382,0.0,-27661.213295894522,0.0,27661.213295894522,0.0,-12765.90594804549,0.0,12765.90594804549,-226.8054356251737,207.43874017521534,0.0,0.0,0.0,46.80543562517367,0.0,-46.80543562517367,28389.655363557253,0.02477579833333333,-12322.336255849186,-10838.247763284631,180.0,180.0,2021-02-24 01:00:00
1298,14687.86860767382,-14687.86860767382,0.0,0.0,14687.86860767382,0.0,-27661.213295894522,0.0,27661.213295894522,0.0,-12765.90594804549,0.0,12765.90594804549,-226.8054356251737,207.43874017521534,0.0,0.0,0.0,46.80543562517367,0.0,-46.80543562517367,28436.460799182427,0.019239255833333333,-13388.4814337185,-10767.96075998258,180.0,180.0,2021-02-24 02:00:00
1299,14687.86860767382,-14687.86860767382,0.0,0.0,14687.86860767382,0.0,-27661.213295894522,0.0,27661.213295894522,0.0,-12765.90594804549,0.0,12765.90594804549,-226.8054356251737,207.43874017521534,0.0,0.0,0.0,46.80543562517367,0.0,-46.80543562517367,28483.2662348076,0.022683271666666668,-10164.839908034186,-10763.985958355706,180.0,180.0,2021-02-24 03:00:00
1300,14687.86860767382,-14687.86860767382,0.0,0.0,14687.86860767382,0.0,-27661.213295894522,0.0,27661.213295894522,0.0,-12765.90594804549,0.0,12765.90594804549,-226.8054356251737,207.43874017521534,0.0,0.0,0.0,46.80543562517367,0.0,-46.80543562517367,28530.071670432775,0.028264235833333335,-10213.715654961545,-10855.204276013841,180.0,180.0,2021-02-24 04:00:00
1301,14687.86860767382,-14687.86860767382,0.0,0.0,14687.86860767382,0.0,-27661.213295894522,0.0,27661.213295894522,0.0,-12765.90594804549,0.0,12765.90594804549,-226.8054356251737,207.43874017521534,0.0,0.0,0.0,46.80543562517367,0.0,-46.80543562517367,28576.87710605795,0.0350517775,-11876.710199889676,-10821.11806589667,180.0,180.0,2021-02-24 05:00:00
1302,14687.86860767382,-14687.86860767382,0.0,0.0,14687.86860767382,0.0,-27661.213295894522,0.0,27661.213295894522,0.0,-12765.90594804549,0.0,12765.90594804549,-226.8054356251737,207.43874017521534,0.0,0.0,0.0,46.80543562517367,0.0,-46.80543562517367,28623.682541683123,0.03855579083333333,-12654.757142236936,-10736.958958209412,180.0,180.0,2021-02-24 06:00:00
1303,14687.86860767382,-14687.86860767382,0.0,0.0,14687.86860767382,0.0,-27661.213295894522,0.0,27661.213295894522,0.0,-12765.90594804549,0.0,12765.90594804549,-226.8054356251737,207.43874017521534,0.0,0.0,0.0,46.80543562517367,0.0,-46.80543562517367,28670.487977308298,0.031159948333333333,-3334.620131878102,-10079.48620416935,180.0,180.0,2021-02-24 07:00:00
1304,14687.86860767382,-14687.86860767382,0.0,0.0,14687.86860767382,0.0,-27661.213295894522,0.0,27661.213295894522,0.0,-12765.90594804549,0.0,12765.90594804549,-226.8054356251737,207.43874017521534,0.0,0.0,0.0,46.80543562517367,0.0,-46.80543562517367,28717.29341293347,0.032326905,-8339.931135555797,-9497.872663584378,180.0,180.0,2021-02-24 08:00:00
1305,14687.86860767382,-14687.86860767382,0.0,0.0,14687.86860767382,0.0,-27661.213295894522,0.0,27661.213295894522,0.0,-12765.90594804549,0.0,12765.90594804549,-226.8054356251737,207.43874017521534,0.0,0.0,0.0,46.80543562517367,0.0,-46.80543562517367,28764.098848558646,0.02517706083333333,-11940.491150592507,-9058.919908535945,180.0,180.0,2021-02-24 09:00:00
1306,14687.86860767382,-14687.86860767382,0.0,0.0,14687.86860767382,0.0,-27661.213295894522,0.0,27661.213295894522,0.0,-12765.90594804549,0.0,12765.90594804549,-226.8054356251737,207.43874017521534,0.0,0.0,0.0,46.80543562517367,0.0,-46.80543562517367,28810.90428418382,0.024112894166666666,-11631.150888645889,-9018.012887243267,180.0,180.0,2021-02-24 10:00:00
