,Location,Year,LCOH,Capex,Step,RE_supply_proportion,FLH,EI_market,EI_MEF,EI_AEF,EI_L,Sell_amount,Purchase_amount,Curtailment,LGCs,battery class,battery_energy_capacity,battery_power_capacity,wind_capacity,pv_capacity,electrolyser_capacity,hydrogen_storage_capacity,hydrogen_storage_type,hydrogen_storage_cost,Grid_max_power_export,grid_cost,production_amount,H2_initial_storage_level,Simultaneity_obligation_interval,ratio,Simultaneity_obligation,Batch_interval
0,QLD1,2021,4.911124863297776,96106616.61077058,60,0.812234798284485,5384.710677831699,-4.581804161180475,-2.747844173606405,-2.8719115368121626,-3.268580957790673,16949020.852534257,-9888885.983706404,-782204.934919895,-8919.245433764658,AA,0,0,18580.55114,18767.39498,16482.09525,79920.31866,Lined Rock,180.24811375902965,30862.0,-1386716.4840590304,1576800.0,0.0,0,1,0,1
