,Location,Year,LCOH,Capex,Step,RE_supply_proportion,FLH,EI_market,EI_MEF,EI_AEF,EI_L,Sell_amount,Purchase_amount,Curtailment,LGCs,battery class,battery_energy_capacity,battery_power_capacity,wind_capacity,pv_capacity,electrolyser_capacity,hydrogen_storage_capacity,hydrogen_storage_type,hydrogen_storage_cost,Grid_max_power_export,grid_cost,production_amount,H2_initial_storage_level,Simultaneity_obligation_interval,ratio,Simultaneity_obligation,Batch_interval
0,QLD1,2021,3.7504575059183565,96106616.61077058,60,0.6568574674111773,5384.7106778316975,-5.921038319893891,-1.0016793408163516,-2.8474754099228603,-3.250158618343038,30988136.837815,-23967794.22219404,-782204.934919895,-11526.28792939344,AA,0,0,18580.55114,18767.39498,16482.09525,79920.31866,Lined Rock,180.24811375902965,30862.0,-4001202.611367416,1576800.0,0.0,0,1,0,1
