,Location,Year,LCOH,Capex,Step,RE_supply_proportion,FLH,EI_market,EI_MEF,EI_AEF,EI_L,Sell_amount,Purchase_amount,Curtailment,LGCs,battery class,battery_energy_capacity,battery_power_capacity,wind_capacity,pv_capacity,electrolyser_capacity,hydrogen_storage_capacity,hydrogen_storage_type,hydrogen_storage_cost,Grid_max_power_export,grid_cost,production_amount,H2_initial_storage_level,Simultaneity_obligation_interval,ratio,Simultaneity_obligation,Batch_interval
0,QLD1,2021,3.35798044975736,96106699.66,60,0.4738795565501162,6952.21433143195,-10.056589087806008,-5.056823849346218,-6.2075490329664555,-6.075265378029662,47453709.07320167,-34331135.8566576,-1294956.9191902836,-19576.826757595696,AA,0,0,31290.957523753143,0.0,12765.905948045489,33773.719353674845,Lined Rock,367.59078264284244,27662.0,-4685458.254772997,1576800.0,0.0,0,1,0,1
