,Location,Year,LCOH,Capex,Step,RE_supply_proportion,FLH,EI_market,EI_MEF,EI_AEF,EI_L,Sell_amount,Purchase_amount,Curtailment,LGCs,battery class,battery_energy_capacity,battery_power_capacity,wind_capacity,pv_capacity,electrolyser_capacity,hydrogen_storage_capacity,hydrogen_storage_type,hydrogen_storage_cost,Grid_max_power_export,grid_cost,production_amount,H2_initial_storage_level,Simultaneity_obligation_interval,ratio,Simultaneity_obligation,Batch_interval
0,QLD1,2021,4.9472217258254005,96106616.61077058,60,0.8168875731574132,5384.710677831699,-4.541424562844943,-2.76711394819814,-2.873116397628977,-3.2687911160539063,16528945.220224591,-9468356.409548154,-782204.934919895,-8840.63981567149,AA,0,0,18580.55114,18767.39498,16482.09525,79920.31866,Lined Rock,180.24811375902965,30862.0,-1305405.7228682337,1576800.0,0.0,0,1,0,1
