,grid_interaction,CP_grid_out,CP_grid_in,grid_pout,grid_pin,pv_pout,wind_pout,curtailment,CP_wind,CP_pv,CP_el,CP_bat,el_pin,el_pout,comp_pin,bat_pin,bat_pout,bat_e,h2_storage_pin,h2_storage_pout,H2CP_h2_storage,h2_storage_level,price,MEF_CO2,AEF_CO2,Load,Direct_pipeline_supply,Time
4325,-7931.549359993487,0.0,7931.549359993487,-7931.549359993487,0.0,0.0,-8839.853978255243,0.0,8839.853978255243,0.0,-16482.09525,0.0,16482.09525,-292.82910342639593,289.30808824873094,0.0,0.0,0.0,112.82910342639593,0.0,-112.82910342639593,38122.30879063514,0.04232354583333334,4694.45866410562,5639.384791856927,180.0,180.0,2021-06-30 05:00:00
4326,-4274.297092224999,0.0,4274.297092224999,-4274.297092224999,0.0,0.0,-12497.106246023732,0.0,12497.106246023732,0.0,-16482.09525,0.0,16482.09525,-292.82910342639593,289.30808824873094,0.0,0.0,0.0,112.82910342639593,0.0,-112.82910342639593,38235.13789406154,0.047865250000000005,645.3403103873538,3028.964815231707,180.0,180.0,2021-06-30 06:00:00
4327,0.0,0.0,0.0,0.0,0.0,-1364.2019410962002,-12546.01954689978,0.0,12546.01954689978,1364.2019410962002,-13682.587827233576,0.0,13682.587827233576,-243.09166190516507,227.63366076240467,0.0,0.0,0.0,63.09166190516507,0.0,-63.09166190516507,38298.2295559667,0.0706520275,0.0,0.0,180.0,180.0,2021-06-30 07:00:00
4328,66.8328812873097,-66.8328812873097,0.0,0.0,66.8328812873097,-10681.087504967401,-6157.14871456864,0.0,6157.14871456864,10681.087504967401,-16482.09525,0.0,16482.09525,-292.82910342639593,289.30808824873094,0.0,0.0,0.0,112.82910342639593,0.0,-112.82910342639593,38411.0586593931,0.06867886416666666,-51.79293866987442,-45.295445550124875,180.0,180.0,2021-06-30 08:00:00
4329,12748.904126155558,-12748.904126155558,0.0,0.0,12748.904126155558,-11767.907348259201,-980.9967778963568,0.0,980.9967778963568,11767.907348259201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-180.0,0.0,38231.0586593931,0.07521355916666667,-11162.354160508487,-8496.091923068981,180.0,0.0,2021-06-30 09:00:00
4330,538.6466314680384,-538.6466314680384,0.0,0.0,538.6466314680384,-11751.955062526202,-5558.094907190569,0.0,5558.094907190569,11751.955062526202,-16482.09525,0.0,16482.09525,-292.82910342639593,289.30808824873094,0.0,0.0,0.0,112.82910342639593,0.0,-112.82910342639593,38343.8877628195,0.05413671333333334,-476.38258211832493,-350.0580816861847,180.0,180.0,2021-06-30 10:00:00
4331,646.0711108045817,-646.0711108045817,0.0,0.0,646.0711108045817,-11228.907764433603,-6188.56668461971,0.0,6188.56668461971,11228.907764433603,-16482.09525,0.0,16482.09525,-292.82910342639593,289.30808824873094,0.0,0.0,0.0,112.82910342639593,0.0,-112.82910342639593,38456.71686624589,0.06546389000000001,-526.113639439261,-425.9730446944298,180.0,180.0,2021-06-30 11:00:00
4332,2340.753972357621,-2340.753972357621,0.0,0.0,2340.753972357621,-10876.831434608801,-8235.325875997549,0.0,8235.325875997549,10876.831434608801,-16482.09525,0.0,16482.09525,-292.82910342639593,289.30808824873094,0.0,0.0,0.0,112.82910342639593,0.0,-112.82910342639593,38569.54596967229,0.044313400833333336,-1339.4394137764625,-1547.25407516528,180.0,180.0,2021-06-30 12:00:00
4333,3615.8187930992844,-3615.8187930992844,0.0,0.0,3615.8187930992844,-10974.234214555001,-9412.987916793014,0.0,9412.987916793014,10974.234214555001,-16482.09525,0.0,16482.09525,-292.82910342639593,289.30808824873094,0.0,0.0,0.0,112.82910342639593,0.0,-112.82910342639593,38682.37507309869,0.056941900833333337,-852.4610333885244,-2414.0400784627313,180.0,180.0,2021-06-30 13:00:00
4334,2939.90449483225,-2939.90449483225,0.0,0.0,2939.90449483225,-11126.250113893002,-8585.057719187977,0.0,8585.057719187977,11126.250113893002,-16482.09525,0.0,16482.09525,-292.82910342639593,289.30808824873094,0.0,0.0,0.0,112.82910342639593,0.0,-112.82910342639593,38795.20417652508,0.06521632499999999,-1286.528043309277,-1974.4702397023887,180.0,180.0,2021-06-30 14:00:00
