,grid_interaction,CP_grid_out,CP_grid_in,grid_pout,grid_pin,pv_pout,wind_pout,curtail_wind,curtail_solar,CP_wind,CP_pv,CP_el,el_pin,el_pout,comp_pin,h2_storage_pin,h2_storage_pout,h2_storage_level,price,MEF_CO2,AEF_CO2,Load,Time
7543,3245.8881937065908,-3245.8881937065908,0.0,0.0,3245.8881937065908,-0.0,-13536.74590701933,0.0,0.0,13536.74590701933,0.0,-10141.31197079918,10141.31197079918,-180.17559338983313,149.5457425135615,0.0,0.0,20497.03469947844,0.03438413,-329.54806777028944,0.0,180.17559338983313,2021-11-11 07:00:00
7544,3245.8881937065908,-3245.8881937065908,0.0,0.0,3245.8881937065908,-0.0,-13536.74590701933,0.0,0.0,13536.74590701933,0.0,-10141.31197079918,10141.31197079918,-180.17559338983313,149.5457425135615,0.0,0.0,20497.03469947844,0.013619568333333333,-309.06992172109494,0.0,180.17559338983313,2021-11-11 08:00:00
7545,3245.8881937065908,-3245.8881937065908,0.0,0.0,3245.8881937065908,-0.0,-13536.74590701933,0.0,0.0,13536.74590701933,0.0,-10141.31197079918,10141.31197079918,-180.17559338983313,149.5457425135615,0.0,0.0,20497.03469947844,0.0086681875,0.0,0.0,180.17559338983313,2021-11-11 09:00:00
7546,3178.295751942098,-3178.295751942098,0.0,0.0,3178.295751942098,-0.0,-13536.74590701933,0.0,0.0,13536.74590701933,0.0,-10141.31197079918,10141.31197079918,-180.17559338983313,217.1381842780556,164.85961405974174,0.0,20661.89431353818,0.0023758408333333335,-311.4259716638528,0.0,15.315979330091388,2021-11-11 10:00:00
7547,3172.0162004167596,-3172.0162004167596,0.0,0.0,3172.0162004167596,-0.0,-13536.74590701933,0.0,0.0,13536.74590701933,0.0,-10141.31197079918,10141.31197079918,-180.17559338983313,223.41773580339307,180.17559338983313,0.0,20842.069906928016,0.0,-723.9570617344306,0.0,0.0,2021-11-11 11:00:00
7548,3172.0162004167596,-3172.0162004167596,0.0,0.0,3172.0162004167596,-0.0,-13536.74590701933,0.0,0.0,13536.74590701933,0.0,-10141.31197079918,10141.31197079918,-180.17559338983313,223.41773580339307,180.17559338983313,0.0,21022.24550031785,0.0,0.0,0.0,0.0,2021-11-11 12:00:00
7549,3172.0162004167596,-3172.0162004167596,0.0,0.0,3172.0162004167596,-0.0,-13536.74590701933,0.0,0.0,13536.74590701933,0.0,-10141.31197079918,10141.31197079918,-180.17559338983313,223.41773580339307,180.17559338983313,0.0,21202.421093707682,0.0,0.0,0.0,0.0,2021-11-11 13:00:00
7550,3245.8881937065908,-3245.8881937065908,0.0,0.0,3245.8881937065908,-0.0,-13536.74590701933,0.0,0.0,13536.74590701933,0.0,-10141.31197079918,10141.31197079918,-180.17559338983313,149.5457425135615,0.0,0.0,21202.421093707682,0.004881028333333333,-1576.8391449841483,0.0,180.17559338983313,2021-11-11 14:00:00
7551,3245.8881937065908,-3245.8881937065908,0.0,0.0,3245.8881937065908,-0.0,-13536.74590701933,0.0,0.0,13536.74590701933,0.0,-10141.31197079918,10141.31197079918,-180.17559338983313,149.5457425135615,0.0,0.0,21202.421093707682,0.008333759166666666,-1653.8700599927217,0.0,180.17559338983313,2021-11-11 15:00:00
7552,3245.8881937065908,-3245.8881937065908,0.0,0.0,3245.8881937065908,-0.0,-13536.74590701933,0.0,0.0,13536.74590701933,0.0,-10141.31197079918,10141.31197079918,-180.17559338983313,149.5457425135615,0.0,0.0,21202.421093707682,0.025021135,-1645.316691751722,0.0,180.17559338983313,2021-11-11 16:00:00
